_timestamp,training.top_k_fit.top_2_fit,training.fitness_std,training.fitness_median,training.top_k_fit.top_0_fit,training.top_k_fit.top_1_fit,training.fitness_mean,training.evaluation_time,_step,_runtime,training.run_id,training.generation,training.fitness_1q,training.fitness_3q,solver,environment
1686235949.6510508,249.90725708007812,398.4085998535156,62.85651397705078,1065.84033203125,1065.2508544921875,283.76812744140625,2.1545820236206055,46344,10326.529861688614,4,4634,241.55197143554688,42.65223693847656,cgp,hopper
1686231344.8243968,997.4573364257812,451.4018859863281,187.5449676513672,1013.7071533203125,1007.2557983398438,452.1419982910156,2.1528241634368896,25857,5721.703207731247,7,2585,993.2872314453125,56.45745849609375,cgp,hopper
1686231475.1981566,191.35577392578125,373.4863586425781,96.62059020996094,1005.76904296875,1001.5563354492188,263.2813415527344,2.058945655822754,26427,5852.0769674777985,7,2642,172.8508758544922,36.770896911621094,cgp,hopper
1686236020.5851626,200.69871520996094,296.1534118652344,99.07777404785156,1063.643310546875,253.5068817138672,202.6362762451172,2.1563167572021484,46654,10397.463973522186,4,4665,188.65728759765625,49.765193939208984,cgp,hopper
1686229424.2306125,374.4354553222656,641.3717651367188,190.34136962890625,1977.9735107421875,1472.7978515625,476.695068359375,2.0590474605560303,17216,3801.1094233989716,6,1721,342.9897766113281,100.31783294677734,cgp,hopper
1686226656.7051482,165.88623046875,140.3456268310547,43.41974639892578,479.1771545410156,196.86517333984375,103.5862808227539,2.0387701988220215,4610,1033.5839591026306,0,461,137.84445190429688,25.44865608215332,cgp,hopper
1686229291.1390266,418.5616760253906,383.2904357910156,66.56121063232422,1015.6306762695312,1007.591064453125,279.7034606933594,2.110318422317505,16628,3668.017837524414,8,1662,345.8489990234375,33.058868408203125,cgp,hopper
1686230778.549619,93.76631164550781,288.102783203125,52.07855224609375,1004.018798828125,108.12806701660156,146.01077270507812,2.152573585510254,23340,5155.428429841995,0,2334,91.08708953857422,19.88265609741211,cgp,hopper
1686226593.7640316,326.3940734863281,134.2018280029297,207.34754943847656,356.9095458984375,346.9964599609375,186.2963104248047,2.017519235610962,4327,970.6428425312042,7,432,310.2557067871094,52.372108459472656,cgp,hopper
1686228750.1469617,201.86769104003906,288.42205810546875,125.57926940917969,1045.890625,273.92889404296875,212.49534606933594,2.0834012031555176,14167,3127.0257725715637,7,1416,193.4342041015625,67.97366333007812,cgp,hopper
1686235530.4508257,118.53951263427734,290.3789978027344,62.22792053222656,1030.91259765625,123.48146057128906,164.77743530273438,2.1535158157348633,44519,9907.329636573792,9,4451,111.00341796875,48.888065338134766,cgp,hopper
1686236075.5801275,997.621826171875,426.7082214355469,164.8037109375,1008.4102783203125,1003.0508422851562,364.2231140136719,2.146704912185669,46898,10452.458938360214,8,4689,816.4420166015625,10.439507484436035,cgp,hopper
1686231850.9268136,138.552001953125,307.8489074707031,100.79491424560547,1010.9423217773438,284.78656005859375,164.2164306640625,2.059643030166626,28119,6227.805624485016,9,2811,135.3280792236328,48.103675842285156,cgp,hopper
1686228070.689376,289.1697998046875,382.6224365234375,126.06537628173828,1046.81591796875,1046.649658203125,301.3036804199219,2.035133123397827,11065,2447.5681869983673,5,1106,274.7863464355469,46.60602569580078,cgp,hopper
1686232717.220652,283.7604675292969,390.0809326171875,79.47636413574219,1107.17822265625,1004.4326171875,288.3177185058594,2.113267421722412,31950,7094.099462985992,0,3195,240.94827270507812,61.37239074707031,cgp,hopper
1686232035.2893577,192.75782775878906,807.9539184570312,90.04761505126953,2140.867431640625,2037.827880859375,478.798583984375,2.1634361743927,28916,6412.168168544769,6,2891,186.75033569335938,23.56878089904785,cgp,hopper
1686229304.5788367,1033.227294921875,481.5013732910156,59.808311462402344,1084.3466796875,1083.415283203125,335.1651916503906,2.1019234657287598,16684,3681.457647562027,4,1668,800.3369750976562,-1.1927013397216797,cgp,hopper
1686227290.0936608,215.81210327148438,288.578857421875,73.332763671875,1022.1136474609375,261.7664489746094,195.77365112304688,2.068213701248169,7489,1666.9724717140198,9,748,212.1359405517578,38.85202407836914,cgp,hopper
1686228469.2357304,307.2548522949219,276.8731384277344,157.62570190429688,1045.627197265625,354.3731689453125,267.99371337890625,2.056514024734497,12887,2846.1145412921906,7,1288,303.50531005859375,111.73421478271484,cgp,hopper
1686233456.0979698,1011.652099609375,468.27001953125,89.62044525146484,1016.5729370117188,1011.7112426757812,438.1901550292969,2.0701911449432373,35258,7832.976780653,8,3525,1009.7283325195312,50.685340881347656,cgp,hopper
1686233176.167729,168.87303161621094,361.0566101074219,144.49563598632812,1004.840087890625,1001.7882080078125,287.7359313964844,2.181554079055786,34009,7553.046539783478,9,3400,167.49256896972656,77.83560943603516,cgp,hopper
1686231519.010997,391.5039978027344,340.5185546875,125.90945434570312,1109.227294921875,671.0698852539062,273.00433349609375,2.0476856231689453,26621,5895.889807939529,1,2662,338.3165283203125,41.77893829345703,cgp,hopper
1686228546.0943797,122.26300048828125,383.5206298828125,84.83738708496094,1023.5553588867188,1011.2544555664062,253.4906768798828,2.062758445739746,13230,2922.9731905460358,0,1323,115.5545883178711,44.22695541381836,cgp,hopper
1686228813.1615973,1026.5260009765625,475.3022766113281,117.11026763916016,1030.788330078125,1027.07080078125,446.5807800292969,2.0326642990112305,14454,3190.0404081344604,4,1445,1026.02294921875,45.21198272705078,cgp,hopper
1686228826.257191,321.8443603515625,345.5735168457031,231.01373291015625,1020.1934204101562,1019.8934326171875,352.2079162597656,2.031850576400757,14518,3203.1360018253326,8,1451,316.6884765625,110.06416320800781,cgp,hopper
1686233226.4416437,1026.1298828125,30199.00390625,619.2171020507812,1162.987060546875,1071.5057373046875,-9412.0869140625,2.2073967456817627,34227,7603.320454597473,7,3422,1022.3231811523438,146.1366424560547,cgp,hopper
1686230737.2353137,74.11468505859375,315.4758605957031,42.54438018798828,1080.7783203125,211.65440368652344,151.8208770751953,2.157998561859131,23164,5114.114124536514,4,2316,70.71656036376953,3.3765816688537598,cgp,hopper
1686234058.7677162,84.02041625976562,287.7485046386719,65.19709014892578,1018.8101806640625,109.14419555664062,158.7649383544922,2.1081035137176514,37968,8435.646527051926,8,3796,81.5188217163086,54.14617156982422,cgp,hopper
1686233484.7661488,704.9950561523438,401.75653076171875,58.536888122558594,1011.733154296875,1004.3245849609375,306.0065612792969,2.0647528171539307,35389,7861.644959688187,9,3538,553.5308227539062,37.22875213623047,cgp,hopper
1686235525.8001263,1018.442138671875,434.3755187988281,138.63406372070312,1023.0686645507812,1019.1801147460938,388.5211486816406,2.1481897830963135,44493,9902.678937196732,3,4449,880.397705078125,32.67767333984375,cgp,hopper
1686226663.446065,998.540771484375,441.83319091796875,202.53993225097656,999.0621337890625,998.5842895507812,463.8150939941406,2.121541976928711,4647,1040.324875831604,7,464,998.5341796875,70.0447769165039,cgp,hopper
1686230885.9078088,211.30245971679688,389.5374450683594,93.3835678100586,1090.7969970703125,998.1282958984375,276.72833251953125,2.067650318145752,23814,5262.7866196632385,4,2381,202.49371337890625,33.5856819152832,cgp,hopper
1686233067.5031056,919.7597045898438,418.7728271484375,123.44779968261719,1011.2200927734375,992.6680297851562,343.96990966796875,2.0590882301330566,33519,7444.38191652298,9,3351,739.8521728515625,23.509498596191406,cgp,hopper
1686236405.7210305,1073.6802978515625,477.3074035644531,41.834716796875,1079.00048828125,1074.3187255859375,347.15289306640625,2.1081013679504395,48375,10782.599841356277,5,4837,825.1582641601562,27.59603500366211,cgp,hopper
1686230832.6809657,87.58494567871094,389.34161376953125,51.26060104370117,1018.49365234375,1014.0643310546875,238.83450317382812,2.1860828399658203,23581,5209.559776544571,1,2358,80.96183013916016,43.34288024902344,cgp,hopper
1686225929.3535926,923.9487915039062,386.1791076660156,315.001708984375,995.7859497070312,995.3796997070312,420.843994140625,2.039472818374634,1296,306.2324035167694,6,129,799.5969848632812,98.73590850830078,cgp,hopper
1686232048.8262448,231.639404296875,401.2252197265625,112.75656127929688,1107.132568359375,1056.5703125,291.31439208984375,2.0502238273620605,28971,6425.705055713654,1,2897,212.12576293945312,60.06207275390625,cgp,hopper
1686230714.2712119,79.99838256835938,408.5524597167969,43.00531005859375,1077.8958740234375,1002.3936157226562,225.9856719970703,2.1744370460510254,23064,5091.150022745132,4,2306,72.03656005859375,1.2124794721603394,cgp,hopper
1686228644.3389628,120.42974853515625,287.5843200683594,64.16600036621094,1003.2935791015625,239.2417755126953,164.484130859375,2.0205183029174805,13686,3021.2177736759186,6,1368,113.45634460449219,21.513912200927734,cgp,hopper
1686233588.6276283,187.2908935546875,316.7649841308594,116.59086608886719,1133.01025390625,333.2129211425781,219.9995574951172,2.094251871109009,35857,7965.506439208984,7,3585,174.62881469726562,69.150634765625,cgp,hopper
1686234950.511773,988.2877807617188,436.5648498535156,136.40744018554688,1009.002197265625,1005.3677978515625,438.3426208496094,2.1627726554870605,41949,9327.390583992004,9,4194,960.7130126953125,60.159698486328125,cgp,hopper
1686230184.6901786,234.30381774902344,373.5079345703125,98.03433227539062,1003.5499877929688,1003.0303955078125,269.6905212402344,2.0555193424224854,20683,4561.568989515305,3,2068,217.13865661621094,41.864559173583984,cgp,hopper
1686235638.2141764,991.094482421875,419.84930419921875,106.75614929199219,1009.2644653320312,1007.1885986328125,369.87847900390625,2.1633460521698,44988,10015.092987298965,8,4498,813.3065795898438,65.21289825439453,cgp,hopper
1686234575.2274456,255.93246459960938,401.88909912109375,85.68336486816406,1084.526611328125,1083.195556640625,296.76019287109375,2.044987201690674,40270,8952.106256484985,0,4027,253.1658935546875,36.11848449707031,cgp,hopper
1686231995.6723714,1016.2351684570312,465.5957946777344,74.4188003540039,1100.2701416015625,1099.962158203125,362.83294677734375,2.187080144882202,28741,6372.55118227005,1,2874,790.0283813476562,46.56719207763672,cgp,hopper
1686235858.2311332,1049.699462890625,402.2950439453125,322.4347229003906,1062.7730712890625,1058.7557373046875,467.99853515625,2.1557843685150146,45944,10235.109944105148,4,4594,894.9752197265625,116.7662124633789,cgp,hopper
1686228332.3905318,169.79164123535156,277.0254821777344,78.93348693847656,993.4979248046875,235.113525390625,186.04568481445312,2.028010606765747,12266,2709.269342660904,6,1226,164.90907287597656,50.199737548828125,cgp,hopper
1686230899.1107643,1015.5755615234375,439.0859069824219,168.49337768554688,1094.7958984375,1092.295166015625,406.06005859375,2.060488700866699,23874,5275.989575147629,4,2387,826.4949951171875,85.62992095947266,cgp,hopper
1686235016.8776078,520.2943115234375,405.79742431640625,52.98786163330078,1061.669677734375,1058.4334716796875,298.6689758300781,2.0979561805725098,42234,9393.756418704987,4,4223,414.48638916015625,45.10848617553711,cgp,hopper
1686236670.4740703,188.8778076171875,346.7464904785156,134.53799438476562,1061.5693359375,795.5283203125,255.33433532714844,2.0569255352020264,49554,11047.352881193161,4,4955,176.05328369140625,38.583473205566406,cgp,hopper
1686236551.245151,170.97012329101562,314.85491943359375,69.22824096679688,1123.905517578125,196.46115112304688,193.72483825683594,2.1510443687438965,49019,10928.123961925507,9,4901,162.2391357421875,49.42750930786133,cgp,hopper
1686235897.1817126,106.66415405273438,290.0179138183594,55.76215744018555,1019.64990234375,149.40423583984375,157.70346069335938,2.155426263809204,46117,10274.06052350998,7,4611,100.27196502685547,35.104820251464844,cgp,hopper
1686234830.5639503,997.7648315429688,408.3691101074219,164.30992126464844,1006.7274169921875,1004.5276489257812,389.2628479003906,2.1141254901885986,41419,9207.442761182785,9,4141,823.0877075195312,78.11474609375,cgp,hopper
1686232377.9644456,1006.4715576171875,438.3744201660156,597.415283203125,1019.3051147460938,1015.2634887695312,538.8379516601562,2.0899035930633545,30443,6754.843256473541,3,3044,1002.4004516601562,55.69820785522461,cgp,hopper
1686236075.5146523,222.78968811035156,366.4732971191406,107.03959655761719,1010.7701416015625,995.5623168945312,279.5434875488281,2.146704912185669,46893,10452.393463134766,3,4689,209.21173095703125,66.01146697998047,cgp,hopper
1686235173.9929793,1085.7110595703125,494.9543151855469,68.32432556152344,1111.916015625,1088.73291015625,433.0236511230469,2.0669500827789307,42941,9550.87179017067,1,4294,1025.3162841796875,21.242767333984375,cgp,hopper
1686232282.566634,105.27912902832031,567.050048828125,91.20091247558594,1953.787841796875,256.296875,268.0561218261719,2.05004620552063,30016,6659.445444822311,6,3001,102.78909301757812,54.07197952270508,cgp,hopper
1686234241.503748,1095.5013427734375,545.7703247070312,560.4273681640625,1110.478271484375,1110.002197265625,539.890380859375,2.1041994094848633,38770,8618.382558822632,0,3877,1087.9105224609375,99.23504638671875,cgp,hopper
1686230633.7282815,120.47189331054688,419.1202392578125,42.18436813354492,1081.742431640625,1076.303955078125,243.51123046875,2.1028106212615967,22704,5010.607092380524,4,2270,103.5993881225586,5.4967265129089355,cgp,hopper
1686230890.2755852,145.4300537109375,388.21954345703125,59.63956069946289,1044.0054931640625,1015.9717407226562,256.4732666015625,2.0721561908721924,23831,5267.154396057129,1,2383,131.74978637695312,45.78602981567383,cgp,hopper
1686229231.8626776,1020.5324096679688,478.55426025390625,465.63739013671875,1088.006591796875,1087.426513671875,532.8036499023438,2.1566216945648193,16364,3608.741488456726,4,1636,1017.2136840820312,76.4736557006836,cgp,hopper
1686230336.0223334,1043.0650634765625,474.3365783691406,184.75265502929688,1045.3392333984375,1043.900390625,466.5794372558594,2.0284695625305176,21379,4712.9011442661285,9,2137,1041.6124267578125,47.95356750488281,cgp,hopper
1686229515.1451244,1024.1719970703125,457.2059631347656,120.91033935546875,1034.58203125,1034.4232177734375,345.13775634765625,2.0828065872192383,17629,3892.023935317993,9,1762,822.7825317382812,14.244590759277344,cgp,hopper
1686228007.5500352,594.9237670898438,397.15234375,46.49365997314453,1024.77001953125,1022.5556640625,299.0797119140625,2.033031940460205,10770,2384.4288461208344,0,1077,473.9910583496094,42.21360778808594,cgp,hopper
1686228914.40531,96.13203430175781,282.2509765625,79.21060180664062,1020.5916748046875,172.57237243652344,179.21971130371094,2.0323970317840576,14919,3291.284120798111,9,1491,94.48939514160156,72.32188415527344,cgp,hopper
1686236401.2591648,999.0116577148438,435.0848693847656,92.98397064208984,1014.8759155273438,1002.0565185546875,348.7603759765625,2.105757713317871,48358,10778.137975692749,8,4835,807.7765502929688,21.195446014404297,cgp,hopper
1686230092.9822893,133.71949768066406,30164.861328125,84.24702453613281,2082.328369140625,2032.2332763671875,-9535.8779296875,2.0597925186157227,20266,4469.861100196838,6,2026,133.1689453125,30.305801391601562,cgp,hopper
1686229799.6800654,813.5410766601562,700.7948608398438,118.6906967163086,2119.9990234375,1473.474609375,501.9626159667969,2.028651714324951,18916,4176.558876276016,6,1891,676.677734375,32.222694396972656,cgp,hopper
1686233334.1397188,1001.8660888671875,446.2249755859375,153.17294311523438,1016.689697265625,1015.44384765625,430.0595397949219,2.0921390056610107,34702,7711.018529653549,2,3470,961.5374755859375,46.209800720214844,cgp,hopper
1686225803.1773922,197.0790557861328,134.51817321777344,46.38549041748047,464.23492431640625,227.876953125,124.58869934082031,2.015052556991577,719,180.05620312690735,9,71,184.4915313720703,40.86408996582031,cgp,hopper
1686225835.5708406,1009.379638671875,429.0655517578125,387.5358581542969,1014.3367309570312,1011.3045043945312,503.6342468261719,2.027804136276245,868,212.44965147972107,8,86,1000.311767578125,77.84536743164062,cgp,hopper
1686230287.7396169,2042.7974853515625,967.56005859375,769.02978515625,2165.685546875,2096.5625,1004.0453491210938,2.0480892658233643,21156,4664.6184277534485,6,2115,2037.7542724609375,56.26555633544922,cgp,hopper
1686226908.0827532,1046.2034912109375,445.6563415527344,93.06851196289062,1048.506591796875,1048.0579833984375,374.4921875,2.0576443672180176,5755,1284.9615640640259,5,575,852.2489013671875,42.73017501831055,cgp,hopper
1686227768.820395,455.44976806640625,396.9947814941406,90.42953491210938,1053.8814697265625,1046.2059326171875,299.1463317871094,2.0272927284240723,9674,2145.6992058753967,4,967,391.653076171875,26.522369384765625,cgp,hopper
1686226052.2021244,975.309814453125,427.4772644042969,105.79061126708984,1006.09619140625,993.8408203125,345.64361572265625,2.022951602935791,1854,429.08093523979187,4,185,781.6516723632812,47.25770568847656,cgp,hopper
1686229535.1803367,263.9859313964844,373.6081237792969,133.56719970703125,1046.512451171875,1036.2542724609375,305.9621887207031,2.087637424468994,17718,3912.0591475963593,8,1771,247.5711669921875,76.19751739501953,cgp,hopper
1686229693.1607873,145.31851196289062,281.1129150390625,71.38595581054688,1021.407958984375,233.9087371826172,193.35934448242188,2.0258901119232178,18420,4070.0395982265472,0,1842,142.94149780273438,67.78533172607422,cgp,hopper
1686227972.8812897,253.0264434814453,30092.5703125,100.27779388427734,1012.257080078125,1008.2811279296875,-9729.0029296875,2.0307254791259766,10612,2349.7601006031036,2,1061,236.27288818359375,21.047653198242188,cgp,hopper
1686232395.7953498,135.53155517578125,379.37286376953125,60.616188049316406,1010.5921630859375,997.404052734375,247.98965454101562,2.084380865097046,30522,6772.674160718918,2,3052,123.24609375,43.25841522216797,cgp,hopper
1686235938.2126346,220.84278869628906,282.3503112792969,112.39339447021484,1019.6986083984375,285.0718688964844,206.09829711914062,2.158043384552002,46293,10315.091445446014,3,4629,195.24468994140625,60.51374816894531,cgp,hopper
1686233389.7708938,334.64581298828125,374.26580810546875,123.59815979003906,1037.044189453125,999.8235473632812,302.5340881347656,2.0664126873016357,34953,7766.649704694748,3,3495,327.7923278808594,34.65558624267578,cgp,hopper
1686230570.0602548,1041.772705078125,464.74493408203125,71.4039306640625,1076.1866455078125,1075.82421875,388.748291015625,2.1676204204559326,22424,4946.939065694809,4,2242,908.6708374023438,12.601993560791016,cgp,hopper
1686225916.0914357,1075.3406982421875,30131.75390625,128.3977813720703,1079.3775634765625,1076.1207275390625,-9614.2919921875,2.0198981761932373,1231,292.970246553421,1,123,861.6273193359375,51.83225631713867,cgp,hopper
1686236183.3264754,725.8206787109375,391.3819580078125,111.59183502197266,1009.8284301757812,1009.0841064453125,375.24786376953125,2.054272174835205,47376,10560.20528626442,6,4737,689.3278198242188,63.002281188964844,cgp,hopper
1686227827.6911721,512.6346435546875,381.93536376953125,192.21221923828125,1049.3798828125,1048.6588134765625,341.77301025390625,2.026186466217041,9945,2204.5699830055237,5,994,450.3882751464844,46.01973342895508,cgp,hopper
1686236134.7316704,143.16087341308594,300.9973449707031,49.87127685546875,1020.114013671875,358.5705261230469,170.91238403320312,2.0686655044555664,47153,10511.610481262207,3,4715,121.27667999267578,10.440669059753418,cgp,hopper
1686231874.9843547,52.641239166259766,268.3958435058594,43.95464324951172,927.744140625,60.03485870361328,124.1312255859375,2.0230557918548584,28229,6251.863165616989,9,2822,51.831085205078125,16.851585388183594,cgp,hopper
1686231118.2306094,1008.2709350585938,452.0460205078125,390.91461181640625,1129.4976806640625,1113.76611328125,542.7484130859375,2.055457592010498,24852,5495.10942029953,2,2485,1007.8177490234375,106.36988830566406,cgp,hopper
1686230075.38949,1007.4314575195312,421.8304443359375,129.74163818359375,1022.6514282226562,1009.772216796875,372.8509216308594,2.0262367725372314,20183,4452.268300771713,3,2018,804.7283935546875,78.61315155029297,cgp,hopper
1686233418.4921615,1001.7197875976562,430.8807067871094,344.56298828125,1049.5272216796875,1009.037841796875,505.0572204589844,2.0696768760681152,35083,7795.370972394943,3,3508,1000.5109252929688,100.89476776123047,cgp,hopper
1686225907.468919,380.07958984375,319.1527099609375,128.37936401367188,1016.6112060546875,701.7713012695312,267.1923828125,2.0303475856781006,1195,284.34772992134094,5,119,321.5081787109375,49.70227813720703,cgp,hopper
1686229415.4475477,998.6829833984375,432.81597900390625,81.49579620361328,1015.9700927734375,1009.8381958007812,360.07562255859375,2.546034812927246,17177,3792.3263585567474,7,1717,829.9371948242188,26.34267807006836,cgp,hopper
1686236209.6615953,1120.462646484375,502.4574279785156,241.43557739257812,1127.0765380859375,1124.8076171875,516.22802734375,2.050236701965332,47499,10586.540406227112,9,4749,1120.4427490234375,52.26959228515625,cgp,hopper
1686235855.9512274,250.3919677734375,389.74310302734375,87.57357788085938,1079.7344970703125,1023.186279296875,289.7102966308594,2.155478000640869,45935,10232.830038309097,5,4593,250.07315063476562,47.67401123046875,cgp,hopper
1686230068.9360363,115.53610229492188,382.7232666015625,60.475852966308594,1003.667724609375,997.1868286132812,238.3653564453125,2.029520034790039,20157,4445.814847230911,7,2015,109.65396881103516,26.847869873046875,cgp,hopper
1686228848.2523687,1023.59521484375,434.4551696777344,97.12673950195312,1024.0765380859375,1023.6869506835938,361.70001220703125,2.063815116882324,14610,3225.1311795711517,0,1461,802.1732177734375,70.6716079711914,cgp,hopper
1686227896.9195569,985.7178344726562,412.66473388671875,181.15908813476562,1023.7601318359375,1016.547119140625,391.4109802246094,2.0236642360687256,10260,2273.7983677387238,0,1026,813.3392333984375,91.75811004638672,cgp,hopper
1686227685.090407,325.80352783203125,375.15087890625,65.13394165039062,1019.7109375,1005.2418212890625,279.4963684082031,2.0478835105895996,9299,2061.969217777252,9,929,273.77056884765625,49.99795913696289,cgp,hopper
1686228157.5643938,239.53012084960938,375.0024108886719,97.95411682128906,1014.4890747070312,1002.4976806640625,269.861083984375,2.0349602699279785,11462,2534.443204641342,2,1146,215.58465576171875,31.670181274414062,cgp,hopper
1686225973.3103995,995.50537109375,405.8523864746094,158.51419067382812,996.0039672851562,995.91162109375,389.3623046875,2.130471706390381,1496,350.1892104148865,6,149,832.1559448242188,84.60346984863281,cgp,hopper
1686233917.7310464,171.21653747558594,376.01153564453125,84.30122375488281,1008.8414306640625,1008.7432250976562,262.0252685546875,2.0604827404022217,37333,8294.609857320786,3,3733,158.32760620117188,46.397804260253906,cgp,hopper
1686235775.606047,1093.0928955078125,462.27142333984375,338.770751953125,1204.2008056640625,1095.5291748046875,486.75836181640625,2.145350217819214,45582,10152.484857797623,2,4558,972.9056396484375,52.7707633972168,cgp,hopper
1686234996.5629487,235.08248901367188,328.9127502441406,73.22795104980469,1122.9874267578125,449.5592346191406,215.3238983154297,2.0899784564971924,42141,9373.441759586334,1,4214,203.45870971679688,38.010833740234375,cgp,hopper
1686229412.7253745,119.71469116210938,318.5504455566406,36.53508758544922,1079.6619873046875,305.9587097167969,163.29672241210938,2.1229405403137207,17164,3789.6041853427887,4,1716,102.08321380615234,20.843618392944336,cgp,hopper
1686229569.0559375,161.77902221679688,416.0971984863281,84.16699981689453,1108.2320556640625,1104.4658203125,280.6620178222656,2.130096673965454,17868,3945.9347484111786,8,1786,156.2235870361328,57.2991943359375,cgp,hopper
1686230640.4673872,131.61973571777344,737.64599609375,60.431453704833984,1907.5086669921875,1889.4847412109375,425.53570556640625,2.104541301727295,22736,5017.34619808197,6,2273,130.068359375,28.003219604492188,cgp,hopper
1686235125.4425426,195.8497314453125,418.3624572753906,91.81915283203125,1105.9202880859375,1102.1090087890625,279.384033203125,2.077173948287964,42720,9502.321353435516,0,4272,183.81744384765625,62.205474853515625,cgp,hopper
1686228236.068532,999.2168579101562,398.395263671875,275.4967956542969,1013.9749755859375,1007.4336547851562,429.19635009765625,2.027435064315796,11822,2612.9473428726196,2,1182,863.8533325195312,91.06524658203125,cgp,hopper
1686233256.0946047,1030.57666015625,832.10205078125,247.68545532226562,2276.77001953125,2191.739013671875,671.2958374023438,2.1780648231506348,34356,7632.973415613174,6,3435,891.010498046875,65.28656768798828,cgp,hopper
1686236054.8829312,1008.1858520507812,472.2750244140625,55.07929229736328,1127.78173828125,1070.1138916015625,349.11248779296875,2.1504580974578857,46800,10431.76174211502,0,4680,774.2454833984375,42.4750862121582,cgp,hopper
1686234623.3523302,80.13796997070312,301.67333984375,57.67722702026367,1065.1861572265625,152.1841583251953,165.0114288330078,2.0374438762664795,40494,9000.231141090393,4,4049,75.03717803955078,45.763343811035156,cgp,hopper
1686225722.538441,339.5920104980469,148.86239624023438,229.19161987304688,422.094482421875,401.84515380859375,209.08226013183594,2.0241005420684814,343,99.41725182533264,3,34,323.873291015625,91.13843536376953,cgp,hopper
1686236589.385199,185.49110412597656,325.7740173339844,40.54154968261719,1060.835205078125,552.7990112304688,204.26327514648438,2.054666519165039,49184,10966.264009952545,4,4918,161.5027313232422,26.11593246459961,cgp,hopper
1686236286.3767319,170.31961059570312,390.6855163574219,46.00640106201172,1039.6141357421875,1021.0135498046875,256.705810546875,2.0507020950317383,47847,10663.255542755127,7,4784,168.82208251953125,24.3939151763916,cgp,hopper
1686234846.2578664,233.49453735351562,404.510498046875,49.871421813964844,1061.761474609375,1059.3558349609375,261.7292175292969,2.1171023845672607,41484,9223.136677265167,4,4148,200.37881469726562,19.459461212158203,cgp,hopper
1686233950.8094935,125.48888397216797,283.07806396484375,77.8360595703125,1010.306396484375,161.04287719726562,171.56021118164062,2.0650291442871094,37483,8327.688304424286,3,3748,124.9666519165039,44.31803512573242,cgp,hopper
1686235085.9280682,1005.3621215820312,458.9205627441406,180.63031005859375,1010.9719848632812,1010.5009765625,446.2520446777344,2.05045485496521,42549,9462.80687904358,9,4254,1000.6005249023438,28.117412567138672,cgp,hopper
1686228142.3515937,775.3248291015625,401.8904724121094,89.19853210449219,1012.3814086914062,1006.2274780273438,327.4566650390625,2.030643939971924,11391,2519.230404615402,1,1139,623.1470336914062,44.89810562133789,cgp,hopper
1686227749.2508247,1020.7008666992188,423.95660400390625,137.15374755859375,1024.6385498046875,1022.1978759765625,377.7281799316406,2.0301644802093506,9583,2126.1296355724335,3,958,810.2638549804688,68.24290466308594,cgp,hopper
1686228616.0399952,1019.7147827148438,428.28948974609375,100.04051971435547,1023.9839477539062,1023.871337890625,371.25421142578125,2.0285050868988037,13550,2992.91880607605,0,1355,813.7569580078125,78.3094253540039,cgp,hopper
1686236446.6976676,1013.4360961914062,436.53082275390625,191.97897338867188,1115.327392578125,1023.275146484375,392.4367980957031,2.1680541038513184,48559,10823.576478481293,9,4855,812.7109375,58.22947692871094,cgp,hopper
1686225807.3892803,1066.60205078125,474.7324523925781,289.0048522949219,1073.1328125,1068.5711669921875,488.9140625,2.02075457572937,731,184.26809120178223,1,73,1045.670166015625,37.84623718261719,cgp,hopper
1686234843.9592412,1086.676513671875,454.2322998046875,209.5782012939453,1121.8099365234375,1117.19775390625,443.95880126953125,2.1109189987182617,41471,9220.838052034378,1,4147,938.1416015625,51.342464447021484,cgp,hopper
1686231151.7579706,999.0914916992188,461.2576599121094,578.0692138671875,1010.823486328125,1005.2288208007812,540.9730834960938,2.127401351928711,25005,5528.636781454086,5,2500,998.6427001953125,68.697021484375,cgp,hopper
1686229320.4085133,670.4292602539062,386.5932922363281,120.56118774414062,1027.017822265625,1023.8058471679688,337.2156982421875,2.125814199447632,16752,3697.2873241901398,2,1675,549.7660522460938,70.07047271728516,cgp,hopper
1686232697.0025482,250.24139404296875,303.2929992675781,124.48731231689453,1003.3778076171875,690.3193359375,269.24957275390625,2.113569498062134,31865,7073.881359100342,5,3186,241.56649780273438,77.13362884521484,cgp,hopper
1686229284.390459,231.5580291748047,391.07879638671875,118.46762084960938,1039.03857421875,1035.6070556640625,269.8808898925781,2.1103031635284424,16599,3661.2692699432373,9,1659,204.7147979736328,35.52669143676758,cgp,hopper
1686229096.639279,72.85105895996094,299.1003723144531,65.46394348144531,1042.0589599609375,77.94560241699219,147.97044372558594,2.027613401412964,15754,3473.5180897712708,4,1575,72.83773040771484,31.574298858642578,cgp,hopper
1686228177.6608484,97.19581604003906,379.62823486328125,82.80850219726562,1014.8126220703125,1014.117919921875,256.6419982910156,2.1142020225524902,11556,2554.5396592617035,6,1155,94.37439727783203,64.45684814453125,cgp,hopper
1686233839.8713303,971.7850952148438,470.77325439453125,580.930908203125,1225.2315673828125,1213.8538818359375,596.2174072265625,2.2100424766540527,36982,8216.750141143799,2,3698,961.806884765625,148.1182098388672,cgp,hopper
1686226174.5624716,991.1295776367188,430.7571105957031,76.85954284667969,1004.99951171875,998.1799926757812,341.1127624511719,2.112285852432251,2414,551.4412825107574,4,241,768.654052734375,57.7822380065918,cgp,hopper
