,_timestamp,training.fitness_std,training.evaluation_time,_runtime,training.fitness_mean,training.top_k_fit.top_2_fit,training.top_k_fit.top_1_fit,_step,training.fitness_1q,training.generation,training.fitness_median,training.run_id,training.fitness_3q,training.top_k_fit.top_0_fit,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
516,1687035998.6999362,220.17684936523438,4.77632999420166,2486.038744211197,808.6549682617188,1007.4598388671875,1008.8881225585938,516,999.2802124023438,516,884.5865478515625,0,682.0446166992188,1009.126708984375,cgp,mu+lambda,reward,ant,8,51600,1009.126708984375,1008.8881225585938,1007.4598388671875
517,1687036003.4905958,264.5933837890625,4.772240161895752,2490.8294038772583,811.8203735351562,1008.3734130859375,1008.6763305664062,517,999.060546875,517,967.8151245117188,0,693.810791015625,1008.7963256835938,cgp,mu+lambda,reward,ant,8,51700,1008.7963256835938,1008.6763305664062,1008.3734130859375
518,1687036008.2813916,295.5266418457031,4.773781776428223,2495.6201996803284,792.4448852539062,1008.7747802734375,1008.900634765625,518,999.5296020507812,518,925.185302734375,0,678.4060668945312,1012.3447875976562,cgp,mu+lambda,reward,ant,8,51800,1012.3447875976562,1008.900634765625,1008.7747802734375
519,1687036013.0724738,232.90696716308594,4.771088600158691,2500.411281824112,817.253662109375,1008.195068359375,1008.2657470703125,519,997.9450073242188,519,939.8714599609375,0,692.56689453125,1014.1455078125,cgp,mu+lambda,reward,ant,8,51900,1014.1455078125,1008.2657470703125,1008.195068359375
520,1687036017.8643944,275.27447509765625,4.77515983581543,2505.203202486038,797.4829711914062,1007.010498046875,1009.0294189453125,520,999.3421020507812,520,927.0697631835938,0,655.9873657226562,1009.7760620117188,cgp,mu+lambda,reward,ant,8,52000,1009.7760620117188,1009.0294189453125,1007.010498046875
521,1687036022.6525025,255.1495361328125,4.771302700042725,2509.991310596466,817.7250366210938,1008.7188720703125,1009.2894897460938,521,998.65283203125,521,943.7601318359375,0,680.2861938476562,1010.0440063476562,cgp,mu+lambda,reward,ant,8,52100,1010.0440063476562,1009.2894897460938,1008.7188720703125
522,1687036027.4441836,246.0380859375,4.77393913269043,2514.7829916477203,786.8696899414062,1010.8550415039062,1011.640625,522,998.343017578125,522,891.11279296875,0,656.8511962890625,1012.8943481445312,cgp,mu+lambda,reward,ant,8,52200,1012.8943481445312,1011.640625,1010.8550415039062
523,1687036032.2331939,234.0950164794922,4.770949363708496,2519.5720019340515,816.2492065429688,1010.3403930664062,1012.54736328125,523,996.1414184570312,523,913.455078125,0,686.12548828125,1015.2341918945312,cgp,mu+lambda,reward,ant,8,52300,1015.2341918945312,1012.54736328125,1010.3403930664062
524,1687036037.0235293,230.059814453125,4.773228168487549,2524.3623373508453,823.4683227539062,1007.826416015625,1008.0206298828125,524,999.2752075195312,524,911.4611206054688,0,701.84912109375,1008.804931640625,cgp,mu+lambda,reward,ant,8,52400,1008.804931640625,1008.0206298828125,1007.826416015625
525,1687036041.8119905,219.60772705078125,4.7704572677612305,2529.150798559189,839.9199829101562,1008.4612426757812,1010.2324829101562,525,998.8638305664062,525,966.1674194335938,0,706.6505126953125,1012.5150146484375,cgp,mu+lambda,reward,ant,8,52500,1012.5150146484375,1010.2324829101562,1008.4612426757812
526,1687036046.6040568,247.46868896484375,4.77418851852417,2533.942864894867,814.4545288085938,1008.5985107421875,1009.6826782226562,526,997.5087280273438,526,941.7869262695312,0,705.909912109375,1010.2149047851562,cgp,mu+lambda,reward,ant,8,52600,1010.2149047851562,1009.6826782226562,1008.5985107421875
527,1687036051.3928201,247.94406127929688,4.771820545196533,2538.73162817955,810.2744140625,1008.0101928710938,1010.8381958007812,527,998.8240966796875,527,944.4549560546875,0,696.1314697265625,1011.2398681640625,cgp,mu+lambda,reward,ant,8,52700,1011.2398681640625,1010.8381958007812,1008.0101928710938
528,1687036056.1794603,242.36892700195312,4.768778324127197,2543.5182683467865,818.9677734375,1008.13525390625,1011.8025512695312,528,998.11474609375,528,940.770263671875,0,707.1845703125,1012.2926635742188,cgp,mu+lambda,reward,ant,8,52800,1012.2926635742188,1011.8025512695312,1008.13525390625
529,1687036060.9707239,283.5548400878906,4.773159503936768,2548.3095319271088,782.44091796875,1008.1547241210938,1008.7144165039062,529,998.3115234375,529,930.8782958984375,0,646.8565673828125,1010.5858154296875,cgp,mu+lambda,reward,ant,8,52900,1010.5858154296875,1008.7144165039062,1008.1547241210938
530,1687036065.7606468,253.5216522216797,4.773050308227539,2553.0994548797607,839.5040283203125,1009.1285400390625,1009.73291015625,530,999.61181640625,530,976.6591186523438,0,709.7405395507812,1010.2669677734375,cgp,mu+lambda,reward,ant,8,53000,1010.2669677734375,1009.73291015625,1009.1285400390625
531,1687036070.551723,239.76158142089844,4.77310037612915,2557.89053106308,828.9765625,1010.8085327148438,1013.2667236328125,531,999.9752197265625,531,952.2771606445312,0,706.218017578125,1013.54931640625,cgp,mu+lambda,reward,ant,8,53100,1013.54931640625,1013.2667236328125,1010.8085327148438
532,1687036075.3405259,212.81146240234375,4.771153926849365,2562.679333925247,813.9287109375,1007.030517578125,1007.6753540039062,532,1000.8989868164062,532,889.739013671875,0,699.4348754882812,1008.4283447265625,cgp,mu+lambda,reward,ant,8,53200,1008.4283447265625,1007.6753540039062,1007.030517578125
533,1687036080.1341898,257.14544677734375,4.775338649749756,2567.472997903824,786.34375,1010.2015991210938,1010.3103637695312,533,996.6279296875,533,888.177001953125,0,671.14306640625,1010.3296508789062,cgp,mu+lambda,reward,ant,8,53300,1010.3296508789062,1010.3103637695312,1010.2015991210938
534,1687036084.9238207,278.3248596191406,4.772801399230957,2572.2626287937164,812.9183959960938,1008.655517578125,1008.684326171875,534,998.99267578125,534,966.668212890625,0,700.6275024414062,1012.14404296875,cgp,mu+lambda,reward,ant,8,53400,1012.14404296875,1008.684326171875,1008.655517578125
535,1687036089.7105489,285.3669738769531,4.768842697143555,2577.0493569374084,765.5707397460938,1006.685791015625,1007.7706298828125,535,997.2691650390625,535,869.0511474609375,0,654.0314331054688,1009.1376953125,cgp,mu+lambda,reward,ant,8,53500,1009.1376953125,1007.7706298828125,1006.685791015625
536,1687036094.493307,247.75262451171875,4.764703750610352,2581.83211517334,799.2422485351562,1010.0034790039062,1010.7849731445312,536,998.3013916015625,536,924.4760131835938,0,684.9427490234375,1012.8208618164062,cgp,mu+lambda,reward,ant,8,53600,1012.8208618164062,1010.7849731445312,1010.0034790039062
537,1687036099.2739143,246.6276397705078,4.764090061187744,2586.6127223968506,822.9204711914062,1011.0353393554688,1011.0573120117188,537,999.6873168945312,537,941.72412109375,0,696.1004638671875,1016.8453979492188,cgp,mu+lambda,reward,ant,8,53700,1016.8453979492188,1011.0573120117188,1011.0353393554688
538,1687036104.0553703,240.36180114746094,4.76331901550293,2591.394178390503,845.828125,1008.7552490234375,1009.0743408203125,538,1000.8326416015625,538,974.8995361328125,0,706.466064453125,1010.1312255859375,cgp,mu+lambda,reward,ant,8,53800,1010.1312255859375,1009.0743408203125,1008.7552490234375
539,1687036108.8394003,266.2003173828125,4.76604700088501,2596.1782083511353,783.156494140625,1009.5106811523438,1010.0617065429688,539,999.6785888671875,539,918.6255493164062,0,594.576416015625,1010.1817626953125,cgp,mu+lambda,reward,ant,8,53900,1010.1817626953125,1010.0617065429688,1009.5106811523438
540,1687036113.6227212,244.51080322265625,4.766729354858398,2600.9615292549133,820.533447265625,1006.7810668945312,1008.3411254882812,540,998.793701171875,540,955.115478515625,0,700.205810546875,1010.322998046875,cgp,mu+lambda,reward,ant,8,54000,1010.322998046875,1008.3411254882812,1006.7810668945312
541,1687036118.4031377,270.7494201660156,4.760694980621338,2605.741945743561,808.1649780273438,1008.7532958984375,1009.6539916992188,541,1001.0780029296875,541,955.8404541015625,0,692.6333618164062,1013.65234375,cgp,mu+lambda,reward,ant,8,54100,1013.65234375,1009.6539916992188,1008.7532958984375
542,1687036123.1664739,231.60768127441406,4.739577293395996,2610.5052819252014,840.0443725585938,1010.3718872070312,1010.9064331054688,542,997.9561767578125,542,948.1917724609375,0,731.4835205078125,1011.8780517578125,cgp,mu+lambda,reward,ant,8,54200,1011.8780517578125,1010.9064331054688,1010.3718872070312
543,1687036127.931535,227.96800231933594,4.737670421600342,2615.270343065262,829.305908203125,1006.626708984375,1006.9500732421875,543,999.0083618164062,543,924.7922973632812,0,706.11181640625,1007.248046875,cgp,mu+lambda,reward,ant,8,54300,1007.248046875,1006.9500732421875,1006.626708984375
544,1687036132.682052,238.49525451660156,4.72275972366333,2620.0208599567413,809.500244140625,1008.67919921875,1009.6082153320312,544,997.6219482421875,544,889.7025146484375,0,702.3074340820312,1014.4601440429688,cgp,mu+lambda,reward,ant,8,54400,1014.4601440429688,1009.6082153320312,1008.67919921875
545,1687036137.4456708,265.8531188964844,4.736246585845947,2624.7844789028168,805.919189453125,1010.9697265625,1011.7339477539062,545,1001.0339965820312,545,940.6312866210938,0,680.4487915039062,1011.819091796875,cgp,mu+lambda,reward,ant,8,54500,1011.819091796875,1011.7339477539062,1010.9697265625
546,1687036142.211459,221.11724853515625,4.73845911026001,2629.550266981125,828.3507690429688,1008.8462524414062,1009.48193359375,546,999.91015625,546,917.8829345703125,0,705.983642578125,1010.066650390625,cgp,mu+lambda,reward,ant,8,54600,1010.066650390625,1009.48193359375,1008.8462524414062
547,1687036146.9309769,255.9244842529297,4.69757080078125,2634.269784927368,787.9367065429688,1007.8864135742188,1009.00341796875,547,993.5810546875,547,881.261962890625,0,684.5203857421875,1010.6646118164062,cgp,mu+lambda,reward,ant,8,54700,1010.6646118164062,1009.00341796875,1007.8864135742188
548,1687036151.7125387,265.34088134765625,4.763832092285156,2639.0513467788696,826.0145263671875,1007.58984375,1009.3715209960938,548,998.249267578125,548,967.2442016601562,0,695.80029296875,1009.6383666992188,cgp,mu+lambda,reward,ant,8,54800,1009.6383666992188,1009.3715209960938,1007.58984375
549,1687036156.49794,236.49974060058594,4.766586780548096,2643.836748123169,840.3602905273438,1009.16748046875,1010.1954956054688,549,1002.58203125,549,974.7227172851562,0,727.1961059570312,1011.1847534179688,cgp,mu+lambda,reward,ant,8,54900,1011.1847534179688,1010.1954956054688,1009.16748046875
550,1687036161.280792,198.1217041015625,4.766457557678223,2648.619600057602,865.2813720703125,1008.2863159179688,1010.02001953125,550,998.7694091796875,550,965.39697265625,0,834.6340942382812,1010.6224975585938,cgp,mu+lambda,reward,ant,8,55000,1010.6224975585938,1010.02001953125,1008.2863159179688
551,1687036166.0624766,207.31201171875,4.763527870178223,2653.4012846946716,842.158447265625,1007.048583984375,1007.314208984375,551,999.64892578125,551,953.674560546875,0,705.649169921875,1008.203857421875,cgp,mu+lambda,reward,ant,8,55100,1008.203857421875,1007.314208984375,1007.048583984375
552,1687036170.8440208,202.20834350585938,4.764494895935059,2658.1828289031982,847.2346801757812,1009.130126953125,1010.793701171875,552,998.875,552,959.2186279296875,0,705.929443359375,1011.10888671875,cgp,mu+lambda,reward,ant,8,55200,1011.10888671875,1010.793701171875,1009.130126953125
553,1687036175.6246665,233.08718872070312,4.763044834136963,2662.9634745121,831.5390625,1010.0613403320312,1010.5203247070312,553,997.0525512695312,553,923.7391357421875,0,721.4188232421875,1013.2774047851562,cgp,mu+lambda,reward,ant,8,55300,1013.2774047851562,1010.5203247070312,1010.0613403320312
554,1687036180.4060812,230.551513671875,4.763037204742432,2667.7448892593384,844.337646484375,1008.1595458984375,1008.4805908203125,554,998.161376953125,554,970.3953857421875,0,708.6173706054688,1011.1864624023438,cgp,mu+lambda,reward,ant,8,55400,1011.1864624023438,1008.4805908203125,1008.1595458984375
555,1687036185.186739,209.6512451171875,4.762199878692627,2672.525547027588,855.2310791015625,1007.7930297851562,1008.1201171875,555,999.4906616210938,555,969.9514770507812,0,732.97216796875,1008.94091796875,cgp,mu+lambda,reward,ant,8,55500,1008.94091796875,1008.1201171875,1007.7930297851562
556,1687036189.9688845,187.3371124267578,4.764740467071533,2677.307692527771,851.377197265625,1008.241455078125,1008.89453125,556,1000.8265991210938,556,946.739501953125,0,707.420166015625,1014.7491455078125,cgp,mu+lambda,reward,ant,8,55600,1014.7491455078125,1008.89453125,1008.241455078125
557,1687036194.747326,202.12693786621094,4.760821342468262,2682.086133956909,835.01953125,1008.6675415039062,1008.7427978515625,557,997.6729736328125,557,922.0963134765625,0,692.1729736328125,1009.0657348632812,cgp,mu+lambda,reward,ant,8,55700,1009.0657348632812,1008.7427978515625,1008.6675415039062
558,1687036199.528434,262.20257568359375,4.7630085945129395,2686.8672420978546,783.4766845703125,1008.0639038085938,1009.3884887695312,558,998.8924560546875,558,872.186767578125,0,675.841796875,1010.9142456054688,cgp,mu+lambda,reward,ant,8,55800,1010.9142456054688,1009.3884887695312,1008.0639038085938
559,1687036204.3081708,264.6158142089844,4.762022972106934,2691.646978855133,790.8351440429688,1008.4286499023438,1009.2974853515625,559,998.5560302734375,559,938.868896484375,0,661.9121704101562,1010.1373291015625,cgp,mu+lambda,reward,ant,8,55900,1010.1373291015625,1009.2974853515625,1008.4286499023438
560,1687036209.0897887,258.1751403808594,4.763098239898682,2696.4285967350006,816.3800048828125,1011.0436401367188,1011.9148559570312,560,999.442138671875,560,927.120361328125,0,703.0293579101562,1012.1846923828125,cgp,mu+lambda,reward,ant,8,56000,1012.1846923828125,1011.9148559570312,1011.0436401367188
561,1687036213.870558,207.08016967773438,4.762701034545898,2701.209366083145,829.9411010742188,1008.033935546875,1008.9494018554688,561,997.6080932617188,561,937.372802734375,0,678.7778930664062,1012.9332885742188,cgp,mu+lambda,reward,ant,8,56100,1012.9332885742188,1008.9494018554688,1008.033935546875
562,1687036218.6499116,210.54310607910156,4.762256622314453,2705.988719701767,850.2615966796875,1008.9735107421875,1009.5689697265625,562,1000.2689819335938,562,952.8524780273438,0,721.6438598632812,1010.4077758789062,cgp,mu+lambda,reward,ant,8,56200,1010.4077758789062,1009.5689697265625,1008.9735107421875
563,1687036223.4274466,262.99591064453125,4.758859157562256,2710.7662546634674,812.3637084960938,1009.411376953125,1010.80517578125,563,998.993408203125,563,937.6583251953125,0,699.897216796875,1020.5429077148438,cgp,mu+lambda,reward,ant,8,56300,1020.5429077148438,1010.80517578125,1009.411376953125
564,1687036228.2065136,260.6677551269531,4.760223388671875,2715.545321702957,828.7973022460938,1008.9684448242188,1009.5698852539062,564,999.4946899414062,564,960.7843017578125,0,696.6432495117188,1011.9033203125,cgp,mu+lambda,reward,ant,8,56400,1011.9033203125,1009.5698852539062,1008.9684448242188
565,1687036232.9859347,231.51792907714844,4.761876106262207,2720.324742794037,861.4612426757812,1006.638916015625,1006.8655395507812,565,999.8358154296875,565,989.47265625,0,784.4691772460938,1007.510498046875,cgp,mu+lambda,reward,ant,8,56500,1007.510498046875,1006.8655395507812,1006.638916015625
566,1687036237.7646532,249.79556274414062,4.759725570678711,2725.103461265564,793.701171875,1008.416748046875,1009.6306762695312,566,998.7178344726562,566,873.962158203125,0,665.9984130859375,1009.7658081054688,cgp,mu+lambda,reward,ant,8,56600,1009.7658081054688,1009.6306762695312,1008.416748046875
567,1687036242.5435958,217.97515869140625,4.760229587554932,2729.8824038505554,831.7153930664062,1007.7788696289062,1009.0087890625,567,997.6211547851562,567,961.5133056640625,0,704.308837890625,1009.7801513671875,cgp,mu+lambda,reward,ant,8,56700,1009.7801513671875,1009.0087890625,1007.7788696289062
568,1687036247.3237982,236.1298370361328,4.762557506561279,2734.662606239319,815.8646850585938,1007.9304809570312,1007.9501342773438,568,999.1361083984375,568,962.8380737304688,0,688.2164306640625,1008.25390625,cgp,mu+lambda,reward,ant,8,56800,1008.25390625,1007.9501342773438,1007.9304809570312
569,1687036252.104575,204.3726348876953,4.76405143737793,2739.4433829784393,866.5067749023438,1007.2494506835938,1008.991455078125,569,999.7283935546875,569,976.8873291015625,0,803.46533203125,1009.2869262695312,cgp,mu+lambda,reward,ant,8,56900,1009.2869262695312,1008.991455078125,1007.2494506835938
570,1687036256.88417,215.9554443359375,4.762241840362549,2744.222978115082,838.8462524414062,1008.532470703125,1010.4478759765625,570,999.215576171875,570,950.7532958984375,0,699.1920166015625,1013.1008911132812,cgp,mu+lambda,reward,ant,8,57000,1013.1008911132812,1010.4478759765625,1008.532470703125
571,1687036261.6644769,190.8714141845703,4.764680862426758,2749.003284931183,853.8667602539062,1009.5484619140625,1010.1448364257812,571,997.9974365234375,571,961.8602905273438,0,707.9468383789062,1011.1649169921875,cgp,mu+lambda,reward,ant,8,57100,1011.1649169921875,1010.1448364257812,1009.5484619140625
572,1687036266.4439652,268.68133544921875,4.763006687164307,2753.782773256302,809.2603149414062,1007.12158203125,1008.7092895507812,572,999.8076782226562,572,915.333740234375,0,703.4324951171875,1009.8203125,cgp,mu+lambda,reward,ant,8,57200,1009.8203125,1008.7092895507812,1007.12158203125
573,1687036271.221821,243.3172149658203,4.7584686279296875,2758.56062912941,830.3267822265625,1011.2128295898438,1014.0790405273438,573,998.4772338867188,573,972.6439819335938,0,692.564453125,1015.5562133789062,cgp,mu+lambda,reward,ant,8,57300,1015.5562133789062,1014.0790405273438,1011.2128295898438
574,1687036275.9880738,242.29493713378906,4.745603084564209,2763.3268818855286,809.3699951171875,1010.3330688476562,1010.4883422851562,574,1000.0513916015625,574,914.8087158203125,0,681.3922729492188,1010.570556640625,cgp,mu+lambda,reward,ant,8,57400,1010.570556640625,1010.4883422851562,1010.3330688476562
575,1687036280.7542393,228.4347381591797,4.7462158203125,2768.0930473804474,819.7190551757812,1009.7156982421875,1010.5471801757812,575,998.754150390625,575,921.7699584960938,0,697.1416015625,1011.0996704101562,cgp,mu+lambda,reward,ant,8,57500,1011.0996704101562,1010.5471801757812,1009.7156982421875
576,1687036285.5202942,239.87440490722656,4.745439052581787,2772.8591022491455,851.764404296875,1007.8111572265625,1009.495361328125,576,1000.0708618164062,576,982.9066162109375,0,727.4371337890625,1011.4660034179688,cgp,mu+lambda,reward,ant,8,57600,1011.4660034179688,1009.495361328125,1007.8111572265625
577,1687036290.2745764,192.81410217285156,4.733406066894531,2777.6133844852448,839.5382080078125,1006.445068359375,1009.116943359375,577,999.380126953125,577,923.9816284179688,0,703.64013671875,1009.901611328125,cgp,mu+lambda,reward,ant,8,57700,1009.901611328125,1009.116943359375,1006.445068359375
578,1687036295.0054638,230.55349731445312,4.71137809753418,2782.3442718982697,805.8987426757812,1006.3357543945312,1008.6852416992188,578,997.5936279296875,578,926.7938232421875,0,647.6519165039062,1009.9798583984375,cgp,mu+lambda,reward,ant,8,57800,1009.9798583984375,1008.6852416992188,1006.3357543945312
579,1687036299.7381608,284.90924072265625,4.70864200592041,2787.07696890831,791.3451538085938,1007.4121704101562,1007.6397705078125,579,1000.379638671875,579,951.1195678710938,0,683.561279296875,1009.03515625,cgp,mu+lambda,reward,ant,8,57900,1009.03515625,1007.6397705078125,1007.4121704101562
580,1687036304.4707134,247.91261291503906,4.71268892288208,2791.8095214366913,802.8112182617188,1007.8535766601562,1009.6370849609375,580,998.1621704101562,580,938.583251953125,0,686.920654296875,1010.5919189453125,cgp,mu+lambda,reward,ant,8,58000,1010.5919189453125,1009.6370849609375,1007.8535766601562
581,1687036309.2027335,234.13687133789062,4.710989475250244,2796.5415415763855,828.398681640625,1008.3223876953125,1008.653564453125,581,1000.4996337890625,581,946.9305419921875,0,701.2900390625,1009.6090087890625,cgp,mu+lambda,reward,ant,8,58100,1009.6090087890625,1008.653564453125,1008.3223876953125
582,1687036313.933802,239.2435760498047,4.708670139312744,2801.272609949112,815.8731079101562,1007.9235229492188,1008.934814453125,582,999.234619140625,582,945.84375,0,682.366943359375,1012.5402221679688,cgp,mu+lambda,reward,ant,8,58200,1012.5402221679688,1008.934814453125,1007.9235229492188
583,1687036318.6659062,171.29339599609375,4.710371971130371,2806.0047142505646,889.0962524414062,1010.07666015625,1010.263427734375,583,1001.7042236328125,583,983.558837890625,0,847.76318359375,1010.5682373046875,cgp,mu+lambda,reward,ant,8,58300,1010.5682373046875,1010.263427734375,1010.07666015625
584,1687036323.407071,260.6035461425781,4.722038269042969,2810.745879173279,822.0704345703125,1008.357666015625,1008.4712524414062,584,999.3850708007812,584,968.5853881835938,0,700.4171752929688,1009.0059204101562,cgp,mu+lambda,reward,ant,8,58400,1009.0059204101562,1008.4712524414062,1008.357666015625
585,1687036328.1446183,240.19223022460938,4.716340065002441,2815.4834263324738,825.3834228515625,1008.8204345703125,1008.9374389648438,585,996.987060546875,585,956.655029296875,0,703.8356323242188,1012.9011840820312,cgp,mu+lambda,reward,ant,8,58500,1012.9011840820312,1008.9374389648438,1008.8204345703125
586,1687036332.881474,221.63381958007812,4.713477611541748,2820.2202820777893,842.0810546875,1011.142578125,1011.4285278320312,586,1000.8943481445312,586,977.3165283203125,0,701.0399780273438,1015.7272338867188,cgp,mu+lambda,reward,ant,8,58600,1015.7272338867188,1011.4285278320312,1011.142578125
587,1687036337.6122336,242.47369384765625,4.711539268493652,2824.951041698456,809.1185913085938,1008.3939208984375,1012.3359985351562,587,1000.2708740234375,587,929.4742431640625,0,665.9247436523438,1014.48779296875,cgp,mu+lambda,reward,ant,8,58700,1014.48779296875,1012.3359985351562,1008.3939208984375
588,1687036342.3454974,210.31576538085938,4.711287975311279,2829.6843054294586,830.9551391601562,1009.2504272460938,1010.0319213867188,588,1000.0023803710938,588,907.7911987304688,0,706.3819580078125,1014.9057006835938,cgp,mu+lambda,reward,ant,8,58800,1014.9057006835938,1010.0319213867188,1009.2504272460938
589,1687036347.090593,173.2821502685547,4.719148635864258,2834.4294011592865,862.9087524414062,1008.4985961914062,1008.8695678710938,589,999.911376953125,589,945.8463134765625,0,769.74609375,1017.037109375,cgp,mu+lambda,reward,ant,8,58900,1017.037109375,1008.8695678710938,1008.4985961914062
590,1687036351.8342004,215.2903289794922,4.708478927612305,2839.173008441925,841.695556640625,1008.3815307617188,1009.4596557617188,590,1000.749755859375,590,975.696044921875,0,695.2843627929688,1010.5156860351562,cgp,mu+lambda,reward,ant,8,59000,1010.5156860351562,1009.4596557617188,1008.3815307617188
591,1687036356.565954,280.0728454589844,4.713968276977539,2843.904762029648,779.4328002929688,1010.5468139648438,1013.0203247070312,591,1000.6267700195312,591,951.693115234375,0,602.5875244140625,1014.46142578125,cgp,mu+lambda,reward,ant,8,59100,1014.46142578125,1013.0203247070312,1010.5468139648438
592,1687036361.2895317,240.09812927246094,4.706588268280029,2848.628339767456,826.376220703125,1007.2108764648438,1009.80078125,592,1000.2010498046875,592,973.551513671875,0,695.0257568359375,1011.1696166992188,cgp,mu+lambda,reward,ant,8,59200,1011.1696166992188,1009.80078125,1007.2108764648438
593,1687036366.0154927,243.62281799316406,4.709603786468506,2853.354300737381,828.6870727539062,1009.1505126953125,1010.3290405273438,593,999.3786010742188,593,971.3404541015625,0,680.0526123046875,1011.8436889648438,cgp,mu+lambda,reward,ant,8,59300,1011.8436889648438,1010.3290405273438,1009.1505126953125
594,1687036370.74204,278.5782775878906,4.708175182342529,2858.080847978592,811.7647705078125,1010.0126953125,1011.376708984375,594,999.184326171875,594,974.202392578125,0,670.8388061523438,1011.856689453125,cgp,mu+lambda,reward,ant,8,59400,1011.856689453125,1011.376708984375,1010.0126953125
595,1687036375.5370727,255.87567138671875,4.7765607833862305,2862.875880718231,814.1646118164062,1009.904052734375,1012.6014404296875,595,997.4280395507812,595,948.2659912109375,0,691.1194458007812,1014.7314453125,cgp,mu+lambda,reward,ant,8,59500,1014.7314453125,1012.6014404296875,1009.904052734375
596,1687036380.326278,164.00408935546875,4.770871162414551,2867.66508603096,887.1734008789062,1009.5585327148438,1010.5214233398438,596,1000.1437377929688,596,990.02734375,0,857.291259765625,1010.7546997070312,cgp,mu+lambda,reward,ant,8,59600,1010.7546997070312,1010.5214233398438,1009.5585327148438
597,1687036385.1154845,251.35476684570312,4.771823406219482,2872.454292535782,820.7826538085938,1009.394775390625,1010.1990356445312,597,998.7701416015625,597,910.5966796875,0,705.1256713867188,1010.3924560546875,cgp,mu+lambda,reward,ant,8,59700,1010.3924560546875,1010.1990356445312,1009.394775390625
598,1687036389.9060535,195.08685302734375,4.771505355834961,2877.244861602783,853.8079223632812,1009.111083984375,1009.73583984375,598,998.2915649414062,598,943.0653076171875,0,708.2650756835938,1014.6008911132812,cgp,mu+lambda,reward,ant,8,59800,1014.6008911132812,1009.73583984375,1009.111083984375
599,1687036394.682487,212.39212036132812,4.756210803985596,2882.021295070648,842.01171875,1007.5673217773438,1010.3138427734375,599,997.9718627929688,599,942.483642578125,0,705.5367431640625,1011.003662109375,cgp,mu+lambda,reward,ant,8,59900,1011.003662109375,1010.3138427734375,1007.5673217773438
600,1687036399.44964,252.45938110351562,4.750330448150635,2886.7884480953217,820.7363891601562,1011.2640991210938,1012.1787719726562,600,997.915283203125,600,924.2303466796875,0,725.6849365234375,1013.90234375,cgp,mu+lambda,reward,ant,8,60000,1013.90234375,1012.1787719726562,1011.2640991210938
601,1687036404.2047415,245.01914978027344,4.7373127937316895,2891.5435495376587,782.1148071289062,1008.9723510742188,1009.6884765625,601,996.5891723632812,601,875.3390502929688,0,649.3987426757812,1011.3460693359375,cgp,mu+lambda,reward,ant,8,60100,1011.3460693359375,1009.6884765625,1008.9723510742188
602,1687036408.9248636,225.4035186767578,4.702370643615723,2896.2636716365814,830.485107421875,1008.307373046875,1009.1119384765625,602,999.9240112304688,602,973.992431640625,0,684.6424560546875,1009.9465942382812,cgp,mu+lambda,reward,ant,8,60200,1009.9465942382812,1009.1119384765625,1008.307373046875
603,1687036413.6458647,234.26083374023438,4.704154968261719,2900.9846727848053,812.8011474609375,1010.42236328125,1011.6332397460938,603,999.1251220703125,603,926.5731811523438,0,664.8683471679688,1013.2039184570312,cgp,mu+lambda,reward,ant,8,60300,1013.2039184570312,1011.6332397460938,1010.42236328125
604,1687036418.372043,224.80435180664062,4.708528518676758,2905.710850954056,816.675048828125,1009.3423461914062,1009.3637084960938,604,999.6788940429688,604,908.6513671875,0,692.0609741210938,1010.4672241210938,cgp,mu+lambda,reward,ant,8,60400,1010.4672241210938,1009.3637084960938,1009.3423461914062
605,1687036423.0926652,199.252685546875,4.702743053436279,2910.4314732551575,824.5966186523438,1006.7809448242188,1007.5140380859375,605,999.1337280273438,605,912.2918090820312,0,667.2972412109375,1008.3607788085938,cgp,mu+lambda,reward,ant,8,60500,1008.3607788085938,1007.5140380859375,1006.7809448242188
606,1687036427.8587568,270.244140625,4.750250339508057,2915.1975648403168,798.6889038085938,1010.647705078125,1010.666015625,606,997.9733276367188,606,931.2841186523438,0,696.5467529296875,1012.6975708007812,cgp,mu+lambda,reward,ant,8,60600,1012.6975708007812,1010.666015625,1010.647705078125
607,1687036432.5825691,214.776123046875,4.705836296081543,2919.921377182007,838.173583984375,1008.3895263671875,1009.2326049804688,607,999.9846801757812,607,917.790771484375,0,712.488525390625,1012.5985717773438,cgp,mu+lambda,reward,ant,8,60700,1012.5985717773438,1009.2326049804688,1008.3895263671875
608,1687036437.3002121,231.8572998046875,4.700006008148193,2924.639020204544,812.5678100585938,1009.8392944335938,1010.208740234375,608,998.7860717773438,608,884.1552734375,0,686.7003173828125,1013.0658569335938,cgp,mu+lambda,reward,ant,8,60800,1013.0658569335938,1010.208740234375,1009.8392944335938
609,1687036442.0228143,215.69354248046875,4.705387592315674,2929.3616223335266,845.8582763671875,1008.6718139648438,1010.258056640625,609,999.8593139648438,609,978.5977783203125,0,714.3377685546875,1010.5576782226562,cgp,mu+lambda,reward,ant,8,60900,1010.5576782226562,1010.258056640625,1008.6718139648438
