,_step,_runtime,training.run_id,training.fitness_3q,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.evaluation_time,_timestamp,training.fitness_mean,training.top_k_fit.top_1_fit,training.fitness_1q,training.generation,training.fitness_std,training.fitness_median,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
729,729,1628.8884391784668,2,66.99424743652344,1191.829833984375,1186.6513671875,2.182995319366455,1687189166.3172612,361.857421875,1189.5869140625,546.3433227539062,729,455.7384948730469,97.80905151367188,cgp,mu+lambda,walker2d,2,72900,1191.829833984375,1189.5869140625,1186.6513671875
730,730,1631.0890760421753,2,54.098052978515625,1192.5875244140625,1188.316162109375,2.1832544803619385,1687189168.517898,413.4280700683594,1189.4228515625,1010.4698486328125,730,476.57855224609375,100.41946411132812,cgp,mu+lambda,walker2d,2,73000,1192.5875244140625,1189.4228515625,1188.316162109375
731,731,1633.2867648601532,2,81.66571044921875,1186.500732421875,1173.60791015625,2.1806204319000244,1687189170.715587,443.99224853515625,1186.497314453125,1029.22216796875,731,453.9728088378906,185.33465576171875,cgp,mu+lambda,walker2d,2,73100,1186.500732421875,1186.497314453125,1173.60791015625
732,732,1635.484977722168,2,52.285064697265625,1188.1982421875,1185.8216552734375,2.1808485984802246,1687189172.9137998,356.0909423828125,1186.2191162109375,482.0197448730469,732,456.6650085449219,110.51197814941406,cgp,mu+lambda,walker2d,2,73200,1188.1982421875,1186.2191162109375,1185.8216552734375
733,733,1637.6859884262085,2,59.56474304199219,1187.027099609375,1185.1129150390625,2.183576822280884,1687189175.1148105,434.54437255859375,1185.5599365234375,1053.8251953125,733,473.8597106933594,136.76966857910156,cgp,mu+lambda,walker2d,2,73300,1187.027099609375,1185.5599365234375,1185.1129150390625
734,734,1639.8855483531952,2,42.253211975097656,1191.017822265625,1183.43603515625,2.182875156402588,1687189177.3143704,417.0237731933594,1186.5576171875,1036.088623046875,734,482.29217529296875,110.64442443847656,cgp,mu+lambda,walker2d,2,73400,1191.017822265625,1186.5576171875,1183.43603515625
735,735,1642.0848772525787,2,65.27168273925781,1194.5948486328125,1190.768310546875,2.1827430725097656,1687189179.5136993,419.8259582519531,1190.8717041015625,970.73828125,735,466.7469482421875,113.6987533569336,cgp,mu+lambda,walker2d,2,73500,1194.5948486328125,1190.8717041015625,1190.768310546875
736,736,1644.3459281921387,2,57.90729522705078,1185.7540283203125,1182.529541015625,2.2448341846466064,1687189181.7747502,400.0284423828125,1184.5716552734375,980.235595703125,736,461.7479248046875,108.58782958984375,cgp,mu+lambda,walker2d,2,73600,1185.7540283203125,1184.5716552734375,1182.529541015625
737,737,1646.5788824558258,2,56.94633483886719,1189.519775390625,1179.3475341796875,2.2184410095214844,1687189184.0077045,349.3723449707031,1184.4425048828125,461.63482666015625,737,459.4769592285156,87.04573059082031,cgp,mu+lambda,walker2d,2,73700,1189.519775390625,1184.4425048828125,1179.3475341796875
738,738,1648.8002483844757,2,64.35482788085938,1189.6727294921875,1181.2725830078125,2.205965757369995,1687189186.2290704,-616.6401977539062,1186.4468994140625,931.5242919921875,738,9999.0107421875,110.83694458007812,cgp,mu+lambda,walker2d,2,73800,1189.6727294921875,1186.4468994140625,1181.2725830078125
739,739,1651.0449843406677,2,58.46186447143555,1189.7130126953125,1184.4293212890625,2.2302112579345703,1687189188.4738064,409.0180358886719,1185.9228515625,1025.345458984375,739,475.1172180175781,103.76091766357422,cgp,mu+lambda,walker2d,2,73900,1189.7130126953125,1185.9228515625,1184.4293212890625
740,740,1653.279685974121,2,55.188167572021484,1194.1875,1179.9189453125,2.2213239669799805,1687189190.708508,363.2077941894531,1193.0185546875,722.69189453125,740,459.2031555175781,90.2040786743164,cgp,mu+lambda,walker2d,2,74000,1194.1875,1193.0185546875,1179.9189453125
741,741,1655.5058946609497,2,57.61882781982422,1201.77978515625,1183.32958984375,2.2121667861938477,1687189192.9347167,422.93597412109375,1185.8382568359375,1107.7301025390625,741,478.96893310546875,117.6689224243164,cgp,mu+lambda,walker2d,2,74100,1201.77978515625,1185.8382568359375,1183.32958984375
742,742,1657.7222216129303,2,51.370792388916016,1196.5283203125,1182.5169677734375,2.199989080429077,1687189195.1510437,382.89593505859375,1189.2579345703125,1127.455322265625,742,477.2135925292969,116.041259765625,cgp,mu+lambda,walker2d,2,74200,1196.5283203125,1189.2579345703125,1182.5169677734375
743,743,1659.9375038146973,2,78.11449432373047,1192.3197021484375,1185.7064208984375,2.2005794048309326,1687189197.3663259,410.35076904296875,1185.7640380859375,1017.201904296875,743,462.1095275878906,152.1417236328125,cgp,mu+lambda,walker2d,2,74300,1192.3197021484375,1185.7640380859375,1185.7064208984375
744,744,1662.1556463241577,2,60.25446319580078,1189.0616455078125,1184.4285888671875,2.202709436416626,1687189199.5844684,389.3541259765625,1184.814453125,723.1325073242188,744,459.7278747558594,111.7301025390625,cgp,mu+lambda,walker2d,2,74400,1189.0616455078125,1184.814453125,1184.4285888671875
745,745,1664.370983839035,2,71.10444641113281,1188.1630859375,1182.9771728515625,2.199726104736328,1687189201.7998059,378.69659423828125,1185.252685546875,610.9890747070312,745,452.0959167480469,108.97616577148438,cgp,mu+lambda,walker2d,2,74500,1188.1630859375,1185.252685546875,1182.9771728515625
746,746,1666.583163022995,2,55.179840087890625,1192.6927490234375,1181.92626953125,2.1960511207580566,1687189204.011985,389.0859375,1186.7969970703125,636.289306640625,746,444.5683898925781,132.21670532226562,cgp,mu+lambda,walker2d,2,74600,1192.6927490234375,1186.7969970703125,1181.92626953125
747,747,1668.791303396225,2,63.55638122558594,1188.9637451171875,1188.54443359375,2.192901372909546,1687189206.2201254,391.2496032714844,1188.697021484375,1046.6873779296875,747,473.5575866699219,103.71026611328125,cgp,mu+lambda,walker2d,2,74700,1188.9637451171875,1188.697021484375,1188.54443359375
748,748,1671.005469083786,2,73.61394500732422,1189.760498046875,1186.2374267578125,2.198272466659546,1687189208.4342911,403.6334533691406,1187.288330078125,839.2689208984375,748,457.71429443359375,172.96737670898438,cgp,mu+lambda,walker2d,2,74800,1189.760498046875,1187.288330078125,1186.2374267578125
749,749,1673.2165055274963,2,70.48056030273438,1190.3306884765625,1182.993896484375,2.1935949325561523,1687189210.6453276,391.0514831542969,1189.3895263671875,817.8613891601562,749,451.8689880371094,109.5357666015625,cgp,mu+lambda,walker2d,2,74900,1190.3306884765625,1189.3895263671875,1182.993896484375
750,750,1675.4311056137085,2,63.003074645996094,1199.9212646484375,1194.87109375,2.1980249881744385,1687189212.8599277,411.2546691894531,1197.35498046875,1012.9805297851562,750,467.1415100097656,112.52192687988281,cgp,mu+lambda,walker2d,2,75000,1199.9212646484375,1197.35498046875,1194.87109375
751,751,1677.644329547882,2,62.7607421875,1185.2515869140625,1182.21484375,2.19714617729187,1687189215.0731516,391.3522644042969,1183.69775390625,1006.4686279296875,751,462.6849365234375,114.05585479736328,cgp,mu+lambda,walker2d,2,75100,1185.2515869140625,1183.69775390625,1182.21484375
752,752,1679.856721162796,2,70.33987426757812,1190.6346435546875,1180.497802734375,2.1950254440307617,1687189217.2855432,-599.3049926757812,1181.811767578125,777.1881713867188,752,10000.23046875,127.56198120117188,cgp,mu+lambda,walker2d,2,75200,1190.6346435546875,1181.811767578125,1180.497802734375
753,753,1682.0678000450134,2,53.08574676513672,1191.6688232421875,1184.699951171875,2.1944494247436523,1687189219.496622,420.5948486328125,1184.9239501953125,1134.792724609375,753,479.1611328125,114.06947326660156,cgp,mu+lambda,walker2d,2,75300,1191.6688232421875,1184.9239501953125,1184.699951171875
754,754,1684.2820992469788,2,69.81818389892578,1184.5108642578125,1179.9263916015625,2.1979517936706543,1687189221.7109213,412.98492431640625,1180.3865966796875,1042.1201171875,754,460.3670349121094,146.55465698242188,cgp,mu+lambda,walker2d,2,75400,1184.5108642578125,1180.3865966796875,1179.9263916015625
755,755,1686.493473291397,2,68.23959350585938,1191.39404296875,1183.492919921875,2.194915294647217,1687189223.9222953,417.2469482421875,1183.7794189453125,956.26318359375,755,456.48797607421875,134.90261840820312,cgp,mu+lambda,walker2d,2,75500,1191.39404296875,1183.7794189453125,1183.492919921875
756,756,1688.703237771988,2,52.127342224121094,1193.274658203125,1190.8941650390625,2.1923699378967285,1687189226.1320598,394.9988708496094,1192.2730712890625,893.7341918945312,756,465.32659912109375,100.45785522460938,cgp,mu+lambda,walker2d,2,75600,1193.274658203125,1192.2730712890625,1190.8941650390625
757,757,1690.9166021347046,2,60.73258972167969,1190.4896240234375,1188.6131591796875,2.195406436920166,1687189228.3454242,382.3347473144531,1190.17822265625,734.6563110351562,757,456.2829895019531,99.02012634277344,cgp,mu+lambda,walker2d,2,75700,1190.4896240234375,1190.17822265625,1188.6131591796875
758,758,1693.1348583698273,2,55.23120880126953,1187.4635009765625,1179.871337890625,2.2030718326568604,1687189230.5636804,372.685546875,1185.11474609375,723.2398681640625,758,451.032958984375,104.29129028320312,cgp,mu+lambda,walker2d,2,75800,1187.4635009765625,1185.11474609375,1179.871337890625
759,759,1695.3466584682465,2,64.2346420288086,1195.9288330078125,1188.684814453125,2.1946864128112793,1687189232.7754805,433.5699157714844,1189.760986328125,1130.7503662109375,759,481.2185974121094,125.41044616699219,cgp,mu+lambda,walker2d,2,75900,1195.9288330078125,1189.760986328125,1188.684814453125
760,760,1697.5610065460205,2,62.95133590698242,1191.4427490234375,1188.821044921875,2.196091651916504,1687189234.9898286,446.0101013183594,1191.1826171875,1112.6785888671875,760,481.7560729980469,147.79092407226562,cgp,mu+lambda,walker2d,2,76000,1191.4427490234375,1191.1826171875,1188.821044921875
761,761,1699.842940568924,2,64.81906127929688,1199.219482421875,1188.957275390625,2.267437219619751,1687189237.2717626,398.5653076171875,1193.1947021484375,917.1783447265625,761,458.630126953125,106.92916870117188,cgp,mu+lambda,walker2d,2,76100,1199.219482421875,1193.1947021484375,1188.957275390625
762,762,1702.123785018921,2,63.64118957519531,1192.7821044921875,1184.833251953125,2.266899347305298,1687189239.552607,383.3370361328125,1192.0379638671875,999.6690063476562,762,460.9443359375,98.420654296875,cgp,mu+lambda,walker2d,2,76200,1192.7821044921875,1192.0379638671875,1184.833251953125
763,763,1704.3858251571655,2,66.55723571777344,1189.195556640625,1186.4417724609375,2.2468204498291016,1687189241.8146472,395.0072937011719,1188.9267578125,783.1217651367188,763,451.6549072265625,132.41793823242188,cgp,mu+lambda,walker2d,2,76300,1189.195556640625,1188.9267578125,1186.4417724609375
764,764,1706.642469406128,2,54.70170211791992,1193.174072265625,1189.453857421875,2.239654064178467,1687189244.0712914,389.6974792480469,1193.1680908203125,870.89306640625,764,461.251953125,116.51493835449219,cgp,mu+lambda,walker2d,2,76400,1193.174072265625,1193.1680908203125,1189.453857421875
765,765,1708.9010117053986,2,63.44951248168945,1189.634521484375,1185.8919677734375,2.245060920715332,1687189246.3298337,405.82843017578125,1185.8992919921875,663.76318359375,765,446.8809509277344,145.03414916992188,cgp,mu+lambda,walker2d,2,76500,1189.634521484375,1185.8992919921875,1185.8919677734375
766,766,1711.1674933433533,2,70.70915985107422,1184.3199462890625,1179.637451171875,2.251699686050415,1687189248.5963154,400.96624755859375,1179.8394775390625,680.1331787109375,766,437.59442138671875,136.85772705078125,cgp,mu+lambda,walker2d,2,76600,1184.3199462890625,1179.8394775390625,1179.637451171875
767,767,1713.432249546051,2,63.95258331298828,1204.1715087890625,1179.979248046875,2.250502347946167,1687189250.8610716,397.4063720703125,1186.22705078125,907.358642578125,767,456.8377685546875,101.72870635986328,cgp,mu+lambda,walker2d,2,76700,1204.1715087890625,1186.22705078125,1179.979248046875
768,768,1715.69043302536,2,66.49496459960938,1192.323486328125,1178.8310546875,2.2439210414886475,1687189253.119255,377.2875671386719,1186.201171875,800.5881958007812,768,458.0943298339844,97.87620544433594,cgp,mu+lambda,walker2d,2,76800,1192.323486328125,1186.201171875,1178.8310546875
769,769,1717.9441380500793,2,74.24696350097656,1200.9813232421875,1196.4329833984375,2.2391018867492676,1687189255.37296,426.1433410644531,1200.5079345703125,1011.424560546875,769,459.943115234375,161.64578247070312,cgp,mu+lambda,walker2d,2,76900,1200.9813232421875,1200.5079345703125,1196.4329833984375
770,770,1720.2062566280365,2,67.0297622680664,1190.6318359375,1188.0792236328125,2.2466375827789307,1687189257.6350787,395.4894104003906,1189.0794677734375,738.6557006835938,770,447.4852294921875,152.91622924804688,cgp,mu+lambda,walker2d,2,77000,1190.6318359375,1189.0794677734375,1188.0792236328125
771,771,1722.4608361721039,2,48.70075225830078,1198.3177490234375,1172.238037109375,2.23946213722229,1687189259.8896582,329.050537109375,1175.2071533203125,388.7377624511719,771,444.6732177734375,84.54576110839844,cgp,mu+lambda,walker2d,2,77100,1198.3177490234375,1175.2071533203125,1172.238037109375
772,772,1724.7100479602814,2,49.26890182495117,1196.734619140625,1184.473388671875,2.234659433364868,1687189262.13887,362.8059387207031,1186.83984375,497.0394592285156,772,447.3742370605469,117.82618713378906,cgp,mu+lambda,walker2d,2,77200,1196.734619140625,1186.83984375,1184.473388671875
773,773,1726.9581298828125,2,66.76043701171875,1186.333251953125,1182.8975830078125,2.2327702045440674,1687189264.386952,399.5746154785156,1184.2357177734375,993.8153076171875,773,457.9364929199219,126.21624755859375,cgp,mu+lambda,walker2d,2,77300,1186.333251953125,1184.2357177734375,1182.8975830078125
774,774,1729.2132241725922,2,58.02752685546875,1192.400390625,1179.3756103515625,2.2401809692382812,1687189266.6420462,376.81939697265625,1180.055419921875,691.501708984375,774,453.4261169433594,95.96353149414062,cgp,mu+lambda,walker2d,2,77400,1192.400390625,1180.055419921875,1179.3756103515625
775,775,1731.4556212425232,2,62.83203125,1185.7470703125,1185.0986328125,2.227370023727417,1687189268.8844433,443.6956787109375,1185.377685546875,1023.8490600585938,775,481.6378173828125,120.50590515136719,cgp,mu+lambda,walker2d,2,77500,1185.7470703125,1185.377685546875,1185.0986328125
776,776,1733.6878809928894,2,57.235416412353516,1192.68603515625,1186.8170166015625,2.21736216545105,1687189271.116703,378.976318359375,1188.10888671875,899.885986328125,776,461.7461853027344,80.99407958984375,cgp,mu+lambda,walker2d,2,77600,1192.68603515625,1188.10888671875,1186.8170166015625
777,777,1735.9132235050201,2,50.56890869140625,1202.2227783203125,1179.2423095703125,2.210538625717163,1687189273.3420455,375.6120300292969,1188.13037109375,783.5936889648438,777,460.9152526855469,96.25947570800781,cgp,mu+lambda,walker2d,2,77700,1202.2227783203125,1188.13037109375,1179.2423095703125
778,778,1738.1402158737183,2,64.29737854003906,1188.0902099609375,1178.4454345703125,2.2119393348693848,1687189275.569038,407.66705322265625,1183.00634765625,1009.3624877929688,778,459.088134765625,132.10772705078125,cgp,mu+lambda,walker2d,2,77800,1188.0902099609375,1183.00634765625,1178.4454345703125
779,779,1740.3587729930878,2,69.39859771728516,1192.4666748046875,1190.4425048828125,2.203765869140625,1687189277.787595,406.6930236816406,1190.819091796875,951.0515747070312,779,461.8531799316406,137.57296752929688,cgp,mu+lambda,walker2d,2,77900,1192.4666748046875,1190.819091796875,1190.4425048828125
780,780,1742.5798916816711,2,60.363800048828125,1187.8575439453125,1183.781982421875,2.2059426307678223,1687189280.0087137,381.7264709472656,1184.3677978515625,690.55322265625,780,449.370361328125,110.36680603027344,cgp,mu+lambda,walker2d,2,78000,1187.8575439453125,1184.3677978515625,1183.781982421875
781,781,1744.7983086109161,2,68.91947937011719,1183.6248779296875,1180.1434326171875,2.203244209289551,1687189282.2271307,419.4313049316406,1182.334228515625,1076.423095703125,781,465.35247802734375,130.02943420410156,cgp,mu+lambda,walker2d,2,78100,1183.6248779296875,1182.334228515625,1180.1434326171875
782,782,1747.0104277133942,2,57.33675003051758,1202.9359130859375,1189.2398681640625,2.197496175765991,1687189284.4392498,371.17803955078125,1191.2806396484375,540.6784057617188,782,448.12164306640625,100.59568786621094,cgp,mu+lambda,walker2d,2,78200,1202.9359130859375,1191.2806396484375,1189.2398681640625
783,783,1749.219369649887,2,61.66665267944336,1188.74658203125,1185.300048828125,2.1923482418060303,1687189286.6481917,389.00616455078125,1186.54296875,993.02490234375,783,461.5855407714844,112.31243133544922,cgp,mu+lambda,walker2d,2,78300,1188.74658203125,1186.54296875,1185.300048828125
784,784,1751.4293234348297,2,70.78640747070312,1193.6756591796875,1182.8629150390625,2.1951520442962646,1687189288.8581455,405.4020080566406,1190.4073486328125,856.462646484375,784,453.88690185546875,150.97921752929688,cgp,mu+lambda,walker2d,2,78400,1193.6756591796875,1190.4073486328125,1182.8629150390625
785,785,1753.6350378990173,2,61.956180572509766,1189.764892578125,1181.305419921875,2.188271999359131,1687189291.06386,368.6915588378906,1188.46826171875,745.5540161132812,785,464.2705078125,93.10138702392578,cgp,mu+lambda,walker2d,2,78500,1189.764892578125,1188.46826171875,1181.305419921875
786,786,1755.8491804599762,2,52.82422637939453,1180.7086181640625,1176.5589599609375,2.1970322132110596,1687189293.2780025,359.6985778808594,1178.63134765625,640.2421875,786,456.6471252441406,103.53633117675781,cgp,mu+lambda,walker2d,2,78600,1180.7086181640625,1178.63134765625,1176.5589599609375
787,787,1758.0581588745117,2,64.18781280517578,1194.0052490234375,1186.113037109375,2.192167043685913,1687189295.486981,422.2649230957031,1186.2288818359375,1025.826904296875,787,473.77386474609375,127.01229858398438,cgp,mu+lambda,walker2d,2,78700,1194.0052490234375,1186.2288818359375,1186.113037109375
788,788,1760.265305519104,2,67.872802734375,1199.7962646484375,1193.759033203125,2.1899921894073486,1687189297.6941276,427.2685852050781,1193.952880859375,1024.4588623046875,788,471.7410888671875,136.034912109375,cgp,mu+lambda,walker2d,2,78800,1199.7962646484375,1193.952880859375,1193.759033203125
789,789,1762.4747166633606,2,66.40673828125,1197.271484375,1189.514404296875,2.1926422119140625,1687189299.9035387,391.75390625,1193.999267578125,990.6500244140625,789,467.4468994140625,113.1466064453125,cgp,mu+lambda,walker2d,2,78900,1197.271484375,1193.999267578125,1189.514404296875
790,790,1764.685408115387,2,66.84846496582031,1192.89111328125,1188.4019775390625,2.1934049129486084,1687189302.1142302,425.81646728515625,1191.3731689453125,1125.306640625,790,472.921630859375,142.19076538085938,cgp,mu+lambda,walker2d,2,79000,1192.89111328125,1191.3731689453125,1188.4019775390625
791,791,1766.896680355072,2,59.7245979309082,1185.3721923828125,1181.774658203125,2.1954238414764404,1687189304.3255024,410.119140625,1184.6214599609375,1075.6915283203125,791,471.5238952636719,122.49211120605469,cgp,mu+lambda,walker2d,2,79100,1185.3721923828125,1184.6214599609375,1181.774658203125
792,792,1769.1068029403687,2,63.07143783569336,1183.3388671875,1177.8629150390625,2.193387746810913,1687189306.535625,402.5368347167969,1182.8553466796875,824.0433349609375,792,448.15228271484375,129.4978790283203,cgp,mu+lambda,walker2d,2,79200,1183.3388671875,1182.8553466796875,1177.8629150390625
793,793,1771.3159284591675,2,65.93238830566406,1197.149658203125,1186.7064208984375,2.192570924758911,1687189308.7447505,411.2363586425781,1192.409912109375,934.73486328125,793,453.56671142578125,119.5602798461914,cgp,mu+lambda,walker2d,2,79300,1197.149658203125,1192.409912109375,1186.7064208984375
794,794,1773.5210800170898,2,65.98302459716797,1189.01953125,1182.098388671875,2.1900460720062256,1687189310.949902,431.8328857421875,1186.1240234375,1081.279052734375,794,474.0234375,116.1402816772461,cgp,mu+lambda,walker2d,2,79400,1189.01953125,1186.1240234375,1182.098388671875
795,795,1775.7477972507477,2,58.76850891113281,1195.44921875,1190.908203125,2.213937282562256,1687189313.1766193,354.27679443359375,1191.93408203125,701.1195068359375,795,462.3521728515625,87.4046630859375,cgp,mu+lambda,walker2d,2,79500,1195.44921875,1191.93408203125,1190.908203125
796,796,1777.9465310573578,2,78.99695587158203,1188.169677734375,1183.4586181640625,2.181713104248047,1687189315.375353,422.6277160644531,1187.5460205078125,1016.9393920898438,796,458.5093994140625,141.851806640625,cgp,mu+lambda,walker2d,2,79600,1188.169677734375,1187.5460205078125,1183.4586181640625
797,797,1780.1430609226227,2,66.41143035888672,1185.627197265625,1174.967041015625,2.1795482635498047,1687189317.571883,360.7442932128906,1183.0723876953125,462.19964599609375,797,450.33648681640625,100.43499755859375,cgp,mu+lambda,walker2d,2,79700,1185.627197265625,1183.0723876953125,1174.967041015625
798,798,1782.3398818969727,2,58.188838958740234,1198.7647705078125,1194.5433349609375,2.179675340652466,1687189319.768704,390.1491394042969,1195.480712890625,914.4393920898438,798,464.47723388671875,99.49378967285156,cgp,mu+lambda,walker2d,2,79800,1198.7647705078125,1195.480712890625,1194.5433349609375
799,799,1784.540667772293,2,70.23695373535156,1186.9493408203125,1183.583984375,2.1820693016052246,1687189321.9694898,389.5582580566406,1185.72705078125,514.2891235351562,799,447.5705871582031,156.7359619140625,cgp,mu+lambda,walker2d,2,79900,1186.9493408203125,1185.72705078125,1183.583984375
800,800,1786.738451719284,2,47.53390884399414,1194.0498046875,1185.222900390625,2.181269884109497,1687189324.1672738,381.830078125,1192.3671875,967.5576782226562,800,473.51568603515625,95.88362121582031,cgp,mu+lambda,walker2d,2,80000,1194.0498046875,1192.3671875,1185.222900390625
801,801,1788.9352910518646,2,61.08403015136719,1190.3480224609375,1188.7508544921875,2.1811256408691406,1687189326.364113,419.9361572265625,1190.031494140625,1052.176025390625,801,472.34521484375,122.61195373535156,cgp,mu+lambda,walker2d,2,80100,1190.3480224609375,1190.031494140625,1188.7508544921875
802,802,1791.1359295845032,2,74.34363555908203,1209.3670654296875,1182.71630859375,2.1837971210479736,1687189328.5647516,463.0960388183594,1187.3978271484375,1096.994140625,802,465.7995300292969,208.60626220703125,cgp,mu+lambda,walker2d,2,80200,1209.3670654296875,1187.3978271484375,1182.71630859375
803,803,1793.3333098888397,2,74.14750671386719,1194.7032470703125,1184.9691162109375,2.181291103363037,1687189330.762132,465.39654541015625,1188.4013671875,1030.795654296875,803,466.6000061035156,172.19436645507812,cgp,mu+lambda,walker2d,2,80300,1194.7032470703125,1188.4013671875,1184.9691162109375
804,804,1795.5299587249756,2,64.13477325439453,1199.1551513671875,1186.1815185546875,2.1799380779266357,1687189332.9587808,397.192138671875,1192.1300048828125,929.6436767578125,804,463.13275146484375,103.92506408691406,cgp,mu+lambda,walker2d,2,80400,1199.1551513671875,1192.1300048828125,1186.1815185546875
805,805,1797.7300658226013,2,62.80232620239258,1191.43505859375,1185.67431640625,2.1817243099212646,1687189335.1588879,385.6815490722656,1187.3280029296875,774.436279296875,805,464.5289611816406,120.22496032714844,cgp,mu+lambda,walker2d,2,80500,1191.43505859375,1187.3280029296875,1185.67431640625
806,806,1799.934287071228,2,59.39748764038086,1191.1412353515625,1187.9620361328125,2.186711311340332,1687189337.363109,437.7922668457031,1189.3223876953125,1065.161376953125,806,475.73773193359375,137.9901123046875,cgp,mu+lambda,walker2d,2,80600,1191.1412353515625,1189.3223876953125,1187.9620361328125
807,807,1802.1363484859467,2,65.26596069335938,1189.04150390625,1176.8739013671875,2.1866414546966553,1687189339.5651705,433.5682678222656,1178.6859130859375,1099.1405029296875,807,471.4205017089844,156.69479370117188,cgp,mu+lambda,walker2d,2,80700,1189.04150390625,1178.6859130859375,1176.8739013671875
808,808,1804.3370037078857,2,62.779991149902344,1190.3033447265625,1185.3963623046875,2.184377431869507,1687189341.7658257,360.9534606933594,1188.791015625,664.742919921875,808,450.65582275390625,93.75529479980469,cgp,mu+lambda,walker2d,2,80800,1190.3033447265625,1188.791015625,1185.3963623046875
809,809,1806.5389819145203,2,55.00879669189453,1195.6829833984375,1192.062744140625,2.1852664947509766,1687189343.967804,400.44659423828125,1195.5115966796875,860.6456909179688,809,464.6220397949219,117.82138061523438,cgp,mu+lambda,walker2d,2,80900,1195.6829833984375,1195.5115966796875,1192.062744140625
810,810,1808.7375812530518,2,63.305145263671875,1182.54248046875,1181.72509765625,2.1813175678253174,1687189346.1664033,419.0013122558594,1181.7886962890625,1115.2091064453125,810,479.2942810058594,106.34121704101562,cgp,mu+lambda,walker2d,2,81000,1182.54248046875,1181.7886962890625,1181.72509765625
811,811,1810.9359903335571,2,52.8563232421875,1191.7113037109375,1188.3531494140625,2.181257486343384,1687189348.3648124,389.4767761230469,1188.576171875,922.92919921875,811,474.1098937988281,91.68248748779297,cgp,mu+lambda,walker2d,2,81100,1191.7113037109375,1188.576171875,1188.3531494140625
812,812,1813.1337723731995,2,63.85158920288086,1198.010009765625,1190.8948974609375,2.180910348892212,1687189350.5625944,431.61431884765625,1192.230224609375,1032.9058837890625,812,474.0235595703125,138.11837768554688,cgp,mu+lambda,walker2d,2,81200,1198.010009765625,1192.230224609375,1190.8948974609375
813,813,1815.3331260681152,2,68.01156616210938,1191.372314453125,1189.989013671875,2.1831753253936768,1687189352.761948,410.5089111328125,1190.52880859375,991.32275390625,813,467.11737060546875,106.86216735839844,cgp,mu+lambda,walker2d,2,81300,1191.372314453125,1190.52880859375,1189.989013671875
814,814,1817.53449177742,2,58.97486114501953,1203.6865234375,1187.77197265625,2.1840715408325195,1687189354.9633138,418.6448059082031,1188.89794921875,1007.39599609375,814,463.24310302734375,128.06381225585938,cgp,mu+lambda,walker2d,2,81400,1203.6865234375,1188.89794921875,1187.77197265625
815,815,1819.7347106933594,2,64.20918273925781,1187.3126220703125,1181.34130859375,2.1839182376861572,1687189357.1635327,371.4945373535156,1184.77001953125,626.468994140625,815,447.4250183105469,121.9773178100586,cgp,mu+lambda,walker2d,2,81500,1187.3126220703125,1184.77001953125,1181.34130859375
816,816,1821.9358758926392,2,61.4266357421875,1186.906005859375,1185.61181640625,2.1847031116485596,1687189359.364698,388.3578796386719,1186.16455078125,982.2164306640625,816,461.9806213378906,108.68376922607422,cgp,mu+lambda,walker2d,2,81600,1186.906005859375,1186.16455078125,1185.61181640625
817,817,1824.1366438865662,2,50.602237701416016,1197.27685546875,1183.5294189453125,2.1840696334838867,1687189361.565466,366.4678955078125,1185.4656982421875,661.73046875,817,457.693359375,101.25358581542969,cgp,mu+lambda,walker2d,2,81700,1197.27685546875,1185.4656982421875,1183.5294189453125
818,818,1826.339445590973,2,61.69585418701172,1190.506591796875,1178.28857421875,2.1842029094696045,1687189363.7682676,365.1972961425781,1190.266845703125,591.8500366210938,818,445.8601989746094,107.65467071533203,cgp,mu+lambda,walker2d,2,81800,1190.506591796875,1190.266845703125,1178.28857421875
819,819,1828.5424678325653,2,63.35161590576172,1193.89111328125,1179.2662353515625,2.1856703758239746,1687189365.9712899,384.7139892578125,1184.492431640625,662.7070922851562,819,447.77581787109375,129.31979370117188,cgp,mu+lambda,walker2d,2,81900,1193.89111328125,1184.492431640625,1179.2662353515625
820,820,1830.741619348526,2,69.86925506591797,1194.3907470703125,1181.6417236328125,2.1838464736938477,1687189368.1704414,433.8421630859375,1184.816650390625,1017.8302612304688,820,458.67901611328125,152.817626953125,cgp,mu+lambda,walker2d,2,82000,1194.3907470703125,1184.816650390625,1181.6417236328125
821,821,1832.939074754715,2,73.95133972167969,1190.1749267578125,1181.187744140625,2.1811351776123047,1687189370.3678968,429.1575012207031,1181.2626953125,1037.6085205078125,821,462.6209716796875,139.48699951171875,cgp,mu+lambda,walker2d,2,82100,1190.1749267578125,1181.2626953125,1181.187744140625
822,822,1835.1360173225403,2,75.30854797363281,1194.2686767578125,1179.0262451171875,2.1801536083221436,1687189372.5648394,401.1053161621094,1181.864501953125,908.9461059570312,822,458.4641418457031,135.3328857421875,cgp,mu+lambda,walker2d,2,82200,1194.2686767578125,1181.864501953125,1179.0262451171875
823,823,1837.3319783210754,2,65.9931640625,1190.171630859375,1186.2354736328125,2.1788763999938965,1687189374.7608004,419.8070068359375,1186.698974609375,1123.0811767578125,823,479.54266357421875,114.667724609375,cgp,mu+lambda,walker2d,2,82300,1190.171630859375,1186.698974609375,1186.2354736328125
