,_step,training.fitness_3q,training.fitness_mean,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,_timestamp,training.run_id,training.fitness_median,training.evaluation_time,_runtime,training.fitness_std,training.top_k_fit.top_1_fit,training.fitness_1q,training.generation,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
649,649,177.85739135742188,2277.36865234375,6814.69091796875,6691.86474609375,1687209408.4845555,0,777.3870849609375,6.095485687255859,4023.5137174129486,2547.689208984375,6700.595703125,4621.884765625,649,lgp,mu+lambda,reward,halfcheetah,0,64900,6814.69091796875,6700.595703125,6691.86474609375
650,650,214.27651977539062,2495.83740234375,6900.4326171875,6786.4560546875,1687209414.601293,0,1244.478759765625,6.099327087402344,4029.63045501709,2671.346923828125,6835.52783203125,5375.06103515625,650,lgp,mu+lambda,reward,halfcheetah,0,65000,6900.4326171875,6835.52783203125,6786.4560546875
651,651,-18.937620162963867,2383.98876953125,6910.3876953125,6764.96142578125,1687209420.713228,0,1247.5631103515625,6.094648838043213,4035.7423899173737,2609.4443359375,6874.54443359375,4762.611328125,651,lgp,mu+lambda,reward,halfcheetah,0,65100,6910.3876953125,6874.54443359375,6764.96142578125
652,652,56.95326614379883,2152.4228515625,6784.54638671875,6719.0810546875,1687209426.8293364,0,701.3997192382812,6.098815441131592,4041.8584983348846,2558.891357421875,6769.748046875,4527.77001953125,652,lgp,mu+lambda,reward,halfcheetah,0,65200,6784.54638671875,6769.748046875,6719.0810546875
653,653,-151.09889221191406,2058.109130859375,6841.32421875,6723.8876953125,1687209432.9419544,0,535.2740478515625,6.094981670379639,4047.9711163043976,2720.2607421875,6731.0615234375,4770.1435546875,653,lgp,mu+lambda,reward,halfcheetah,0,65300,6841.32421875,6731.0615234375,6723.8876953125
654,654,195.05136108398438,2535.168212890625,6841.958984375,6678.12255859375,1687209439.0553179,0,1987.521484375,6.097050666809082,4054.0844798088074,2596.53173828125,6782.34716796875,5461.76904296875,654,lgp,mu+lambda,reward,halfcheetah,0,65400,6841.958984375,6782.34716796875,6678.12255859375
655,655,173.63475036621094,2381.749755859375,6862.7216796875,6694.21630859375,1687209445.175585,0,835.0360107421875,6.102149963378906,4060.2047469615936,2744.1806640625,6696.04150390625,5982.82421875,655,lgp,mu+lambda,reward,halfcheetah,0,65500,6862.7216796875,6696.04150390625,6694.21630859375
656,656,234.17001342773438,2314.718505859375,6988.107421875,6735.33740234375,1687209451.3565269,0,902.16943359375,6.1638922691345215,4066.3856887817383,2603.4599609375,6943.44091796875,5112.205078125,656,lgp,mu+lambda,reward,halfcheetah,0,65600,6988.107421875,6943.44091796875,6735.33740234375
657,657,14.931349754333496,2380.02099609375,6763.54541015625,6664.88671875,1687209457.519532,0,711.870361328125,6.1462788581848145,4072.54869389534,2661.63720703125,6705.41162109375,5320.4462890625,657,lgp,mu+lambda,reward,halfcheetah,0,65700,6763.54541015625,6705.41162109375,6664.88671875
658,658,114.1488037109375,2323.940185546875,6831.6337890625,6769.06005859375,1687209463.6848423,0,798.6700439453125,6.148039817810059,4078.714004278183,2610.157470703125,6825.18359375,4656.8232421875,658,lgp,mu+lambda,reward,halfcheetah,0,65800,6831.6337890625,6825.18359375,6769.06005859375
659,659,211.61834716796875,2485.67724609375,6930.626953125,6843.09423828125,1687209469.848456,0,1336.0166015625,6.147327899932861,4084.8776178359985,2675.76611328125,6916.3359375,5229.19091796875,659,lgp,mu+lambda,reward,halfcheetah,0,65900,6930.626953125,6916.3359375,6843.09423828125
660,660,268.59844970703125,2665.135009765625,6903.93115234375,6710.7314453125,1687209476.0129702,0,2057.64697265625,6.146979331970215,4091.042132139206,2595.09814453125,6758.94482421875,5738.08740234375,660,lgp,mu+lambda,reward,halfcheetah,0,66000,6903.93115234375,6758.94482421875,6710.7314453125
661,661,136.67538452148438,2510.46875,6916.99169921875,6746.2451171875,1687209482.1760418,0,775.0162353515625,6.146354675292969,4097.205203771591,2811.883544921875,6873.33349609375,6252.6650390625,661,lgp,mu+lambda,reward,halfcheetah,0,66100,6916.99169921875,6873.33349609375,6746.2451171875
662,662,55.38239288330078,2649.107421875,6844.82421875,6816.20458984375,1687209488.3389254,0,1740.408203125,6.146696090698242,4103.3680872917175,2834.305908203125,6841.60546875,5903.20068359375,662,lgp,mu+lambda,reward,halfcheetah,0,66200,6844.82421875,6841.60546875,6816.20458984375
663,663,62.210445404052734,2332.526123046875,6777.806640625,6696.01318359375,1687209494.5002532,0,1315.7415771484375,6.143972873687744,4109.529415130615,2565.001953125,6740.1435546875,4633.73046875,663,lgp,mu+lambda,reward,halfcheetah,0,66300,6777.806640625,6740.1435546875,6696.01318359375
664,664,168.79864501953125,2412.7001953125,6824.43408203125,6782.69921875,1687209500.6606827,0,758.3839111328125,6.144573211669922,4115.689844608307,2692.08837890625,6818.46240234375,5348.4287109375,664,lgp,mu+lambda,reward,halfcheetah,0,66400,6824.43408203125,6818.46240234375,6782.69921875
665,665,-12.125350952148438,2082.48876953125,6984.15087890625,6679.76513671875,1687209506.82186,0,651.7471923828125,6.144200801849365,4121.851022005081,2632.725830078125,6737.1171875,4283.62841796875,665,lgp,mu+lambda,reward,halfcheetah,0,66500,6984.15087890625,6737.1171875,6679.76513671875
666,666,-21.53841209411621,2037.7454833984375,6917.35107421875,6758.90625,1687209512.9827833,0,555.1658935546875,6.144199371337891,4128.01194524765,2674.808349609375,6915.94091796875,4778.18896484375,666,lgp,mu+lambda,reward,halfcheetah,0,66600,6917.35107421875,6915.94091796875,6758.90625
667,667,207.12489318847656,2389.40087890625,6854.998046875,6731.087890625,1687209519.1421363,0,736.7708740234375,6.144003868103027,4134.171298265457,2664.83837890625,6807.61669921875,5693.927734375,667,lgp,mu+lambda,reward,halfcheetah,0,66700,6854.998046875,6807.61669921875,6731.087890625
668,668,282.2991943359375,2374.59423828125,6931.87109375,6770.2568359375,1687209525.301862,0,703.5904541015625,6.144053936004639,4140.331023931503,2654.566162109375,6891.15966796875,5603.09423828125,668,lgp,mu+lambda,reward,halfcheetah,0,66800,6931.87109375,6891.15966796875,6770.2568359375
669,669,81.95645141601562,2533.261474609375,6914.8310546875,6641.7744140625,1687209531.4491212,0,746.0447998046875,6.131943702697754,4146.478283166885,2689.84521484375,6654.72412109375,5204.16796875,669,lgp,mu+lambda,reward,halfcheetah,0,66900,6914.8310546875,6654.72412109375,6641.7744140625
670,670,101.05364990234375,2445.810302734375,6812.919921875,6735.32275390625,1687209537.5917957,0,887.318115234375,6.126939296722412,4152.620957612991,2701.431640625,6801.58056640625,5446.1220703125,670,lgp,mu+lambda,reward,halfcheetah,0,67000,6812.919921875,6801.58056640625,6735.32275390625
671,671,-15.668386459350586,2421.083251953125,6906.2392578125,6703.63330078125,1687209543.7344153,0,815.5277099609375,6.127579689025879,4158.763577222824,2683.99462890625,6712.1787109375,5657.6494140625,671,lgp,mu+lambda,reward,halfcheetah,0,67100,6906.2392578125,6712.1787109375,6703.63330078125
672,672,-149.52699279785156,2249.32177734375,6921.525390625,6828.8193359375,1687209549.878487,0,544.558837890625,6.127945899963379,4164.907649040222,2853.85546875,6876.27880859375,5603.69482421875,672,lgp,mu+lambda,reward,halfcheetah,0,67200,6921.525390625,6876.27880859375,6828.8193359375
673,673,65.26361083984375,2463.245361328125,6790.2802734375,6671.47119140625,1687209556.007475,0,1195.9854736328125,6.113259792327881,4171.036636829376,2679.283935546875,6695.52685546875,5189.83935546875,673,lgp,mu+lambda,reward,halfcheetah,0,67300,6790.2802734375,6695.52685546875,6671.47119140625
674,674,-87.88363647460938,2285.330322265625,7010.0810546875,6744.70751953125,1687209562.100697,0,628.5533447265625,6.078006267547607,4177.129858970642,2815.977294921875,6873.796875,5523.640625,674,lgp,mu+lambda,reward,halfcheetah,0,67400,7010.0810546875,6873.796875,6744.70751953125
675,675,-0.7360310554504395,1652.67724609375,6858.09814453125,6787.52001953125,1687209568.1938558,0,1050.774169921875,6.076804161071777,4183.223017692566,10583.7861328125,6834.89599609375,5946.98828125,675,lgp,mu+lambda,reward,halfcheetah,0,67500,6858.09814453125,6834.89599609375,6787.52001953125
676,676,570.8609619140625,3218.684814453125,6858.05126953125,6814.91455078125,1687209574.2867002,0,3436.579345703125,6.077025890350342,4189.3158621788025,2715.766357421875,6818.51904296875,6330.642578125,676,lgp,mu+lambda,reward,halfcheetah,0,67600,6858.05126953125,6818.51904296875,6814.91455078125
677,677,-21.1254940032959,2360.389404296875,6897.29931640625,6837.4267578125,1687209580.3795686,0,1109.10986328125,6.076486587524414,4195.408730506897,2658.42333984375,6838.046875,4848.57373046875,677,lgp,mu+lambda,reward,halfcheetah,0,67700,6897.29931640625,6838.046875,6837.4267578125
678,678,-140.1496124267578,2090.677490234375,6922.72119140625,6842.7939453125,1687209586.9283948,0,552.092041015625,6.537283897399902,4201.957556724548,2771.154052734375,6899.24169921875,4860.171875,678,lgp,mu+lambda,reward,halfcheetah,0,67800,6922.72119140625,6899.24169921875,6842.7939453125
679,679,-129.6063995361328,2557.244384765625,6957.46484375,6832.46826171875,1687209593.2229817,0,1474.595947265625,6.279274940490723,4208.252143621445,2917.95458984375,6906.4892578125,6146.359375,679,lgp,mu+lambda,reward,halfcheetah,0,67900,6957.46484375,6906.4892578125,6832.46826171875
680,680,124.39382934570312,1407.106201171875,6921.8798828125,6865.0146484375,1687209599.3963501,0,668.9781494140625,6.156148433685303,4214.425512075424,10570.681640625,6890.41748046875,5538.31103515625,680,lgp,mu+lambda,reward,halfcheetah,0,68000,6921.8798828125,6890.41748046875,6865.0146484375
681,681,-89.59307098388672,2272.095947265625,6882.9599609375,6750.11083984375,1687209605.5675857,0,545.110107421875,6.154697418212891,4220.596747636795,2797.17138671875,6847.150390625,5634.4423828125,681,lgp,mu+lambda,reward,halfcheetah,0,68100,6882.9599609375,6847.150390625,6750.11083984375
682,682,14.804275512695312,2220.58935546875,6896.15185546875,6789.0322265625,1687209611.7346282,0,652.2142333984375,6.149745464324951,4226.763790130615,2718.9169921875,6842.77978515625,5303.658203125,682,lgp,mu+lambda,reward,halfcheetah,0,68200,6896.15185546875,6842.77978515625,6789.0322265625
683,683,55.45118713378906,2424.481201171875,6818.740234375,6723.7607421875,1687209617.902009,0,766.1282348632812,6.150585174560547,4232.931170940399,2749.5234375,6770.76171875,5624.91943359375,683,lgp,mu+lambda,reward,halfcheetah,0,68300,6818.740234375,6770.76171875,6723.7607421875
684,684,-9.138263702392578,2352.5,6792.17822265625,6743.22900390625,1687209624.071579,0,878.767822265625,6.153553009033203,4239.100740909576,2708.71435546875,6755.888671875,5265.85302734375,684,lgp,mu+lambda,reward,halfcheetah,0,68400,6792.17822265625,6755.888671875,6743.22900390625
685,685,44.630428314208984,2269.971923828125,7086.58935546875,6696.7099609375,1687209630.2374597,0,739.9207763671875,6.14959192276001,4245.266621589661,2698.168212890625,6798.23828125,5194.71875,685,lgp,mu+lambda,reward,halfcheetah,0,68500,7086.58935546875,6798.23828125,6696.7099609375
686,686,120.97803497314453,2532.39794921875,7018.69384765625,6906.59716796875,1687209636.4029126,0,1091.94482421875,6.150191307067871,4251.432074546814,2791.005615234375,6913.26318359375,5668.2626953125,686,lgp,mu+lambda,reward,halfcheetah,0,68600,7018.69384765625,6913.26318359375,6906.59716796875
687,687,273.12542724609375,2751.696533203125,7035.6962890625,6698.21826171875,1687209642.5776238,0,1673.06494140625,6.158604621887207,4257.606785774231,2741.271728515625,6899.2294921875,5635.572265625,687,lgp,mu+lambda,reward,halfcheetah,0,68700,7035.6962890625,6899.2294921875,6698.21826171875
688,688,166.26918029785156,2523.534912109375,6834.15625,6707.5693359375,1687209648.744388,0,1215.7904052734375,6.150679588317871,4263.773550033569,2715.2919921875,6719.69873046875,5757.51708984375,688,lgp,mu+lambda,reward,halfcheetah,0,68800,6834.15625,6719.69873046875,6707.5693359375
689,689,211.35354614257812,2688.361083984375,7009.3798828125,6819.8916015625,1687209654.9125955,0,1415.361083984375,6.1500043869018555,4269.941757440567,2802.82080078125,6965.59326171875,6194.72509765625,689,lgp,mu+lambda,reward,halfcheetah,0,68900,7009.3798828125,6965.59326171875,6819.8916015625
690,690,178.51417541503906,2246.12158203125,6955.9736328125,6788.47119140625,1687209661.0808039,0,776.7099609375,6.153609752655029,4276.109965801239,2641.41943359375,6791.8544921875,4894.54248046875,690,lgp,mu+lambda,reward,halfcheetah,0,69000,6955.9736328125,6791.8544921875,6788.47119140625
691,691,101.19180297851562,2457.655517578125,6923.81591796875,6810.6708984375,1687209667.2458353,0,666.2012329101562,6.149068832397461,4282.2749972343445,2798.764892578125,6827.34228515625,5629.96142578125,691,lgp,mu+lambda,reward,halfcheetah,0,69100,6923.81591796875,6827.34228515625,6810.6708984375
692,692,17.48654556274414,2571.60693359375,6855.18017578125,6807.7802734375,1687209673.4193048,0,1224.099853515625,6.156572341918945,4288.4484667778015,2773.712646484375,6827.56640625,5626.46826171875,692,lgp,mu+lambda,reward,halfcheetah,0,69200,6855.18017578125,6827.56640625,6807.7802734375
693,693,124.92147827148438,2017.929443359375,6954.7138671875,6724.7578125,1687209679.5851452,0,698.2601318359375,6.150016784667969,4294.614307165146,2501.84716796875,6868.8681640625,3473.83251953125,693,lgp,mu+lambda,reward,halfcheetah,0,69300,6954.7138671875,6868.8681640625,6724.7578125
694,694,-51.79655838012695,2536.778076171875,6909.84423828125,6787.1513671875,1687209685.7589827,0,777.227294921875,6.157610893249512,4300.7881445884705,2799.976318359375,6806.7021484375,5805.634765625,694,lgp,mu+lambda,reward,halfcheetah,0,69400,6909.84423828125,6806.7021484375,6787.1513671875
695,695,-32.22566223144531,2323.9345703125,6950.76806640625,6811.0,1687209691.9359832,0,661.84521484375,6.160590648651123,4306.965145111084,2600.872314453125,6881.38232421875,4811.51025390625,695,lgp,mu+lambda,reward,halfcheetah,0,69500,6950.76806640625,6881.38232421875,6811.0
696,696,26.93050765991211,2431.406982421875,7068.513671875,6878.20458984375,1687209698.1127822,0,610.8815307617188,6.161479949951172,4313.141944169998,2766.650146484375,6908.8564453125,5641.68310546875,696,lgp,mu+lambda,reward,halfcheetah,0,69600,7068.513671875,6908.8564453125,6878.20458984375
697,697,-56.588653564453125,2490.48388671875,7054.5654296875,6826.2919921875,1687209704.2845507,0,1784.5921630859375,6.155663013458252,4319.313712596893,2664.79638671875,6852.30322265625,5216.1708984375,697,lgp,mu+lambda,reward,halfcheetah,0,69700,7054.5654296875,6852.30322265625,6826.2919921875
698,698,298.8459167480469,2475.70751953125,6833.7255859375,6772.49658203125,1687209710.4597,0,1562.22119140625,6.159550189971924,4325.488862037659,2518.076416015625,6783.61865234375,4739.666015625,698,lgp,mu+lambda,reward,halfcheetah,0,69800,6833.7255859375,6783.61865234375,6772.49658203125
699,699,7.196885108947754,2252.979248046875,6959.3349609375,6823.3564453125,1687209716.6354225,0,645.6463623046875,6.158139705657959,4331.66458439827,2685.35791015625,6885.08544921875,5196.4326171875,699,lgp,mu+lambda,reward,halfcheetah,0,69900,6959.3349609375,6885.08544921875,6823.3564453125
700,700,58.26987838745117,2170.334228515625,6943.291015625,6928.8896484375,1687209722.8114412,0,648.5795288085938,6.159131050109863,4337.840603113174,2661.011962890625,6938.34326171875,4653.70703125,700,lgp,mu+lambda,reward,halfcheetah,0,70000,6943.291015625,6938.34326171875,6928.8896484375
701,701,-40.88690185546875,2312.80126953125,7156.67333984375,6827.359375,1687209728.976128,0,704.8975830078125,6.1492767333984375,4344.005290031433,2666.7509765625,6964.77734375,5149.79150390625,701,lgp,mu+lambda,reward,halfcheetah,0,70100,7156.67333984375,6964.77734375,6827.359375
702,702,-17.8836727142334,2365.602294921875,6908.97607421875,6748.8564453125,1687209735.1524198,0,1383.4776611328125,6.159261226654053,4350.181581735611,2629.190185546875,6760.8056640625,4483.5166015625,702,lgp,mu+lambda,reward,halfcheetah,0,70200,6908.97607421875,6760.8056640625,6748.8564453125
703,703,-120.6888427734375,2434.86865234375,6877.0791015625,6767.263671875,1687209741.3273938,0,954.22314453125,6.159175395965576,4356.356555700302,2743.840087890625,6854.2021484375,5118.0263671875,703,lgp,mu+lambda,reward,halfcheetah,0,70300,6877.0791015625,6854.2021484375,6767.263671875
704,704,-0.6350984573364258,2527.17919921875,6790.89208984375,6636.0,1687209747.5036561,0,1222.6070556640625,6.160022258758545,4362.532818078995,2737.107421875,6658.68212890625,5777.9169921875,704,lgp,mu+lambda,reward,halfcheetah,0,70400,6790.89208984375,6658.68212890625,6636.0
705,705,-106.91017150878906,2280.31494140625,6845.154296875,6804.212890625,1687209753.6782622,0,728.606201171875,6.157674312591553,4368.707424163818,2822.99169921875,6826.7177734375,6005.3056640625,705,lgp,mu+lambda,reward,halfcheetah,0,70500,6845.154296875,6826.7177734375,6804.212890625
706,706,287.6614990234375,2554.236572265625,6806.2099609375,6685.65380859375,1687209759.8538685,0,1776.3189697265625,6.158234119415283,4374.883030414581,2582.332763671875,6757.5283203125,5331.201171875,706,lgp,mu+lambda,reward,halfcheetah,0,70600,6806.2099609375,6757.5283203125,6685.65380859375
707,707,98.5772705078125,2501.83984375,7088.31689453125,6775.22802734375,1687209766.0234623,0,1889.45751953125,6.151175498962402,4381.0526242256165,2659.62353515625,6847.42431640625,5430.19921875,707,lgp,mu+lambda,reward,halfcheetah,0,70700,7088.31689453125,6847.42431640625,6775.22802734375
708,708,192.74899291992188,2630.84814453125,6899.05419921875,6809.9013671875,1687209772.1793675,0,1651.539794921875,6.118256568908691,4387.208529472351,2754.1318359375,6832.8701171875,6094.14990234375,708,lgp,mu+lambda,reward,halfcheetah,0,70800,6899.05419921875,6832.8701171875,6809.9013671875
