,training.top_k_fit.top_0_fit,training.fitness_3q,training.run_id,training.fitness_std,training.evaluation_time,training.top_k_fit.top_2_fit,_step,training.fitness_1q,training.generation,_runtime,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,_timestamp,solver,ea,environment,seed
118,6849.390625,293.4991455078125,0,10559.60546875,6.680359363555908,6776.69091796875,118,5969.841796875,118,819.4901056289673,1607.0594482421875,1139.391357421875,6848.5888671875,1686935166.8409016,cgp,mu+lambda,halfcheetah,1
119,6900.10888671875,321.76361083984375,0,2683.965087890625,6.585479736328125,6750.890625,119,5875.60009765625,119,826.123940706253,2543.637939453125,864.2640380859375,6813.98095703125,1686935173.4747367,cgp,mu+lambda,halfcheetah,1
120,7029.591796875,135.84254455566406,0,2680.681884765625,6.6424384117126465,6729.8720703125,120,5281.80029296875,120,832.8090670108795,2325.36328125,681.7608032226562,6784.2021484375,1686935180.159863,cgp,mu+lambda,halfcheetah,1
121,6967.8095703125,341.90594482421875,0,2600.39453125,6.682962417602539,6864.142578125,121,5208.4990234375,121,839.513011932373,2397.93115234375,1020.4541015625,6956.81787109375,1686935186.863808,cgp,mu+lambda,halfcheetah,1
122,6897.82568359375,367.4771728515625,0,2726.8837890625,6.687437057495117,6761.3193359375,122,5972.40625,122,846.2205274105072,2764.79736328125,1200.0595703125,6833.580078125,1686935193.5713234,cgp,mu+lambda,halfcheetah,1
123,6814.86669921875,176.840087890625,0,2599.7109375,6.7146315574646,6734.9111328125,123,5058.513671875,123,852.9557123184204,2412.2021484375,941.348388671875,6755.48876953125,1686935200.3065083,cgp,mu+lambda,halfcheetah,1
124,7096.9619140625,49.74797821044922,0,10578.1630859375,6.651792526245117,6796.69873046875,124,5879.4287109375,124,859.6583552360535,1609.9349365234375,1179.478515625,6806.12451171875,1686935207.0091512,cgp,mu+lambda,halfcheetah,1
125,6845.12353515625,359.05816650390625,0,14582.8564453125,6.66815185546875,6650.34912109375,125,5273.40673828125,125,866.3587667942047,477.695068359375,1116.37939453125,6792.18115234375,1686935213.7095628,cgp,mu+lambda,halfcheetah,1
126,6887.22998046875,328.197021484375,0,10596.0537109375,6.682192802429199,6700.48583984375,126,6234.4189453125,126,873.0626029968262,1835.804931640625,1666.9459228515625,6720.34423828125,1686935220.413399,cgp,mu+lambda,halfcheetah,1
127,7040.234375,336.3929748535156,0,2683.70751953125,6.731565952301025,6841.74951171875,127,5875.400390625,127,879.8140478134155,2508.370849609375,823.5799560546875,7022.369140625,1686935227.1648438,cgp,mu+lambda,halfcheetah,1
128,7029.919921875,322.9794921875,0,10589.201171875,6.698415756225586,6915.15185546875,128,6146.89404296875,128,886.5371291637421,1710.4290771484375,857.30810546875,6996.7255859375,1686935233.8879251,cgp,mu+lambda,halfcheetah,1
129,7180.85595703125,198.50823974609375,0,10590.8466796875,6.705813884735107,6833.69189453125,129,6040.3818359375,129,893.2645497322083,1636.4437255859375,591.4228515625,6958.5166015625,1686935240.6153457,cgp,mu+lambda,halfcheetah,1
130,7116.53173828125,405.6318359375,0,10569.0087890625,6.697418212890625,6972.33251953125,130,5883.1767578125,130,899.9824335575104,1549.1473388671875,826.564453125,6978.99609375,1686935247.3332295,cgp,mu+lambda,halfcheetah,1
131,7011.8310546875,291.6112365722656,0,2707.880615234375,6.718150615692139,6930.72802734375,131,5218.18701171875,131,906.723023891449,2389.465576171875,807.24609375,6988.3212890625,1686935254.0738199,cgp,mu+lambda,halfcheetah,1
132,7135.24658203125,399.803955078125,0,10631.30078125,6.749252796173096,6998.421875,132,6425.54296875,132,913.5076329708099,1878.60888671875,1145.558837890625,7023.892578125,1686935260.858429,cgp,mu+lambda,halfcheetah,1
133,6961.4052734375,197.5081787109375,0,2752.371826171875,6.70343017578125,6871.46435546875,133,5262.5341796875,133,920.2278878688812,2271.560302734375,541.9503173828125,6882.32763671875,1686935267.5786839,cgp,mu+lambda,halfcheetah,1
134,7059.09228515625,272.6825256347656,0,14636.8271484375,6.6936774253845215,6910.96728515625,134,5732.2421875,134,926.9386615753174,689.82373046875,1263.448974609375,6919.43701171875,1686935274.2894576,cgp,mu+lambda,halfcheetah,1
135,6930.48095703125,35.68406295776367,0,17652.603515625,6.699676990509033,6830.56396484375,135,5680.75244140625,135,933.6550853252411,-850.266357421875,474.0305480957031,6843.42626953125,1686935281.0058813,cgp,mu+lambda,halfcheetah,1
136,7161.77734375,274.2181396484375,0,2694.353759765625,6.693181991577148,6769.90234375,136,5359.5771484375,136,940.3682951927185,2475.739990234375,755.9794921875,6860.77880859375,1686935287.7190912,cgp,mu+lambda,halfcheetah,1
137,6930.208984375,203.66122436523438,0,10495.6416015625,6.674031734466553,6814.302734375,137,4537.55224609375,137,947.0852358341217,1229.2000732421875,746.2353515625,6902.55322265625,1686935294.4360318,cgp,mu+lambda,halfcheetah,1
138,6939.13525390625,186.40513610839844,0,2647.731689453125,6.700026035308838,6735.392578125,138,5389.1015625,138,953.8064768314362,2391.96337890625,869.339599609375,6909.3994140625,1686935301.1572728,cgp,mu+lambda,halfcheetah,1
139,6933.3984375,179.1264190673828,0,10552.4267578125,6.690393447875977,6795.52734375,139,5277.263671875,139,960.5185005664825,1471.9154052734375,764.745849609375,6895.169921875,1686935307.8692966,cgp,mu+lambda,halfcheetah,1
140,6897.8623046875,409.60009765625,0,10554.4072265625,6.709141254425049,6845.69970703125,140,5491.28125,140,967.2503139972687,1582.603515625,1046.138427734375,6891.58447265625,1686935314.60111,cgp,mu+lambda,halfcheetah,1
141,6993.306640625,-16.57278060913086,0,10555.0185546875,6.697450160980225,6763.76123046875,141,5836.294921875,141,974.0020191669464,1261.372314453125,636.8817138671875,6827.69677734375,1686935321.3528152,cgp,mu+lambda,halfcheetah,1
142,6845.38916015625,200.889404296875,0,2676.595703125,6.68438720703125,6810.43505859375,142,5356.3125,142,980.7193746566772,2435.462158203125,830.7882080078125,6832.79638671875,1686935328.0701706,cgp,mu+lambda,halfcheetah,1
143,7166.86181640625,197.67115783691406,0,2712.50244140625,6.684370040893555,6966.12158203125,143,5631.16552734375,143,987.4364013671875,2193.45751953125,567.1934814453125,6972.943359375,1686935334.7871974,cgp,mu+lambda,halfcheetah,1
144,7042.74072265625,249.5344696044922,0,14628.7724609375,6.687485218048096,6868.4833984375,144,6055.52587890625,144,994.1553099155426,597.7647705078125,919.541748046875,6878.74169921875,1686935341.506106,cgp,mu+lambda,halfcheetah,1
145,7071.57568359375,368.95556640625,0,2713.197265625,6.68406343460083,6811.44873046875,145,5916.70703125,145,1000.8723142147064,2877.8671875,1858.81494140625,6921.62060546875,1686935348.2231102,cgp,mu+lambda,halfcheetah,1
146,6906.9306640625,201.9608612060547,0,10549.8173828125,6.699357032775879,6767.12841796875,146,5924.568359375,146,1007.5920073986053,1416.494873046875,559.5432739257812,6880.8134765625,1686935354.9428034,cgp,mu+lambda,halfcheetah,1
147,7127.9345703125,379.7251281738281,0,17765.57421875,6.70623254776001,7006.8818359375,147,6182.4990234375,147,1014.3161525726318,-212.8707733154297,1203.4532470703125,7049.1318359375,1686935361.6669486,cgp,mu+lambda,halfcheetah,1
148,6877.99072265625,374.8454284667969,0,14621.923828125,6.70836877822876,6665.4208984375,148,5879.849609375,148,1021.0429892539978,618.884033203125,879.39208984375,6777.3818359375,1686935368.3937852,cgp,mu+lambda,halfcheetah,1
149,6899.03369140625,387.4028625488281,0,2754.290771484375,6.70336389541626,6857.96044921875,149,6081.92138671875,149,1027.7647860050201,2572.3603515625,812.39501953125,6867.158203125,1686935375.115582,cgp,mu+lambda,halfcheetah,1
150,7042.1904296875,35.47134780883789,0,17670.916015625,6.69878625869751,6736.541015625,150,6166.6728515625,150,1034.482041835785,-755.22607421875,693.3050537109375,6871.8310546875,1686935381.8328378,cgp,mu+lambda,halfcheetah,1
151,6995.59619140625,134.521728515625,0,22550.033203125,6.709712982177734,6935.13134765625,151,6049.14892578125,151,1041.2082362174988,-2443.716796875,618.0445556640625,6941.12451171875,1686935388.5590322,cgp,mu+lambda,halfcheetah,1
152,7088.7314453125,298.896240234375,0,2750.814453125,6.699047565460205,6918.71484375,152,5603.51123046875,152,1047.9252183437347,2707.374267578125,1066.2637939453125,7050.59423828125,1686935395.2760143,cgp,mu+lambda,halfcheetah,1
153,6862.91162109375,97.24810791015625,0,2668.30419921875,6.701111316680908,6817.7919921875,153,4873.2392578125,153,1054.6438319683075,2321.213623046875,586.14794921875,6831.9326171875,1686935401.994628,cgp,mu+lambda,halfcheetah,1
154,7167.59716796875,204.7832489013672,0,10537.7294921875,6.702266693115234,6815.05615234375,154,5273.255859375,154,1061.3642890453339,1459.7674560546875,578.0889892578125,7013.021484375,1686935408.715085,cgp,mu+lambda,halfcheetah,1
155,7065.96875,261.2852478027344,0,2682.849609375,6.704453468322754,6817.71630859375,155,5493.98583984375,155,1068.0875022411346,2505.6005859375,682.974853515625,6935.49853515625,1686935415.4382982,cgp,mu+lambda,halfcheetah,1
156,6969.82373046875,124.12466430664062,0,2733.19189453125,6.7014546394348145,6925.75048828125,156,5504.267578125,156,1074.8072273731232,2419.635009765625,883.0474243164062,6927.52880859375,1686935422.1580234,cgp,mu+lambda,halfcheetah,1
157,6979.16845703125,407.352294921875,0,10547.9208984375,6.738201141357422,6751.36474609375,157,5705.451171875,157,1081.563491344452,1614.5887451171875,1139.9986572265625,6752.01513671875,1686935428.9142873,cgp,mu+lambda,halfcheetah,1
158,6870.1552734375,104.22616577148438,0,10539.3916015625,6.704576015472412,6724.306640625,158,5607.3193359375,158,1088.2850530147552,1309.943603515625,763.3447875976562,6752.34912109375,1686935435.635849,cgp,mu+lambda,halfcheetah,1
159,6893.4638671875,306.39788818359375,0,2678.820556640625,6.697960376739502,6786.705078125,159,5258.60888671875,159,1095.001284122467,2385.158447265625,824.9440307617188,6845.48828125,1686935442.35208,cgp,mu+lambda,halfcheetah,1
160,6851.41064453125,87.25067138671875,0,10457.9814453125,6.70503044128418,6728.103515625,160,3792.54638671875,160,1101.7232694625854,978.4459228515625,614.3089599609375,6759.12890625,1686935449.0740654,cgp,mu+lambda,halfcheetah,1
161,6935.21533203125,241.2791290283203,0,14598.0498046875,6.706423759460449,6736.91064453125,161,5833.5546875,161,1108.4471139907837,478.8837890625,836.0541381835938,6764.91259765625,1686935455.79791,cgp,mu+lambda,halfcheetah,1
162,6954.73193359375,347.21539306640625,0,10596.8779296875,6.709749221801758,6787.8330078125,162,5989.7841796875,162,1115.173828125,1864.247802734375,1684.008056640625,6949.28955078125,1686935462.524624,cgp,mu+lambda,halfcheetah,1
163,6911.9677734375,59.962711334228516,0,10542.515625,6.698120594024658,6822.2392578125,163,5079.81787109375,163,1121.8907549381256,1457.2154541015625,958.7021484375,6888.228515625,1686935469.241551,cgp,mu+lambda,halfcheetah,1
164,6885.69580078125,402.69659423828125,0,2812.954345703125,6.698653221130371,6865.2626953125,164,6171.42578125,164,1128.6063375473022,2865.51611328125,1655.36083984375,6868.62060546875,1686935475.9571335,cgp,mu+lambda,halfcheetah,1
165,6762.90283203125,80.9851303100586,0,14556.58984375,6.701404571533203,6730.03125,165,4809.22021484375,165,1135.3261263370514,199.84413146972656,534.9556884765625,6730.83544921875,1686935482.6769223,cgp,mu+lambda,halfcheetah,1
166,6940.48779296875,202.84274291992188,0,10548.1015625,6.680587291717529,6837.70556640625,166,5404.216796875,166,1142.0380384922028,1448.4263916015625,688.1834716796875,6890.2138671875,1686935489.3888345,cgp,mu+lambda,halfcheetah,1
167,6940.033203125,300.2391357421875,0,10598.7509765625,6.641206741333008,6851.8515625,167,6347.228515625,167,1148.7135336399078,1651.7452392578125,934.4366455078125,6881.17236328125,1686935496.0643296,cgp,mu+lambda,halfcheetah,1
168,6846.41162109375,317.0010986328125,0,10594.2685546875,6.658417224884033,6624.8759765625,168,6261.55224609375,168,1155.4055042266846,1808.22900390625,1907.05712890625,6791.57666015625,1686935502.7563002,cgp,mu+lambda,halfcheetah,1
169,6750.39990234375,215.91062927246094,0,14629.357421875,6.667969703674316,6695.53955078125,169,5726.68896484375,169,1162.1049370765686,637.610595703125,748.3112182617188,6736.00830078125,1686935509.455733,cgp,mu+lambda,halfcheetah,1
170,6955.0029296875,246.54421997070312,0,2777.863037109375,6.6705451011657715,6907.22021484375,170,6163.853515625,170,1168.8056366443634,2697.5,1364.3724365234375,6929.748046875,1686935516.1564326,cgp,mu+lambda,halfcheetah,1
171,6744.44970703125,175.7032928466797,0,10543.6552734375,6.6914753913879395,6723.3349609375,171,5555.29736328125,171,1175.5151937007904,1458.08154296875,776.3333740234375,6736.11572265625,1686935522.8659897,cgp,mu+lambda,halfcheetah,1
172,6899.41943359375,237.07237243652344,0,10591.7919921875,6.683149337768555,6840.4013671875,172,5863.759765625,172,1182.2157397270203,1717.7021484375,1404.0318603515625,6844.419921875,1686935529.5665357,cgp,mu+lambda,halfcheetah,1
173,6700.82958984375,139.04721069335938,0,10578.548828125,6.68491268157959,6627.16015625,173,5996.99853515625,173,1188.9165992736816,1448.12451171875,524.6851806640625,6693.697265625,1686935536.2673953,cgp,mu+lambda,halfcheetah,1
174,6982.1962890625,147.49977111816406,0,10583.947265625,6.623835563659668,6836.296875,174,5792.1474609375,174,1195.5571835041046,1531.85595703125,794.2196044921875,6972.33935546875,1686935542.9079795,cgp,mu+lambda,halfcheetah,1
175,6901.2724609375,138.25933837890625,0,10616.185546875,6.636916637420654,6822.63232421875,175,6146.6328125,175,1202.2113721370697,1765.441162109375,1006.0355224609375,6883.83056640625,1686935549.5621681,cgp,mu+lambda,halfcheetah,1
176,6893.13818359375,274.1202087402344,0,14575.880859375,6.641061782836914,6771.35595703125,176,4934.73486328125,176,1208.868423461914,459.13629150390625,1001.9979858398438,6875.5712890625,1686935556.2192194,cgp,mu+lambda,halfcheetah,1
177,6886.26025390625,360.0143737792969,0,10612.9794921875,6.633692264556885,6733.35595703125,177,6154.4296875,177,1215.518968820572,1945.28076171875,1619.0511474609375,6861.80224609375,1686935562.8697648,cgp,mu+lambda,halfcheetah,1
178,6897.39306640625,402.2189636230469,0,2647.2998046875,6.636636257171631,6648.2177734375,178,5801.85693359375,178,1222.1716213226318,2871.412841796875,2508.2744140625,6680.5576171875,1686935569.5224173,cgp,mu+lambda,halfcheetah,1
179,6805.3955078125,297.95367431640625,0,2630.814697265625,6.6360368728637695,6712.58056640625,179,6017.1806640625,179,1228.8246834278107,2562.5458984375,1156.927978515625,6780.0419921875,1686935576.1754794,cgp,mu+lambda,halfcheetah,1
180,6779.197265625,267.1650085449219,0,2864.095947265625,6.6374077796936035,6749.5400390625,180,6186.947265625,180,1235.4791495800018,3103.216552734375,3235.265625,6778.02734375,1686935582.8299456,cgp,mu+lambda,halfcheetah,1
181,6737.83203125,327.5511474609375,0,10583.435546875,6.712866306304932,6670.390625,181,6177.49658203125,181,1242.2090401649475,1911.4364013671875,2137.14404296875,6737.802734375,1686935589.5598361,cgp,mu+lambda,halfcheetah,1
182,6840.36572265625,177.27755737304688,0,14542.775390625,6.692218780517578,6749.494140625,182,4890.8603515625,182,1248.9174284934998,177.66429138183594,587.437744140625,6763.19287109375,1686935596.2682245,cgp,mu+lambda,halfcheetah,1
183,6910.63916015625,378.30059814453125,0,2824.4208984375,6.682075500488281,6755.58349609375,183,6299.63037109375,183,1255.6163413524628,2775.48828125,858.4099731445312,6829.00439453125,1686935602.9671373,cgp,mu+lambda,halfcheetah,1
184,6961.9443359375,153.47210693359375,0,2789.56640625,6.683591365814209,6801.46142578125,184,6088.9248046875,184,1262.3180012702942,2729.427490234375,1414.336669921875,6865.2099609375,1686935609.6687973,cgp,mu+lambda,halfcheetah,1
185,6847.1728515625,363.787353515625,0,2848.621826171875,6.670366287231445,6781.47265625,185,6164.87109375,185,1269.0045764446259,2968.2099609375,1261.4071044921875,6795.783203125,1686935616.3553724,cgp,mu+lambda,halfcheetah,1
186,6928.66064453125,327.9176940917969,0,2745.127685546875,6.667211055755615,6805.259765625,186,6087.3544921875,186,1275.6885993480682,2703.48779296875,1704.1123046875,6856.2255859375,1686935623.0393953,cgp,mu+lambda,halfcheetah,1
187,6883.927734375,276.52740478515625,0,10574.5078125,6.694879055023193,6773.1015625,187,5634.90771484375,187,1282.4039053916931,1664.252197265625,1173.350830078125,6794.22900390625,1686935629.7547014,cgp,mu+lambda,halfcheetah,1
188,6861.98779296875,436.2433776855469,0,2784.4462890625,6.681379318237305,6821.54736328125,188,6320.796875,188,1289.1068093776703,3023.048583984375,1653.3857421875,6852.0712890625,1686935636.4576054,cgp,mu+lambda,halfcheetah,1
189,6812.38671875,267.4552917480469,0,2793.046875,6.681694507598877,6751.8076171875,189,6167.90673828125,189,1295.8070228099823,2806.88330078125,1096.8465576171875,6796.1767578125,1686935643.1578188,cgp,mu+lambda,halfcheetah,1
190,6791.2880859375,339.0789794921875,0,2754.356201171875,6.692611217498779,6690.22900390625,190,6057.62353515625,190,1302.518360376358,2753.868896484375,1237.170166015625,6717.81640625,1686935649.8691564,cgp,mu+lambda,halfcheetah,1
191,6990.93310546875,149.70413208007812,0,10545.4677734375,6.698031902313232,6650.6220703125,191,5649.68408203125,191,1309.2331929206848,1395.7127685546875,625.4735107421875,6677.00146484375,1686935656.583989,cgp,mu+lambda,halfcheetah,1
192,6946.16455078125,213.28167724609375,0,24598.90625,6.695308685302734,6796.68359375,192,6060.90087890625,192,1315.9465556144714,-3162.17431640625,2041.30322265625,6880.19140625,1686935663.2973516,cgp,mu+lambda,halfcheetah,1
193,6962.0537109375,47.42866516113281,0,14612.392578125,6.698118209838867,6861.38427734375,193,6178.37109375,193,1322.66241979599,333.8011169433594,516.1641235351562,6867.40673828125,1686935670.0132158,cgp,mu+lambda,halfcheetah,1
194,6848.5947265625,32.59642791748047,0,20368.5859375,6.700423240661621,6801.62890625,194,6278.00390625,194,1329.3792159557343,-1208.970458984375,1206.195068359375,6808.36669921875,1686935676.730012,cgp,mu+lambda,halfcheetah,1
