,training.fitness_1q,training.fitness_3q,training.fitness_median,training.evaluation_time,training.top_k_fit.top_1_fit,_runtime,training.fitness_std,_step,training.generation,training.fitness_mean,training.top_k_fit.top_2_fit,_timestamp,training.run_id,training.top_k_fit.top_0_fit,solver,ea,environment,seed
736,816.58984375,73.67180633544922,245.3910369873047,1.807151436805725,1140.2366943359375,1247.1927237510681,420.69390869140625,736,736,429.1882019042969,1137.31884765625,1687177224.2477238,1,1141.2509765625,lgp,mu+lambda,walker2d,1
737,1002.0550537109375,73.2377700805664,143.860595703125,1.696938157081604,1139.690673828125,1248.915453195572,435.8184509277344,737,737,411.2515563964844,1139.4752197265625,1687177225.9704533,1,1141.9454345703125,lgp,mu+lambda,walker2d,1
738,1004.08740234375,75.69186401367188,157.5471954345703,1.6338458061218262,1135.052734375,1250.5961530208588,438.96307373046875,738,738,419.57470703125,1125.619873046875,1687177227.651153,1,1142.3824462890625,lgp,mu+lambda,walker2d,1
739,505.5380859375,72.26302337646484,134.4768524169922,1.642195224761963,1144.907958984375,1252.2594437599182,422.63604736328125,739,739,357.0373229980469,1143.9703369140625,1687177229.3144438,1,1159.2542724609375,lgp,mu+lambda,walker2d,1
740,791.0111083984375,76.64160919189453,169.49615478515625,1.6420236825942993,1150.771728515625,1253.9219524860382,421.8797607421875,740,740,396.456787109375,1150.7554931640625,1687177230.9769526,1,1151.5992431640625,lgp,mu+lambda,walker2d,1
741,1030.4644775390625,78.61756896972656,140.4530029296875,1.6429219245910645,1147.8892822265625,1255.5866813659668,453.069091796875,741,741,418.2650146484375,1142.911376953125,1687177232.6416814,1,1159.933349609375,lgp,mu+lambda,walker2d,1
742,701.3173217773438,70.52788543701172,137.86264038085938,1.6423951387405396,1134.824951171875,1257.2497565746307,425.55810546875,742,742,380.24755859375,1113.6744384765625,1687177234.3047566,1,1144.306884765625,lgp,mu+lambda,walker2d,1
743,1000.1886596679688,79.05657958984375,146.71714782714844,1.645450472831726,1154.6160888671875,1258.9141235351562,442.7900085449219,743,743,413.55657958984375,1148.3585205078125,1687177235.9691236,1,1223.810302734375,lgp,mu+lambda,walker2d,1
744,1049.9813232421875,60.93098831176758,141.97015380859375,1.6348389387130737,1136.151123046875,1260.5766785144806,458.5428771972656,744,744,419.0120849609375,1135.0548095703125,1687177237.6316786,1,1140.159423828125,lgp,mu+lambda,walker2d,1
745,513.65673828125,72.1264877319336,130.96963500976562,1.6368998289108276,1126.0252685546875,1262.2424104213715,411.2907409667969,745,745,355.7268981933594,1116.69970703125,1687177239.2974105,1,1144.872314453125,lgp,mu+lambda,walker2d,1
746,1063.763916015625,77.55509948730469,136.56369018554688,1.6328521966934204,1143.8212890625,1263.903983592987,446.8366394042969,746,746,408.18017578125,1141.930908203125,1687177240.9589837,1,1144.001220703125,lgp,mu+lambda,walker2d,1
747,1003.1946411132812,61.160247802734375,170.83615112304688,1.6367639303207397,1149.023193359375,1265.5698273181915,435.20379638671875,747,747,401.5042419433594,1146.1424560546875,1687177242.6248274,1,1149.5927734375,lgp,mu+lambda,walker2d,1
748,790.4375,64.58740234375,111.91452026367188,1.6394070386886597,1143.810546875,1267.2334849834442,432.9632263183594,748,748,369.6885070800781,1141.5919189453125,1687177244.288485,1,1152.1400146484375,lgp,mu+lambda,walker2d,1
749,1010.6578979492188,80.36093139648438,155.8238525390625,1.6479357481002808,1149.2415771484375,1268.898619890213,431.8716125488281,749,749,416.6866455078125,1144.77734375,1687177245.95362,1,1156.167724609375,lgp,mu+lambda,walker2d,1
750,1019.60986328125,68.42932891845703,140.00633239746094,1.6487642526626587,1149.846435546875,1270.5643873214722,442.2707824707031,750,750,406.4190673828125,1137.716064453125,1687177247.6193874,1,1152.902587890625,lgp,mu+lambda,walker2d,1
751,573.4361572265625,76.0535659790039,139.8740234375,1.6476510763168335,1158.5322265625,1272.2288460731506,425.39007568359375,751,751,375.8507995605469,1153.6361083984375,1687177249.2838461,1,1160.0657958984375,lgp,mu+lambda,walker2d,1
752,932.42919921875,78.88103485107422,135.48934936523438,1.649025321006775,1145.2318115234375,1273.894912481308,432.7267761230469,752,752,422.81195068359375,1140.3095703125,1687177250.9499125,1,1147.013671875,lgp,mu+lambda,walker2d,1
753,650.1922607421875,67.66905212402344,153.79925537109375,1.6476598978042603,1146.416015625,1275.5599009990692,421.07513427734375,753,753,377.9681091308594,1141.1553955078125,1687177252.614901,1,1151.379150390625,lgp,mu+lambda,walker2d,1
754,999.0633544921875,81.93275451660156,143.58212280273438,1.6483546495437622,1143.837646484375,1277.2260093688965,442.6474914550781,754,754,401.7964782714844,1142.1636962890625,1687177254.2810094,1,1144.2447509765625,lgp,mu+lambda,walker2d,1
755,834.6365966796875,74.3310775756836,147.42352294921875,1.6471415758132935,1144.8433837890625,1278.8893971443176,423.9685974121094,755,755,392.6000671386719,1143.3470458984375,1687177255.9443972,1,1150.559326171875,lgp,mu+lambda,walker2d,1
756,591.043212890625,68.96308135986328,132.35140991210938,1.6493544578552246,1140.587890625,1280.5544068813324,425.25042724609375,756,756,364.0423278808594,1139.939208984375,1687177257.609407,1,1162.6663818359375,lgp,mu+lambda,walker2d,1
757,662.0606079101562,77.49596405029297,129.4140625,1.646896481513977,1147.5423583984375,1282.2170553207397,426.4792175292969,757,757,376.32708740234375,1144.8863525390625,1687177259.2720554,1,1153.067138671875,lgp,mu+lambda,walker2d,1
758,783.813232421875,73.53581237792969,163.17529296875,1.6471433639526367,1148.3934326171875,1283.8814461231232,432.7561340332031,758,758,405.0794982910156,1147.916015625,1687177260.9364462,1,1160.8167724609375,lgp,mu+lambda,walker2d,1
759,982.4328002929688,71.34480285644531,162.98361206054688,1.648133397102356,1140.5498046875,1285.546677827835,441.3067321777344,759,759,413.90484619140625,1138.43212890625,1687177262.601678,1,1145.1160888671875,lgp,mu+lambda,walker2d,1
760,486.9303894042969,73.7425765991211,120.43205261230469,1.646896481513977,1151.7327880859375,1287.2109050750732,431.1802673339844,760,760,357.8388977050781,1149.9256591796875,1687177264.2659051,1,1152.1346435546875,lgp,mu+lambda,walker2d,1
761,695.3587646484375,66.65628051757812,120.6455307006836,1.6481730937957764,1150.4620361328125,1288.8761036396027,429.89324951171875,761,761,369.0701904296875,1148.5318603515625,1687177265.9311037,1,1158.2420654296875,lgp,mu+lambda,walker2d,1
762,696.106689453125,73.47557830810547,112.96741485595703,1.6457780599594116,1143.601318359375,1290.5388038158417,430.5794982910156,762,762,368.62615966796875,1141.3048095703125,1687177267.593804,1,1144.9642333984375,lgp,mu+lambda,walker2d,1
763,1001.653564453125,79.36958312988281,149.7259521484375,1.6491191387176514,1151.0489501953125,1292.204926252365,434.9620056152344,763,763,410.6449890136719,1146.1414794921875,1687177269.2599263,1,1151.3599853515625,lgp,mu+lambda,walker2d,1
764,594.03759765625,89.37207794189453,138.44573974609375,1.6478203535079956,1140.3157958984375,1293.8694455623627,424.3727722167969,764,764,373.9627380371094,1135.9178466796875,1687177270.9244456,1,1154.055419921875,lgp,mu+lambda,walker2d,1
765,1018.1666259765625,67.39767456054688,158.39773559570312,1.6495095491409302,1141.9073486328125,1295.535495519638,448.9385986328125,765,765,423.6052551269531,1140.9512939453125,1687177272.5904956,1,1143.1783447265625,lgp,mu+lambda,walker2d,1
766,818.6543579101562,83.32917785644531,154.02239990234375,1.6442625522613525,1143.477294921875,1297.197514295578,423.8459777832031,766,766,396.0409240722656,1142.2535400390625,1687177274.2525144,1,1159.208984375,lgp,mu+lambda,walker2d,1
767,789.8394775390625,76.02226257324219,142.6895751953125,1.6478850841522217,1144.4681396484375,1298.8618006706238,426.512939453125,767,767,401.0024108886719,1139.5654296875,1687177275.9168007,1,1148.6622314453125,lgp,mu+lambda,walker2d,1
768,886.6743774414062,75.26763916015625,137.46517944335938,1.6491312980651855,1144.509521484375,1300.5273520946503,431.66717529296875,768,768,407.1546936035156,1143.00927734375,1687177277.5823522,1,1150.484375,lgp,mu+lambda,walker2d,1
769,987.2242431640625,67.63554382324219,105.07408142089844,1.6479988098144531,1140.50732421875,1302.1916770935059,448.5717468261719,769,769,382.7374267578125,1135.8232421875,1687177279.2466772,1,1145.4439697265625,lgp,mu+lambda,walker2d,1
770,963.6983032226562,69.36811065673828,127.61590576171875,1.647509217262268,1147.075927734375,1303.8558688163757,443.1889953613281,770,770,404.8255920410156,1145.4671630859375,1687177280.910869,1,1154.7110595703125,lgp,mu+lambda,walker2d,1
771,869.1507568359375,77.3826675415039,135.68429565429688,1.649613618850708,1139.2674560546875,1305.521332502365,434.9140625,771,771,403.3380432128906,1138.8720703125,1687177282.5763326,1,1148.2039794921875,lgp,mu+lambda,walker2d,1
772,1013.1368408203125,92.8551025390625,267.90478515625,1.650040626525879,1154.8499755859375,1307.1876363754272,447.02886962890625,772,772,488.5130310058594,1143.691650390625,1687177284.2426364,1,1157.012939453125,lgp,mu+lambda,walker2d,1
773,1014.21728515625,65.412109375,121.22381591796875,1.6487308740615845,1146.5379638671875,1308.8520419597626,447.9949035644531,773,773,391.5578918457031,1144.656005859375,1687177285.907042,1,1149.9818115234375,lgp,mu+lambda,walker2d,1
774,1009.83447265625,70.69068908691406,119.5931396484375,1.649523138999939,1142.420166015625,1310.5181195735931,452.3157958984375,774,774,397.92474365234375,1141.5894775390625,1687177287.5731196,1,1145.97705078125,lgp,mu+lambda,walker2d,1
775,522.0108642578125,70.3542251586914,114.20845031738281,1.6486223936080933,1149.1494140625,1312.1830849647522,428.2242431640625,775,775,353.9024658203125,1146.619384765625,1687177289.238085,1,1150.9547119140625,lgp,mu+lambda,walker2d,1
776,1010.3905639648438,70.39762115478516,142.37623596191406,1.6479085683822632,1148.61572265625,1313.8477239608765,451.01422119140625,776,776,419.3634338378906,1144.0157470703125,1687177290.902724,1,1156.958984375,lgp,mu+lambda,walker2d,1
777,851.6378173828125,66.98644256591797,122.84552001953125,1.6487481594085693,1150.6365966796875,1315.514048576355,434.4865417480469,777,777,370.6513977050781,1145.10498046875,1687177292.5690486,1,1152.8961181640625,lgp,mu+lambda,walker2d,1
778,1005.1351928710938,73.02737426757812,118.74129486083984,1.6454577445983887,1152.3458251953125,1317.1773691177368,449.0625915527344,778,778,384.26318359375,1147.1915283203125,1687177294.2323692,1,1153.376953125,lgp,mu+lambda,walker2d,1
779,1006.8768920898438,75.02995300292969,153.11444091796875,1.6489101648330688,1148.0887451171875,1318.842211008072,448.5633544921875,779,779,417.6915283203125,1147.329345703125,1687177295.897211,1,1149.655029296875,lgp,mu+lambda,walker2d,1
780,1061.477783203125,75.31596374511719,139.0026092529297,1.6480685472488403,1145.598388671875,1320.5067293643951,458.94635009765625,780,780,421.0470886230469,1144.3135986328125,1687177297.5617294,1,1149.2481689453125,lgp,mu+lambda,walker2d,1
781,1018.5556030273438,88.6874008178711,149.41265869140625,1.6491084098815918,1141.55908203125,1322.1723809242249,440.9946594238281,781,781,432.36273193359375,1136.8935546875,1687177299.227381,1,1142.9207763671875,lgp,mu+lambda,walker2d,1
782,545.2208862304688,75.17475891113281,127.81205749511719,1.649062156677246,1153.9041748046875,1323.837307691574,418.326171875,782,782,375.2820129394531,1145.7779541015625,1687177300.8923078,1,1154.94140625,lgp,mu+lambda,walker2d,1
783,917.4895629882812,84.65476989746094,158.42007446289062,1.6500974893569946,1148.49072265625,1325.5037686824799,435.76800537109375,783,783,406.40936279296875,1148.0059814453125,1687177302.5587687,1,1153.1136474609375,lgp,mu+lambda,walker2d,1
784,568.2205200195312,79.94605255126953,142.13079833984375,1.6483696699142456,1147.2200927734375,1327.167799949646,425.11627197265625,784,784,390.2270202636719,1140.635986328125,1687177304.2228,1,1153.519775390625,lgp,mu+lambda,walker2d,1
785,918.8436279296875,91.69764709472656,160.21719360351562,1.6488782167434692,1148.7705078125,1328.832880973816,429.0964050292969,785,785,403.3433837890625,1147.9776611328125,1687177305.887881,1,1155.111572265625,lgp,mu+lambda,walker2d,1
786,822.9583740234375,88.58331298828125,150.28521728515625,1.6502118110656738,1147.23583984375,1330.499279975891,429.93988037109375,786,786,394.5489807128906,1146.478515625,1687177307.55428,1,1147.56640625,lgp,mu+lambda,walker2d,1
787,776.3988037109375,70.70497131347656,111.888671875,1.6490181684494019,1144.6331787109375,1332.164395570755,438.17144775390625,787,787,361.8463439941406,1143.036376953125,1687177309.2193956,1,1151.6658935546875,lgp,mu+lambda,walker2d,1
788,1041.300048828125,74.46658325195312,154.75440979003906,1.6489439010620117,1146.3277587890625,1333.8293957710266,438.44256591796875,788,788,407.3296813964844,1143.232177734375,1687177310.8843958,1,1147.4208984375,lgp,mu+lambda,walker2d,1
789,925.9290161132812,62.78019714355469,122.13543701171875,1.6496202945709229,1145.6976318359375,1335.4959709644318,438.0533142089844,789,789,386.15582275390625,1145.413330078125,1687177312.550971,1,1160.8192138671875,lgp,mu+lambda,walker2d,1
790,875.0745239257812,80.91258239746094,144.0834503173828,1.6489653587341309,1149.0723876953125,1337.1611652374268,428.16485595703125,790,790,395.5987548828125,1142.4654541015625,1687177314.2161653,1,1150.0560302734375,lgp,mu+lambda,walker2d,1
791,998.484619140625,74.13958740234375,136.47891235351562,1.6463373899459839,1146.947265625,1338.8233358860016,439.6956481933594,791,791,414.62237548828125,1143.660888671875,1687177315.878336,1,1148.9019775390625,lgp,mu+lambda,walker2d,1
792,998.6082153320312,73.20661163330078,137.01547241210938,1.6484545469284058,1148.5731201171875,1340.4884610176086,441.1370849609375,792,792,396.2898254394531,1147.873046875,1687177317.543461,1,1151.8946533203125,lgp,mu+lambda,walker2d,1
793,960.3786010742188,56.32245635986328,116.02906799316406,1.6473350524902344,1151.62060546875,1342.1535286903381,448.74798583984375,793,793,377.1675720214844,1146.2210693359375,1687177319.2085288,1,1152.26708984375,lgp,mu+lambda,walker2d,1
794,717.7933349609375,69.69575500488281,113.83163452148438,1.6480718851089478,1146.509765625,1343.81960272789,434.1357727050781,794,794,364.3055114746094,1143.8724365234375,1687177320.8746028,1,1151.3179931640625,lgp,mu+lambda,walker2d,1
795,1002.9439697265625,78.00797271728516,155.07623291015625,1.6479939222335815,1150.4998779296875,1345.4856548309326,435.2088623046875,795,795,409.61639404296875,1143.580322265625,1687177322.540655,1,1152.2972412109375,lgp,mu+lambda,walker2d,1
796,512.511474609375,65.51828002929688,139.13238525390625,1.64725661277771,1149.293701171875,1347.1509490013123,421.5010986328125,796,796,360.8534240722656,1146.9095458984375,1687177324.205949,1,1152.149658203125,lgp,mu+lambda,walker2d,1
797,853.1927490234375,84.8119125366211,133.81784057617188,1.6475738286972046,1141.6859130859375,1348.816712141037,430.9333190917969,797,797,378.94390869140625,1141.209228515625,1687177325.8717122,1,1153.9901123046875,lgp,mu+lambda,walker2d,1
798,581.1619873046875,64.89021301269531,117.31350708007812,1.6474096775054932,1147.040771484375,1350.481832742691,428.18701171875,798,798,361.747802734375,1142.427001953125,1687177327.5368328,1,1150.8045654296875,lgp,mu+lambda,walker2d,1
799,627.3882446289062,64.19989013671875,110.28121185302734,1.648794174194336,1146.8623046875,1352.1503851413727,430.291015625,799,799,357.6305236816406,1142.1265869140625,1687177329.2053852,1,1148.560546875,lgp,mu+lambda,walker2d,1
800,509.11334228515625,62.12616729736328,114.15644073486328,1.6472759246826172,1152.2608642578125,1353.816306591034,431.709716796875,800,800,358.0046691894531,1145.917724609375,1687177330.8713067,1,1153.7818603515625,lgp,mu+lambda,walker2d,1
801,675.6778564453125,63.15986633300781,143.779541015625,1.6498188972473145,1150.8486328125,1355.4850494861603,431.48822021484375,801,801,381.55096435546875,1147.576904296875,1687177332.5400496,1,1151.4012451171875,lgp,mu+lambda,walker2d,1
802,1007.7042846679688,83.98393249511719,160.22933959960938,1.6449847221374512,1145.4288330078125,1357.1480431556702,440.6595764160156,802,802,450.4385070800781,1141.227783203125,1687177334.2030432,1,1150.9730224609375,lgp,mu+lambda,walker2d,1
803,894.155029296875,66.54161071777344,149.6231689453125,1.6460206508636475,1158.87255859375,1358.8120884895325,439.4516296386719,803,803,391.0018615722656,1145.7330322265625,1687177335.8670886,1,1159.8822021484375,lgp,mu+lambda,walker2d,1
804,766.958984375,70.53419494628906,113.08576965332031,1.64729642868042,1150.50830078125,1360.4772205352783,440.605712890625,804,804,372.568115234375,1144.29052734375,1687177337.5322206,1,1154.37255859375,lgp,mu+lambda,walker2d,1
805,1000.3955078125,63.615081787109375,130.10223388671875,1.6461848020553589,1136.68115234375,1362.1419773101807,440.83270263671875,805,805,393.5460205078125,1134.215576171875,1687177339.1969774,1,1149.0609130859375,lgp,mu+lambda,walker2d,1
806,869.7808227539062,49.96403503417969,137.77377319335938,1.6472426652908325,1147.98291015625,1363.8075404167175,440.03875732421875,806,806,396.6814880371094,1144.57177734375,1687177340.8625405,1,1164.3677978515625,lgp,mu+lambda,walker2d,1
807,1004.9884643554688,73.38885498046875,124.8415756225586,1.6468905210494995,1146.7716064453125,1365.472671508789,445.9347229003906,807,807,401.31390380859375,1144.793701171875,1687177342.5276716,1,1153.81787109375,lgp,mu+lambda,walker2d,1
808,890.9179077148438,94.57994079589844,145.2763671875,1.6474065780639648,1152.480224609375,1367.1383175849915,435.4562072753906,808,808,409.5555725097656,1150.9449462890625,1687177344.1933177,1,1154.276123046875,lgp,mu+lambda,walker2d,1
809,869.0831298828125,69.44731140136719,129.31417846679688,1.646569848060608,1153.7041015625,1368.8023934364319,439.8291015625,809,809,387.5735778808594,1153.416748046875,1687177345.8573935,1,1155.77392578125,lgp,mu+lambda,walker2d,1
810,929.36767578125,65.46219635009766,156.2823486328125,1.6469892263412476,1153.124267578125,1370.4681203365326,433.2008361816406,810,810,413.4053039550781,1151.6279296875,1687177347.5231204,1,1158.161865234375,lgp,mu+lambda,walker2d,1
811,637.1080322265625,55.85743713378906,110.30404663085938,1.6485990285873413,1146.49755859375,1372.1343066692352,435.4662780761719,811,811,369.99725341796875,1144.821533203125,1687177349.1893067,1,1149.620361328125,lgp,mu+lambda,walker2d,1
812,598.5935668945312,56.52095031738281,124.1325912475586,1.6476105451583862,1148.681884765625,1373.7983436584473,436.14605712890625,812,812,377.1229553222656,1141.50146484375,1687177350.8533437,1,1152.5465087890625,lgp,mu+lambda,walker2d,1
813,1036.4759521484375,72.81535339355469,124.66252136230469,1.6480531692504883,1146.1585693359375,1375.463629245758,467.14007568359375,813,813,444.7369079589844,1145.894287109375,1687177352.5186293,1,1153.29052734375,lgp,mu+lambda,walker2d,1
814,495.19403076171875,72.24823760986328,112.63777160644531,1.6461735963821411,1140.94091796875,1377.1267738342285,422.9468078613281,814,814,350.96246337890625,1140.626220703125,1687177354.181774,1,1143.477294921875,lgp,mu+lambda,walker2d,1
815,1011.5020751953125,87.53722381591797,179.2022705078125,1.6507116556167603,1145.599853515625,1378.7942698001862,444.4718933105469,815,815,440.4871520996094,1140.6107177734375,1687177355.8492699,1,1147.580322265625,lgp,mu+lambda,walker2d,1
816,991.2637939453125,88.2356948852539,146.11981201171875,1.646349310874939,1147.158203125,1380.4575068950653,440.7266845703125,816,816,409.97021484375,1143.915283203125,1687177357.512507,1,1153.395263671875,lgp,mu+lambda,walker2d,1
817,1025.910888671875,74.99958801269531,159.10787963867188,1.6487699747085571,1150.928466796875,1382.1232142448425,446.8470458984375,817,817,432.8102111816406,1148.404296875,1687177359.1782143,1,1155.05322265625,lgp,mu+lambda,walker2d,1
818,902.9293212890625,69.21694946289062,102.4219741821289,1.6468101739883423,1148.9918212890625,1383.786451101303,448.00189208984375,818,818,370.4107971191406,1148.4891357421875,1687177360.8414512,1,1150.24267578125,lgp,mu+lambda,walker2d,1
819,530.1669921875,77.47207641601562,115.76681518554688,1.6620651483535767,1152.6829833984375,1385.4870743751526,434.27838134765625,819,819,358.4460144042969,1148.34375,1687177362.5420744,1,1165.7139892578125,lgp,mu+lambda,walker2d,1
820,871.4189453125,64.95381164550781,113.460693359375,1.6443860530853271,1152.39208984375,1387.149070262909,439.2845764160156,820,820,371.8049011230469,1144.6240234375,1687177364.2040703,1,1159.026611328125,lgp,mu+lambda,walker2d,1
821,1004.2676391601562,68.92365264892578,138.96469116210938,1.6448745727539062,1153.1678466796875,1388.8122980594635,449.4916687011719,821,821,409.2562561035156,1151.112060546875,1687177365.8672981,1,1160.3145751953125,lgp,mu+lambda,walker2d,1
822,763.940673828125,77.46906280517578,142.34979248046875,1.6430087089538574,1152.82861328125,1390.4737379550934,435.3641662597656,822,822,391.49072265625,1147.447509765625,1687177367.528738,1,1154.1787109375,lgp,mu+lambda,walker2d,1
823,1003.1445922851562,74.62434387207031,126.79377746582031,1.6375573873519897,1150.052001953125,1392.1300933361053,446.2953186035156,823,823,404.6664733886719,1143.2919921875,1687177369.1850934,1,1151.564453125,lgp,mu+lambda,walker2d,1
824,1072.7626953125,82.34248352050781,137.1183319091797,1.6380454301834106,1148.608154296875,1393.7869019508362,457.8513488769531,824,824,432.2642517089844,1148.6029052734375,1687177370.841902,1,1154.6646728515625,lgp,mu+lambda,walker2d,1
825,970.2813720703125,75.36981964111328,120.023681640625,1.6385853290557861,1146.3770751953125,1395.4435546398163,444.8407287597656,825,825,397.9217224121094,1145.39013671875,1687177372.4985547,1,1156.3734130859375,lgp,mu+lambda,walker2d,1
826,705.0011596679688,69.97621154785156,116.52029418945312,1.6405130624771118,1140.763916015625,1397.1024696826935,430.8779296875,826,826,366.9287414550781,1139.77197265625,1687177374.1574697,1,1147.1226806640625,lgp,mu+lambda,walker2d,1
827,699.461181640625,65.58934020996094,142.7254638671875,1.6398135423660278,1149.757568359375,1398.7605533599854,431.487060546875,827,827,380.08233642578125,1146.1824951171875,1687177375.8155534,1,1151.8380126953125,lgp,mu+lambda,walker2d,1
828,1043.653076171875,66.62794494628906,156.15914916992188,1.6381500959396362,1151.757080078125,1400.4205632209778,456.4818420410156,828,828,442.7672424316406,1149.5406494140625,1687177377.4755633,1,1153.8546142578125,lgp,mu+lambda,walker2d,1
829,491.3013916015625,70.09310150146484,126.36209106445312,1.6176910400390625,1147.22314453125,1402.0643339157104,418.0249328613281,829,829,354.31011962890625,1146.932861328125,1687177379.119334,1,1153.655029296875,lgp,mu+lambda,walker2d,1
830,803.6639404296875,75.28045654296875,137.56471252441406,1.6268994808197021,1148.7745361328125,1403.7393867969513,438.05145263671875,830,830,389.82073974609375,1145.433837890625,1687177380.7943869,1,1150.087646484375,lgp,mu+lambda,walker2d,1
831,489.47705078125,71.4137191772461,107.76856994628906,1.6365132331848145,1151.2977294921875,1405.3939340114594,424.7016296386719,831,831,362.31695556640625,1145.7928466796875,1687177382.448934,1,1151.58642578125,lgp,mu+lambda,walker2d,1
832,1002.1793212890625,83.40336608886719,118.01502990722656,1.6305011510849,1155.83837890625,1407.0514559745789,445.5296936035156,832,832,399.8415832519531,1148.236328125,1687177384.106456,1,1157.217041015625,lgp,mu+lambda,walker2d,1
833,486.9801025390625,65.86368560791016,132.95123291015625,1.6315001249313354,1144.2774658203125,1408.711106300354,424.5594482421875,833,833,373.82275390625,1143.013916015625,1687177385.7661064,1,1151.6414794921875,lgp,mu+lambda,walker2d,1
834,985.9588623046875,78.64424133300781,146.86944580078125,1.6439096927642822,1151.5811767578125,1410.377587556839,437.53900146484375,834,834,411.3367004394531,1140.58056640625,1687177387.4325876,1,1153.2410888671875,lgp,mu+lambda,walker2d,1
835,465.7596435546875,63.12350082397461,120.08842468261719,1.6485999822616577,1160.3751220703125,1412.0489749908447,431.4015808105469,835,835,360.2681579589844,1148.6561279296875,1687177389.103975,1,1160.5096435546875,lgp,mu+lambda,walker2d,1
836,474.40875244140625,67.03823852539062,129.54385375976562,1.6399791240692139,1157.0244140625,1413.7154710292816,426.7331848144531,836,836,370.7483215332031,1144.4384765625,1687177390.770471,1,1157.0877685546875,lgp,mu+lambda,walker2d,1
837,402.2059020996094,67.55431365966797,109.35369873046875,1.6375328302383423,1148.4365234375,1415.3952503204346,423.35894775390625,837,837,338.86376953125,1146.1458740234375,1687177392.4502504,1,1149.12255859375,lgp,mu+lambda,walker2d,1
838,1003.4893798828125,63.14879608154297,112.10816955566406,1.6286386251449585,1155.0948486328125,1417.0600609779358,458.8452453613281,838,838,400.9749450683594,1152.556884765625,1687177394.115061,1,1163.05517578125,lgp,mu+lambda,walker2d,1
839,776.7088623046875,78.69499206542969,141.32125854492188,1.6305516958236694,1149.9486083984375,1418.7266449928284,430.52423095703125,839,839,404.2210388183594,1149.7918701171875,1687177395.781645,1,1157.8466796875,lgp,mu+lambda,walker2d,1
840,814.0797119140625,76.5653076171875,137.389892578125,1.632449984550476,1150.4287109375,1420.3934717178345,435.7892150878906,840,840,399.3430480957031,1150.3154296875,1687177397.4484718,1,1156.2769775390625,lgp,mu+lambda,walker2d,1
841,504.7048645019531,75.12104034423828,124.43003845214844,1.639039397239685,1150.9580078125,1422.06125497818,426.22271728515625,841,841,360.1056823730469,1142.8055419921875,1687177399.116255,1,1156.748291015625,lgp,mu+lambda,walker2d,1
842,1012.1700439453125,75.58395385742188,146.85089111328125,1.6426661014556885,1144.6815185546875,1423.7275896072388,447.80450439453125,842,842,410.5907287597656,1143.017333984375,1687177400.7825897,1,1147.2913818359375,lgp,mu+lambda,walker2d,1
843,1004.0588989257812,66.29397583007812,129.75570678710938,1.6399868726730347,1155.60595703125,1425.3933687210083,449.2272033691406,843,843,406.1443786621094,1150.4573974609375,1687177402.4483688,1,1160.3472900390625,lgp,mu+lambda,walker2d,1
844,875.2406616210938,55.67619323730469,115.57414245605469,1.644234299659729,1151.448486328125,1427.062668800354,444.83123779296875,844,844,397.2928161621094,1150.03173828125,1687177404.1176689,1,1155.1683349609375,lgp,mu+lambda,walker2d,1
845,530.8878784179688,76.96151733398438,132.42169189453125,1.6432276964187622,1143.234130859375,1428.7271492481232,429.1002502441406,845,845,376.7270202636719,1142.4764404296875,1687177405.7821493,1,1149.6854248046875,lgp,mu+lambda,walker2d,1
846,1004.1981201171875,78.25804138183594,166.55136108398438,1.6465630531311035,1160.13720703125,1430.3943784236908,449.6043395996094,846,846,458.2786865234375,1159.0716552734375,1687177407.4493785,1,1165.706298828125,lgp,mu+lambda,walker2d,1
847,1008.4426879882812,59.102176666259766,119.23081970214844,1.642676830291748,1145.263671875,1432.0564305782318,445.7371826171875,847,847,380.6864318847656,1144.3629150390625,1687177409.1114306,1,1149.2584228515625,lgp,mu+lambda,walker2d,1
848,491.376953125,72.75958251953125,112.63497924804688,1.6787004470825195,1153.8656005859375,1433.758823633194,431.6971435546875,848,848,356.920654296875,1148.9482421875,1687177410.8138237,1,1155.8592529296875,lgp,mu+lambda,walker2d,1
849,642.8558959960938,68.0647964477539,126.00452423095703,1.8281277418136597,1137.2208251953125,1435.6062841415405,433.74835205078125,849,849,382.22515869140625,1137.004638671875,1687177412.6612842,1,1144.73291015625,lgp,mu+lambda,walker2d,1
850,720.120849609375,68.46810150146484,119.42448425292969,1.6180460453033447,1149.3690185546875,1437.3050289154053,430.8777160644531,850,850,375.2004699707031,1148.1060791015625,1687177414.360029,1,1152.5167236328125,lgp,mu+lambda,walker2d,1
851,992.5037231445312,69.06658172607422,142.07037353515625,1.630490779876709,1142.1815185546875,1438.9554262161255,443.81536865234375,851,851,400.9888916015625,1139.129638671875,1687177416.0104263,1,1142.5958251953125,lgp,mu+lambda,walker2d,1
852,810.8848876953125,77.0296859741211,138.7923126220703,1.6367740631103516,1148.3531494140625,1440.6124331951141,441.65509033203125,852,852,394.7199401855469,1147.0736083984375,1687177417.6674333,1,1155.9766845703125,lgp,mu+lambda,walker2d,1
853,1071.2919921875,72.20842742919922,128.4542999267578,1.6392053365707397,1148.2462158203125,1442.2732338905334,460.54833984375,853,853,415.1882019042969,1146.315185546875,1687177419.328234,1,1153.3641357421875,lgp,mu+lambda,walker2d,1
