,_timestamp,training.fitness_3q,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,training.fitness_mean,training.fitness_median,training.evaluation_time,training.top_k_fit.top_0_fit,_step,training.run_id,training.fitness_1q,training.generation,training.fitness_std,_runtime,solver,ea,environment,seed
733,1687032231.3042912,679.269287109375,1241.676513671875,1237.0484619140625,871.3885498046875,910.8080444335938,4.767727375030518,1242.3543701171875,733,0,1052.164306640625,733,264.7958679199219,3533.55765914917,cgp,mu+lambda,ant,7
734,1687032236.086483,687.8399047851562,1240.632080078125,1238.9146728515625,861.5768432617188,864.8768310546875,4.766108512878418,1253.1800537109375,734,0,1111.81201171875,734,274.50360107421875,3538.3398509025574,cgp,mu+lambda,ant,7
735,1687032240.8686223,700.1270751953125,1237.354248046875,1236.188720703125,871.857421875,937.570556640625,4.767014503479004,1241.71044921875,735,0,999.4784545898438,735,267.212890625,3543.1219902038574,cgp,mu+lambda,ant,7
736,1687032245.649482,753.2777709960938,1246.5047607421875,1245.0438232421875,900.2051391601562,944.6235961914062,4.7651543617248535,1252.016357421875,736,0,1101.5042724609375,736,292.04522705078125,3547.9028499126434,cgp,mu+lambda,ant,7
737,1687032250.434349,693.3424072265625,1242.942626953125,1241.730712890625,852.9719848632812,889.7679443359375,4.768092632293701,1248.5546875,737,0,1016.3031616210938,737,283.8057861328125,3552.687716960907,cgp,mu+lambda,ant,7
738,1687032255.2148411,652.7456665039062,1229.3800048828125,1229.10693359375,835.5380859375,914.586669921875,4.764262676239014,1235.5745849609375,738,0,993.7910766601562,738,300.2854919433594,3557.468209028244,cgp,mu+lambda,ant,7
739,1687032260.0313835,745.7495727539062,1246.144287109375,1243.2152099609375,898.6563720703125,942.5496826171875,4.800376892089844,1246.766357421875,739,0,1054.958251953125,739,252.08384704589844,3562.2847514152527,cgp,mu+lambda,ant,7
740,1687032264.845821,711.2838745117188,1246.8922119140625,1243.5877685546875,896.4573364257812,944.503662109375,4.7980475425720215,1248.3143310546875,740,0,1015.5354614257812,740,253.26022338867188,3567.0991888046265,cgp,mu+lambda,ant,7
741,1687032269.6600344,724.122314453125,1251.2567138671875,1249.947021484375,882.677001953125,903.6669311523438,4.797784328460693,1258.0321044921875,741,0,1014.7294921875,741,240.0369110107422,3571.9134023189545,cgp,mu+lambda,ant,7
742,1687032274.4711592,681.2892456054688,1239.8468017578125,1235.43212890625,854.4518432617188,894.7181396484375,4.795473098754883,1243.57666015625,742,0,1005.2537841796875,742,289.68865966796875,3576.72452712059,cgp,mu+lambda,ant,7
743,1687032279.282049,714.1331787109375,1240.9390869140625,1240.5289306640625,891.0879516601562,915.6431884765625,4.794968128204346,1249.7921142578125,743,0,1072.1318359375,743,250.5913543701172,3581.535416841507,cgp,mu+lambda,ant,7
744,1687032284.0922947,707.4906005859375,1234.34130859375,1233.025634765625,879.605224609375,907.436279296875,4.793154239654541,1238.4447021484375,744,0,1170.829833984375,744,282.48974609375,3586.3456625938416,cgp,mu+lambda,ant,7
745,1687032288.9041748,702.36962890625,1237.9285888671875,1236.3087158203125,884.9359130859375,962.8031005859375,4.7960052490234375,1239.4959716796875,745,0,1045.45947265625,745,280.9312744140625,3591.157542705536,cgp,mu+lambda,ant,7
746,1687032293.7156568,697.0421142578125,1245.5010986328125,1237.24853515625,865.1375732421875,964.1544189453125,4.7946319580078125,1247.60009765625,746,0,1070.5860595703125,746,293.1417236328125,3595.969024658203,cgp,mu+lambda,ant,7
747,1687032298.5239606,680.7064819335938,1237.4434814453125,1237.066162109375,854.3914794921875,895.103515625,4.791833877563477,1244.694091796875,747,0,1017.7708740234375,747,279.563232421875,3600.777328491211,cgp,mu+lambda,ant,7
748,1687032303.3339062,709.8219604492188,1249.7818603515625,1243.083984375,901.80029296875,909.761474609375,4.794259548187256,1253.2647705078125,748,0,1118.802978515625,748,242.54661560058594,3605.5872740745544,cgp,mu+lambda,ant,7
749,1687032308.1436903,753.7717895507812,1239.3729248046875,1239.2935791015625,894.9293823242188,923.5977172851562,4.793288230895996,1243.972900390625,749,0,1029.615966796875,749,259.75146484375,3610.39705824852,cgp,mu+lambda,ant,7
750,1687032312.9525173,687.29638671875,1241.177978515625,1239.666259765625,868.5004272460938,918.878173828125,4.791731357574463,1242.156494140625,750,0,1166.2210693359375,750,293.8916015625,3615.2058851718903,cgp,mu+lambda,ant,7
751,1687032317.7609577,695.4325561523438,1246.0274658203125,1244.2557373046875,855.505126953125,906.1321411132812,4.792321681976318,1251.375,751,0,1064.033935546875,751,311.40863037109375,3620.014325618744,cgp,mu+lambda,ant,7
752,1687032322.5701332,694.099365234375,1240.5689697265625,1239.90478515625,869.62646484375,886.1435546875,4.792571067810059,1242.608154296875,752,0,994.361083984375,752,255.07211303710938,3624.823501110077,cgp,mu+lambda,ant,7
753,1687032327.378974,591.3323364257812,1241.02392578125,1231.473876953125,791.504150390625,812.60400390625,4.792534351348877,1249.0272216796875,753,0,992.7864990234375,753,290.6989440917969,3629.632341861725,cgp,mu+lambda,ant,7
754,1687032332.1866372,634.165283203125,1242.8988037109375,1238.2664794921875,840.2803955078125,906.408203125,4.791744709014893,1246.7049560546875,754,0,1003.059814453125,754,301.5310363769531,3634.4400050640106,cgp,mu+lambda,ant,7
755,1687032336.9940066,706.0592041015625,1245.5289306640625,1242.238037109375,868.1914672851562,921.9719848632812,4.790404319763184,1248.2542724609375,755,0,998.93994140625,755,281.7555236816406,3639.247374534607,cgp,mu+lambda,ant,7
756,1687032341.8036003,700.6441040039062,1240.894287109375,1238.9259033203125,879.953125,957.6585693359375,4.794092655181885,1241.1790771484375,756,0,1118.1533203125,756,315.0185852050781,3644.0569682121277,cgp,mu+lambda,ant,7
757,1687032346.613573,755.409912109375,1244.9049072265625,1243.392333984375,913.9105834960938,956.8089599609375,4.795113563537598,1251.3341064453125,757,0,1140.0399169921875,757,265.4392395019531,3648.866940975189,cgp,mu+lambda,ant,7
758,1687032351.4216318,640.7305908203125,1240.8497314453125,1236.457275390625,871.3403930664062,915.0392456054688,4.791874885559082,1243.3551025390625,758,0,1020.4232177734375,758,259.95098876953125,3653.6749997138977,cgp,mu+lambda,ant,7
759,1687032356.2188523,700.7364501953125,1241.1783447265625,1237.91943359375,874.7674560546875,939.6315307617188,4.7801103591918945,1243.9351806640625,759,0,997.9212036132812,759,280.6085205078125,3658.472220182419,cgp,mu+lambda,ant,7
760,1687032361.0088277,706.489013671875,1240.8653564453125,1237.2247314453125,904.716552734375,958.7562866210938,4.773275375366211,1244.89013671875,760,0,1103.640380859375,760,260.2110290527344,3663.262195587158,cgp,mu+lambda,ant,7
761,1687032365.7951245,701.0142822265625,1242.71240234375,1240.48583984375,871.015625,904.1383056640625,4.76838493347168,1248.312744140625,761,0,1129.2867431640625,761,291.23101806640625,3668.0484924316406,cgp,mu+lambda,ant,7
762,1687032370.5830758,754.4627685546875,1240.0247802734375,1238.5321044921875,888.0907592773438,951.6397705078125,4.770548343658447,1244.69482421875,762,0,1100.7215576171875,762,297.3913269042969,3672.8364436626434,cgp,mu+lambda,ant,7
763,1687032375.3689756,707.0621948242188,1242.8465576171875,1238.9896240234375,865.6280517578125,960.4086303710938,4.768269062042236,1253.73779296875,763,0,1011.9050903320312,763,298.83544921875,3677.6223435401917,cgp,mu+lambda,ant,7
764,1687032380.151214,705.64404296875,1241.9364013671875,1238.453857421875,885.5768432617188,938.4925537109375,4.765652179718018,1248.644775390625,764,0,998.8374633789062,764,252.3487548828125,3682.404581785202,cgp,mu+lambda,ant,7
765,1687032384.9361525,697.5877685546875,1240.5750732421875,1237.3782958984375,849.385986328125,890.6531982421875,4.767383575439453,1247.623291015625,765,0,994.6846923828125,765,275.0389099121094,3687.1895203590393,cgp,mu+lambda,ant,7
766,1687032389.721479,699.5311279296875,1245.322021484375,1241.7867431640625,872.622314453125,934.8551025390625,4.767920017242432,1246.8282470703125,766,0,1128.16796875,766,289.23638916015625,3691.974846839905,cgp,mu+lambda,ant,7
767,1687032394.504056,698.900146484375,1238.36083984375,1236.9688720703125,870.887939453125,930.2156982421875,4.766176700592041,1239.94091796875,767,0,996.61572265625,767,263.2218017578125,3696.757423877716,cgp,mu+lambda,ant,7
768,1687032399.287988,702.7567138671875,1239.1865234375,1238.5289306640625,892.8435668945312,956.52392578125,4.767431259155273,1242.808837890625,768,0,1044.176513671875,768,260.5776062011719,3701.5413558483124,cgp,mu+lambda,ant,7
769,1687032404.068923,707.5648193359375,1239.704833984375,1239.1021728515625,861.2286376953125,921.5783081054688,4.764163017272949,1249.8441162109375,769,0,1005.713134765625,769,292.9638671875,3706.3222908973694,cgp,mu+lambda,ant,7
770,1687032408.8520236,708.1275634765625,1241.7939453125,1240.3837890625,876.1790161132812,936.9999389648438,4.7661919593811035,1244.4454345703125,770,0,1008.3612060546875,770,276.1177978515625,3711.1053915023804,cgp,mu+lambda,ant,7
771,1687032413.6321716,707.6865234375,1234.3895263671875,1234.2109375,879.638916015625,900.7685546875,4.7627105712890625,1235.30517578125,771,0,995.8369140625,771,245.8739471435547,3715.8855395317078,cgp,mu+lambda,ant,7
772,1687032418.412333,722.6203002929688,1241.8720703125,1241.1158447265625,913.9873046875,957.3807373046875,4.762639999389648,1249.819580078125,772,0,1207.5625,772,269.4472961425781,3720.6657009124756,cgp,mu+lambda,ant,7
773,1687032423.1945353,637.6471557617188,1239.439453125,1238.8995361328125,818.2076416015625,893.170654296875,4.765247344970703,1242.703857421875,773,0,1010.1119384765625,773,331.498046875,3725.4479031562805,cgp,mu+lambda,ant,7
774,1687032427.9764662,744.9003295898438,1244.8172607421875,1243.90576171875,902.473388671875,945.6074829101562,4.764586925506592,1246.145751953125,774,0,1151.6697998046875,774,289.7992858886719,3730.2298340797424,cgp,mu+lambda,ant,7
775,1687032432.7573783,705.6714477539062,1236.108642578125,1227.33984375,867.6052856445312,896.826171875,4.763911247253418,1238.62451171875,775,0,1007.1185302734375,775,236.71067810058594,3735.010746240616,cgp,mu+lambda,ant,7
776,1687032437.537254,708.4532470703125,1242.7630615234375,1241.41015625,882.1265258789062,893.7545166015625,4.762723445892334,1245.3914794921875,776,0,1015.44287109375,776,240.90333557128906,3739.790621995926,cgp,mu+lambda,ant,7
777,1687032442.3202713,684.7855224609375,1237.5640869140625,1237.4683837890625,867.4595336914062,933.974609375,4.7655534744262695,1241.9815673828125,777,0,996.1679077148438,777,282.9435729980469,3744.573639154434,cgp,mu+lambda,ant,7
778,1687032447.1031513,704.7806396484375,1240.408447265625,1235.4476318359375,863.1568603515625,880.933837890625,4.76534366607666,1255.1190185546875,778,0,996.2676391601562,778,245.87977600097656,3749.3565192222595,cgp,mu+lambda,ant,7
779,1687032451.8850195,659.1223754882812,1244.980712890625,1244.5238037109375,840.879638671875,907.4148559570312,4.766972064971924,1247.7373046875,779,0,999.1893310546875,779,302.44775390625,3754.138387441635,cgp,mu+lambda,ant,7
780,1687032456.6652792,702.3071899414062,1243.4136962890625,1237.69873046875,875.0291137695312,929.1680908203125,4.763752460479736,1250.750244140625,780,0,1114.5048828125,780,283.2872314453125,3758.9186470508575,cgp,mu+lambda,ant,7
781,1687032461.4484456,648.79833984375,1238.0931396484375,1231.8421630859375,848.4172973632812,890.1181030273438,4.7659807205200195,1239.4898681640625,781,0,997.0184936523438,781,276.5680847167969,3763.7018134593964,cgp,mu+lambda,ant,7
782,1687032466.2636342,780.959716796875,1238.88134765625,1236.03515625,906.5048217773438,954.9078369140625,4.798661231994629,1239.95166015625,782,0,1002.0637817382812,782,229.56060791015625,3768.517002105713,cgp,mu+lambda,ant,7
783,1687032471.0746334,695.9151611328125,1239.1368408203125,1238.9208984375,866.7007446289062,922.7964477539062,4.793114185333252,1242.1893310546875,783,0,996.926025390625,783,269.33990478515625,3773.3280012607574,cgp,mu+lambda,ant,7
784,1687032475.8860583,744.6203002929688,1247.03466796875,1241.9903564453125,896.9868774414062,921.967529296875,4.793707847595215,1249.1407470703125,784,0,993.82421875,784,237.61996459960938,3778.1394262313843,cgp,mu+lambda,ant,7
785,1687032480.69436,680.1630859375,1239.196533203125,1236.8150634765625,858.1376342773438,928.275634765625,4.791769981384277,1243.4736328125,785,0,1006.549560546875,785,294.3551940917969,3782.947727918625,cgp,mu+lambda,ant,7
786,1687032485.4996092,700.7047119140625,1242.652587890625,1242.4471435546875,842.345947265625,893.4793701171875,4.787473678588867,1251.033447265625,786,0,1036.4691162109375,786,316.2942810058594,3787.7529771327972,cgp,mu+lambda,ant,7
787,1687032490.3075807,745.0030517578125,1238.9244384765625,1233.30517578125,911.7274169921875,951.0164794921875,4.7903733253479,1245.69677734375,787,0,1145.5125732421875,787,258.0182800292969,3792.560948610306,cgp,mu+lambda,ant,7
788,1687032495.1176608,755.9826049804688,1229.8865966796875,1225.1585693359375,883.1453857421875,936.0472412109375,4.791998863220215,1233.683349609375,788,0,1016.1417236328125,788,275.0388488769531,3797.371028661728,cgp,mu+lambda,ant,7
789,1687032499.9221072,751.320556640625,1241.9334716796875,1237.239990234375,894.3486328125,937.4760131835938,4.787355422973633,1243.8026123046875,789,0,1027.936767578125,789,256.8663330078125,3802.1754751205444,cgp,mu+lambda,ant,7
790,1687032504.7270758,707.5225219726562,1235.7127685546875,1235.0289306640625,885.9457397460938,899.8661499023438,4.774637699127197,1237.7982177734375,790,0,1046.755859375,790,244.30316162109375,3806.980443716049,cgp,mu+lambda,ant,7
791,1687032509.5344937,691.2147216796875,1244.842041015625,1243.72900390625,857.9012451171875,881.6651611328125,4.786046028137207,1246.4794921875,791,0,1106.7852783203125,791,290.8001403808594,3811.787861585617,cgp,mu+lambda,ant,7
792,1687032514.3406131,698.5177612304688,1243.9326171875,1243.5374755859375,861.208251953125,901.0966186523438,4.786001682281494,1249.988525390625,792,0,1040.155517578125,792,270.4327697753906,3816.593981027603,cgp,mu+lambda,ant,7
793,1687032519.148619,672.6851806640625,1240.601318359375,1240.382568359375,855.4891967773438,909.4932861328125,4.785846710205078,1243.4644775390625,793,0,1143.20361328125,793,319.19195556640625,3821.401986837387,cgp,mu+lambda,ant,7
794,1687032523.9560606,702.7273559570312,1242.4130859375,1237.0445556640625,864.8736572265625,876.8926391601562,4.7839131355285645,1242.4234619140625,794,0,996.648681640625,794,248.36813354492188,3826.209428548813,cgp,mu+lambda,ant,7
795,1687032528.7638083,670.4447021484375,1239.1044921875,1236.9638671875,839.3329467773438,863.0259399414062,4.7866597175598145,1244.4713134765625,795,0,992.8035888671875,795,271.7796936035156,3831.0171761512756,cgp,mu+lambda,ant,7
796,1687032533.5719445,705.5311889648438,1238.7674560546875,1234.822998046875,888.0174560546875,946.02294921875,4.786380767822266,1238.8719482421875,796,0,1112.312744140625,796,274.2572937011719,3835.8253123760223,cgp,mu+lambda,ant,7
797,1687032538.381182,704.1549072265625,1237.8251953125,1235.808837890625,862.0670166015625,903.13720703125,4.7877116203308105,1242.19140625,797,0,1041.838134765625,797,284.4726867675781,3840.634549856186,cgp,mu+lambda,ant,7
798,1687032543.198096,697.2540283203125,1246.572021484375,1243.6141357421875,857.2780151367188,898.8829345703125,4.797852516174316,1256.3184814453125,798,0,1000.3881225585938,798,281.9597473144531,3845.4514639377594,cgp,mu+lambda,ant,7
799,1687032548.0115523,713.9198608398438,1240.76904296875,1236.76171875,864.7657470703125,887.1345825195312,4.785359859466553,1243.767822265625,799,0,1036.7926025390625,799,290.38787841796875,3850.26492023468,cgp,mu+lambda,ant,7
800,1687032552.8231542,687.6177368164062,1241.770751953125,1240.240478515625,851.03857421875,904.1317138671875,4.789846420288086,1242.560791015625,800,0,1031.72021484375,800,308.39013671875,3855.0765221118927,cgp,mu+lambda,ant,7
801,1687032557.6104412,687.2864379882812,1237.9464111328125,1237.5750732421875,867.5860595703125,901.4775390625,4.756317138671875,1245.04345703125,801,0,1005.8082275390625,801,279.6133728027344,3859.863809108734,cgp,mu+lambda,ant,7
802,1687032562.3887277,695.56689453125,1240.97314453125,1238.506591796875,860.6353149414062,878.5448608398438,4.746732711791992,1244.19189453125,802,0,1145.3006591796875,802,304.3889465332031,3864.642095565796,cgp,mu+lambda,ant,7
803,1687032567.165856,644.60546875,1232.9122314453125,1231.0377197265625,859.1658935546875,888.0985717773438,4.745743274688721,1237.0445556640625,803,0,1009.6548461914062,803,275.9314270019531,3869.4192237854004,cgp,mu+lambda,ant,7
804,1687032571.9455254,719.4224853515625,1232.9490966796875,1230.46533203125,877.0737915039062,937.597900390625,4.749691009521484,1252.1002197265625,804,0,1043.17529296875,804,274.0534973144531,3874.1988933086395,cgp,mu+lambda,ant,7
805,1687032576.7362354,725.9423828125,1247.8326416015625,1244.7105712890625,880.318359375,929.1904296875,4.754496097564697,1249.8126220703125,805,0,1041.63232421875,805,291.55859375,3878.989603281021,cgp,mu+lambda,ant,7
806,1687032581.5513284,668.815185546875,1243.6904296875,1243.37890625,850.6046752929688,919.076904296875,4.78058385848999,1247.3543701171875,806,0,1042.730712890625,806,282.3881530761719,3883.8046963214874,cgp,mu+lambda,ant,7
807,1687032586.360067,696.6101684570312,1230.147705078125,1229.9697265625,860.3377685546875,928.2587280273438,4.793919086456299,1234.650390625,807,0,1005.6675415039062,807,277.8126220703125,3888.613434791565,cgp,mu+lambda,ant,7
808,1687032591.171725,711.5819702148438,1242.039794921875,1242.0086669921875,906.2040405273438,914.2556762695312,4.795971870422363,1244.8602294921875,808,0,998.5757446289062,808,204.2537078857422,3893.425092935562,cgp,mu+lambda,ant,7
809,1687032595.9827685,709.0985717773438,1235.4267578125,1231.8858642578125,898.013427734375,943.2144775390625,4.7953362464904785,1239.191162109375,809,0,1027.4605712890625,809,243.79656982421875,3898.2361364364624,cgp,mu+lambda,ant,7
810,1687032600.7897513,696.8777465820312,1244.7369384765625,1240.486328125,848.3932495117188,911.2537841796875,4.791977405548096,1250.072265625,810,0,996.8264770507812,810,291.2481689453125,3903.0431191921234,cgp,mu+lambda,ant,7
811,1687032605.5986304,678.7081298828125,1244.5545654296875,1240.9989013671875,839.2813720703125,910.2733764648438,4.793039321899414,1244.7806396484375,811,0,996.8810424804688,811,321.81011962890625,3907.8519983291626,cgp,mu+lambda,ant,7
812,1687032610.40768,663.53466796875,1240.2845458984375,1239.576416015625,857.3474731445312,893.6220092773438,4.792263984680176,1242.656494140625,812,0,1033.6822509765625,812,286.67120361328125,3912.661047935486,cgp,mu+lambda,ant,7
813,1687032615.217774,697.2935180664062,1244.9722900390625,1235.1484375,873.6233520507812,935.9759521484375,4.792301177978516,1245.6376953125,813,0,1010.2673950195312,813,278.3629455566406,3917.4711418151855,cgp,mu+lambda,ant,7
814,1687032620.0256982,682.537109375,1238.6734619140625,1235.1202392578125,817.75341796875,855.0479125976562,4.79163122177124,1245.57958984375,814,0,995.7410278320312,814,290.22357177734375,3922.2790660858154,cgp,mu+lambda,ant,7
815,1687032624.8310487,702.643798828125,1236.48583984375,1234.94287109375,873.1920776367188,917.08349609375,4.787421226501465,1238.2763671875,815,0,1034.71875,815,263.29058837890625,3927.084416627884,cgp,mu+lambda,ant,7
816,1687032629.6382256,772.6925048828125,1241.2369384765625,1238.6761474609375,889.3228149414062,945.511962890625,4.789166450500488,1249.548583984375,816,0,1030.6683349609375,816,269.4353332519531,3931.8915934562683,cgp,mu+lambda,ant,7
817,1687032634.4447665,702.541015625,1245.2950439453125,1238.4605712890625,884.6416015625,926.0436401367188,4.789928913116455,1246.8333740234375,817,0,1026.125732421875,817,248.62013244628906,3936.6981344223022,cgp,mu+lambda,ant,7
818,1687032639.2515674,715.2978515625,1232.71826171875,1230.4334716796875,867.928955078125,950.458740234375,4.7910590171813965,1234.758544921875,818,0,994.7091674804688,818,292.9576416015625,3941.5049352645874,cgp,mu+lambda,ant,7
819,1687032644.0606942,712.5938720703125,1241.4033203125,1241.1265869140625,874.9458618164062,896.7257080078125,4.792658805847168,1244.7916259765625,819,0,1017.98974609375,819,266.4337158203125,3946.3140621185303,cgp,mu+lambda,ant,7
820,1687032648.8684027,818.6925048828125,1240.8060302734375,1238.8699951171875,920.6342163085938,949.7457275390625,4.792448043823242,1242.726806640625,820,0,1069.048828125,820,224.6060028076172,3951.121770620346,cgp,mu+lambda,ant,7
821,1687032653.676378,816.157470703125,1244.3497314453125,1238.1883544921875,905.142333984375,943.6058959960938,4.792289733886719,1244.3919677734375,821,0,996.9041137695312,821,244.9503936767578,3955.929745912552,cgp,mu+lambda,ant,7
822,1687032658.4857724,694.5611572265625,1238.4947509765625,1233.828369140625,869.449951171875,912.848876953125,4.793713092803955,1241.2891845703125,822,0,1084.2681884765625,822,273.5326232910156,3960.7391402721405,cgp,mu+lambda,ant,7
823,1687032663.2927415,785.5724487304688,1239.765380859375,1235.4967041015625,928.9183959960938,942.5599365234375,4.792256832122803,1244.35498046875,823,0,1025.687255859375,823,211.16729736328125,3965.5461094379425,cgp,mu+lambda,ant,7
824,1687032668.100913,808.5450439453125,1238.669189453125,1233.2257080078125,905.619140625,940.17041015625,4.791994571685791,1244.2529296875,824,0,999.2638549804688,824,243.31263732910156,3970.354280948639,cgp,mu+lambda,ant,7
825,1687032672.9068546,684.6126098632812,1236.3724365234375,1235.2532958984375,847.2406005859375,904.6283569335938,4.790317058563232,1246.17626953125,825,0,999.0750732421875,825,294.31005859375,3975.160222530365,cgp,mu+lambda,ant,7
826,1687032677.7144966,772.291259765625,1245.53271484375,1242.7730712890625,913.4163818359375,941.2120361328125,4.792212963104248,1251.0660400390625,826,0,1178.3890380859375,826,282.6755676269531,3979.967864513397,cgp,mu+lambda,ant,7
827,1687032682.5215302,680.755126953125,1246.750244140625,1244.6741943359375,869.2778930664062,923.471923828125,4.791165351867676,1247.7723388671875,827,0,1174.66064453125,827,300.4900207519531,3984.7748980522156,cgp,mu+lambda,ant,7
828,1687032687.327582,695.975830078125,1240.546142578125,1235.7381591796875,845.0042114257812,869.8504638671875,4.7903666496276855,1240.580078125,828,0,990.7286376953125,828,274.18548583984375,3989.580949783325,cgp,mu+lambda,ant,7
829,1687032692.134993,627.7760009765625,1238.81982421875,1237.811279296875,841.3834838867188,892.459228515625,4.791385173797607,1239.1932373046875,829,0,997.605224609375,829,290.3147888183594,3994.388360977173,cgp,mu+lambda,ant,7
830,1687032696.9414864,706.6228637695312,1236.564208984375,1235.1593017578125,866.8800659179688,884.2968139648438,4.79063081741333,1244.2578125,830,0,1016.7097778320312,830,267.1224670410156,3999.194854259491,cgp,mu+lambda,ant,7
831,1687032701.7481658,730.58984375,1248.05517578125,1240.8250732421875,891.458251953125,941.5416870117188,4.790420055389404,1248.90087890625,831,0,1004.02001953125,831,257.6252746582031,4004.0015337467194,cgp,mu+lambda,ant,7
832,1687032706.5553403,699.7847900390625,1241.25244140625,1239.63037109375,891.7112426757812,936.779296875,4.791957855224609,1241.3419189453125,832,0,1089.9354248046875,832,264.6676940917969,4008.808708190918,cgp,mu+lambda,ant,7
833,1687032711.3460016,769.362548828125,1243.383544921875,1240.8443603515625,910.0241088867188,961.02587890625,4.774178981781006,1249.1904296875,833,0,1116.7470703125,833,246.65469360351562,4013.5993695259094,cgp,mu+lambda,ant,7
834,1687032716.12817,739.5031127929688,1244.4237060546875,1241.681396484375,908.4850463867188,953.056396484375,4.7661333084106445,1246.3240966796875,834,0,1003.2559204101562,834,212.00852966308594,4018.381537914276,cgp,mu+lambda,ant,7
835,1687032720.9106584,736.5121459960938,1243.831298828125,1242.2283935546875,897.2203979492188,938.089599609375,4.767361640930176,1245.7464599609375,835,0,1000.361083984375,835,236.60641479492188,4023.164026260376,cgp,mu+lambda,ant,7
836,1687032725.6910675,672.08642578125,1238.0469970703125,1237.6025390625,864.7305908203125,915.0436401367188,4.764416694641113,1242.8524169921875,836,0,1139.2935791015625,836,288.0123291015625,4027.9444353580475,cgp,mu+lambda,ant,7
837,1687032730.4714046,764.4141845703125,1247.0792236328125,1242.279052734375,897.13232421875,946.0803833007812,4.764431953430176,1251.02001953125,837,0,1004.3212890625,837,241.0030059814453,4032.724772453308,cgp,mu+lambda,ant,7
838,1687032735.2533429,690.9594116210938,1243.36083984375,1242.0443115234375,871.626708984375,951.4188232421875,4.766172409057617,1254.1322021484375,838,0,996.8239135742188,838,266.2162780761719,4037.506710767746,cgp,mu+lambda,ant,7
839,1687032740.0365639,665.94677734375,1247.0687255859375,1246.0389404296875,844.4749755859375,882.3778076171875,4.768824100494385,1252.0390625,839,0,994.478515625,839,296.6090087890625,4042.2899317741394,cgp,mu+lambda,ant,7
840,1687032744.8189583,651.0733642578125,1243.728271484375,1241.6806640625,860.4171142578125,880.3494873046875,4.766464710235596,1251.8975830078125,840,0,1005.487548828125,840,255.44532775878906,4047.072326183319,cgp,mu+lambda,ant,7
841,1687032749.6365747,705.0029296875,1244.9287109375,1244.666015625,894.5382080078125,948.48828125,4.800895690917969,1246.6031494140625,841,0,1028.8709716796875,841,250.6883087158203,4051.8899426460266,cgp,mu+lambda,ant,7
842,1687032754.4497564,660.6259765625,1246.2530517578125,1245.1629638671875,847.4202880859375,930.2673950195312,4.798591613769531,1250.8466796875,842,0,1026.143798828125,842,308.75390625,4056.7031242847443,cgp,mu+lambda,ant,7
843,1687032759.266081,742.8875732421875,1244.9053955078125,1242.7174072265625,903.3995361328125,953.0084228515625,4.79971170425415,1249.9647216796875,843,0,1005.097412109375,843,229.48707580566406,4061.51944899559,cgp,mu+lambda,ant,7
844,1687032764.0618458,725.2872314453125,1242.833984375,1239.701904296875,900.6309204101562,947.3631591796875,4.778836727142334,1243.8455810546875,844,0,1134.34765625,844,281.0167541503906,4066.3152136802673,cgp,mu+lambda,ant,7
845,1687032768.8527408,678.5201416015625,1248.661376953125,1246.4981689453125,847.3843383789062,884.260986328125,4.775568962097168,1250.927001953125,845,0,1011.185302734375,845,290.82452392578125,4071.1061086654663,cgp,mu+lambda,ant,7
846,1687032773.6398125,778.525634765625,1249.381103515625,1244.021484375,899.04296875,924.6572265625,4.770832061767578,1250.477783203125,846,0,1004.7342529296875,846,235.97178649902344,4075.893180370331,cgp,mu+lambda,ant,7
847,1687032778.424896,690.6614990234375,1244.771240234375,1243.8232421875,857.845947265625,871.15576171875,4.7700653076171875,1245.9837646484375,847,0,989.6124267578125,847,254.6172637939453,4080.678263902664,cgp,mu+lambda,ant,7
848,1687032783.2093463,700.13037109375,1243.3189697265625,1237.1810302734375,871.9730834960938,894.6873779296875,4.769858360290527,1249.8916015625,848,0,1052.9891357421875,848,268.5413818359375,4085.4627141952515,cgp,mu+lambda,ant,7
849,1687032787.9960394,677.3417358398438,1242.9188232421875,1241.100830078125,857.90576171875,893.842041015625,4.771548271179199,1246.6766357421875,849,0,1081.83837890625,849,292.77362060546875,4090.2494072914124,cgp,mu+lambda,ant,7
850,1687032792.7817738,710.1798706054688,1239.6285400390625,1237.2958984375,861.9107666015625,897.8831787109375,4.768991470336914,1240.62548828125,850,0,994.0459594726562,850,284.7965393066406,4095.0351417064667,cgp,mu+lambda,ant,7
851,1687032797.5672266,701.6323852539062,1240.107177734375,1238.822998046875,884.673583984375,931.98095703125,4.770484924316406,1258.03955078125,851,0,1039.394775390625,851,264.63970947265625,4099.820594549179,cgp,mu+lambda,ant,7
852,1687032802.3529959,697.9226684570312,1243.4488525390625,1236.1036376953125,854.82568359375,891.68359375,4.769449234008789,1244.6619873046875,852,0,993.0225830078125,852,261.27264404296875,4104.606363773346,cgp,mu+lambda,ant,7
853,1687032807.137934,692.4202880859375,1237.5667724609375,1232.9849853515625,829.2473754882812,883.2081909179688,4.768609523773193,1239.238037109375,853,0,998.7040405273438,853,324.3668212890625,4109.391301870346,cgp,mu+lambda,ant,7
854,1687032811.9222481,741.5188598632812,1244.3397216796875,1242.447021484375,882.2352294921875,934.9201049804688,4.768381595611572,1250.1470947265625,854,0,1022.9117431640625,854,275.39501953125,4114.175616025925,cgp,mu+lambda,ant,7
