,_step,training.fitness_1q,training.evaluation_time,training.top_k_fit.top_1_fit,training.run_id,training.generation,_timestamp,training.fitness_3q,training.fitness_mean,training.top_k_fit.top_0_fit,_runtime,training.fitness_std,training.fitness_median,training.top_k_fit.top_2_fit,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
623,623,983.1683959960938,1.417952537536621,2569.172119140625,3,623,1687172253.8325884,71.4102783203125,714.845947265625,2632.768798828125,913.2755854129791,993.8941650390625,157.60472106933594,2562.28759765625,lgp,mu+lambda,reward,hopper,3,62300,2632.768798828125,2569.172119140625,2562.28759765625
624,624,2027.24169921875,1.416289210319519,2584.0908203125,3,624,1687172255.268107,56.16371154785156,762.3005981445312,2586.461181640625,914.7111039161682,1023.6123046875,188.175048828125,2563.3486328125,lgp,mu+lambda,reward,hopper,3,62400,2586.461181640625,2584.0908203125,2563.3486328125
625,625,2017.241943359375,1.428551197052002,2533.37451171875,3,625,1687172256.7134125,49.211700439453125,780.5696411132812,2572.7685546875,916.1564095020294,1015.5404663085938,176.53115844726562,2527.1279296875,lgp,mu+lambda,reward,hopper,3,62500,2572.7685546875,2533.37451171875,2527.1279296875
626,626,995.15625,1.3996235132217407,2558.24462890625,3,626,1687172258.131423,72.85856628417969,740.8452758789062,2588.49951171875,917.5744199752808,984.5020751953125,210.28341674804688,2555.252197265625,lgp,mu+lambda,reward,hopper,3,62600,2588.49951171875,2558.24462890625,2555.252197265625
627,627,992.331787109375,1.407780408859253,2537.951171875,3,627,1687172259.5556555,69.70066833496094,713.0387573242188,2573.147705078125,918.9986524581909,970.432861328125,182.9703826904297,2532.87158203125,lgp,mu+lambda,reward,hopper,3,62700,2573.147705078125,2537.951171875,2532.87158203125
628,628,1063.3773193359375,1.4058945178985596,2549.29736328125,3,628,1687172260.9793704,52.65839767456055,728.5497436523438,2552.490966796875,920.4223673343658,1000.3533935546875,186.2663116455078,2540.71484375,lgp,mu+lambda,reward,hopper,3,62800,2552.490966796875,2549.29736328125,2540.71484375
629,629,997.8519287109375,1.4034690856933594,2545.082275390625,3,629,1687172262.4009326,64.71063995361328,724.07763671875,2563.6875,921.8439295291901,969.1068115234375,200.34896850585938,2539.657958984375,lgp,mu+lambda,reward,hopper,3,62900,2563.6875,2545.082275390625,2539.657958984375
630,630,999.7106323242188,1.3997528553009033,2556.181884765625,3,630,1687172263.8183668,56.878265380859375,749.5144653320312,2559.890869140625,923.2613637447357,993.415771484375,157.0155487060547,2553.41455078125,lgp,mu+lambda,reward,hopper,3,63000,2559.890869140625,2556.181884765625,2553.41455078125
631,631,1013.5565795898438,1.4035818576812744,2523.381103515625,3,631,1687172265.2395518,72.40721130371094,724.9495239257812,2541.489990234375,924.6825487613678,954.7559204101562,173.2884521484375,2513.859375,lgp,mu+lambda,reward,hopper,3,63100,2541.489990234375,2523.381103515625,2513.859375
632,632,1667.61279296875,1.4009170532226562,2544.27490234375,3,632,1687172266.6664183,76.42479705810547,818.9094848632812,2553.82861328125,926.1094152927399,984.4569702148438,218.05213928222656,2539.361083984375,lgp,mu+lambda,reward,hopper,3,63200,2553.82861328125,2544.27490234375,2539.361083984375
633,633,2428.3896484375,1.4016937017440796,2560.942626953125,3,633,1687172268.0904617,68.40036010742188,894.8949584960938,2580.044677734375,927.5334587097168,1071.6126708984375,189.8025665283203,2552.4765625,lgp,mu+lambda,reward,hopper,3,63300,2580.044677734375,2560.942626953125,2552.4765625
634,634,2365.648681640625,1.4018852710723877,2550.42041015625,3,634,1687172269.5144937,69.70879364013672,833.3779296875,2555.4013671875,928.9574906826019,1039.9163818359375,216.97988891601562,2548.791015625,lgp,mu+lambda,reward,hopper,3,63400,2555.4013671875,2550.42041015625,2548.791015625
635,635,1160.0264892578125,1.4013617038726807,2534.4873046875,3,635,1687172270.9378147,68.77459716796875,762.7379760742188,2573.383056640625,930.3808116912842,991.0110473632812,191.65960693359375,2528.26416015625,lgp,mu+lambda,reward,hopper,3,63500,2573.383056640625,2534.4873046875,2528.26416015625
636,636,1441.083251953125,1.4020271301269531,2531.306640625,3,636,1687172272.3622155,73.47015380859375,778.302978515625,2578.39013671875,931.8052124977112,993.299560546875,220.33663940429688,2524.588623046875,lgp,mu+lambda,reward,hopper,3,63600,2578.39013671875,2531.306640625,2524.588623046875
637,637,1021.721923828125,1.4063568115234375,2552.111328125,3,637,1687172273.7857497,81.13706970214844,776.2537841796875,2591.05712890625,933.2287466526031,976.4739379882812,227.74203491210938,2538.5224609375,lgp,mu+lambda,reward,hopper,3,63700,2591.05712890625,2552.111328125,2538.5224609375
638,638,2129.417724609375,1.4033570289611816,2553.596435546875,3,638,1687172275.2079632,52.8939208984375,743.9878540039062,2605.830322265625,934.6509602069855,1034.76611328125,111.33992004394531,2544.069580078125,lgp,mu+lambda,reward,hopper,3,63800,2605.830322265625,2553.596435546875,2544.069580078125
639,639,2282.654296875,1.4047770500183105,2536.94921875,3,639,1687172276.631047,69.20214080810547,818.5050048828125,2538.13525390625,936.0740439891815,1013.4999389648438,213.91259765625,2522.315673828125,lgp,mu+lambda,reward,hopper,3,63900,2538.13525390625,2536.94921875,2522.315673828125
640,640,1001.5530395507812,1.404066562652588,2562.58642578125,3,640,1687172278.0527298,58.990753173828125,731.0753173828125,2579.605224609375,937.4957268238068,987.8873291015625,137.86962890625,2531.90185546875,lgp,mu+lambda,reward,hopper,3,64000,2579.605224609375,2562.58642578125,2531.90185546875
641,641,2419.14453125,1.4047529697418213,2555.271484375,3,641,1687172279.4762125,81.78446960449219,862.9015502929688,2560.37548828125,938.9192094802856,1041.3514404296875,242.17086791992188,2553.040283203125,lgp,mu+lambda,reward,hopper,3,64100,2560.37548828125,2555.271484375,2553.040283203125
642,642,1009.3701171875,1.4023714065551758,2556.34130859375,3,642,1687172280.898307,99.3019790649414,774.02490234375,2572.12451171875,940.341304063797,971.4351806640625,226.97653198242188,2542.78369140625,lgp,mu+lambda,reward,hopper,3,64200,2572.12451171875,2556.34130859375,2542.78369140625
643,643,1002.3157958984375,1.404409646987915,2557.49365234375,3,643,1687172282.3211296,93.22771453857422,777.8966064453125,2566.2783203125,941.7641265392303,960.84130859375,235.6429443359375,2532.789794921875,lgp,mu+lambda,reward,hopper,3,64300,2566.2783203125,2557.49365234375,2532.789794921875
644,644,996.8289794921875,1.404949426651001,2536.845947265625,3,644,1687172283.7434607,86.88744354248047,754.99755859375,2572.385986328125,943.1864576339722,990.238525390625,212.43759155273438,2528.380615234375,lgp,mu+lambda,reward,hopper,3,64400,2572.385986328125,2536.845947265625,2528.380615234375
645,645,1790.0885009765625,1.4034191370010376,2556.353515625,3,645,1687172285.1658201,59.24406433105469,776.5853881835938,2567.56494140625,944.6088171005249,1006.783935546875,187.70571899414062,2537.284423828125,lgp,mu+lambda,reward,hopper,3,64500,2567.56494140625,2556.353515625,2537.284423828125
646,646,453.91644287109375,1.4050617218017578,2523.01904296875,3,646,1687172286.5891993,66.85726928710938,661.4476318359375,2524.071044921875,946.0321962833405,951.3901977539062,163.93856811523438,2522.885498046875,lgp,mu+lambda,reward,hopper,3,64600,2524.071044921875,2523.01904296875,2522.885498046875
647,647,1310.10791015625,1.4048049449920654,2548.916748046875,3,647,1687172288.012383,55.88456726074219,749.69921875,2570.747314453125,947.4553799629211,1008.5582275390625,165.266845703125,2534.522216796875,lgp,mu+lambda,reward,hopper,3,64700,2570.747314453125,2548.916748046875,2534.522216796875
648,648,992.3733520507812,1.406028389930725,2524.998779296875,3,648,1687172289.4356227,48.454586029052734,679.4496459960938,2527.466796875,948.8786196708679,943.479248046875,190.67091369628906,2524.8359375,lgp,mu+lambda,reward,hopper,3,64800,2527.466796875,2524.998779296875,2524.8359375
649,649,997.8621826171875,1.4043689966201782,2547.3115234375,3,649,1687172290.859173,65.36779022216797,714.415283203125,2598.457275390625,950.3021700382233,971.3441772460938,179.45968627929688,2533.0830078125,lgp,mu+lambda,reward,hopper,3,64900,2598.457275390625,2547.3115234375,2533.0830078125
650,650,1055.4383544921875,1.4053411483764648,2556.08251953125,3,650,1687172292.2826185,67.72358703613281,728.5905151367188,2571.491943359375,951.7256155014038,1000.2681884765625,173.37002563476562,2550.670166015625,lgp,mu+lambda,reward,hopper,3,65000,2571.491943359375,2556.08251953125,2550.670166015625
651,651,995.6061401367188,1.405511736869812,2554.33837890625,3,651,1687172293.706232,59.49897384643555,721.3553466796875,2568.199951171875,953.1492290496826,972.8172607421875,186.19125366210938,2553.753173828125,lgp,mu+lambda,reward,hopper,3,65100,2568.199951171875,2554.33837890625,2553.753173828125
652,652,999.4071044921875,1.4027575254440308,2559.78564453125,3,652,1687172295.127267,49.80579376220703,731.0118408203125,2579.02685546875,954.5702638626099,977.6860961914062,177.62509155273438,2548.552734375,lgp,mu+lambda,reward,hopper,3,65200,2579.02685546875,2559.78564453125,2548.552734375
653,653,998.69189453125,1.40543532371521,2559.1396484375,3,653,1687172296.550893,64.60651397705078,727.8363647460938,2562.6435546875,955.9938900470734,975.3541259765625,172.8372802734375,2556.2490234375,lgp,mu+lambda,reward,hopper,3,65300,2562.6435546875,2559.1396484375,2556.2490234375
654,654,988.673583984375,1.4047266244888306,2525.42919921875,3,654,1687172297.9740987,57.191139221191406,722.136962890625,2553.911865234375,957.4170956611633,961.8741455078125,191.623046875,2524.419189453125,lgp,mu+lambda,reward,hopper,3,65400,2553.911865234375,2525.42919921875,2524.419189453125
655,655,2193.8779296875,1.405128836631775,2538.622802734375,3,655,1687172299.3969214,62.95646667480469,772.0454711914062,2539.257080078125,958.8399183750153,1003.0947875976562,209.98724365234375,2525.916748046875,lgp,mu+lambda,reward,hopper,3,65500,2539.257080078125,2538.622802734375,2525.916748046875
656,656,2321.135009765625,1.4029685258865356,2568.658447265625,3,656,1687172300.8178394,62.64824676513672,849.3782348632812,2586.144775390625,960.2608363628387,1039.42822265625,204.42922973632812,2540.6201171875,lgp,mu+lambda,reward,hopper,3,65600,2586.144775390625,2568.658447265625,2540.6201171875
657,657,1254.921875,1.4053183794021606,2523.108642578125,3,657,1687172302.2412453,74.48802947998047,756.2885131835938,2532.66259765625,961.6842422485352,1003.0004272460938,199.0670166015625,2519.489501953125,lgp,mu+lambda,reward,hopper,3,65700,2532.66259765625,2523.108642578125,2519.489501953125
658,658,1943.782470703125,1.4064037799835205,2551.381103515625,3,658,1687172303.6647577,77.88331604003906,756.4107055664062,2591.60400390625,963.1077547073364,1014.416015625,188.3850860595703,2544.733154296875,lgp,mu+lambda,reward,hopper,3,65800,2591.60400390625,2551.381103515625,2544.733154296875
659,659,2412.9970703125,1.40363609790802,2555.6826171875,3,659,1687172305.0872293,86.57664489746094,830.4725341796875,2559.331787109375,964.5302262306213,1040.2974853515625,215.82627868652344,2526.447998046875,lgp,mu+lambda,reward,hopper,3,65900,2559.331787109375,2555.6826171875,2526.447998046875
660,660,2427.98681640625,1.404222846031189,2564.08544921875,3,660,1687172306.510484,74.64372253417969,919.087158203125,2583.650634765625,965.9534809589386,1038.2275390625,256.0484313964844,2545.55322265625,lgp,mu+lambda,reward,hopper,3,66000,2583.650634765625,2564.08544921875,2545.55322265625
661,661,1013.2265625,1.4042524099349976,2544.85009765625,3,661,1687172307.9370418,87.67759704589844,735.7335815429688,2583.562744140625,967.3800387382507,973.9453735351562,173.38287353515625,2541.907470703125,lgp,mu+lambda,reward,hopper,3,66100,2583.562744140625,2544.85009765625,2541.907470703125
662,662,1167.9715576171875,1.3994715213775635,2529.37451171875,3,662,1687172309.3689148,92.79307556152344,783.820556640625,2538.556640625,968.8119118213654,971.2719116210938,201.13587951660156,2522.1298828125,lgp,mu+lambda,reward,hopper,3,66200,2538.556640625,2529.37451171875,2522.1298828125
663,663,1029.999755859375,1.399150013923645,2561.29736328125,3,663,1687172310.7997248,46.9702262878418,717.0037231445312,2579.436767578125,970.2427217960358,988.4116821289062,174.72003173828125,2545.82080078125,lgp,mu+lambda,reward,hopper,3,66300,2579.436767578125,2561.29736328125,2545.82080078125
664,664,990.1964111328125,1.3986650705337524,2529.638671875,3,664,1687172312.2304184,60.16312789916992,724.3551635742188,2552.35986328125,971.6734154224396,995.4229736328125,171.45849609375,2525.047119140625,lgp,mu+lambda,reward,hopper,3,66400,2552.35986328125,2529.638671875,2525.047119140625
665,665,1974.1771240234375,1.3981777429580688,2540.7265625,3,665,1687172313.6603668,58.70361328125,728.056884765625,2584.342529296875,973.1033637523651,1016.8592529296875,165.50534057617188,2514.685546875,lgp,mu+lambda,reward,hopper,3,66500,2584.342529296875,2540.7265625,2514.685546875
666,666,1441.9632568359375,1.39939546585083,2555.207763671875,3,666,1687172315.088335,74.08313751220703,789.2152709960938,2563.62060546875,974.5313320159912,998.5315551757812,208.15496826171875,2526.107421875,lgp,mu+lambda,reward,hopper,3,66600,2563.62060546875,2555.207763671875,2526.107421875
667,667,989.8222045898438,1.4015998840332031,2567.053466796875,3,667,1687172316.5184617,58.24867248535156,697.5157470703125,2570.955322265625,975.9614586830139,976.5692138671875,179.50328063964844,2566.9736328125,lgp,mu+lambda,reward,hopper,3,66700,2570.955322265625,2567.053466796875,2566.9736328125
668,668,1051.5382080078125,1.3996530771255493,2548.247314453125,3,668,1687172317.9468262,64.5341567993164,785.3026123046875,2574.02392578125,977.3898231983185,988.6403198242188,228.4622802734375,2538.68017578125,lgp,mu+lambda,reward,hopper,3,66800,2574.02392578125,2548.247314453125,2538.68017578125
669,669,1327.7506103515625,1.403033971786499,2552.5751953125,3,669,1687172319.378529,89.38583374023438,787.33544921875,2561.3330078125,978.8215260505676,996.0908813476562,206.11129760742188,2530.951171875,lgp,mu+lambda,reward,hopper,3,66900,2561.3330078125,2552.5751953125,2530.951171875
670,670,1002.023681640625,1.4001984596252441,2527.885986328125,3,670,1687172320.8075604,72.2090072631836,738.2496948242188,2547.043701171875,980.2505574226379,983.6671752929688,202.06436157226562,2524.45947265625,lgp,mu+lambda,reward,hopper,3,67000,2547.043701171875,2527.885986328125,2524.45947265625
671,671,992.6768798828125,1.401530146598816,2563.642578125,3,671,1687172322.2349548,53.75786209106445,699.9768676757812,2572.9873046875,981.6779518127441,984.430419921875,190.32472229003906,2562.64794921875,lgp,mu+lambda,reward,hopper,3,67100,2572.9873046875,2563.642578125,2562.64794921875
672,672,990.3589477539062,1.3989999294281006,2559.551025390625,3,672,1687172323.6561863,53.18944549560547,705.1468505859375,2580.68701171875,983.0991833209991,985.0416259765625,189.0419464111328,2538.107666015625,lgp,mu+lambda,reward,hopper,3,67200,2580.68701171875,2559.551025390625,2538.107666015625
673,673,1353.93896484375,1.3956477642059326,2544.901611328125,3,673,1687172325.0760684,69.55957794189453,754.2068481445312,2556.96142578125,984.5190653800964,1018.568603515625,200.47857666015625,2544.803466796875,lgp,mu+lambda,reward,hopper,3,67300,2556.96142578125,2544.901611328125,2544.803466796875
674,674,993.7642211914062,1.3954581022262573,2562.287841796875,3,674,1687172326.4950147,69.10797119140625,713.2509765625,2613.12109375,985.9380116462708,964.7837524414062,181.19651794433594,2554.803466796875,lgp,mu+lambda,reward,hopper,3,67400,2613.12109375,2562.287841796875,2554.803466796875
675,675,2401.3154296875,1.3970750570297241,2571.890625,3,675,1687172327.9138768,56.308815002441406,831.7157592773438,2582.466552734375,987.3568737506866,1055.1768798828125,184.4007568359375,2566.183349609375,lgp,mu+lambda,reward,hopper,3,67500,2582.466552734375,2571.890625,2566.183349609375
676,676,996.9666748046875,1.3969154357910156,2572.186767578125,3,676,1687172329.3311691,87.69586181640625,771.43310546875,2573.085693359375,988.7741661071777,962.5628662109375,245.26077270507812,2566.0,lgp,mu+lambda,reward,hopper,3,67600,2573.085693359375,2572.186767578125,2566.0
677,677,1600.7501220703125,1.3987619876861572,2560.803955078125,3,677,1687172330.7476315,55.188507080078125,774.38818359375,2563.056396484375,990.190628528595,1012.3519897460938,166.4967803955078,2549.127685546875,lgp,mu+lambda,reward,hopper,3,67700,2563.056396484375,2560.803955078125,2549.127685546875
678,678,990.7530517578125,1.3985369205474854,2538.9560546875,3,678,1687172332.163847,67.96784210205078,732.2054443359375,2554.929931640625,991.6068439483643,972.0115966796875,197.45645141601562,2537.511474609375,lgp,mu+lambda,reward,hopper,3,67800,2554.929931640625,2538.9560546875,2537.511474609375
