,_step,training.run_id,training.fitness_3q,training.generation,training.fitness_mean,training.evaluation_time,training.fitness_1q,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.top_k_fit.top_1_fit,_runtime,_timestamp,training.fitness_std,training.fitness_median,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
735,735,0,81.3497314453125,735,585.57763671875,2.044971227645874,1128.9488525390625,1253.632568359375,1203.8763427734375,1215.2777099609375,1525.6310102939606,1686918682.2433333,493.0845642089844,452.5048828125,cgp,mu+lambda,hopper,5,73500,1253.632568359375,1215.2777099609375,1203.8763427734375
736,736,0,59.83761215209961,736,519.3015747070312,2.044797420501709,1128.7532958984375,1250.9429931640625,1215.67724609375,1236.2218017578125,1527.692167043686,1686918684.30449,507.67559814453125,195.16590881347656,cgp,mu+lambda,hopper,5,73600,1250.9429931640625,1236.2218017578125,1215.67724609375
737,737,0,75.52288818359375,737,532.052001953125,2.038804292678833,1112.0672607421875,1257.5689697265625,1181.5794677734375,1184.90771484375,1529.7483699321747,1686918686.360693,491.547119140625,227.2681121826172,cgp,mu+lambda,hopper,5,73700,1257.5689697265625,1184.90771484375,1181.5794677734375
738,738,0,52.44844436645508,738,506.34222412109375,2.0431101322174072,1116.7286376953125,1234.6068115234375,1196.87646484375,1203.642333984375,1531.808084487915,1686918688.4204075,500.03631591796875,185.09808349609375,cgp,mu+lambda,hopper,5,73800,1234.6068115234375,1203.642333984375,1196.87646484375
739,739,0,45.75469207763672,739,426.8879699707031,2.046177387237549,1009.62841796875,1200.6768798828125,1190.64208984375,1192.35693359375,1533.869479417801,1686918690.4818025,488.6636962890625,134.95559692382812,cgp,mu+lambda,hopper,5,73900,1200.6768798828125,1192.35693359375,1190.64208984375
740,740,0,54.73949432373047,740,516.7054443359375,2.0526249408721924,1125.08154296875,1211.6610107421875,1204.8817138671875,1211.4796142578125,1535.9383018016815,1686918692.5506248,508.6041564941406,184.0286865234375,cgp,mu+lambda,hopper,5,74000,1211.6610107421875,1211.4796142578125,1204.8817138671875
741,741,0,75.4278564453125,741,587.4515380859375,2.0536742210388184,1147.6416015625,1270.0633544921875,1217.9910888671875,1251.5048828125,1538.0088210105896,1686918694.621144,505.1177062988281,290.55548095703125,cgp,mu+lambda,hopper,5,74100,1270.0633544921875,1251.5048828125,1217.9910888671875
742,742,0,54.0472526550293,742,454.8396911621094,2.038374662399292,1136.6925048828125,1249.0352783203125,1215.5875244140625,1218.4710693359375,1540.0646514892578,1686918696.6769745,495.271240234375,147.48538208007812,cgp,mu+lambda,hopper,5,74200,1249.0352783203125,1218.4710693359375,1215.5875244140625
743,743,0,79.024169921875,743,533.010986328125,2.042438507080078,1114.638671875,1223.6370849609375,1206.419189453125,1215.262939453125,1542.123587846756,1686918698.735911,491.1544494628906,234.3914337158203,cgp,mu+lambda,hopper,5,74300,1223.6370849609375,1215.262939453125,1206.419189453125
744,744,0,60.53621292114258,744,562.4405517578125,2.0398716926574707,1131.5601806640625,1228.0994873046875,1216.290283203125,1226.2052001953125,1544.1795389652252,1686918700.791862,505.1488952636719,371.0104675292969,cgp,mu+lambda,hopper,5,74400,1228.0994873046875,1226.2052001953125,1216.290283203125
745,745,0,58.514041900634766,745,471.6633605957031,2.0443925857543945,1100.6978759765625,1229.1563720703125,1209.3116455078125,1216.94482421875,1546.240555047989,1686918702.852878,483.267578125,207.65196228027344,cgp,mu+lambda,hopper,5,74500,1229.1563720703125,1216.94482421875,1209.3116455078125
746,746,0,76.01708984375,746,-524.3687133789062,2.0441269874572754,1109.0616455078125,1212.3819580078125,1189.139404296875,1198.53564453125,1548.2997300624847,1686918704.912053,10009.4853515625,167.76458740234375,cgp,mu+lambda,hopper,5,74600,1212.3819580078125,1198.53564453125,1189.139404296875
747,747,0,55.12379837036133,747,501.6922607421875,2.0617191791534424,1146.760009765625,1221.173095703125,1208.2125244140625,1214.8751220703125,1550.377920627594,1686918706.9902437,512.3214721679688,144.917724609375,cgp,mu+lambda,hopper,5,74700,1221.173095703125,1214.8751220703125,1208.2125244140625
748,748,0,52.273193359375,748,482.1373291015625,2.0412259101867676,1124.2745361328125,1246.64208984375,1241.3348388671875,1244.5345458984375,1552.4350295066833,1686918709.0473526,493.3568420410156,193.20541381835938,cgp,mu+lambda,hopper,5,74800,1246.64208984375,1244.5345458984375,1241.3348388671875
749,749,0,49.87401580810547,749,489.1674499511719,2.046273708343506,1138.3055419921875,1240.3255615234375,1217.1011962890625,1236.50732421875,1554.4975407123566,1686918711.1098638,512.2529907226562,166.32211303710938,cgp,mu+lambda,hopper,5,74900,1240.3255615234375,1236.50732421875,1217.1011962890625
750,750,0,50.99217224121094,750,490.7074890136719,2.0496582984924316,1127.8367919921875,1269.217041015625,1226.7027587890625,1233.3885498046875,1556.5644142627716,1686918713.1767373,497.6747741699219,211.26443481445312,cgp,mu+lambda,hopper,5,75000,1269.217041015625,1233.3885498046875,1226.7027587890625
751,751,0,53.91529846191406,751,487.8277893066406,2.0441436767578125,1131.092529296875,1214.2490234375,1210.4786376953125,1213.0811767578125,1558.624660730362,1686918715.2369838,505.5675354003906,181.68804931640625,cgp,mu+lambda,hopper,5,75100,1214.2490234375,1213.0811767578125,1210.4786376953125
752,752,0,55.07219696044922,752,531.4603881835938,2.0453333854675293,1122.7933349609375,1249.1654052734375,1220.662353515625,1221.0904541015625,1560.6864709854126,1686918717.298794,513.7508544921875,240.29800415039062,cgp,mu+lambda,hopper,5,75200,1249.1654052734375,1221.0904541015625,1220.662353515625
753,753,0,53.05517578125,753,462.92279052734375,2.0472466945648193,1081.554931640625,1207.3026123046875,1193.16455078125,1201.92236328125,1562.748454093933,1686918719.3607771,498.8302307128906,125.90059661865234,cgp,mu+lambda,hopper,5,75300,1207.3026123046875,1201.92236328125,1193.16455078125
754,754,0,48.159912109375,754,455.6619873046875,2.0423057079315186,1040.228271484375,1255.0079345703125,1230.9266357421875,1242.7294921875,1564.8064444065094,1686918721.4187675,499.7662658691406,124.927490234375,cgp,mu+lambda,hopper,5,75400,1255.0079345703125,1242.7294921875,1230.9266357421875
755,755,0,57.63877487182617,755,495.4709167480469,2.052586078643799,1021.33203125,1237.0936279296875,1206.97412109375,1230.6580810546875,1566.8754398822784,1686918723.487763,489.0516357421875,173.78497314453125,cgp,mu+lambda,hopper,5,75500,1237.0936279296875,1230.6580810546875,1206.97412109375
756,756,0,53.044395446777344,756,472.56640625,2.043822765350342,1102.917724609375,1252.2730712890625,1231.583984375,1237.14599609375,1568.9351391792297,1686918725.5474622,495.7104187011719,155.0684814453125,cgp,mu+lambda,hopper,5,75600,1252.2730712890625,1237.14599609375,1231.583984375
757,757,0,75.50521850585938,757,597.8543701171875,2.046722412109375,1126.4288330078125,1253.4642333984375,1231.81640625,1243.370361328125,1570.9976210594177,1686918727.609944,508.1484680175781,638.510009765625,cgp,mu+lambda,hopper,5,75700,1253.4642333984375,1243.370361328125,1231.81640625
758,758,0,76.90281677246094,758,598.6088256835938,2.043386459350586,1136.594970703125,1246.8909912109375,1229.5751953125,1233.953369140625,1573.057349205017,1686918729.6696723,503.83331298828125,559.15966796875,cgp,mu+lambda,hopper,5,75800,1246.8909912109375,1233.953369140625,1229.5751953125
759,759,0,58.64730453491211,759,461.169677734375,2.050081253051758,1090.2578125,1269.6405029296875,1203.4017333984375,1240.6143798828125,1575.123637676239,1686918731.7359607,492.4266662597656,145.20973205566406,cgp,mu+lambda,hopper,5,75900,1269.6405029296875,1240.6143798828125,1203.4017333984375
760,760,0,56.18381881713867,760,478.6391296386719,2.0377848148345947,1107.0623779296875,1259.0218505859375,1209.405517578125,1223.13916015625,1577.177741765976,1686918733.7900648,496.22021484375,176.21290588378906,cgp,mu+lambda,hopper,5,76000,1259.0218505859375,1223.13916015625,1209.405517578125
761,761,0,59.64155578613281,761,524.2628173828125,2.041130304336548,1126.352783203125,1214.9693603515625,1205.3798828125,1208.6441650390625,1579.233580827713,1686918735.8459039,505.7011413574219,208.57290649414062,cgp,mu+lambda,hopper,5,76100,1214.9693603515625,1208.6441650390625,1205.3798828125
762,762,0,44.32583999633789,762,429.6058044433594,2.0465428829193115,1011.4974975585938,1222.0838623046875,1202.167236328125,1219.183349609375,1581.2967295646667,1686918737.9090526,489.68450927734375,114.33416748046875,cgp,mu+lambda,hopper,5,76200,1222.0838623046875,1219.183349609375,1202.167236328125
763,763,0,53.383033752441406,763,506.6064758300781,2.045706033706665,1143.5765380859375,1230.639404296875,1208.592041015625,1215.9969482421875,1583.3593046665192,1686918739.9716277,514.8660888671875,178.52041625976562,cgp,mu+lambda,hopper,5,76300,1230.639404296875,1215.9969482421875,1208.592041015625
764,764,0,61.37727737426758,764,547.261962890625,2.0429584980010986,1133.9061279296875,1264.07958984375,1237.099609375,1241.78955078125,1585.4185831546783,1686918742.0309062,516.3098754882812,216.53823852539062,cgp,mu+lambda,hopper,5,76400,1264.07958984375,1241.78955078125,1237.099609375
765,765,0,63.659793853759766,765,549.9288940429688,2.0375583171844482,1139.7801513671875,1258.189697265625,1216.7044677734375,1221.8277587890625,1587.472886800766,1686918744.0852098,503.2501220703125,239.60336303710938,cgp,mu+lambda,hopper,5,76500,1258.189697265625,1221.8277587890625,1216.7044677734375
766,766,0,56.34417724609375,766,501.4488830566406,2.052731513977051,1111.685546875,1248.8358154296875,1215.8961181640625,1228.90234375,1589.5435810089111,1686918746.155904,505.1622619628906,195.5078125,cgp,mu+lambda,hopper,5,76600,1248.8358154296875,1228.90234375,1215.8961181640625
767,767,0,66.32331848144531,767,593.1460571289062,2.0491373538970947,1145.581787109375,1233.393310546875,1222.04052734375,1223.100341796875,1591.6090829372406,1686918748.221406,492.07318115234375,518.0166625976562,cgp,mu+lambda,hopper,5,76700,1233.393310546875,1223.100341796875,1222.04052734375
768,768,0,58.68959045410156,768,508.6802978515625,2.0489699840545654,1108.656494140625,1234.18408203125,1213.8255615234375,1220.936767578125,1593.6739110946655,1686918750.2862341,514.4171142578125,177.29031372070312,cgp,mu+lambda,hopper,5,76800,1234.18408203125,1220.936767578125,1213.8255615234375
769,769,0,55.290061950683594,769,512.8944091796875,2.051734209060669,1099.081298828125,1211.4556884765625,1198.4573974609375,1209.34326171875,1595.7412354946136,1686918752.3535585,497.476806640625,188.80203247070312,cgp,mu+lambda,hopper,5,76900,1211.4556884765625,1209.34326171875,1198.4573974609375
770,770,0,66.7099609375,770,526.8460083007812,2.043025255203247,1031.963134765625,1258.2589111328125,1197.99951171875,1230.8238525390625,1597.800796031952,1686918754.413119,486.4539794921875,192.18190002441406,cgp,mu+lambda,hopper,5,77000,1258.2589111328125,1230.8238525390625,1197.99951171875
771,771,0,65.04978942871094,771,479.29425048828125,2.0647881031036377,1036.8558349609375,1195.8369140625,1182.556640625,1193.033935546875,1599.881590604782,1686918756.4939137,492.0827331542969,188.44528198242188,cgp,mu+lambda,hopper,5,77100,1195.8369140625,1193.033935546875,1182.556640625
772,772,0,53.30707550048828,772,447.38922119140625,2.0466959476470947,1084.864990234375,1235.6964111328125,1204.2447509765625,1216.2081298828125,1601.9452137947083,1686918758.5575368,498.7679138183594,127.94084167480469,cgp,mu+lambda,hopper,5,77200,1235.6964111328125,1216.2081298828125,1204.2447509765625
773,773,0,58.94731903076172,773,537.5286254882812,2.0436177253723145,1109.6158447265625,1268.131103515625,1203.367431640625,1206.794677734375,1604.0057249069214,1686918760.618048,501.0758056640625,228.24964904785156,cgp,mu+lambda,hopper,5,77300,1268.131103515625,1206.794677734375,1203.367431640625
774,774,0,78.92208099365234,774,533.9622802734375,2.044062852859497,1133.451904296875,1214.8304443359375,1198.38427734375,1213.3111572265625,1606.0661697387695,1686918762.6784928,495.7909240722656,201.96624755859375,cgp,mu+lambda,hopper,5,77400,1214.8304443359375,1213.3111572265625,1198.38427734375
775,775,0,55.718963623046875,775,484.3283386230469,2.0332374572753906,1138.7177734375,1209.131103515625,1206.883056640625,1207.48583984375,1608.1144499778748,1686918764.726773,488.849853515625,177.41744995117188,cgp,mu+lambda,hopper,5,77500,1209.131103515625,1207.48583984375,1206.883056640625
776,776,0,63.30133819580078,776,543.9130859375,2.0464282035827637,1123.234619140625,1208.9815673828125,1201.390380859375,1204.25146484375,1610.1768898963928,1686918766.789213,493.02789306640625,234.132080078125,cgp,mu+lambda,hopper,5,77600,1208.9815673828125,1204.25146484375,1201.390380859375
777,777,0,64.10778045654297,777,534.3572387695312,2.047330856323242,1137.0556640625,1220.80712890625,1205.0040283203125,1212.63525390625,1612.2393996715546,1686918768.8517227,502.00750732421875,228.09207153320312,cgp,mu+lambda,hopper,5,77700,1220.80712890625,1212.63525390625,1205.0040283203125
778,778,0,57.41120147705078,778,499.73876953125,2.0461795330047607,1095.5338134765625,1224.4241943359375,1199.693603515625,1202.662841796875,1614.3031964302063,1686918770.9155195,499.1291198730469,196.41685485839844,cgp,mu+lambda,hopper,5,77800,1224.4241943359375,1202.662841796875,1199.693603515625
779,779,0,79.38812255859375,779,522.31201171875,2.053783416748047,1038.81494140625,1212.909912109375,1201.9134521484375,1209.8531494140625,1616.3725728988647,1686918772.984896,474.54779052734375,247.58837890625,cgp,mu+lambda,hopper,5,77900,1212.909912109375,1209.8531494140625,1201.9134521484375
780,780,0,49.39690399169922,780,484.87445068359375,2.0414345264434814,1085.6116943359375,1225.6612548828125,1217.994384765625,1225.185791015625,1618.429913520813,1686918775.0422366,490.159912109375,145.27337646484375,cgp,mu+lambda,hopper,5,78000,1225.6612548828125,1225.185791015625,1217.994384765625
781,781,0,59.39281463623047,781,547.5821533203125,2.045936346054077,1140.8839111328125,1238.664794921875,1203.5965576171875,1208.021728515625,1620.4920482635498,1686918777.1043713,501.8447570800781,251.5706024169922,cgp,mu+lambda,hopper,5,78100,1238.664794921875,1208.021728515625,1203.5965576171875
782,782,0,64.0056381225586,782,526.1370239257812,2.047762632369995,1123.9814453125,1234.4681396484375,1211.817138671875,1217.3082275390625,1622.554277420044,1686918779.1666005,507.7304382324219,181.8033447265625,cgp,mu+lambda,hopper,5,78200,1234.4681396484375,1217.3082275390625,1211.817138671875
783,783,0,52.4540901184082,783,460.6876220703125,2.0392115116119385,1113.698974609375,1232.6800537109375,1212.1593017578125,1226.3231201171875,1624.6100561618805,1686918781.2223792,490.3750305175781,161.874755859375,cgp,mu+lambda,hopper,5,78300,1232.6800537109375,1226.3231201171875,1212.1593017578125
784,784,0,50.154335021972656,784,-585.5931396484375,2.0383429527282715,1005.8946533203125,1206.7259521484375,1196.798095703125,1205.4844970703125,1626.6641473770142,1686918783.2764704,10003.0576171875,152.48355102539062,cgp,mu+lambda,hopper,5,78400,1206.7259521484375,1205.4844970703125,1196.798095703125
785,785,0,69.06320190429688,785,514.9052734375,2.0432450771331787,1098.642333984375,1238.5439453125,1233.8988037109375,1234.216552734375,1628.7229619026184,1686918785.335285,496.4283142089844,236.36500549316406,cgp,mu+lambda,hopper,5,78500,1238.5439453125,1234.216552734375,1233.8988037109375
786,786,0,58.28997039794922,786,416.17108154296875,2.046213150024414,1066.517578125,1193.137939453125,1190.9664306640625,1192.4632568359375,1630.7851893901825,1686918787.3975124,498.4149475097656,136.2144012451172,cgp,mu+lambda,hopper,5,78600,1193.137939453125,1192.4632568359375,1190.9664306640625
787,787,0,60.09294128417969,787,512.590576171875,2.0452420711517334,1134.900634765625,1255.28955078125,1212.047607421875,1219.4969482421875,1632.8465542793274,1686918789.4588773,545.771728515625,194.14498901367188,cgp,mu+lambda,hopper,5,78700,1255.28955078125,1219.4969482421875,1212.047607421875
788,788,0,63.398902893066406,788,483.2017822265625,2.0448291301727295,1040.943359375,1222.3671875,1209.0972900390625,1219.560546875,1634.9084277153015,1686918791.5207508,482.64984130859375,195.73373413085938,cgp,mu+lambda,hopper,5,78800,1222.3671875,1219.560546875,1209.0972900390625
789,789,0,76.58056640625,789,547.292724609375,2.0592968463897705,1128.25927734375,1237.3172607421875,1213.22119140625,1224.0458984375,1636.9834370613098,1686918793.59576,493.1097106933594,265.76593017578125,cgp,mu+lambda,hopper,5,78900,1237.3172607421875,1224.0458984375,1213.22119140625
790,790,0,55.58932876586914,790,480.4594421386719,2.0403940677642822,1083.7353515625,1226.1400146484375,1217.1151123046875,1219.19775390625,1639.0390620231628,1686918795.651385,498.9216613769531,146.23526000976562,cgp,mu+lambda,hopper,5,79000,1226.1400146484375,1219.19775390625,1217.1151123046875
791,791,0,77.53302001953125,791,547.333984375,2.0495529174804688,1116.6201171875,1227.9759521484375,1209.1395263671875,1213.673095703125,1641.1052446365356,1686918797.7175677,500.0249328613281,222.00204467773438,cgp,mu+lambda,hopper,5,79100,1227.9759521484375,1213.673095703125,1209.1395263671875
792,792,0,67.43766784667969,792,492.9033508300781,2.0412440299987793,1098.71826171875,1213.6937255859375,1191.5010986328125,1196.2791748046875,1643.1625180244446,1686918799.774841,480.0214538574219,222.0035858154297,cgp,mu+lambda,hopper,5,79200,1213.6937255859375,1196.2791748046875,1191.5010986328125
793,793,0,61.476356506347656,793,537.693603515625,2.0440714359283447,1122.299560546875,1246.2962646484375,1217.4876708984375,1244.0069580078125,1645.222165107727,1686918801.8344882,498.4264831542969,247.55825805664062,cgp,mu+lambda,hopper,5,79300,1246.2962646484375,1244.0069580078125,1217.4876708984375
794,794,0,69.59700775146484,794,-489.6896057128906,2.0568032264709473,1133.290771484375,1214.6649169921875,1208.7752685546875,1209.536376953125,1647.2943358421326,1686918803.906659,10013.154296875,200.66514587402344,cgp,mu+lambda,hopper,5,79400,1214.6649169921875,1209.536376953125,1208.7752685546875
795,795,0,68.2701187133789,795,-1386.8018798828125,2.0492801666259766,1151.7113037109375,1241.9193115234375,1231.1414794921875,1239.1812744140625,1649.3593313694,1686918805.9716544,14097.2294921875,863.777587890625,cgp,mu+lambda,hopper,5,79500,1241.9193115234375,1239.1812744140625,1231.1414794921875
796,796,0,54.64100646972656,796,494.14312744140625,2.0488741397857666,1129.11572265625,1241.20654296875,1187.65234375,1192.724853515625,1651.4251465797424,1686918808.0374696,502.3044128417969,164.632568359375,cgp,mu+lambda,hopper,5,79600,1241.20654296875,1192.724853515625,1187.65234375
797,797,0,73.07939147949219,797,520.0443115234375,2.047834634780884,1127.934326171875,1232.18994140625,1217.646240234375,1224.38720703125,1653.4872136116028,1686918810.0995367,497.8351135253906,218.50863647460938,cgp,mu+lambda,hopper,5,79700,1232.18994140625,1224.38720703125,1217.646240234375
798,798,0,56.3851432800293,798,542.4449462890625,2.0496339797973633,1145.28173828125,1238.691650390625,1218.1551513671875,1221.098388671875,1655.5529465675354,1686918812.1652696,511.42095947265625,192.70994567871094,cgp,mu+lambda,hopper,5,79800,1238.691650390625,1221.098388671875,1218.1551513671875
799,799,0,75.4921875,799,547.4010620117188,2.0462987422943115,1105.0511474609375,1215.6712646484375,1214.8028564453125,1214.9832763671875,1657.6172168254852,1686918814.2295399,493.3677978515625,227.25204467773438,cgp,mu+lambda,hopper,5,79900,1215.6712646484375,1214.9832763671875,1214.8028564453125
800,800,0,72.87178802490234,800,516.783203125,2.048880100250244,1116.5751953125,1222.5972900390625,1190.377685546875,1213.8251953125,1659.6825189590454,1686918816.294842,498.9154052734375,171.54229736328125,cgp,mu+lambda,hopper,5,80000,1222.5972900390625,1213.8251953125,1190.377685546875
801,801,0,54.021278381347656,801,519.927978515625,2.0497639179229736,1149.6507568359375,1227.7525634765625,1208.5186767578125,1216.377197265625,1661.7493031024933,1686918818.3616261,512.5117797851562,165.6877899169922,cgp,mu+lambda,hopper,5,80100,1227.7525634765625,1216.377197265625,1208.5186767578125
802,802,0,58.330467224121094,802,531.1990356445312,2.023355007171631,1133.074462890625,1236.0587158203125,1209.261962890625,1212.24072265625,1663.7883150577545,1686918820.400638,517.1322021484375,207.8815460205078,cgp,mu+lambda,hopper,5,80200,1236.0587158203125,1212.24072265625,1209.261962890625
803,803,0,81.28775787353516,803,550.8331909179688,2.0167839527130127,1098.455322265625,1213.820556640625,1197.7021484375,1198.07470703125,1665.8212592601776,1686918822.4335823,491.0400085449219,262.78631591796875,cgp,mu+lambda,hopper,5,80300,1213.820556640625,1198.07470703125,1197.7021484375
804,804,0,50.22580337524414,804,477.3381042480469,2.0210955142974854,1134.3629150390625,1204.98046875,1196.479248046875,1197.127685546875,1667.8572421073914,1686918824.4695652,504.32623291015625,170.14356994628906,cgp,mu+lambda,hopper,5,80400,1204.98046875,1197.127685546875,1196.479248046875
805,805,0,83.6017074584961,805,562.7167358398438,2.0163662433624268,1136.897216796875,1267.2479248046875,1228.8082275390625,1244.1080322265625,1669.8896627426147,1686918826.5019858,495.40093994140625,300.12548828125,cgp,mu+lambda,hopper,5,80500,1267.2479248046875,1244.1080322265625,1228.8082275390625
806,806,0,59.195472717285156,806,484.5589599609375,2.016371726989746,1131.093505859375,1268.5072021484375,1206.32275390625,1208.7789306640625,1671.9223217964172,1686918828.5346448,499.40264892578125,175.7200927734375,cgp,mu+lambda,hopper,5,80600,1268.5072021484375,1208.7789306640625,1206.32275390625
807,807,0,78.21849060058594,807,541.359130859375,2.0190298557281494,1087.4423828125,1253.1490478515625,1217.7613525390625,1239.48779296875,1673.9572286605835,1686918830.5695517,487.15576171875,296.2362060546875,cgp,mu+lambda,hopper,5,80700,1253.1490478515625,1239.48779296875,1217.7613525390625
808,808,0,86.56185913085938,808,564.6929321289062,2.0172338485717773,1137.711181640625,1265.5223388671875,1206.871337890625,1218.212890625,1675.9899220466614,1686918832.602245,491.8621520996094,337.521240234375,cgp,mu+lambda,hopper,5,80800,1265.5223388671875,1218.212890625,1206.871337890625
809,809,0,68.04144287109375,809,-434.6194763183594,2.017324447631836,1129.3648681640625,1244.175048828125,1211.683349609375,1218.3546142578125,1678.0233805179596,1686918834.6357036,10018.685546875,273.9697570800781,cgp,mu+lambda,hopper,5,80900,1244.175048828125,1218.3546142578125,1211.683349609375
810,810,0,51.72169494628906,810,514.1461791992188,2.021925210952759,1114.1524658203125,1225.4241943359375,1215.40576171875,1222.220458984375,1680.0611596107483,1686918836.6734827,501.67205810546875,209.0804443359375,cgp,mu+lambda,hopper,5,81000,1225.4241943359375,1222.220458984375,1215.40576171875
811,811,0,51.37013244628906,811,-535.1685791015625,2.021873950958252,1066.439453125,1227.5587158203125,1205.0572509765625,1218.450927734375,1682.099900484085,1686918838.7122235,10007.7294921875,202.26983642578125,cgp,mu+lambda,hopper,5,81100,1227.5587158203125,1218.450927734375,1205.0572509765625
812,812,0,54.51887512207031,812,-502.44866943359375,2.020494222640991,1075.3594970703125,1208.66552734375,1188.9427490234375,1189.882568359375,1684.1348326206207,1686918840.7471557,10011.6611328125,195.30960083007812,cgp,mu+lambda,hopper,5,81200,1208.66552734375,1189.882568359375,1188.9427490234375
813,813,0,68.98303985595703,813,494.4518737792969,2.0264599323272705,1066.160400390625,1226.1800537109375,1195.5333251953125,1212.5819091796875,1686.177488565445,1686918842.7898116,481.46435546875,190.08840942382812,cgp,mu+lambda,hopper,5,81300,1226.1800537109375,1212.5819091796875,1195.5333251953125
814,814,0,65.44921112060547,814,516.3889770507812,2.02608323097229,1078.026123046875,1244.4290771484375,1227.6114501953125,1238.89306640625,1688.2195630073547,1686918844.831886,485.501708984375,203.78224182128906,cgp,mu+lambda,hopper,5,81400,1244.4290771484375,1238.89306640625,1227.6114501953125
815,815,0,59.46745300292969,815,-456.0851135253906,2.0182907581329346,1113.0477294921875,1232.6920166015625,1196.1396484375,1222.762451171875,1690.2537295818329,1686918846.8660526,10017.0224609375,208.93673706054688,cgp,mu+lambda,hopper,5,81500,1232.6920166015625,1222.762451171875,1196.1396484375
816,816,0,72.5957260131836,816,528.2044677734375,2.0165774822235107,1012.7251586914062,1223.829345703125,1198.2633056640625,1198.40478515625,1692.286015033722,1686918848.898338,484.3076171875,219.52545166015625,cgp,mu+lambda,hopper,5,81600,1223.829345703125,1198.40478515625,1198.2633056640625
817,817,0,48.25830841064453,817,472.2197570800781,2.0217649936676025,1061.2574462890625,1242.77685546875,1219.842529296875,1226.5208740234375,1694.3235304355621,1686918850.9358535,494.52587890625,155.4090576171875,cgp,mu+lambda,hopper,5,81700,1242.77685546875,1226.5208740234375,1219.842529296875
818,818,0,63.89897537231445,818,473.3899841308594,2.0220601558685303,1112.005859375,1258.509521484375,1234.3499755859375,1236.3448486328125,1696.3605346679688,1686918852.9728577,490.8561706542969,172.9167022705078,cgp,mu+lambda,hopper,5,81800,1258.509521484375,1236.3448486328125,1234.3499755859375
819,819,0,59.10089874267578,819,-482.4039001464844,2.033034563064575,1147.3275146484375,1210.9639892578125,1208.632568359375,1210.256591796875,1698.4073979854584,1686918855.019721,10014.494140625,241.4866485595703,cgp,mu+lambda,hopper,5,81900,1210.9639892578125,1210.256591796875,1208.632568359375
820,820,0,65.4863052368164,820,565.6383666992188,2.028394937515259,1139.7003173828125,1264.6258544921875,1221.883056640625,1245.8997802734375,1700.4508295059204,1686918857.0631526,520.0517578125,276.697021484375,cgp,mu+lambda,hopper,5,82000,1264.6258544921875,1245.8997802734375,1221.883056640625
821,821,0,82.86572265625,821,573.983642578125,2.030743360519409,1115.661376953125,1255.5997314453125,1184.850830078125,1196.90673828125,1702.4959456920624,1686918859.1082687,494.383544921875,372.05804443359375,cgp,mu+lambda,hopper,5,82100,1255.5997314453125,1196.90673828125,1184.850830078125
822,822,0,74.82571411132812,822,-498.93743896484375,2.0267114639282227,1044.742431640625,1253.58642578125,1217.876708984375,1220.0634765625,1704.5376114845276,1686918861.1499345,10012.1201171875,215.47491455078125,cgp,mu+lambda,hopper,5,82200,1253.58642578125,1220.0634765625,1217.876708984375
823,823,0,55.36365509033203,823,544.7181396484375,2.0257651805877686,1145.581787109375,1212.658203125,1211.858154296875,1212.255126953125,1706.5761620998383,1686918863.1884851,504.10919189453125,231.86328125,cgp,mu+lambda,hopper,5,82300,1212.658203125,1212.255126953125,1211.858154296875
824,824,0,55.32048797607422,824,527.5867309570312,2.0193703174591064,1118.5035400390625,1230.043212890625,1203.3970947265625,1206.302490234375,1708.6105139255524,1686918865.222837,506.066650390625,199.4507293701172,cgp,mu+lambda,hopper,5,82400,1230.043212890625,1206.302490234375,1203.3970947265625
825,825,0,77.25141906738281,825,516.5531616210938,2.0230677127838135,1088.8211669921875,1228.9300537109375,1203.8369140625,1206.59423828125,1710.6471133232117,1686918867.2594364,491.7944641113281,196.0560302734375,cgp,mu+lambda,hopper,5,82500,1228.9300537109375,1206.59423828125,1203.8369140625
826,826,0,62.491310119628906,826,507.2086181640625,2.0213756561279297,1044.9212646484375,1213.3511962890625,1203.49951171875,1204.0989990234375,1712.6807653903961,1686918869.2930884,499.0586853027344,158.581787109375,cgp,mu+lambda,hopper,5,82600,1213.3511962890625,1204.0989990234375,1203.49951171875
827,827,0,45.5898323059082,827,435.8363952636719,2.0182607173919678,1088.5494384765625,1235.4119873046875,1210.07763671875,1230.6925048828125,1714.7135746479034,1686918871.3258977,505.4136962890625,92.56432342529297,cgp,mu+lambda,hopper,5,82700,1235.4119873046875,1230.6925048828125,1210.07763671875
828,828,0,58.29266357421875,828,542.7137451171875,2.0183053016662598,1132.2724609375,1227.328369140625,1200.4217529296875,1208.3856201171875,1716.7459194660187,1686918873.3582425,506.8261413574219,232.63851928710938,cgp,mu+lambda,hopper,5,82800,1227.328369140625,1208.3856201171875,1200.4217529296875
829,829,0,60.68708038330078,829,573.54296875,2.022761583328247,1136.4400634765625,1234.963134765625,1209.0865478515625,1229.2730712890625,1718.7835099697113,1686918875.395833,510.1138610839844,312.66168212890625,cgp,mu+lambda,hopper,5,82900,1234.963134765625,1229.2730712890625,1209.0865478515625
