,_timestamp,training.run_id,training.top_k_fit.top_2_fit,training.fitness_std,training.fitness_mean,_step,_runtime,training.generation,training.fitness_median,training.top_k_fit.top_0_fit,training.fitness_1q,training.fitness_3q,training.evaluation_time,training.top_k_fit.top_1_fit,solver,ea,environment,seed
471,1687243853.8257596,6,1020.8312377929688,440.1943664550781,444.9729919433594,471,695.5627086162567,471,173.85330200195312,1023.5431518554688,1015.6439208984375,79.55885314941406,1.4191278219223022,1020.9776000976562,lgp,mu+lambda,hopper,6
472,1687243855.263254,6,1022.0923461914062,440.96148681640625,469.5650329589844,472,697.0002028942108,472,196.53494262695312,1022.9093627929688,1016.0595703125,76.91287231445312,1.4193788766860962,1022.5540771484375,lgp,mu+lambda,hopper,6
473,1687243856.7009509,6,1021.7745971679688,451.1730651855469,520.4974975585938,473,698.4378998279572,473,255.45620727539062,1022.7402954101562,1017.04296875,66.47132873535156,1.4193859100341797,1022.3005981445312,lgp,mu+lambda,hopper,6
474,1687243858.1386898,6,1020.904541015625,435.9535827636719,475.6532287597656,474,699.8756387233734,474,207.48672485351562,1021.290283203125,1016.0015258789062,99.80569458007812,1.4207489490509033,1021.2371215820312,lgp,mu+lambda,hopper,6
475,1687243859.5757658,6,1021.9078369140625,446.5923767089844,443.0463562011719,475,701.3127148151398,475,175.08151245117188,1022.7329711914062,1018.4498291015625,53.27124786376953,1.4191770553588867,1021.9452514648438,lgp,mu+lambda,hopper,6
476,1687243861.0132053,6,1022.2831420898438,431.6407470703125,422.03802490234375,476,702.7501542568207,476,175.9445037841797,1024.021240234375,1015.5118408203125,61.0579833984375,1.4203572273254395,1022.7228393554688,lgp,mu+lambda,hopper,6
477,1687243862.4506402,6,1022.6624755859375,421.47161865234375,416.2818298339844,477,704.1875891685486,477,195.49383544921875,1023.2726440429688,1018.7036743164062,73.95295715332031,1.4202064275741577,1022.8694458007812,lgp,mu+lambda,hopper,6
478,1687243863.8886263,6,1022.2700805664062,451.36676025390625,477.81890869140625,478,705.6255753040314,478,198.78233337402344,1024.1981201171875,1017.7120361328125,69.61746978759766,1.420282006263733,1023.51318359375,lgp,mu+lambda,hopper,6
479,1687243865.3266687,6,1021.8635864257812,446.3277282714844,444.24993896484375,479,707.0636177062988,479,181.4463653564453,1022.8312377929688,1017.3419799804688,66.42474365234375,1.4194719791412354,1022.560302734375,lgp,mu+lambda,hopper,6
480,1687243866.7803662,6,1022.863525390625,435.59185791015625,450.7639465332031,480,708.5173151493073,480,204.7584228515625,1023.4189453125,1016.212890625,75.83796691894531,1.439530611038208,1023.3175048828125,lgp,mu+lambda,hopper,6
481,1687243868.212206,6,1021.7835083007812,453.6540832519531,495.8006286621094,481,709.9491548538208,481,216.73165893554688,1024.263671875,1017.87646484375,69.3001937866211,1.4151993989944458,1023.9634399414062,lgp,mu+lambda,hopper,6
482,1687243869.6438951,6,1020.9816284179688,450.34210205078125,480.3414611816406,482,711.3808441162109,482,206.82066345214844,1021.932861328125,1017.265625,75.95069885253906,1.4147250652313232,1021.4569091796875,lgp,mu+lambda,hopper,6
483,1687243871.0762477,6,1022.8538208007812,445.6165771484375,438.005859375,483,712.8131966590881,483,156.873779296875,1023.3760375976562,1009.9444580078125,59.8294563293457,1.4147286415100098,1022.958251953125,lgp,mu+lambda,hopper,6
484,1687243872.5094736,6,1023.3434448242188,444.172119140625,490.3619384765625,484,714.2464225292206,484,206.26156616210938,1023.748291015625,1017.53076171875,73.36386108398438,1.4155675172805786,1023.5614013671875,lgp,mu+lambda,hopper,6
485,1687243873.9424016,6,1022.5394897460938,453.937744140625,456.1330871582031,485,715.6793506145477,485,159.11312866210938,1024.1832275390625,1016.5610961914062,60.01618957519531,1.4146811962127686,1023.9873046875,lgp,mu+lambda,hopper,6
486,1687243875.3752608,6,1021.9349365234375,444.51580810546875,441.73529052734375,486,717.1122097969055,486,166.36932373046875,1022.9896240234375,1016.2042236328125,59.19902801513672,1.4151443243026733,1022.8839111328125,lgp,mu+lambda,hopper,6
487,1687243876.8063798,6,1022.4584350585938,450.8594055175781,532.365478515625,487,718.5433287620544,487,274.6856689453125,1024.1204833984375,1017.9126586914062,84.83241271972656,1.413266658782959,1023.56787109375,lgp,mu+lambda,hopper,6
488,1687243878.2395918,6,1021.96484375,450.5245361328125,504.73626708984375,488,719.9765408039093,488,225.227783203125,1022.95361328125,1017.700439453125,61.96281051635742,1.4160361289978027,1022.7966918945312,lgp,mu+lambda,hopper,6
489,1687243879.672442,6,1022.256591796875,441.65679931640625,488.8054504394531,489,721.4093909263611,489,214.6429901123047,1023.6887817382812,1017.6693115234375,72.01761627197266,1.4151486158370972,1022.43017578125,lgp,mu+lambda,hopper,6
490,1687243881.1052349,6,1021.961669921875,457.3808288574219,520.0287475585938,490,722.8421838283539,490,194.55856323242188,1023.0126342773438,1016.800048828125,89.26278686523438,1.415488362312317,1022.05224609375,lgp,mu+lambda,hopper,6
491,1687243882.5370572,6,1022.8792114257812,440.4606018066406,494.63287353515625,491,724.2740061283112,491,231.15843200683594,1023.0828247070312,1018.42236328125,79.17253112792969,1.4139938354492188,1023.0548095703125,lgp,mu+lambda,hopper,6
492,1687243883.9703352,6,1022.6664428710938,446.45166015625,468.0812683105469,492,725.7072842121124,492,182.329833984375,1022.8702392578125,1018.2715454101562,77.95732116699219,1.414629340171814,1022.841064453125,lgp,mu+lambda,hopper,6
493,1687243885.4033687,6,1023.0001220703125,439.735595703125,443.75732421875,493,727.1403176784515,493,162.90345764160156,1024.37548828125,1016.7340698242188,78.71868133544922,1.4144530296325684,1023.280029296875,lgp,mu+lambda,hopper,6
494,1687243886.8361778,6,1022.9629516601562,442.25994873046875,477.53936767578125,494,728.5731267929077,494,220.53744506835938,1023.1573486328125,1018.2537231445312,69.36763763427734,1.4143891334533691,1023.1033935546875,lgp,mu+lambda,hopper,6
495,1687243888.2692492,6,1021.522705078125,449.0101013183594,487.4720458984375,495,730.0061981678009,495,211.34425354003906,1022.2677001953125,1017.9427490234375,57.31419372558594,1.4142009019851685,1022.12890625,lgp,mu+lambda,hopper,6
496,1687243889.7024271,6,1021.890625,438.55242919921875,468.5885009765625,496,731.439376115799,496,207.07260131835938,1022.04736328125,1014.0048217773438,70.46835327148438,1.4145349264144897,1021.9248657226562,lgp,mu+lambda,hopper,6
497,1687243891.1345894,6,1022.2642211914062,447.3075866699219,496.36285400390625,497,732.87153840065,497,229.76898193359375,1022.7236938476562,1017.9829711914062,79.03175354003906,1.4139221906661987,1022.6145629882812,lgp,mu+lambda,hopper,6
498,1687243892.5678303,6,1021.7080688476562,453.3521423339844,524.1414794921875,498,734.304779291153,498,269.3258056640625,1022.9829711914062,1017.5800170898438,68.64158630371094,1.4145100116729736,1022.1593627929688,lgp,mu+lambda,hopper,6
499,1687243894.002974,6,1021.64990234375,428.8367004394531,439.8804626464844,499,735.7399230003357,499,194.9543914794922,1022.8546752929688,1015.796630859375,71.37513732910156,1.4147802591323853,1022.4815673828125,lgp,mu+lambda,hopper,6
500,1687243895.4354246,6,1021.0060424804688,441.8336181640625,422.32244873046875,500,737.1723735332489,500,131.8250732421875,1022.787109375,1014.647705078125,56.50165557861328,1.413413405418396,1021.9259033203125,lgp,mu+lambda,hopper,6
501,1687243896.867834,6,1022.5648193359375,446.722900390625,480.32733154296875,501,738.6047830581665,501,201.5567626953125,1022.851318359375,1017.8091430664062,70.10540008544922,1.4148036241531372,1022.7627563476562,lgp,mu+lambda,hopper,6
502,1687243898.3011558,6,1022.1422119140625,437.04742431640625,431.7003173828125,502,740.0381047725677,502,185.57618713378906,1023.5237426757812,1014.3211669921875,55.39471435546875,1.414607048034668,1022.3974609375,lgp,mu+lambda,hopper,6
503,1687243899.7349741,6,1022.3992919921875,444.5385437011719,471.2521057128906,503,741.4719231128693,503,183.166259765625,1023.3159790039062,1016.444091796875,73.63006591796875,1.4153740406036377,1022.7786865234375,lgp,mu+lambda,hopper,6
504,1687243901.168062,6,1023.26611328125,440.1280517578125,456.57281494140625,504,742.9050109386444,504,174.6417236328125,1023.9393920898438,1017.2229614257812,62.97941970825195,1.414376139640808,1023.3923950195312,lgp,mu+lambda,hopper,6
505,1687243902.6032007,6,1022.0205688476562,434.7490539550781,449.79046630859375,505,744.340149641037,505,209.71322631835938,1023.283203125,1016.389892578125,64.91608428955078,1.4166672229766846,1023.0302124023438,lgp,mu+lambda,hopper,6
506,1687243904.037377,6,1022.427001953125,436.75567626953125,396.8328857421875,506,745.7743260860443,506,108.7043228149414,1023.7542114257812,1015.3526000976562,61.58880615234375,1.4156112670898438,1022.7984008789062,lgp,mu+lambda,hopper,6
507,1687243905.4717968,6,1021.8815307617188,424.12298583984375,467.0270080566406,507,747.2087457180023,507,224.34405517578125,1023.5961303710938,1016.6046142578125,95.27979278564453,1.4154878854751587,1022.6272583007812,lgp,mu+lambda,hopper,6
508,1687243906.9043407,6,1022.4141235351562,432.8615417480469,452.06536865234375,508,748.6412897109985,508,196.5438995361328,1023.6141967773438,1017.72900390625,77.24901580810547,1.4139618873596191,1022.7476806640625,lgp,mu+lambda,hopper,6
509,1687243908.3391948,6,1021.375732421875,437.0068054199219,453.445068359375,509,750.0761437416077,509,203.00341796875,1022.3035888671875,1016.3468017578125,78.4358901977539,1.4161086082458496,1021.47607421875,lgp,mu+lambda,hopper,6
510,1687243909.7736633,6,1021.9195556640625,433.4095458984375,436.0970153808594,510,751.5106122493744,510,212.90325927734375,1022.6209106445312,1017.0812377929688,57.544883728027344,1.4158674478530884,1022.0543212890625,lgp,mu+lambda,hopper,6
511,1687243911.2064738,6,1021.7719116210938,14072.361328125,-1541.0987548828125,511,752.943422794342,511,198.92666625976562,1023.2538452148438,1017.3240356445312,66.33390808105469,1.4153658151626587,1022.1657104492188,lgp,mu+lambda,hopper,6
512,1687243912.6410408,6,1022.4679565429688,459.43798828125,512.2842407226562,512,754.3779897689819,512,243.46839904785156,1022.8512573242188,1016.66455078125,60.93003845214844,1.4153831005096436,1022.7452392578125,lgp,mu+lambda,hopper,6
513,1687243914.0762215,6,1022.0114135742188,458.6815185546875,495.9842224121094,513,755.8131704330444,513,218.856689453125,1022.415771484375,1015.7750244140625,61.09468078613281,1.4160934686660767,1022.4148559570312,lgp,mu+lambda,hopper,6
514,1687243915.5090911,6,1021.7904052734375,440.5262451171875,442.0714416503906,514,757.2460401058197,514,189.89651489257812,1022.3193969726562,1015.34619140625,61.809627532958984,1.41469407081604,1022.195068359375,lgp,mu+lambda,hopper,6
515,1687243916.9408455,6,1020.935546875,445.30633544921875,498.55670166015625,515,758.6777944564819,515,223.10574340820312,1021.7337646484375,1014.952392578125,71.28865051269531,1.4135111570358276,1021.0465087890625,lgp,mu+lambda,hopper,6
516,1687243918.373616,6,1021.8848266601562,427.6132507324219,404.6701354980469,516,760.1105649471283,516,171.64837646484375,1022.0384521484375,1011.1324462890625,54.54212951660156,1.4140537977218628,1021.9788208007812,lgp,mu+lambda,hopper,6
517,1687243919.8073812,6,1021.240478515625,451.2447814941406,445.97796630859375,517,761.5443301200867,517,134.15664672851562,1021.5336303710938,1015.0745849609375,59.58864212036133,1.4151982069015503,1021.3856201171875,lgp,mu+lambda,hopper,6
518,1687243921.2401621,6,1021.5509643554688,425.4449157714844,463.01953125,518,762.9771111011505,518,222.02444458007812,1024.5848388671875,1012.7764282226562,88.31058502197266,1.4140574932098389,1021.616943359375,lgp,mu+lambda,hopper,6
519,1687243922.674531,6,1021.9017944335938,431.7845458984375,473.3125,519,764.4114799499512,519,225.43328857421875,1022.4168701171875,1015.5496826171875,79.80748748779297,1.4154435396194458,1022.0055541992188,lgp,mu+lambda,hopper,6
520,1687243924.1077397,6,1022.0118408203125,450.8814392089844,472.3291320800781,520,765.8446886539459,520,201.5831756591797,1022.970703125,1013.6742553710938,62.235084533691406,1.4149295091629028,1022.586181640625,lgp,mu+lambda,hopper,6
521,1687243925.5417206,6,1021.4224853515625,443.7481689453125,479.37103271484375,521,767.2786695957184,521,222.38290405273438,1021.8118896484375,1006.24072265625,62.13130569458008,1.415210247039795,1021.5802612304688,lgp,mu+lambda,hopper,6
522,1687243926.9747584,6,1022.2482299804688,440.7422180175781,448.130615234375,522,768.7117073535919,522,215.7391357421875,1023.5545654296875,1016.6863403320312,57.337303161621094,1.4153993129730225,1022.36474609375,lgp,mu+lambda,hopper,6
523,1687243928.408202,6,1021.1240844726562,442.05865478515625,466.8736877441406,523,770.1451508998871,523,212.6720733642578,1022.361083984375,1016.5477905273438,66.80436706542969,1.4148157835006714,1021.6365966796875,lgp,mu+lambda,hopper,6
524,1687243929.8418584,6,1020.9210815429688,448.36004638671875,514.6080932617188,524,771.5788073539734,524,228.57308959960938,1021.2042236328125,1017.6337280273438,85.76434326171875,1.415066123008728,1021.1470947265625,lgp,mu+lambda,hopper,6
525,1687243931.2756796,6,1021.4019165039062,447.8262634277344,488.5863037109375,525,773.0126285552979,525,251.2368927001953,1023.3564453125,1016.6220092773438,68.25493621826172,1.4153779745101929,1023.0465087890625,lgp,mu+lambda,hopper,6
526,1687243932.7102306,6,1021.5470581054688,463.6947326660156,514.9046020507812,526,774.447179555893,526,218.82550048828125,1022.6116333007812,1017.5316162109375,57.05662155151367,1.4163552522659302,1022.2424926757812,lgp,mu+lambda,hopper,6
527,1687243934.1445982,6,1022.5194091796875,427.6563415527344,449.43316650390625,527,775.8815472126007,527,203.72964477539062,1023.1348266601562,1016.2738647460938,77.57466888427734,1.4158263206481934,1022.8643798828125,lgp,mu+lambda,hopper,6
528,1687243935.5781693,6,1022.033447265625,451.18560791015625,536.0194702148438,528,777.3151183128357,528,324.054443359375,1022.3375854492188,1016.534912109375,64.54108428955078,1.4143848419189453,1022.2821044921875,lgp,mu+lambda,hopper,6
529,1687243937.0102453,6,1020.9705200195312,448.30224609375,466.12432861328125,529,778.7471942901611,529,215.24850463867188,1022.9657592773438,1017.0447998046875,64.6665267944336,1.413521409034729,1021.8533325195312,lgp,mu+lambda,hopper,6
530,1687243938.4447873,6,1022.518310546875,451.0430603027344,503.5431213378906,530,780.1817362308502,530,240.8861083984375,1023.2191772460938,1016.5267944335938,72.06964111328125,1.4159417152404785,1022.7172241210938,lgp,mu+lambda,hopper,6
531,1687243939.8786528,6,1021.7152099609375,456.4722595214844,492.4635925292969,531,781.6156017780304,531,246.8379669189453,1022.1552124023438,1016.1683349609375,52.051109313964844,1.4152896404266357,1022.1530151367188,lgp,mu+lambda,hopper,6
532,1687243941.3126452,6,1021.7733764648438,451.7991027832031,549.2908325195312,532,783.0495941638947,532,284.573974609375,1023.8406982421875,1017.9691162109375,79.91304016113281,1.4160386323928833,1021.8298950195312,lgp,mu+lambda,hopper,6
533,1687243942.7451322,6,1021.9990234375,447.8008728027344,505.5962829589844,533,784.4820811748505,533,248.1377410888672,1023.635498046875,1017.1455078125,69.39956665039062,1.4144117832183838,1022.2139282226562,lgp,mu+lambda,hopper,6
534,1687243944.1787176,6,1021.92724609375,446.24273681640625,412.8888244628906,534,785.9156665802002,534,116.45628356933594,1022.5594482421875,1014.263916015625,59.905826568603516,1.4150140285491943,1022.0413818359375,lgp,mu+lambda,hopper,6
535,1687243945.612469,6,1022.2274169921875,448.89300537109375,468.67413330078125,535,787.349417924881,535,193.57330322265625,1023.5320434570312,1015.8267211914062,58.30481719970703,1.41505765914917,1023.38134765625,lgp,mu+lambda,hopper,6
536,1687243947.0451193,6,1022.0744018554688,451.4845275878906,559.7020263671875,536,788.7820682525635,536,631.45556640625,1023.7325439453125,1015.483154296875,79.7210922241211,1.4145267009735107,1022.4542236328125,lgp,mu+lambda,hopper,6
537,1687243948.4776266,6,1022.5888061523438,447.5421447753906,499.8243713378906,537,790.2145755290985,537,220.8859100341797,1022.9560546875,1017.5216064453125,67.29320526123047,1.414306640625,1022.7840576171875,lgp,mu+lambda,hopper,6
538,1687243949.91225,6,1021.5745239257812,458.64141845703125,547.2722778320312,538,791.6491990089417,538,320.82110595703125,1023.066162109375,1016.249267578125,72.0083236694336,1.4153462648391724,1022.1801147460938,lgp,mu+lambda,hopper,6
539,1687243951.344889,6,1022.3656616210938,437.80291748046875,472.291748046875,539,793.0818378925323,539,218.34678649902344,1023.05810546875,1014.5702514648438,70.361572265625,1.413788080215454,1023.0250854492188,lgp,mu+lambda,hopper,6
540,1687243952.7795315,6,1021.1194458007812,445.18804931640625,459.1531066894531,540,794.5164804458618,540,188.92298889160156,1022.0210571289062,1015.0087890625,58.64931106567383,1.4165441989898682,1022.0125732421875,lgp,mu+lambda,hopper,6
541,1687243954.2126336,6,1021.4177856445312,450.40618896484375,476.7306823730469,541,795.9495825767517,541,204.56358337402344,1022.4039306640625,1015.99609375,67.03729248046875,1.4145601987838745,1021.515625,lgp,mu+lambda,hopper,6
542,1687243955.6460886,6,1022.6522827148438,438.8691101074219,482.2260437011719,542,797.3830375671387,542,218.03677368164062,1024.0711669921875,1016.6044921875,81.08193969726562,1.414318323135376,1022.69970703125,lgp,mu+lambda,hopper,6
543,1687243957.079078,6,1022.359130859375,450.2173767089844,562.3870849609375,543,798.8160269260406,543,580.0366821289062,1023.6746215820312,1017.7999267578125,90.57002258300781,1.4151902198791504,1022.5459594726562,lgp,mu+lambda,hopper,6
544,1687243958.5135157,6,1022.1773681640625,445.16473388671875,440.4328918457031,544,800.2504646778107,544,184.05992126464844,1022.9935302734375,1014.2215576171875,50.152320861816406,1.4157947301864624,1022.6536254882812,lgp,mu+lambda,hopper,6
545,1687243959.9469376,6,1021.8418579101562,459.6735534667969,535.1417236328125,545,801.6838865280151,545,265.345458984375,1023.3064575195312,1018.2083129882812,68.07379150390625,1.4155750274658203,1022.1289672851562,lgp,mu+lambda,hopper,6
546,1687243961.380789,6,1021.9067993164062,457.47430419921875,486.7432556152344,546,803.1177380084991,546,231.69906616210938,1023.0619506835938,1016.264892578125,58.51244354248047,1.4160685539245605,1022.0184936523438,lgp,mu+lambda,hopper,6
547,1687243962.8159235,6,1021.3936157226562,445.08441162109375,474.9055480957031,547,804.5528724193573,547,218.16275024414062,1023.0905151367188,1016.49267578125,72.82792663574219,1.4171597957611084,1022.4400634765625,lgp,mu+lambda,hopper,6
548,1687243964.2505722,6,1021.93798828125,439.7153015136719,432.73248291015625,548,805.9875211715698,548,180.73373413085938,1022.92236328125,1016.361083984375,54.17127990722656,1.4162715673446655,1021.9392700195312,lgp,mu+lambda,hopper,6
549,1687243965.6836574,6,1021.702392578125,451.3976135253906,470.2572937011719,549,807.4206063747406,549,205.71075439453125,1022.6888427734375,1017.0853881835938,53.65345764160156,1.4151934385299683,1022.4105224609375,lgp,mu+lambda,hopper,6
550,1687243967.1160533,6,1021.198974609375,441.0710754394531,452.74853515625,550,808.8530023097992,550,202.49549865722656,1022.5238037109375,1015.2052612304688,65.1434326171875,1.4144303798675537,1022.0584716796875,lgp,mu+lambda,hopper,6
551,1687243968.5501025,6,1022.1724243164062,453.9128112792969,470.0596008300781,551,810.2870514392853,551,188.33065795898438,1023.8787841796875,1015.1537475585938,57.309120178222656,1.4166206121444702,1022.990234375,lgp,mu+lambda,hopper,6
552,1687243969.9838383,6,1021.6975708007812,460.66497802734375,532.6915283203125,552,811.7207872867584,552,225.591552734375,1022.83837890625,1018.085693359375,72.18509674072266,1.415702223777771,1022.543212890625,lgp,mu+lambda,hopper,6
553,1687243971.4174445,6,1022.993408203125,444.04962158203125,464.1344299316406,553,813.1543934345245,553,193.08267211914062,1024.095703125,1008.3027954101562,63.56426239013672,1.4162299633026123,1023.1488037109375,lgp,mu+lambda,hopper,6
554,1687243972.8503718,6,1022.0003051757812,455.9906921386719,482.0373229980469,554,814.587320804596,554,190.95285034179688,1023.7083129882812,1016.1072998046875,55.700843811035156,1.4143739938735962,1022.6026000976562,lgp,mu+lambda,hopper,6
555,1687243974.2830615,6,1022.5311889648438,463.67095947265625,555.195068359375,555,816.020010471344,555,654.5621948242188,1023.4667358398438,1018.62744140625,66.56787109375,1.414597511291504,1022.9344482421875,lgp,mu+lambda,hopper,6
556,1687243975.7155485,6,1021.73486328125,444.4288330078125,414.795654296875,556,817.4524974822998,556,139.29928588867188,1023.31103515625,1016.203125,55.294334411621094,1.4143558740615845,1021.7892456054688,lgp,mu+lambda,hopper,6
557,1687243977.1489465,6,1021.6004638671875,433.2133483886719,440.3782043457031,557,818.8858954906464,557,194.7637939453125,1023.4287109375,1010.30517578125,74.0545425415039,1.4140584468841553,1021.9633178710938,lgp,mu+lambda,hopper,6
558,1687243978.5821888,6,1022.1631469726562,437.9669494628906,443.8523254394531,558,820.3191378116608,558,197.15274047851562,1022.8591918945312,1016.923828125,51.64361572265625,1.414385199546814,1022.4943237304688,lgp,mu+lambda,hopper,6
559,1687243980.0151758,6,1021.6288452148438,458.6668395996094,476.3936462402344,559,821.752124786377,559,193.91983032226562,1023.3194580078125,1017.5883178710938,45.385929107666016,1.4143826961517334,1022.171875,lgp,mu+lambda,hopper,6
560,1687243981.4467604,6,1021.5767211914062,438.949951171875,438.8929138183594,560,823.1837093830109,560,183.04127502441406,1022.1536865234375,1016.8250732421875,55.799652099609375,1.4136981964111328,1021.8564453125,lgp,mu+lambda,hopper,6
561,1687243982.8791869,6,1022.0242309570312,464.8204345703125,431.87139892578125,561,824.6161358356476,561,129.70706176757812,1023.1864624023438,1017.0429077148438,48.932891845703125,1.4139961004257202,1022.9166259765625,lgp,mu+lambda,hopper,6
562,1687243984.3121164,6,1021.461181640625,451.2471923828125,465.69482421875,562,826.0490653514862,562,197.31375122070312,1023.6942138671875,1017.51806640625,61.99412155151367,1.4142074584960938,1021.9760131835938,lgp,mu+lambda,hopper,6
563,1687243985.7442472,6,1021.62646484375,452.5530700683594,442.368896484375,563,827.4811961650848,563,156.73431396484375,1022.7611694335938,1016.2996215820312,58.85943603515625,1.413403034210205,1022.3507690429688,lgp,mu+lambda,hopper,6
564,1687243987.1770089,6,1022.1515502929688,450.45025634765625,477.76318359375,564,828.9139578342438,564,195.8736572265625,1023.9912109375,1017.0623168945312,62.03070831298828,1.4149869680404663,1022.3702392578125,lgp,mu+lambda,hopper,6
565,1687243988.6098313,6,1022.1639404296875,444.7582092285156,460.1070861816406,565,830.3467803001404,565,198.3287353515625,1023.2322387695312,1017.434814453125,64.55453491210938,1.4145878553390503,1022.2982788085938,lgp,mu+lambda,hopper,6
566,1687243990.041481,6,1021.6188354492188,415.8864440917969,426.0025939941406,566,831.7784299850464,566,211.8490753173828,1022.8172607421875,996.672607421875,87.67576599121094,1.4133291244506836,1022.786865234375,lgp,mu+lambda,hopper,6
567,1687243991.4746723,6,1021.9888305664062,448.78668212890625,478.04388427734375,567,833.2116212844849,567,224.610107421875,1023.1506958007812,1016.0827026367188,68.49629211425781,1.4145761728286743,1022.620361328125,lgp,mu+lambda,hopper,6
568,1687243992.9073946,6,1022.33154296875,437.2022705078125,487.5986633300781,568,834.6443436145782,568,210.6372528076172,1023.8676147460938,1012.89501953125,84.56555938720703,1.4143315553665161,1022.9633178710938,lgp,mu+lambda,hopper,6
569,1687243994.3409922,6,1022.291015625,445.6906433105469,467.6134948730469,569,836.0779411792755,569,203.87557983398438,1023.2356567382812,1014.6460571289062,61.902122497558594,1.415417194366455,1023.1378173828125,lgp,mu+lambda,hopper,6
570,1687243995.7735384,6,1021.6679077148438,445.38555908203125,510.3272399902344,570,837.5104873180389,570,259.200439453125,1023.2780151367188,1016.437744140625,79.39505004882812,1.4140489101409912,1022.86767578125,lgp,mu+lambda,hopper,6
571,1687243997.2053225,6,1023.0618286132812,445.8452453613281,510.01165771484375,571,838.9422714710236,571,250.34800720214844,1024.3128662109375,1011.4468383789062,73.74319458007812,1.413385272026062,1023.3546752929688,lgp,mu+lambda,hopper,6
572,1687243998.6381273,6,1022.1466674804688,443.9263916015625,458.88311767578125,572,840.3750762939453,572,184.03697204589844,1023.111328125,1016.72900390625,68.80348205566406,1.41447913646698,1023.0429077148438,lgp,mu+lambda,hopper,6
573,1687244000.0712664,6,1021.7974243164062,449.79815673828125,525.0886840820312,573,841.808215379715,573,267.047119140625,1023.3930053710938,1016.429931640625,90.98294067382812,1.4143247604370117,1022.0198364257812,lgp,mu+lambda,hopper,6
574,1687244001.5034964,6,1021.8525390625,448.0406188964844,474.8363952636719,574,843.2404453754425,574,208.59927368164062,1022.3803100585938,1017.5086669921875,64.99919128417969,1.4150086641311646,1021.8731689453125,lgp,mu+lambda,hopper,6
575,1687244002.935352,6,1021.90625,449.622802734375,513.4042358398438,575,844.6723010540009,575,235.13238525390625,1022.82275390625,1017.8624877929688,84.85820007324219,1.4137907028198242,1022.6588134765625,lgp,mu+lambda,hopper,6
576,1687244004.3698423,6,1021.8909301757812,451.157470703125,471.8934020996094,576,846.1067912578583,576,216.44590759277344,1023.8997192382812,1017.2017211914062,56.90857696533203,1.415725588798523,1022.388916015625,lgp,mu+lambda,hopper,6
577,1687244005.8028257,6,1022.3939208984375,415.4894104003906,419.6993713378906,577,847.5397746562958,577,198.9317626953125,1023.1140747070312,1015.681884765625,86.17745208740234,1.4143775701522827,1022.7257690429688,lgp,mu+lambda,hopper,6
578,1687244007.2356954,6,1023.4669189453125,431.7947998046875,450.6512451171875,578,848.972644329071,578,206.97055053710938,1024.2626953125,1007.8734130859375,65.82569122314453,1.414415717124939,1023.4996948242188,lgp,mu+lambda,hopper,6
579,1687244008.6691813,6,1022.084716796875,449.0879211425781,587.8848876953125,579,850.4061303138733,579,990.493408203125,1022.19482421875,1017.7186889648438,111.72220611572266,1.4145609140396118,1022.1348876953125,lgp,mu+lambda,hopper,6
580,1687244010.1015193,6,1023.2855834960938,445.4040832519531,556.193359375,580,851.8384683132172,580,442.5744323730469,1023.3863525390625,1017.187255859375,95.86712646484375,1.4141793251037598,1023.3311767578125,lgp,mu+lambda,hopper,6
581,1687244011.5324497,6,1022.8342895507812,455.2530212402344,522.3932495117188,581,853.26939868927,581,240.84066772460938,1024.875244140625,1017.2938232421875,73.84858703613281,1.4129290580749512,1023.1065063476562,lgp,mu+lambda,hopper,6
582,1687244012.9656565,6,1022.2424926757812,453.00665283203125,467.0197448730469,582,854.7026054859161,582,195.2709197998047,1022.9267578125,1016.2362670898438,71.19278717041016,1.4145474433898926,1022.5028686523438,lgp,mu+lambda,hopper,6
583,1687244014.3973942,6,1022.3651733398438,446.9195251464844,479.7342834472656,583,856.1343431472778,583,208.35227966308594,1022.7063598632812,1014.1456298828125,72.7274169921875,1.4131377935409546,1022.5632934570312,lgp,mu+lambda,hopper,6
584,1687244015.8296785,6,1022.6952514648438,436.23583984375,452.85601806640625,584,857.5666275024414,584,213.02381896972656,1022.9215087890625,1016.6348876953125,72.53426361083984,1.4138857126235962,1022.8668823242188,lgp,mu+lambda,hopper,6
585,1687244017.2621114,6,1022.6205444335938,455.3531799316406,516.4006958007812,585,858.9990603923798,585,241.39083862304688,1023.4564208984375,1018.3611450195312,72.20734405517578,1.414493441581726,1022.751953125,lgp,mu+lambda,hopper,6
586,1687244018.6964326,6,1021.5029907226562,444.28277587890625,448.0499267578125,586,860.4333815574646,586,168.90609741210938,1021.643310546875,1015.7987060546875,61.825050354003906,1.4158298969268799,1021.5271606445312,lgp,mu+lambda,hopper,6
587,1687244020.129617,6,1021.9153442382812,445.5007629394531,477.3977355957031,587,861.8665659427643,587,215.972900390625,1022.1885375976562,1017.5772705078125,80.05197143554688,1.4145981073379517,1021.9702758789062,lgp,mu+lambda,hopper,6
588,1687244021.5625167,6,1021.8184814453125,443.9901123046875,465.3154602050781,588,863.2994656562805,588,196.55873107910156,1022.6685180664062,1015.4214477539062,60.392765045166016,1.4143632650375366,1022.023193359375,lgp,mu+lambda,hopper,6
