,training.top_k_fit.top_2_fit,_runtime,training.evaluation_time,training.top_k_fit.top_1_fit,training.fitness_1q,training.fitness_mean,training.top_k_fit.top_0_fit,_timestamp,training.generation,training.fitness_std,training.fitness_median,_step,training.run_id,training.fitness_3q,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
824,1111.0467529296875,1392.2239673137665,1.6502594947814941,1113.5977783203125,994.51416015625,412.6524963378906,1114.348388671875,1687242859.7583323,824,421.9317932128906,202.44261169433594,824,9,89.20520782470703,lgp,mu+lambda,reward,walker2d,9,82400,1114.348388671875,1113.5977783203125,1111.0467529296875
825,1116.61572265625,1393.8897137641907,1.6482195854187012,1116.92041015625,725.9248657226562,393.630615234375,1117.0008544921875,1687242861.4240787,825,413.58819580078125,196.3209228515625,825,9,81.99310302734375,lgp,mu+lambda,reward,walker2d,9,82500,1117.0008544921875,1116.92041015625,1116.61572265625
826,1115.273193359375,1395.5530607700348,1.6463298797607422,1116.9996337890625,986.6380004882812,402.69232177734375,1117.0203857421875,1687242863.0874257,826,427.2039794921875,137.9365692138672,826,9,75.96468353271484,lgp,mu+lambda,reward,walker2d,9,82600,1117.0203857421875,1116.9996337890625,1115.273193359375
827,1102.8900146484375,1397.2176048755646,1.6476542949676514,1108.4334716796875,833.364501953125,412.10491943359375,1110.9735107421875,1687242864.7519698,827,420.0682678222656,171.033447265625,827,9,78.2890625,lgp,mu+lambda,reward,walker2d,9,82700,1110.9735107421875,1108.4334716796875,1102.8900146484375
828,1109.1365966796875,1398.8808901309967,1.6472660303115845,1116.9488525390625,1008.6454467773438,434.8573303222656,1135.5478515625,1687242866.415255,828,422.6172790527344,210.0712432861328,828,9,93.78878784179688,lgp,mu+lambda,reward,walker2d,9,82800,1135.5478515625,1116.9488525390625,1109.1365966796875
829,1114.7449951171875,1400.5456001758575,1.6474601030349731,1141.3876953125,555.544921875,369.68505859375,1149.5516357421875,1687242868.079965,829,417.2999267578125,117.83487701416016,829,9,85.0511703491211,lgp,mu+lambda,reward,walker2d,9,82900,1149.5516357421875,1141.3876953125,1114.7449951171875
830,1115.9305419921875,1402.199833393097,1.6377819776535034,1121.4598388671875,1008.7424926757812,427.18682861328125,1129.1424560546875,1687242869.7341983,830,435.2361755371094,152.67514038085938,830,9,89.03834533691406,lgp,mu+lambda,reward,walker2d,9,83000,1129.1424560546875,1121.4598388671875,1115.9305419921875
831,1109.0103759765625,1403.8636243343353,1.6464382410049438,1113.1541748046875,1004.4827270507812,393.3263854980469,1122.5628662109375,1687242871.3979893,831,437.27679443359375,119.9862060546875,831,9,68.15267181396484,lgp,mu+lambda,reward,walker2d,9,83100,1122.5628662109375,1113.1541748046875,1109.0103759765625
832,1118.6346435546875,1405.5286984443665,1.6479955911636353,1119.5760498046875,641.5550537109375,361.31390380859375,1128.3897705078125,1687242873.0630634,832,416.33453369140625,109.76126098632812,832,9,73.31147003173828,lgp,mu+lambda,reward,walker2d,9,83200,1128.3897705078125,1119.5760498046875,1118.6346435546875
833,1116.0933837890625,1407.1912326812744,1.6452370882034302,1117.9234619140625,681.2919311523438,375.4943542480469,1123.39599609375,1687242874.7255976,833,420.90576171875,125.5871810913086,833,9,78.52316284179688,lgp,mu+lambda,reward,walker2d,9,83300,1123.39599609375,1117.9234619140625,1116.0933837890625
834,1110.3798828125,1408.855257511139,1.6475682258605957,1116.3582763671875,996.8436279296875,408.7438049316406,1128.523681640625,1687242876.3896224,834,422.38421630859375,167.83004760742188,834,9,88.74299621582031,lgp,mu+lambda,reward,walker2d,9,83400,1128.523681640625,1116.3582763671875,1110.3798828125
835,1116.849853515625,1410.5197286605835,1.646615743637085,1119.731689453125,1010.9847412109375,416.18115234375,1137.617919921875,1687242878.0540936,835,435.71771240234375,154.33819580078125,835,9,79.52433013916016,lgp,mu+lambda,reward,walker2d,9,83500,1137.617919921875,1119.731689453125,1116.849853515625
836,1108.277099609375,1412.1838550567627,1.6474889516830444,1111.815673828125,788.1244506835938,379.2333984375,1112.6046142578125,1687242879.71822,836,424.21844482421875,126.31208801269531,836,9,78.3138427734375,lgp,mu+lambda,reward,walker2d,9,83600,1112.6046142578125,1111.815673828125,1108.277099609375
837,1109.01318359375,1413.8493094444275,1.6494468450546265,1111.108642578125,858.8433227539062,394.3431701660156,1125.2315673828125,1687242881.3836744,837,422.28582763671875,117.05613708496094,837,9,75.34490966796875,lgp,mu+lambda,reward,walker2d,9,83700,1125.2315673828125,1111.108642578125,1109.01318359375
838,1121.4925537109375,1415.5175161361694,1.6506977081298828,1126.6212158203125,1028.2965087890625,428.7882385253906,1131.3115234375,1687242883.051881,838,446.1200256347656,163.628173828125,838,9,74.82640075683594,lgp,mu+lambda,reward,walker2d,9,83800,1131.3115234375,1126.6212158203125,1121.4925537109375
839,1114.4854736328125,1417.1846051216125,1.6501641273498535,1115.8927001953125,758.7421264648438,400.14349365234375,1119.9263916015625,1687242884.71897,839,406.2274169921875,154.71002197265625,839,9,87.49281311035156,lgp,mu+lambda,reward,walker2d,9,83900,1119.9263916015625,1115.8927001953125,1114.4854736328125
840,1109.431884765625,1418.8492197990417,1.6475085020065308,1120.4691162109375,1011.6080932617188,397.8765563964844,1133.114013671875,1687242886.3835847,840,422.66168212890625,187.71580505371094,840,9,83.39628601074219,lgp,mu+lambda,reward,walker2d,9,84000,1133.114013671875,1120.4691162109375,1109.431884765625
841,1109.8736572265625,1420.5154628753662,1.6492109298706055,1122.03515625,1004.0995483398438,419.1546325683594,1122.9072265625,1687242888.0498278,841,433.3743591308594,162.9275665283203,841,9,81.188720703125,lgp,mu+lambda,reward,walker2d,9,84100,1122.9072265625,1122.03515625,1109.8736572265625
842,1109.2821044921875,1422.1826214790344,1.6502496004104614,1124.2099609375,681.189697265625,400.42578125,1132.552001953125,1687242889.7169864,842,417.532470703125,183.90321350097656,842,9,79.23619079589844,lgp,mu+lambda,reward,walker2d,9,84200,1132.552001953125,1124.2099609375,1109.2821044921875
843,1114.4403076171875,1423.8495657444,1.6497976779937744,1115.8204345703125,923.3399047851562,384.0055236816406,1118.193359375,1687242891.3839307,843,428.4244689941406,131.25347900390625,843,9,75.2697525024414,lgp,mu+lambda,reward,walker2d,9,84300,1118.193359375,1115.8204345703125,1114.4403076171875
844,1113.8369140625,1425.516973733902,1.649527907371521,1116.5567626953125,1007.950439453125,409.56988525390625,1126.470703125,1687242893.0513387,844,434.02923583984375,142.305419921875,844,9,80.32154846191406,lgp,mu+lambda,reward,walker2d,9,84400,1126.470703125,1116.5567626953125,1113.8369140625
845,1109.229736328125,1427.1839714050293,1.6497691869735718,1109.892578125,519.7587890625,368.117919921875,1111.1973876953125,1687242894.7183363,845,417.19525146484375,123.90540313720703,845,9,71.01318359375,lgp,mu+lambda,reward,walker2d,9,84500,1111.1973876953125,1109.892578125,1109.229736328125
846,1103.9151611328125,1428.850915670395,1.6516048908233643,1110.8514404296875,891.1328125,383.8854675292969,1116.1702880859375,1687242896.3852806,846,421.0386657714844,145.0160369873047,846,9,76.42757415771484,lgp,mu+lambda,reward,walker2d,9,84600,1116.1702880859375,1110.8514404296875,1103.9151611328125
847,1111.4393310546875,1430.5189752578735,1.6513714790344238,1115.10546875,602.2450561523438,374.4258117675781,1122.0084228515625,1687242898.0533402,847,417.1085205078125,134.08718872070312,847,9,76.5721435546875,lgp,mu+lambda,reward,walker2d,9,84700,1122.0084228515625,1115.10546875,1111.4393310546875
848,1112.56201171875,1432.1857583522797,1.6508511304855347,1113.078857421875,693.5195922851562,382.1928405761719,1114.4154052734375,1687242899.7201233,848,418.4648742675781,130.072265625,848,9,83.49609375,lgp,mu+lambda,reward,walker2d,9,84800,1114.4154052734375,1113.078857421875,1112.56201171875
849,1115.2606201171875,1433.8396580219269,1.6370576620101929,1121.9327392578125,1004.805419921875,382.35968017578125,1122.7025146484375,1687242901.374023,849,432.99639892578125,119.59950256347656,849,9,82.87174224853516,lgp,mu+lambda,reward,walker2d,9,84900,1122.7025146484375,1121.9327392578125,1115.2606201171875
850,1113.0755615234375,1435.5072691440582,1.6510924100875854,1113.32177734375,1002.4334716796875,447.6357727050781,1113.626220703125,1687242903.041634,850,432.01251220703125,194.70620727539062,850,9,81.49238586425781,lgp,mu+lambda,reward,walker2d,9,85000,1113.626220703125,1113.32177734375,1113.0755615234375
851,1115.2161865234375,1437.174307346344,1.650702953338623,1120.2735595703125,984.2080688476562,391.5336608886719,1143.9766845703125,1687242904.7086723,851,428.9015808105469,140.822265625,851,9,72.36512756347656,lgp,mu+lambda,reward,walker2d,9,85100,1143.9766845703125,1120.2735595703125,1115.2161865234375
852,1118.2515869140625,1438.8399341106415,1.6499196290969849,1121.4566650390625,890.2445678710938,397.9609375,1132.9197998046875,1687242906.374299,852,423.8983459472656,130.95960998535156,852,9,80.92704010009766,lgp,mu+lambda,reward,walker2d,9,85200,1132.9197998046875,1121.4566650390625,1118.2515869140625
853,1110.8157958984375,1440.5068402290344,1.6504031419754028,1119.6121826171875,896.1812133789062,403.8268737792969,1121.588134765625,1687242908.0412052,853,425.0816650390625,190.83851623535156,853,9,76.91290283203125,lgp,mu+lambda,reward,walker2d,9,85300,1121.588134765625,1119.6121826171875,1110.8157958984375
854,1113.6571044921875,1442.1750078201294,1.6512565612792969,1123.3807373046875,942.201171875,395.06390380859375,1127.9149169921875,1687242909.7093728,854,428.76177978515625,138.2721710205078,854,9,75.3400650024414,lgp,mu+lambda,reward,walker2d,9,85400,1127.9149169921875,1123.3807373046875,1113.6571044921875
855,1107.760986328125,1443.8433072566986,1.6528232097625732,1111.104736328125,1000.0672607421875,406.2369384765625,1118.044677734375,1687242911.3776722,855,418.8926086425781,212.64828491210938,855,9,79.87675476074219,lgp,mu+lambda,reward,walker2d,9,85500,1118.044677734375,1111.104736328125,1107.760986328125
856,1117.2808837890625,1445.4971680641174,1.637498140335083,1121.4390869140625,1037.0201416015625,434.09759521484375,1132.2271728515625,1687242913.031533,856,441.93914794921875,211.23086547851562,856,9,76.03012084960938,lgp,mu+lambda,reward,walker2d,9,85600,1132.2271728515625,1121.4390869140625,1117.2808837890625
857,1115.0452880859375,1447.1651718616486,1.651827096939087,1117.5067138671875,999.8131713867188,448.4563293457031,1120.740966796875,1687242914.6995368,857,425.67803955078125,224.69915771484375,857,9,91.29839324951172,lgp,mu+lambda,reward,walker2d,9,85700,1120.740966796875,1117.5067138671875,1115.0452880859375
858,1110.1407470703125,1448.829726934433,1.649065613746643,1112.3096923828125,1007.2947998046875,425.6740417480469,1133.828125,1687242916.3640919,858,445.53369140625,138.65794372558594,858,9,81.90422058105469,lgp,mu+lambda,reward,walker2d,9,85800,1133.828125,1112.3096923828125,1110.1407470703125
859,1108.393310546875,1450.496503829956,1.6501051187515259,1110.8580322265625,693.0720825195312,380.3396911621094,1121.2064208984375,1687242918.0308688,859,414.1628112792969,130.47586059570312,859,9,79.66010284423828,lgp,mu+lambda,reward,walker2d,9,85900,1121.2064208984375,1110.8580322265625,1108.393310546875
860,1119.8570556640625,1452.163586616516,1.6510218381881714,1120.7620849609375,966.056640625,422.8602294921875,1125.275634765625,1687242919.6979516,860,419.0606384277344,244.27377319335938,860,9,78.04914093017578,lgp,mu+lambda,reward,walker2d,9,86000,1125.275634765625,1120.7620849609375,1119.8570556640625
861,1113.282958984375,1453.8397405147552,1.6617127656936646,1120.767578125,1006.5678100585938,417.8414001464844,1132.1253662109375,1687242921.3741055,861,427.84405517578125,166.09365844726562,861,9,78.1964340209961,lgp,mu+lambda,reward,walker2d,9,86100,1132.1253662109375,1120.767578125,1113.282958984375
862,1115.4835205078125,1455.6047208309174,1.748132586479187,1126.703369140625,933.21533203125,381.91156005859375,1129.224609375,1687242923.1390858,862,429.08673095703125,116.8158950805664,862,9,72.40325927734375,lgp,mu+lambda,reward,walker2d,9,86200,1129.224609375,1126.703369140625,1115.4835205078125
863,1113.576904296875,1457.390379667282,1.7690849304199219,1116.995361328125,561.9005737304688,373.3974914550781,1128.7161865234375,1687242924.9247446,863,408.6151123046875,149.13311767578125,863,9,79.39573669433594,lgp,mu+lambda,reward,walker2d,9,86300,1128.7161865234375,1116.995361328125,1113.576904296875
864,1111.1416015625,1459.1588788032532,1.7533119916915894,1116.1392822265625,1005.9089965820312,424.56732177734375,1146.7872314453125,1687242926.6932437,864,422.251708984375,213.4591522216797,864,9,82.31156158447266,lgp,mu+lambda,reward,walker2d,9,86400,1146.7872314453125,1116.1392822265625,1111.1416015625
865,1117.9813232421875,1460.88343501091,1.7090026140213013,1118.93310546875,1009.1310424804688,438.0941162109375,1119.860595703125,1687242928.4178,865,426.28656005859375,199.26904296875,865,9,86.56240844726562,lgp,mu+lambda,reward,walker2d,9,86500,1119.860595703125,1118.93310546875,1117.9813232421875
866,1114.9395751953125,1462.665878534317,1.7691209316253662,1115.861572265625,753.89794921875,399.0121154785156,1122.5335693359375,1687242930.2002435,866,417.64520263671875,170.92568969726562,866,9,91.10828399658203,lgp,mu+lambda,reward,walker2d,9,86600,1122.5335693359375,1115.861572265625,1114.9395751953125
867,1119.7203369140625,1464.4291751384735,1.7494326829910278,1121.9178466796875,980.527587890625,428.29327392578125,1124.590576171875,1687242931.96354,867,423.6424560546875,197.26123046875,867,9,78.78683471679688,lgp,mu+lambda,reward,walker2d,9,86700,1124.590576171875,1121.9178466796875,1119.7203369140625
868,1118.4422607421875,1466.1701006889343,1.7258273363113403,1123.3995361328125,1017.400146484375,439.40155029296875,1131.713134765625,1687242933.7044656,868,446.4557189941406,161.29864501953125,868,9,81.08695220947266,lgp,mu+lambda,reward,walker2d,9,86800,1131.713134765625,1123.3995361328125,1118.4422607421875
869,1124.4410400390625,1467.8795788288116,1.696482539176941,1128.2489013671875,1015.3497314453125,422.888427734375,1131.3570556640625,1687242935.4139438,869,436.2306823730469,152.67640686035156,869,9,81.29322814941406,lgp,mu+lambda,reward,walker2d,9,86900,1131.3570556640625,1128.2489013671875,1124.4410400390625
870,1118.1373291015625,1469.5711538791656,1.678466796875,1120.0186767578125,985.653076171875,395.800537109375,1131.3092041015625,1687242937.1055188,870,419.72796630859375,192.27264404296875,870,9,86.26603698730469,lgp,mu+lambda,reward,walker2d,9,87000,1131.3092041015625,1120.0186767578125,1118.1373291015625
871,1116.1707763671875,1471.2557911872864,1.6679093837738037,1118.495361328125,1023.1011962890625,451.40362548828125,1121.7122802734375,1687242938.7901561,871,444.7842102050781,157.84027099609375,871,9,79.41637420654297,lgp,mu+lambda,reward,walker2d,9,87100,1121.7122802734375,1118.495361328125,1116.1707763671875
872,1111.514892578125,1472.9412159919739,1.6699774265289307,1119.80615234375,1013.2784423828125,427.43377685546875,1143.267333984375,1687242940.475581,872,437.3810119628906,167.44326782226562,872,9,81.3670425415039,lgp,mu+lambda,reward,walker2d,9,87200,1143.267333984375,1119.80615234375,1111.514892578125
873,1119.5240478515625,1474.6235785484314,1.6660168170928955,1119.8521728515625,683.6226806640625,394.4601745605469,1131.947998046875,1687242942.1579435,873,423.551025390625,150.55471801757812,873,9,71.60114288330078,lgp,mu+lambda,reward,walker2d,9,87300,1131.947998046875,1119.8521728515625,1119.5240478515625
874,1117.5618896484375,1476.309231042862,1.6685336828231812,1118.8978271484375,999.41162109375,401.7733459472656,1131.991455078125,1687242943.843596,874,433.744140625,121.90980529785156,874,9,76.47386169433594,lgp,mu+lambda,reward,walker2d,9,87400,1131.991455078125,1118.8978271484375,1117.5618896484375
875,1116.0623779296875,1477.9920899868011,1.6667290925979614,1116.642333984375,1005.6340942382812,428.6204528808594,1141.85546875,1687242945.526455,875,423.092041015625,203.54249572753906,875,9,84.9322280883789,lgp,mu+lambda,reward,walker2d,9,87500,1141.85546875,1116.642333984375,1116.0623779296875
876,1110.761962890625,1479.676735162735,1.6674712896347046,1115.2811279296875,968.890625,402.2483825683594,1119.9830322265625,1687242947.2111,876,428.7078552246094,149.56179809570312,876,9,74.56761169433594,lgp,mu+lambda,reward,walker2d,9,87600,1119.9830322265625,1115.2811279296875,1110.761962890625
877,1120.9285888671875,1481.3616473674774,1.6680328845977783,1124.8223876953125,720.5110473632812,394.6414794921875,1130.430908203125,1687242948.8960123,877,412.25396728515625,151.99996948242188,877,9,89.4388198852539,lgp,mu+lambda,reward,walker2d,9,87700,1130.430908203125,1124.8223876953125,1120.9285888671875
878,1116.725830078125,1483.0325937271118,1.6546635627746582,1118.5479736328125,1008.6082153320312,416.50506591796875,1122.7906494140625,1687242950.5669587,878,438.10003662109375,129.7826385498047,878,9,74.14004516601562,lgp,mu+lambda,reward,walker2d,9,87800,1122.7906494140625,1118.5479736328125,1116.725830078125
879,1118.494873046875,1484.7015872001648,1.6516801118850708,1122.5528564453125,588.26806640625,375.3830871582031,1143.8477783203125,1687242952.2359521,879,421.6258544921875,139.0299072265625,879,9,74.00313568115234,lgp,mu+lambda,reward,walker2d,9,87900,1143.8477783203125,1122.5528564453125,1118.494873046875
880,1116.8060302734375,1486.3725395202637,1.6531493663787842,1124.557861328125,854.3037109375,416.9029541015625,1125.586181640625,1687242953.9069045,880,413.09197998046875,219.66656494140625,880,9,87.8615493774414,lgp,mu+lambda,reward,walker2d,9,88000,1125.586181640625,1124.557861328125,1116.8060302734375
881,1114.5574951171875,1488.0431416034698,1.6550332307815552,1123.86328125,1057.89453125,429.9759216308594,1128.068115234375,1687242955.5775065,881,445.3950500488281,166.608642578125,881,9,79.28058624267578,lgp,mu+lambda,reward,walker2d,9,88100,1128.068115234375,1123.86328125,1114.5574951171875
882,1124.11572265625,1489.7156796455383,1.655901551246643,1128.681884765625,930.5277099609375,425.38238525390625,1132.3995361328125,1687242957.2500446,882,408.957763671875,228.0518035888672,882,9,105.59266662597656,lgp,mu+lambda,reward,walker2d,9,88200,1132.3995361328125,1128.681884765625,1124.11572265625
883,1120.599609375,1491.3866448402405,1.654505729675293,1124.4276123046875,1087.7047119140625,494.3792419433594,1125.619873046875,1687242958.9210098,883,453.6519775390625,275.619873046875,883,9,90.01249694824219,lgp,mu+lambda,reward,walker2d,9,88300,1125.619873046875,1124.4276123046875,1120.599609375
884,1113.1328125,1493.0580277442932,1.6553934812545776,1116.6336669921875,1019.9971313476562,446.4779052734375,1131.7474365234375,1687242960.5923927,884,448.2641296386719,172.53005981445312,884,9,90.59281921386719,lgp,mu+lambda,reward,walker2d,9,88400,1131.7474365234375,1116.6336669921875,1113.1328125
885,1117.6124267578125,1494.72843003273,1.6542929410934448,1120.5628662109375,932.7423706054688,394.2648010253906,1121.0850830078125,1687242962.262795,885,426.1389465332031,150.00830078125,885,9,79.14830017089844,lgp,mu+lambda,reward,walker2d,9,88500,1121.0850830078125,1120.5628662109375,1117.6124267578125
886,1122.7901611328125,1496.4006571769714,1.654714822769165,1123.11083984375,1010.3270263671875,440.1750793457031,1129.281982421875,1687242963.935022,886,445.4971008300781,171.31918334960938,886,9,78.20951843261719,lgp,mu+lambda,reward,walker2d,9,88600,1129.281982421875,1123.11083984375,1122.7901611328125
887,1115.8922119140625,1498.071548461914,1.6542010307312012,1117.9951171875,1008.3629760742188,427.4967346191406,1121.2352294921875,1687242965.6059134,887,423.043701171875,191.19790649414062,887,9,91.22471618652344,lgp,mu+lambda,reward,walker2d,9,88700,1121.2352294921875,1117.9951171875,1115.8922119140625
888,1117.6158447265625,1499.7416145801544,1.6537076234817505,1121.0230712890625,698.0675659179688,398.9986572265625,1134.1026611328125,1687242967.2759795,888,417.8558654785156,137.62692260742188,888,9,85.12258911132812,lgp,mu+lambda,reward,walker2d,9,88800,1134.1026611328125,1121.0230712890625,1117.6158447265625
889,1118.623046875,1501.413611650467,1.6548876762390137,1118.750244140625,1006.8845825195312,440.80474853515625,1122.590087890625,1687242968.9479766,889,419.07196044921875,231.26223754882812,889,9,87.30139923095703,lgp,mu+lambda,reward,walker2d,9,88900,1122.590087890625,1118.750244140625,1118.623046875
890,1117.139892578125,1503.0850830078125,1.6553360223770142,1120.9169921875,1004.5192260742188,433.9492492675781,1141.13037109375,1687242970.619448,890,446.22991943359375,160.753662109375,890,9,73.73128509521484,lgp,mu+lambda,reward,walker2d,9,89000,1141.13037109375,1120.9169921875,1117.139892578125
891,1119.1102294921875,1504.757029056549,1.6541210412979126,1120.814208984375,418.641357421875,360.46380615234375,1126.74609375,1687242972.291394,891,401.9214172363281,140.21934509277344,891,9,83.03578186035156,lgp,mu+lambda,reward,walker2d,9,89100,1126.74609375,1120.814208984375,1119.1102294921875
892,1119.6676025390625,1506.4289298057556,1.6541998386383057,1125.2762451171875,830.4874267578125,369.8916015625,1129.681884765625,1687242973.9632947,892,428.7396240234375,118.67747497558594,892,9,74.23748016357422,lgp,mu+lambda,reward,walker2d,9,89200,1129.681884765625,1125.2762451171875,1119.6676025390625
893,1120.967529296875,1508.0998244285583,1.654567837715149,1125.177001953125,835.4486694335938,441.7791442871094,1128.3580322265625,1687242975.6341894,893,411.458740234375,269.91839599609375,893,9,92.88428497314453,lgp,mu+lambda,reward,walker2d,9,89300,1128.3580322265625,1125.177001953125,1120.967529296875
894,1120.8414306640625,1509.7708349227905,1.6537599563598633,1123.5848388671875,811.6864624023438,407.1313171386719,1127.351318359375,1687242977.3051999,894,417.5226745605469,184.04025268554688,894,9,92.47807312011719,lgp,mu+lambda,reward,walker2d,9,89400,1127.351318359375,1123.5848388671875,1120.8414306640625
895,1120.584228515625,1511.4432964324951,1.6541037559509277,1122.35205078125,998.9766845703125,397.4538269042969,1128.2332763671875,1687242978.9776614,895,432.85479736328125,133.52352905273438,895,9,84.63175201416016,lgp,mu+lambda,reward,walker2d,9,89500,1128.2332763671875,1122.35205078125,1120.584228515625
896,1116.2337646484375,1513.115210533142,1.6536275148391724,1124.1116943359375,1017.5471801757812,454.78326416015625,1124.9906005859375,1687242980.6495755,896,446.0406188964844,174.28543090820312,896,9,79.45391845703125,lgp,mu+lambda,reward,walker2d,9,89600,1124.9906005859375,1124.1116943359375,1116.2337646484375
897,1119.598388671875,1514.7862436771393,1.6525135040283203,1121.1988525390625,1003.6188354492188,403.57745361328125,1134.191162109375,1687242982.3206086,897,424.53363037109375,190.00990295410156,897,9,83.9596939086914,lgp,mu+lambda,reward,walker2d,9,89700,1134.191162109375,1121.1988525390625,1119.598388671875
898,1122.8349609375,1516.4588038921356,1.6539154052734375,1123.4365234375,802.7952270507812,405.20751953125,1124.201171875,1687242983.9931688,898,425.2044982910156,158.4564666748047,898,9,78.33016204833984,lgp,mu+lambda,reward,walker2d,9,89800,1124.201171875,1123.4365234375,1122.8349609375
899,1123.1270751953125,1518.1319613456726,1.65242338180542,1123.52392578125,852.788818359375,436.65277099609375,1133.4415283203125,1687242985.6663263,899,413.36151123046875,193.54019165039062,899,9,99.39688873291016,lgp,mu+lambda,reward,walker2d,9,89900,1133.4415283203125,1123.52392578125,1123.1270751953125
900,1116.214599609375,1519.804544210434,1.6544688940048218,1120.4825439453125,521.127685546875,369.9638977050781,1135.4639892578125,1687242987.3389091,900,411.161865234375,132.51187133789062,900,9,73.23278045654297,lgp,mu+lambda,reward,walker2d,9,90000,1135.4639892578125,1120.4825439453125,1116.214599609375
901,1123.1390380859375,1521.4753782749176,1.6524847745895386,1123.5848388671875,654.2418212890625,406.5183410644531,1136.0721435546875,1687242989.0097432,901,410.1742858886719,206.18182373046875,901,9,79.47850036621094,lgp,mu+lambda,reward,walker2d,9,90100,1136.0721435546875,1123.5848388671875,1123.1390380859375
902,1119.9691162109375,1523.1470847129822,1.6536297798156738,1122.78076171875,891.6607666015625,430.0016174316406,1131.8834228515625,1687242990.6814497,902,417.2008972167969,206.6125030517578,902,9,98.95758819580078,lgp,mu+lambda,reward,walker2d,9,90200,1131.8834228515625,1122.78076171875,1119.9691162109375
903,1116.06298828125,1524.8177630901337,1.6525415182113647,1120.9371337890625,601.7935791015625,385.5617370605469,1122.4498291015625,1687242992.352128,903,406.7772521972656,182.9901123046875,903,9,76.58573150634766,lgp,mu+lambda,reward,walker2d,9,90300,1122.4498291015625,1120.9371337890625,1116.06298828125
904,1115.4774169921875,1526.489058971405,1.6531251668930054,1129.416015625,1007.333740234375,429.35546875,1136.0777587890625,1687242994.023424,904,419.410400390625,222.2340087890625,904,9,90.74940490722656,lgp,mu+lambda,reward,walker2d,9,90400,1136.0777587890625,1129.416015625,1115.4774169921875
905,1111.2813720703125,1528.1602590084076,1.65272057056427,1113.518798828125,760.631591796875,426.5585021972656,1115.52001953125,1687242995.694624,905,413.7701416015625,198.65023803710938,905,9,83.25889587402344,lgp,mu+lambda,reward,walker2d,9,90500,1115.52001953125,1113.518798828125,1111.2813720703125
906,1110.6328125,1529.8306694030762,1.6526598930358887,1113.0711669921875,1005.506103515625,414.9542236328125,1117.189208984375,1687242997.3650343,906,426.2065124511719,186.10946655273438,906,9,77.12157440185547,lgp,mu+lambda,reward,walker2d,9,90600,1117.189208984375,1113.0711669921875,1110.6328125
907,1111.0208740234375,1531.5015633106232,1.6527647972106934,1113.2197265625,1006.4691162109375,389.6962890625,1115.4183349609375,1687242999.0359282,907,435.71270751953125,130.11831665039062,907,9,72.64483642578125,lgp,mu+lambda,reward,walker2d,9,90700,1115.4183349609375,1113.2197265625,1111.0208740234375
908,1116.0872802734375,1533.1732938289642,1.654555320739746,1129.61083984375,1018.0277099609375,413.22509765625,1131.08837890625,1687243000.7076588,908,427.9798583984375,162.69168090820312,908,9,72.82760620117188,lgp,mu+lambda,reward,walker2d,9,90800,1131.08837890625,1129.61083984375,1116.0872802734375
909,1116.5068359375,1534.8437237739563,1.653153657913208,1117.64990234375,369.5798034667969,343.7746887207031,1117.9151611328125,1687243002.3780887,909,404.6238708496094,131.3241424560547,909,9,71.9690170288086,lgp,mu+lambda,reward,walker2d,9,90900,1117.9151611328125,1117.64990234375,1116.5068359375
910,1115.8897705078125,1536.5162391662598,1.6539686918258667,1130.819580078125,1020.177001953125,416.6778564453125,1137.4635009765625,1687243004.050604,910,435.33624267578125,153.23464965820312,910,9,80.61622619628906,lgp,mu+lambda,reward,walker2d,9,91000,1137.4635009765625,1130.819580078125,1115.8897705078125
911,1118.489990234375,1538.1876151561737,1.6528879404067993,1122.7918701171875,535.3465576171875,352.3975830078125,1128.0958251953125,1687243005.72198,911,418.1745300292969,109.20765686035156,911,9,73.59554290771484,lgp,mu+lambda,reward,walker2d,9,91100,1128.0958251953125,1122.7918701171875,1118.489990234375
912,1115.4429931640625,1539.8588328361511,1.6530112028121948,1127.971435546875,1001.3142700195312,449.36383056640625,1134.6142578125,1687243007.3931978,912,430.2369079589844,238.41128540039062,912,9,83.52204895019531,lgp,mu+lambda,reward,walker2d,9,91200,1134.6142578125,1127.971435546875,1115.4429931640625
913,1127.3798828125,1541.5303721427917,1.6535394191741943,1127.9940185546875,1013.0368041992188,401.5399475097656,1132.752197265625,1687243009.064737,913,435.958251953125,130.37872314453125,913,9,78.50906372070312,lgp,mu+lambda,reward,walker2d,9,91300,1132.752197265625,1127.9940185546875,1127.3798828125
914,1116.3717041015625,1543.20245885849,1.653733730316162,1123.1640625,1006.1778564453125,396.1197204589844,1129.51806640625,1687243010.7368238,914,431.2003173828125,151.40428161621094,914,9,82.45641326904297,lgp,mu+lambda,reward,walker2d,9,91400,1129.51806640625,1123.1640625,1116.3717041015625
915,1125.739501953125,1544.8751542568207,1.6543821096420288,1126.745361328125,620.727294921875,357.1862487792969,1132.55517578125,1687243012.4095192,915,421.33038330078125,119.17398071289062,915,9,78.45643615722656,lgp,mu+lambda,reward,walker2d,9,91500,1132.55517578125,1126.745361328125,1125.739501953125
