,_step,_runtime,training.fitness_3q,_timestamp,training.run_id,training.generation,training.top_k_fit.top_2_fit,training.fitness_1q,training.fitness_std,training.evaluation_time,training.top_k_fit.top_0_fit,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,solver,ea,environment,seed
659,659,3180.0558557510376,669.83740234375,1687027068.6938937,0,659,1001.7716674804688,997.486328125,232.61508178710938,4.774014949798584,1001.9076538085938,806.1138305664062,935.7307739257812,1001.837646484375,cgp,mu+lambda,ant,6
660,660,3184.849449634552,685.5796508789062,1687027073.4874876,0,660,1001.8942260742188,999.5011596679688,262.5171203613281,4.778161525726318,1001.9404907226562,801.2162475585938,935.970947265625,1001.9074096679688,cgp,mu+lambda,ant,6
661,661,3189.6381216049194,700.0748291015625,1687027078.2761595,0,661,1001.7366943359375,999.694091796875,246.0206298828125,4.772161960601807,1001.8515625,810.5592041015625,926.77490234375,1001.8313598632812,cgp,mu+lambda,ant,6
662,662,3194.4268600940704,680.28759765625,1687027083.064898,0,662,1001.939208984375,998.7324829101562,225.15333557128906,4.7696404457092285,1001.9909057617188,819.0709838867188,931.7198486328125,1001.9771728515625,cgp,mu+lambda,ant,6
663,663,3199.217768907547,687.0537719726562,1687027087.8558068,0,663,1001.841552734375,1000.22021484375,258.5976257324219,4.774994373321533,1002.1149291992188,810.472900390625,949.1717529296875,1001.8661499023438,cgp,mu+lambda,ant,6
664,664,3204.0083990097046,667.2675170898438,1687027092.646437,0,664,1001.7412719726562,999.9310302734375,253.21517944335938,4.773306369781494,1002.2782592773438,804.2344360351562,943.695556640625,1001.7638549804688,cgp,mu+lambda,ant,6
665,665,3208.799174308777,708.435302734375,1687027097.4372122,0,665,1001.95361328125,998.8455200195312,195.81105041503906,4.772965908050537,1001.9893188476562,853.173583984375,954.900634765625,1001.9552612304688,cgp,mu+lambda,ant,6
666,666,3213.589595556259,644.3466186523438,1687027102.2276335,0,666,1001.7987670898438,998.7646484375,256.3412170410156,4.773519515991211,1001.836181640625,788.7640380859375,895.7943115234375,1001.81396484375,cgp,mu+lambda,ant,6
667,667,3218.378905773163,687.6448974609375,1687027107.0169437,0,667,1001.89697265625,1000.931884765625,236.71060180664062,4.773200035095215,1002.2262573242188,838.8360595703125,976.6407470703125,1002.0625610351562,cgp,mu+lambda,ant,6
668,668,3223.166692495346,611.2591552734375,1687027111.8047304,0,668,1001.8619995117188,999.40087890625,276.06597900390625,4.771384239196777,1001.9601440429688,764.0770263671875,893.6741943359375,1001.8888549804688,cgp,mu+lambda,ant,6
669,669,3227.9562776088715,684.6058959960938,1687027116.5943155,0,669,1001.82861328125,998.9486083984375,247.72256469726562,4.7724432945251465,1001.9545288085938,813.6007080078125,930.11279296875,1001.84375,cgp,mu+lambda,ant,6
670,670,3232.7446582317352,677.1880493164062,1687027121.3826962,0,670,1001.87158203125,1000.46630859375,269.3112487792969,4.771908283233643,1002.251953125,791.310302734375,935.0052490234375,1002.0003662109375,cgp,mu+lambda,ant,6
671,671,3237.5328540802,654.076171875,1687027126.170892,0,671,1001.891357421875,999.1484375,247.13433837890625,4.771883010864258,1002.1412353515625,797.8585815429688,914.6517333984375,1001.95849609375,cgp,mu+lambda,ant,6
672,672,3242.3230419158936,659.7925415039062,1687027130.9610798,0,672,1001.8374633789062,999.5492553710938,274.25958251953125,4.7733941078186035,1002.4531860351562,763.3626098632812,877.851318359375,1002.1707153320312,cgp,mu+lambda,ant,6
673,673,3247.108571767807,609.4368286132812,1687027135.7466097,0,673,1001.846923828125,999.9603271484375,297.8035888671875,4.769937515258789,1002.211181640625,761.602783203125,908.2422485351562,1001.9256591796875,cgp,mu+lambda,ant,6
674,674,3251.896243572235,617.769287109375,1687027140.5342815,0,674,1001.83154296875,998.0626831054688,289.5090026855469,4.770247936248779,1002.0111083984375,762.0882568359375,927.1790771484375,1001.8438110351562,cgp,mu+lambda,ant,6
675,675,3256.686787366867,676.2647094726562,1687027145.3248253,0,675,1001.9267578125,999.4219360351562,221.75428771972656,4.773060321807861,1002.0516967773438,823.678466796875,940.703125,1001.9534301757812,cgp,mu+lambda,ant,6
676,676,3261.47331571579,667.1626586914062,1687027150.1113536,0,676,1001.7482299804688,998.4472045898438,257.05267333984375,4.77086067199707,1001.9834594726562,805.8290405273438,963.6458129882812,1001.7669677734375,cgp,mu+lambda,ant,6
677,677,3266.2629401683807,685.24560546875,1687027154.900978,0,677,1001.7003173828125,1000.8890380859375,240.5142059326172,4.773355484008789,1001.8523559570312,828.197509765625,971.3515014648438,1001.721923828125,cgp,mu+lambda,ant,6
678,678,3271.050077676773,692.060302734375,1687027159.6881156,0,678,1001.952880859375,999.6859130859375,230.2860870361328,4.770228385925293,1002.2223510742188,837.2788696289062,958.1165771484375,1001.9641723632812,cgp,mu+lambda,ant,6
679,679,3275.8350467681885,681.8997802734375,1687027164.4730847,0,679,1001.8002319335938,997.8319702148438,284.890380859375,4.769357204437256,1002.1278076171875,800.4636840820312,969.6676025390625,1001.9035034179688,cgp,mu+lambda,ant,6
680,680,3280.6218242645264,652.4347534179688,1687027169.2598622,0,680,1001.7813720703125,997.0347290039062,280.0014343261719,4.770219326019287,1001.9622802734375,785.8571166992188,962.517822265625,1001.8759155273438,cgp,mu+lambda,ant,6
681,681,3285.4087738990784,675.072998046875,1687027174.0468118,0,681,1001.8292236328125,997.9910278320312,246.46458435058594,4.769559860229492,1002.18603515625,817.4105834960938,955.8665771484375,1001.9114379882812,cgp,mu+lambda,ant,6
682,682,3290.197573661804,685.9727172851562,1687027178.8356116,0,682,1001.8585815429688,998.0106811523438,290.13397216796875,4.771359920501709,1001.9376831054688,782.241943359375,918.433837890625,1001.9344482421875,cgp,mu+lambda,ant,6
683,683,3294.9833765029907,667.1529541015625,1687027183.6214144,0,683,1001.9334716796875,996.9910888671875,232.6814422607422,4.767775535583496,1002.0631103515625,785.1576538085938,847.13720703125,1002.0016479492188,cgp,mu+lambda,ant,6
684,684,3299.7706396579742,639.552734375,1687027188.4086776,0,684,1001.869140625,997.652099609375,292.0505065917969,4.76870584487915,1002.2047119140625,787.1629638671875,961.2059326171875,1001.8814086914062,cgp,mu+lambda,ant,6
685,685,3304.5591127872467,699.5185546875,1687027193.1971507,0,685,1001.8175048828125,1000.1250610351562,229.7782440185547,4.771859645843506,1002.1036987304688,847.207275390625,978.114013671875,1001.8919677734375,cgp,mu+lambda,ant,6
686,686,3309.344081878662,680.0781860351562,1687027197.9821198,0,686,1001.7916870117188,998.5419921875,242.635986328125,4.766870498657227,1001.9227905273438,806.646728515625,919.056640625,1001.80517578125,cgp,mu+lambda,ant,6
687,687,3314.1330046653748,675.421142578125,1687027202.7710426,0,687,1001.73291015625,997.799072265625,252.6712646484375,4.770272254943848,1001.8480224609375,807.3546142578125,952.440185546875,1001.83935546875,cgp,mu+lambda,ant,6
688,688,3318.919729948044,730.6932983398438,1687027207.5577679,0,688,1001.7139892578125,997.7887573242188,299.1929016113281,4.7693939208984375,1001.9249267578125,811.9119262695312,963.3309936523438,1001.7724609375,cgp,mu+lambda,ant,6
689,689,3323.705644130707,693.9553833007812,1687027212.343682,0,689,1001.77490234375,999.0044555664062,254.90740966796875,4.767646312713623,1001.9371337890625,815.0350341796875,966.39501953125,1001.8919677734375,cgp,mu+lambda,ant,6
690,690,3328.492742538452,700.46826171875,1687027217.1307805,0,690,1001.9918823242188,999.3980102539062,284.1326904296875,4.768675327301025,1002.235595703125,803.204345703125,926.7957763671875,1002.0916748046875,cgp,mu+lambda,ant,6
691,691,3333.2787108421326,661.4969482421875,1687027221.9167488,0,691,1001.8538208007812,994.3612670898438,266.66326904296875,4.768422603607178,1002.0572509765625,789.5618286132812,930.6510009765625,1001.86669921875,cgp,mu+lambda,ant,6
692,692,3338.0647237300873,597.9373779296875,1687027226.7027617,0,692,1001.8595581054688,996.4393920898438,272.4612121582031,4.768041133880615,1001.9509887695312,764.0924682617188,885.9346923828125,1001.9315185546875,cgp,mu+lambda,ant,6
693,693,3342.8496417999268,704.5639038085938,1687027231.4876797,0,693,1001.7592163085938,998.322509765625,243.82833862304688,4.768092155456543,1001.8865966796875,813.2171630859375,935.4140625,1001.786376953125,cgp,mu+lambda,ant,6
694,694,3347.6355180740356,736.82861328125,1687027236.273556,0,694,1001.7770385742188,998.5693359375,216.17129516601562,4.768046855926514,1001.9586791992188,842.5171508789062,958.2769775390625,1001.8760986328125,cgp,mu+lambda,ant,6
695,695,3352.4244418144226,649.7665405273438,1687027241.0624797,0,695,1001.8314208984375,998.581787109375,303.1855163574219,4.770783424377441,1002.1619873046875,768.5721435546875,932.6646118164062,1001.9517211914062,cgp,mu+lambda,ant,6
696,696,3357.209935426712,671.118408203125,1687027245.8479733,0,696,1001.83251953125,998.13037109375,287.6061706542969,4.767477989196777,1001.8902587890625,787.8893432617188,914.6290283203125,1001.8563842773438,cgp,mu+lambda,ant,6
697,697,3361.997246980667,702.1737670898438,1687027250.635285,0,697,1001.9002685546875,997.9183959960938,251.91143798828125,4.768959045410156,1002.0751342773438,812.779541015625,968.2908935546875,1001.9236450195312,cgp,mu+lambda,ant,6
698,698,3366.784430027008,673.6342163085938,1687027255.422468,0,698,1001.8792724609375,997.081787109375,217.04991149902344,4.772177219390869,1001.9625244140625,806.9296875,902.1636962890625,1001.91162109375,cgp,mu+lambda,ant,6
699,699,3371.5698747634888,706.2109985351562,1687027260.2079127,0,699,1001.8732299804688,997.5667724609375,278.89739990234375,4.767853260040283,1002.23388671875,795.0515747070312,917.6309814453125,1001.9048461914062,cgp,mu+lambda,ant,6
700,700,3376.3566012382507,687.3302001953125,1687027264.9946392,0,700,1002.017333984375,997.79736328125,304.75396728515625,4.771313190460205,1002.1100463867188,782.270751953125,924.702880859375,1002.0831298828125,cgp,mu+lambda,ant,6
701,701,3381.1450822353363,624.3598022460938,1687027269.7831202,0,701,1001.7068481445312,998.7874755859375,242.4514617919922,4.77115535736084,1001.9830932617188,790.4577026367188,900.1776123046875,1001.796630859375,cgp,mu+lambda,ant,6
702,702,3385.9324793815613,684.2587890625,1687027274.5705173,0,702,1001.7783203125,998.09228515625,233.9717559814453,4.770418643951416,1001.9918823242188,808.2723388671875,937.5474853515625,1001.9149169921875,cgp,mu+lambda,ant,6
703,703,3390.7208893299103,693.86962890625,1687027279.3589272,0,703,1001.6795654296875,999.6870727539062,269.0334777832031,4.769754409790039,1001.724365234375,798.724365234375,919.6622314453125,1001.690185546875,cgp,mu+lambda,ant,6
704,704,3395.507164955139,634.119384765625,1687027284.1452029,0,704,1002.0780639648438,997.5435791015625,285.8332824707031,4.769071578979492,1002.1195678710938,772.1922607421875,878.092041015625,1002.0870361328125,cgp,mu+lambda,ant,6
705,705,3400.2945144176483,644.8064575195312,1687027288.9325523,0,705,1001.9188232421875,997.837890625,259.6766357421875,4.769131183624268,1002.0470581054688,776.6979370117188,883.2401733398438,1002.0418701171875,cgp,mu+lambda,ant,6
706,706,3405.0822989940643,665.619384765625,1687027293.720337,0,706,1001.8779907226562,998.7952880859375,212.6144256591797,4.769047260284424,1002.177001953125,821.0213012695312,899.766357421875,1001.8784790039062,cgp,mu+lambda,ant,6
707,707,3409.869376897812,658.953369140625,1687027298.5074148,0,707,1001.80859375,998.7832641601562,264.9487609863281,4.769642353057861,1001.8445434570312,777.1007080078125,859.3087768554688,1001.816162109375,cgp,mu+lambda,ant,6
708,708,3414.6545000076294,626.7431640625,1687027303.292538,0,708,1001.7403564453125,997.98388671875,281.5404052734375,4.7682013511657715,1002.0685424804688,781.4222412109375,935.358154296875,1001.9981079101562,cgp,mu+lambda,ant,6
709,709,3419.4398152828217,695.3732299804688,1687027308.0778532,0,709,1001.7808227539062,997.504638671875,239.27703857421875,4.768190383911133,1001.9755249023438,819.7612915039062,962.0249633789062,1001.875,cgp,mu+lambda,ant,6
710,710,3424.2270596027374,691.1819458007812,1687027312.8650975,0,710,1001.9610595703125,999.5543823242188,187.01324462890625,4.76923942565918,1002.1098022460938,843.568115234375,941.9282836914062,1002.0515747070312,cgp,mu+lambda,ant,6
711,711,3429.011646747589,664.6622314453125,1687027317.6496847,0,711,1001.7964477539062,999.5062255859375,280.1203918457031,4.766360759735107,1002.0438232421875,775.8530883789062,928.2373046875,1001.8034057617188,cgp,mu+lambda,ant,6
712,712,3433.7988543510437,714.3271484375,1687027322.4368923,0,712,1001.838134765625,1000.114013671875,233.60594177246094,4.770059585571289,1001.9741821289062,838.4093017578125,965.122802734375,1001.8822631835938,cgp,mu+lambda,ant,6
713,713,3438.584822177887,704.0772705078125,1687027327.22286,0,713,1001.8648071289062,1000.487060546875,246.7604522705078,4.768250942230225,1001.9541625976562,825.5484008789062,963.3184204101562,1001.8924560546875,cgp,mu+lambda,ant,6
714,714,3443.3717243671417,617.1776123046875,1687027332.0097623,0,714,1001.8824462890625,999.421875,272.71160888671875,4.769176959991455,1001.9605102539062,762.3624877929688,847.64404296875,1001.9301147460938,cgp,mu+lambda,ant,6
715,715,3448.15953874588,586.947265625,1687027336.7975767,0,715,1001.8324584960938,997.8883056640625,275.1282958984375,4.769601345062256,1001.91748046875,755.58935546875,893.22216796875,1001.8516845703125,cgp,mu+lambda,ant,6
716,716,3452.9461171627045,702.228271484375,1687027341.584155,0,716,1001.80322265625,999.0719604492188,212.4041290283203,4.768420219421387,1001.9929809570312,843.2693481445312,954.5684814453125,1001.8524780273438,cgp,mu+lambda,ant,6
717,717,3457.7338197231293,677.9104614257812,1687027346.3718576,0,717,1001.9095458984375,998.2655639648438,251.36634826660156,4.769190311431885,1002.2471923828125,808.5318603515625,948.413330078125,1002.0155639648438,cgp,mu+lambda,ant,6
718,718,3462.5197925567627,691.7913818359375,1687027351.1578305,0,718,1001.74755859375,998.7064208984375,216.2370147705078,4.76715087890625,1001.904541015625,836.1546630859375,939.6705322265625,1001.782958984375,cgp,mu+lambda,ant,6
719,719,3467.3071703910828,632.7725830078125,1687027355.9452083,0,719,1002.0289916992188,998.0172729492188,245.0506591796875,4.768999099731445,1002.0899658203125,795.7760620117188,931.8123779296875,1002.0896606445312,cgp,mu+lambda,ant,6
720,720,3472.0950791835785,646.9915771484375,1687027360.733117,0,720,1001.9694213867188,1000.1521606445312,221.24220275878906,4.770715236663818,1002.1370239257812,797.7394409179688,907.2860717773438,1001.9840087890625,cgp,mu+lambda,ant,6
721,721,3476.8807501792908,679.3294677734375,1687027365.518788,0,721,1001.683837890625,998.8197021484375,255.82908630371094,4.767424583435059,1002.01025390625,813.2940673828125,969.8270263671875,1001.89208984375,cgp,mu+lambda,ant,6
722,722,3481.6681327819824,684.3682861328125,1687027370.3061707,0,722,1001.8993530273438,997.2462768554688,248.06515502929688,4.768579006195068,1001.9909057617188,802.4425659179688,924.0265502929688,1001.9121704101562,cgp,mu+lambda,ant,6
723,723,3486.4536848068237,622.3984985351562,1687027375.0917227,0,723,1002.0402221679688,999.4664916992188,259.3170166015625,4.767891883850098,1002.13671875,767.6481323242188,860.9064331054688,1002.0834350585938,cgp,mu+lambda,ant,6
724,724,3491.2389426231384,597.7440795898438,1687027379.8769805,0,724,1001.7598876953125,996.6185302734375,269.7790222167969,4.767929553985596,1002.1268310546875,749.5496215820312,809.7783203125,1001.9615478515625,cgp,mu+lambda,ant,6
725,725,3496.026013612747,630.9805297851562,1687027384.6640515,0,725,1001.7728881835938,997.9351196289062,264.94024658203125,4.768711566925049,1001.9572143554688,794.6069946289062,955.9005126953125,1001.93603515625,cgp,mu+lambda,ant,6
726,726,3500.8114273548126,628.3367919921875,1687027389.4494653,0,726,1001.8768310546875,999.2105102539062,276.72314453125,4.767678260803223,1001.9840087890625,796.7801513671875,949.47021484375,1001.9052124023438,cgp,mu+lambda,ant,6
727,727,3505.5973403453827,709.2738647460938,1687027394.2353783,0,727,1001.8163452148438,1000.4531860351562,259.9619445800781,4.7684006690979,1001.8847045898438,820.3325805664062,950.3013916015625,1001.8265380859375,cgp,mu+lambda,ant,6
728,728,3510.3795313835144,668.089111328125,1687027399.0175693,0,728,1001.9432983398438,1000.1266479492188,201.8386993408203,4.754495143890381,1001.9821166992188,840.694580078125,952.9944458007812,1001.9458618164062,cgp,mu+lambda,ant,6
729,729,3515.1616220474243,651.5858154296875,1687027403.79966,0,729,1001.8956298828125,998.97216796875,247.13818359375,4.747269153594971,1002.0076904296875,792.4193725585938,899.9354248046875,1001.8999633789062,cgp,mu+lambda,ant,6
730,730,3519.936242580414,643.1466064453125,1687027408.5742805,0,730,1001.9191284179688,998.9888916015625,272.8205261230469,4.749788284301758,1002.23291015625,772.3960571289062,887.0252685546875,1002.0631713867188,cgp,mu+lambda,ant,6
731,731,3524.710201740265,691.0276489257812,1687027413.3482397,0,731,1002.0396118164062,998.7318115234375,236.58351135253906,4.749306678771973,1002.3256225585938,823.2200317382812,955.7428588867188,1002.2116088867188,cgp,mu+lambda,ant,6
