,training.top_k_reward.top_1_reward,_step,training.run_id,training.generation,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,training.fitness_std,training.top_k_reward.top_0_reward,_runtime,_timestamp,training.top_k_fit.top_0_fit,training.top_k_reward.top_2_reward,training.fitness_1q,training.fitness_3q,training.evaluation_time,training.top_k_fit.top_2_fit,solver,ea,fitness,environment,seed,training.evaluation
839,1000.9073486328125,839,1,839,645.8562622070312,728.1109619140625,1002.3480834960938,373.77496337890625,1001.5823364257812,14498.86238694191,1687612811.870452,1002.3817138671875,1001.572265625,998.5743408203125,380.939208984375,17.32027244567871,1002.2774658203125,cgp-large,mu+lambda,reward,ant,1,83900
840,1002.45361328125,840,1,840,-396.1394348144531,660.400390625,1002.3355712890625,10017.9775390625,1002.1549682617188,14516.220933437347,1687612829.2289984,1002.45361328125,1001.6051635742188,993.7727661132812,422.2922668457031,17.341699600219727,1002.3080444335938,cgp-large,mu+lambda,reward,ant,1,84000
841,1002.515869140625,841,1,841,688.228271484375,723.2633666992188,1002.5071411132812,332.1748352050781,994.5592041015625,14533.55887746811,1687612846.5669425,1002.5479125976562,1001.5469970703125,999.366943359375,471.5836181640625,17.321483612060547,1002.3283081054688,cgp-large,mu+lambda,reward,ant,1,84100
842,1000.8175659179688,842,1,842,621.7896118164062,687.875244140625,1002.6451416015625,340.6971435546875,1001.8739013671875,14550.902503967285,1687612863.910569,1003.3983764648438,1000.0079345703125,989.0221557617188,386.3326416015625,17.32514190673828,1002.2177124023438,cgp-large,mu+lambda,reward,ant,1,84200
843,1001.41650390625,843,1,843,571.5697631835938,629.390869140625,1002.2830810546875,402.3530578613281,995.4740600585938,14568.236742973328,1687612881.244808,1002.3878784179688,1001.763427734375,990.2206420898438,325.1953430175781,17.31754493713379,1002.2000122070312,cgp-large,mu+lambda,reward,ant,1,84300
844,1000.8588256835938,844,1,844,704.8423461914062,740.2169189453125,1002.398193359375,309.6746520996094,1002.4393920898438,14585.574519395828,1687612898.5825844,1002.4393920898438,999.0296020507812,1001.0856323242188,498.2705078125,17.32144546508789,1002.3753051757812,cgp-large,mu+lambda,reward,ant,1,84400
845,1001.8056640625,845,1,845,602.0263671875,698.31982421875,1002.2926635742188,371.0217590332031,1003.1336059570312,14602.927458286285,1687612915.9355233,1002.5000610351562,1002.2781982421875,976.0303955078125,356.4963684082031,17.33587074279785,1002.2334594726562,cgp-large,mu+lambda,reward,ant,1,84500
846,993.9214477539062,846,1,846,655.6658935546875,702.259033203125,1002.293212890625,303.85357666015625,1002.9261474609375,14620.270919322968,1687612933.2789843,1002.5462036132812,1001.6044311523438,968.7814331054688,452.81622314453125,17.32651710510254,1002.2916259765625,cgp-large,mu+lambda,reward,ant,1,84600
847,1002.5883178710938,847,1,847,677.8548583984375,728.7808837890625,1002.4872436523438,369.1558837890625,1002.5785522460938,14637.606623888016,1687612950.6146889,1002.4915161132812,1001.6995849609375,997.18408203125,499.4458923339844,17.318815231323242,1002.4808349609375,cgp-large,mu+lambda,reward,ant,1,84700
848,1002.4339599609375,848,1,848,635.770751953125,688.3135986328125,1002.1956176757812,326.3421936035156,999.6737060546875,14654.966979980469,1687612967.975045,1002.363037109375,1001.8092651367188,994.3506469726562,448.85516357421875,17.34379768371582,1002.1377563476562,cgp-large,mu+lambda,reward,ant,1,84800
849,1001.15234375,849,1,849,653.6978149414062,703.447509765625,1002.4860229492188,357.771484375,1001.8033447265625,14672.316365003586,1687612985.32443,1002.5162353515625,1001.995361328125,999.512451171875,410.5134582519531,17.331504821777344,1002.3975219726562,cgp-large,mu+lambda,reward,ant,1,84900
850,1001.656494140625,850,1,850,670.075927734375,706.8355102539062,1002.3515014648438,338.7910461425781,1002.23095703125,14689.661625146866,1687613002.6696901,1002.4044189453125,1002.6964111328125,997.8010864257812,451.5750732421875,17.328250885009766,1002.3497924804688,cgp-large,mu+lambda,reward,ant,1,85000
851,996.40625,851,1,851,692.255126953125,734.945556640625,1002.5164184570312,328.2771301269531,998.5658569335938,14706.988561630249,1687613019.9966266,1002.668701171875,1001.9215087890625,997.3084716796875,476.8428039550781,17.310243606567383,1002.4234619140625,cgp-large,mu+lambda,reward,ant,1,85100
852,1002.4175415039062,852,1,852,697.5143432617188,718.972900390625,1002.4522094726562,326.4696044921875,1002.4539794921875,14724.336608409882,1687613037.3446734,1002.6929931640625,998.4113159179688,999.2076416015625,501.2610168457031,17.33157730102539,1002.2232055664062,cgp-large,mu+lambda,reward,ant,1,85200
853,1000.7915649414062,853,1,853,608.8489379882812,703.6217041015625,1002.3578491210938,395.1649475097656,1002.5159912109375,14741.687474012375,1687613054.695539,1002.4227294921875,997.666015625,996.2782592773438,379.2742919921875,17.332563400268555,1002.2786865234375,cgp-large,mu+lambda,reward,ant,1,85300
854,1002.4939575195312,854,1,854,639.1851196289062,709.146240234375,1002.1919555664062,402.4622497558594,1003.0178833007812,14759.024068593979,1687613072.0321336,1002.2305297851562,1001.9031982421875,998.89990234375,407.2483215332031,17.31986427307129,1002.1810913085938,cgp-large,mu+lambda,reward,ant,1,85400
855,1001.7789916992188,855,1,855,629.3063354492188,695.9244384765625,1002.3551635742188,331.3726806640625,1003.7611083984375,14776.363229513168,1687613089.3712945,1002.4186401367188,1003.4352416992188,998.5086669921875,371.84796142578125,17.321828842163086,1002.320068359375,cgp-large,mu+lambda,reward,ant,1,85500
856,998.2564697265625,856,1,856,618.4568481445312,688.3803100585938,1002.5287475585938,353.9816589355469,1002.3139038085938,14793.564827919006,1687613106.572893,1002.6858520507812,1002.19677734375,989.2949829101562,355.1217346191406,17.184263229370117,1002.3139038085938,cgp-large,mu+lambda,reward,ant,1,85600
857,1001.8660888671875,857,1,857,639.0923461914062,707.6889038085938,1002.4368896484375,367.948974609375,1001.49267578125,14810.785461902618,1687613123.793527,1002.6053466796875,1002.1671752929688,996.4928588867188,371.5205078125,17.203140258789062,1002.3627319335938,cgp-large,mu+lambda,reward,ant,1,85700
858,1002.4909057617188,858,1,858,634.0069580078125,694.1676025390625,1002.46875,346.23931884765625,1000.4833984375,14827.999658584595,1687613141.0077236,1002.4788818359375,1001.7081298828125,997.2900390625,411.92889404296875,17.197141647338867,1002.4210815429688,cgp-large,mu+lambda,reward,ant,1,85800
859,1000.9637451171875,859,1,859,638.7319946289062,706.7365112304688,1002.5999145507812,383.8139953613281,1002.3372802734375,14845.212494850159,1687613158.2205598,1002.6021728515625,1002.0657958984375,997.2713012695312,408.72955322265625,17.19538688659668,1002.3185424804688,cgp-large,mu+lambda,reward,ant,1,85900
860,1001.9218139648438,860,1,860,660.175537109375,689.92529296875,1002.3764038085938,313.7154541015625,1002.5772094726562,14862.426218986511,1687613175.434284,1002.4136962890625,1002.4093017578125,997.14697265625,461.2609558105469,17.19576072692871,1002.3490600585938,cgp-large,mu+lambda,reward,ant,1,86000
861,1001.7005615234375,861,1,861,667.2057495117188,709.6555786132812,1002.4849243164062,355.2263488769531,1001.5036010742188,14879.654218673706,1687613192.6622837,1002.4868774414062,1002.2732543945312,995.9066162109375,417.6950988769531,17.211044311523438,1002.32080078125,cgp-large,mu+lambda,reward,ant,1,86100
862,1003.3410034179688,862,1,862,684.5087890625,713.2614135742188,1002.35107421875,319.59490966796875,1002.34521484375,14896.855338096619,1687613209.863403,1002.46728515625,998.7557373046875,996.8729248046875,487.89691162109375,17.183204650878906,1002.3192749023438,cgp-large,mu+lambda,reward,ant,1,86200
863,1001.5463256835938,863,1,863,-293.3793640136719,733.0697631835938,1002.6672973632812,10025.4287109375,1002.31201171875,14914.073531866074,1687613227.0815969,1002.7431640625,1002.0126342773438,997.1524047851562,506.2347717285156,17.201860427856445,1002.5711669921875,cgp-large,mu+lambda,reward,ant,1,86300
864,1001.1964111328125,864,1,864,650.3807373046875,704.9638061523438,1002.210205078125,347.69677734375,1000.6707153320312,14931.27607536316,1687613244.2841403,1002.2276611328125,1001.7777099609375,996.3509521484375,436.1406555175781,17.185453414916992,1002.1895141601562,cgp-large,mu+lambda,reward,ant,1,86400
865,1002.191650390625,865,1,865,735.3857421875,854.6473388671875,1002.2443237304688,292.9988708496094,1002.1931762695312,14948.491073131561,1687613261.499138,1002.3152465820312,1001.3869018554688,1000.046875,502.670166015625,17.197263717651367,1002.2344360351562,cgp-large,mu+lambda,reward,ant,1,86500
866,1001.8872680664062,866,1,866,715.995361328125,743.1057739257812,1002.2765502929688,299.1756896972656,1001.5950317382812,14965.727244853973,1687613278.7353098,1002.3432006835938,1002.78662109375,997.921630859375,545.6967163085938,17.21994400024414,1002.2451782226562,cgp-large,mu+lambda,reward,ant,1,86600
867,1001.5714111328125,867,1,867,706.1264038085938,748.708740234375,1002.3131713867188,298.8914794921875,1002.1163330078125,14982.931497097015,1687613295.939562,1002.484619140625,1002.85009765625,997.9471435546875,492.86456298828125,17.186796188354492,1002.1458129882812,cgp-large,mu+lambda,reward,ant,1,86700
868,1002.4202880859375,868,1,868,710.6836547851562,708.21923828125,1002.32373046875,283.3124694824219,1001.6720581054688,15000.155150651932,1687613313.1632156,1002.7780151367188,1002.1839599609375,996.2108764648438,481.733642578125,17.20647621154785,1002.2513427734375,cgp-large,mu+lambda,reward,ant,1,86800
869,1002.3048095703125,869,1,869,729.2465209960938,776.0513916015625,1002.2254028320312,286.0647277832031,1002.2123413085938,15017.541958093643,1687613330.550023,1002.4190063476562,1001.194580078125,997.536376953125,565.2700805664062,17.37002944946289,1002.200927734375,cgp-large,mu+lambda,reward,ant,1,86900
870,1002.8137817382812,870,1,870,720.720947265625,788.5099487304688,1002.4205322265625,305.8586730957031,1001.8660278320312,15034.912443876266,1687613347.9205089,1002.7062377929688,1002.4472045898438,999.49072265625,546.3496704101562,17.35386848449707,1002.4083251953125,cgp-large,mu+lambda,reward,ant,1,87000
871,1000.58203125,871,1,871,-321.1924133300781,707.137939453125,1002.3159790039062,10023.263671875,998.4598388671875,15052.28801369667,1687613365.2960787,1002.3740234375,1001.8596801757812,997.4390258789062,451.17877197265625,17.35879898071289,1002.1808471679688,cgp-large,mu+lambda,reward,ant,1,87100
872,1002.3395385742188,872,1,872,705.2318725585938,707.8743286132812,1002.4212036132812,273.10894775390625,1002.8861694335938,15069.657028198242,1687613382.6650932,1002.58349609375,1000.9967651367188,995.1305541992188,522.1820068359375,17.352190017700195,1002.2789916992188,cgp-large,mu+lambda,reward,ant,1,87200
873,1002.06591796875,873,1,873,661.4553833007812,707.690185546875,1002.2876586914062,330.3164978027344,1002.0601806640625,15087.028993368149,1687613400.0370584,1002.5147094726562,1002.2876586914062,989.2301635742188,453.40966796875,17.355520248413086,1002.2608642578125,cgp-large,mu+lambda,reward,ant,1,87300
874,1002.2030029296875,874,1,874,682.3416748046875,704.42236328125,1002.3177490234375,296.362060546875,1002.1735229492188,15104.417066335678,1687613417.4251313,1002.4178466796875,1002.5661010742188,993.7901000976562,485.66558837890625,17.37030601501465,1002.2769165039062,cgp-large,mu+lambda,reward,ant,1,87400
875,1001.1211547851562,875,1,875,704.9989013671875,707.0463256835938,1002.5436401367188,252.74484252929688,1001.7214965820312,15121.770652294159,1687613434.7787173,1002.8762817382812,1001.5215454101562,991.1743774414062,501.34698486328125,17.33635139465332,1002.3110961914062,cgp-large,mu+lambda,reward,ant,1,87500
876,1001.0382080078125,876,1,876,698.7520751953125,754.0764770507812,1002.470458984375,330.55517578125,1001.8697509765625,15139.15559720993,1687613452.1636622,1002.523681640625,1002.0548095703125,999.09033203125,470.6024169921875,17.36824607849121,1002.1660766601562,cgp-large,mu+lambda,reward,ant,1,87600
877,1002.1187133789062,877,1,877,663.5716552734375,705.6395263671875,1002.1661376953125,332.67974853515625,1002.968994140625,15156.389900922775,1687613469.397966,1002.3497314453125,1002.108154296875,995.7994995117188,502.6033935546875,17.21672248840332,1002.11328125,cgp-large,mu+lambda,reward,ant,1,87700
878,1002.3956298828125,878,1,878,684.8882446289062,707.6646728515625,1002.357177734375,339.1582946777344,1002.7415161132812,15173.650579214096,1687613486.6586442,1002.4110717773438,1001.7269897460938,997.4763793945312,444.6700744628906,17.24245262145996,1002.2824096679688,cgp-large,mu+lambda,reward,ant,1,87800
879,1001.3601684570312,879,1,879,635.8375854492188,706.397705078125,1002.2745971679688,373.16876220703125,999.146484375,15190.893285274506,1687613503.9013503,1002.4888916015625,1001.7083129882812,996.3307495117188,362.66302490234375,17.22562599182129,1002.2592163085938,cgp-large,mu+lambda,reward,ant,1,87900
880,1001.3052368164062,880,1,880,677.1957397460938,813.0570068359375,1002.2572021484375,355.22210693359375,999.209716796875,15208.142923116684,1687613521.150988,1002.3612670898438,1002.0241088867188,998.7603149414062,434.888427734375,17.232200622558594,1002.2349243164062,cgp-large,mu+lambda,reward,ant,1,88000
881,997.975830078125,881,1,881,703.0382080078125,795.53125,1002.4144287109375,320.39306640625,999.4876098632812,15225.380006074905,1687613538.388071,1002.6640014648438,1002.01953125,997.85986328125,464.0447692871094,17.21967315673828,1002.27783203125,cgp-large,mu+lambda,reward,ant,1,88100
882,1002.0116577148438,882,1,882,678.5265502929688,720.34130859375,1002.3209228515625,354.1777648925781,1001.7681884765625,15242.633928537369,1687613555.6419935,1002.49609375,1003.501708984375,998.7428588867188,450.6576232910156,17.236080169677734,1002.3175048828125,cgp-large,mu+lambda,reward,ant,1,88200
883,1001.7666015625,883,1,883,681.4605102539062,709.0796508789062,1002.7571411132812,317.7591552734375,1002.404541015625,15259.863997459412,1687613572.8720624,1002.7998046875,1002.3246459960938,997.124755859375,419.19189453125,17.21298599243164,1002.6310424804688,cgp-large,mu+lambda,reward,ant,1,88300
884,1003.165771484375,884,1,884,643.3702392578125,703.208740234375,1002.381591796875,330.5355224609375,1002.370361328125,15277.107026100159,1687613590.115091,1002.8737182617188,1001.280517578125,995.8718872070312,412.6796875,17.224998474121094,1002.2147216796875,cgp-large,mu+lambda,reward,ant,1,88400
885,1002.3706665039062,885,1,885,627.2530517578125,709.599365234375,1002.3706665039062,395.8560791015625,1001.1664428710938,15294.332664966583,1687613607.34073,1002.7687377929688,1001.5840454101562,999.0240478515625,362.70794677734375,17.210052490234375,1002.310791015625,cgp-large,mu+lambda,reward,ant,1,88500
886,1001.9260864257812,886,1,886,713.7994995117188,710.4608154296875,1002.3807983398438,277.17022705078125,1001.135009765625,15311.545298814774,1687613624.5533638,1002.5396728515625,1002.0164184570312,996.9146728515625,525.63720703125,17.193029403686523,1002.3419799804688,cgp-large,mu+lambda,reward,ant,1,88600
887,1001.7313232421875,887,1,887,690.9998168945312,720.7806396484375,1002.5982666015625,314.70111083984375,1002.718017578125,15328.766698360443,1687613641.7747633,1006.0120239257812,1001.1824340820312,1001.1212158203125,488.27972412109375,17.204965591430664,1002.4967651367188,cgp-large,mu+lambda,reward,ant,1,88700
888,1001.9911499023438,888,1,888,-357.2642822265625,709.5596923828125,1002.3579711914062,10021.4169921875,1002.0221557617188,15345.963603258133,1687613658.9716682,1002.4485473632812,1002.2224731445312,997.1331787109375,410.1912841796875,17.180660247802734,1002.3351440429688,cgp-large,mu+lambda,reward,ant,1,88800
889,1001.1796875,889,1,889,643.7974853515625,704.1076049804688,1021.2927856445312,380.5929870605469,1001.6661987304688,15363.181046962738,1687613676.189112,1028.07568359375,1001.4240112304688,999.1842651367188,420.59588623046875,17.200164794921875,1003.3082885742188,cgp-large,mu+lambda,reward,ant,1,88900
890,1018.5926513671875,890,1,890,717.032470703125,712.0126342773438,1014.6533203125,289.7632141113281,999.7265625,15380.413182258606,1687613693.4212472,1032.2073974609375,1001.5014038085938,1001.1997680664062,536.3177490234375,17.217287063598633,1013.396484375,cgp-large,mu+lambda,reward,ant,1,89000
891,1040.0050048828125,891,1,891,642.3253784179688,698.7099609375,1030.49267578125,331.1791076660156,1011.7008056640625,15397.61811208725,1687613710.626177,1031.3695068359375,1039.1307373046875,989.6229248046875,406.8078918457031,17.187774658203125,1026.4505615234375,cgp-large,mu+lambda,reward,ant,1,89100
892,1020.4848022460938,892,1,892,662.1550903320312,704.932373046875,1028.561279296875,350.8702392578125,1037.438232421875,15414.853280305862,1687613727.8613453,1035.8160400390625,1035.8160400390625,997.2368774414062,447.86102294921875,17.216821670532227,1027.2965087890625,cgp-large,mu+lambda,reward,ant,1,89200
893,1008.9554443359375,893,1,893,691.672119140625,755.92578125,1028.7618408203125,315.45025634765625,1031.69482421875,15432.062027931213,1687613745.070093,1032.7666015625,1028.7899169921875,997.187255859375,446.76611328125,17.193790435791016,1024.765869140625,cgp-large,mu+lambda,reward,ant,1,89300
894,1018.9085693359375,894,1,894,-283.7336730957031,778.947265625,1025.2974853515625,10026.4384765625,1021.8814697265625,15449.269489765167,1687613762.2775548,1025.95458984375,1023.395263671875,997.0081787109375,481.8529052734375,17.190624237060547,1021.9361572265625,cgp-large,mu+lambda,reward,ant,1,89400
895,1028.596923828125,895,1,895,673.5929565429688,711.8712768554688,1028.596923828125,349.6035461425781,1028.7547607421875,15466.486184120178,1687613779.494249,1036.038330078125,1018.5208129882812,997.4719848632812,465.03533935546875,17.197755813598633,1027.236083984375,cgp-large,mu+lambda,reward,ant,1,89500
896,1026.1065673828125,896,1,896,625.2045288085938,704.1861572265625,1026.3994140625,384.06787109375,1011.5836181640625,15483.68121266365,1687613796.6892776,1029.3570556640625,1015.999267578125,996.5087890625,401.0596618652344,17.1799373626709,1023.9570922851562,cgp-large,mu+lambda,reward,ant,1,89600
897,1018.5748901367188,897,1,897,-329.2477722167969,719.9952392578125,1024.32373046875,10023.7021484375,1014.9581909179688,15500.897832632065,1687613813.9058976,1026.5406494140625,1025.834716796875,997.2520751953125,425.82147216796875,17.199844360351562,1023.7152709960938,cgp-large,mu+lambda,reward,ant,1,89700
898,1010.7410278320312,898,1,898,622.111328125,706.4482421875,1026.0103759765625,362.59991455078125,1039.90087890625,15518.128517150879,1687613831.1365821,1029.5301513671875,1019.2047119140625,991.2592163085938,412.61724853515625,17.214984893798828,1024.6094970703125,cgp-large,mu+lambda,reward,ant,1,89800
899,1030.1385498046875,899,1,899,-320.9323425292969,755.9920043945312,1025.618896484375,10023.603515625,1017.5650024414062,15535.34031867981,1687613848.3483837,1031.9666748046875,1009.57421875,991.6893310546875,424.7571105957031,17.191089630126953,1025.0013427734375,cgp-large,mu+lambda,reward,ant,1,89900
900,1028.9638671875,900,1,900,654.8875732421875,704.9595947265625,1028.435302734375,350.086181640625,1021.50634765625,15552.57281780243,1687613865.5808828,1037.1092529296875,1017.1854858398438,996.4271240234375,456.8269958496094,17.217910766601562,1027.958251953125,cgp-large,mu+lambda,reward,ant,1,90000
901,1016.011962890625,901,1,901,703.2261352539062,719.0411376953125,1026.25927734375,308.6539001464844,1028.1973876953125,15569.783217668533,1687613882.7912827,1026.935791015625,1012.9259033203125,996.8173217773438,447.4884338378906,17.193466186523438,1025.2972412109375,cgp-large,mu+lambda,reward,ant,1,90100
902,1007.9362182617188,902,1,902,635.6331176757812,712.3091430664062,1027.93115234375,381.6230163574219,1028.1370849609375,15587.150317907333,1687613900.158383,1030.5528564453125,1016.4343872070312,996.8812255859375,376.266845703125,17.350841522216797,1027.667236328125,cgp-large,mu+lambda,reward,ant,1,90200
903,1018.5866088867188,903,1,903,-361.8631896972656,676.7459106445312,1023.989013671875,10019.4736328125,1026.6234130859375,15604.496508359909,1687613917.5045733,1027.5277099609375,1011.2198486328125,996.890380859375,417.3832092285156,17.330549240112305,1021.1712036132812,cgp-large,mu+lambda,reward,ant,1,90300
904,1023.3338012695312,904,1,904,-323.52142333984375,704.005126953125,1031.7808837890625,10023.41796875,1022.9954833984375,15621.86442899704,1687613934.872494,1033.5377197265625,1040.8212890625,999.0054321289062,468.1640930175781,17.350919723510742,1031.25830078125,cgp-large,mu+lambda,reward,ant,1,90400
905,1010.733642578125,905,1,905,642.4010620117188,707.6525268554688,1028.7802734375,373.84710693359375,1041.57275390625,15639.095080137253,1687613952.1031451,1035.01123046875,1007.521484375,996.5086059570312,465.5335388183594,17.21319007873535,1028.71826171875,cgp-large,mu+lambda,reward,ant,1,90500
906,1031.342041015625,906,1,906,706.1669311523438,747.1906127929688,1035.314453125,330.7059326171875,1005.2422485351562,15656.336448907852,1687613969.344514,1036.3177490234375,1035.314453125,997.9215698242188,486.1686096191406,17.22490119934082,1033.931884765625,cgp-large,mu+lambda,reward,ant,1,90600
907,1031.9693603515625,907,1,907,666.4110717773438,707.0770263671875,1028.6761474609375,345.0722351074219,1012.2227172851562,15673.538187026978,1687613986.546252,1029.0614013671875,1022.2464599609375,997.125244140625,467.45654296875,17.185184478759766,1028.3209228515625,cgp-large,mu+lambda,reward,ant,1,90700
908,1035.908447265625,908,1,908,644.0021362304688,702.4085693359375,1032.245361328125,349.5441589355469,1002.7490234375,15690.776328802109,1687614003.7843938,1033.5958251953125,1020.7122802734375,987.4469604492188,413.6619873046875,17.218242645263672,1028.2205810546875,cgp-large,mu+lambda,reward,ant,1,90800
909,1021.5659790039062,909,1,909,693.8868408203125,727.4207153320312,1026.458740234375,325.78643798828125,1012.2867431640625,15707.992196798325,1687614021.0002618,1027.1922607421875,1011.74072265625,997.4855346679688,477.21502685546875,17.20037841796875,1026.3634033203125,cgp-large,mu+lambda,reward,ant,1,90900
910,1029.1473388671875,910,1,910,664.4002075195312,709.9246215820312,1032.60302734375,374.3329772949219,1026.6990966796875,15725.222342014313,1687614038.230407,1044.3543701171875,1036.99169921875,999.0514526367188,430.0113220214844,17.214385986328125,1032.5411376953125,cgp-large,mu+lambda,reward,ant,1,91000
911,1023.7335815429688,911,1,911,681.1173095703125,708.4918212890625,1034.2822265625,334.7711486816406,1041.9910888671875,15742.432335615158,1687614055.4404006,1041.9910888671875,1034.2542724609375,996.2843627929688,420.6728210449219,17.19365882873535,1028.9154052734375,cgp-large,mu+lambda,reward,ant,1,91100
912,1032.5416259765625,912,1,912,663.0121459960938,713.5855712890625,1038.3409423828125,359.0814208984375,1051.6654052734375,15759.677497386932,1687614072.6855624,1042.87744140625,1042.87744140625,997.3580322265625,487.46099853515625,17.227081298828125,1032.106689453125,cgp-large,mu+lambda,reward,ant,1,91200
913,1045.041748046875,913,1,913,685.6892700195312,707.605712890625,1039.175048828125,319.237548828125,1045.1265869140625,15776.890320777893,1687614089.8983858,1045.1265869140625,1013.3320922851562,997.1344604492188,474.2319641113281,17.196163177490234,1035.07421875,cgp-large,mu+lambda,reward,ant,1,91300
914,1041.6259765625,914,1,914,681.9998168945312,728.099365234375,1039.5322265625,378.76611328125,1033.060546875,15794.113209724426,1687614107.1212747,1041.4754638671875,998.2775268554688,1005.7816772460938,446.1266784667969,17.203577041625977,1039.4783935546875,cgp-large,mu+lambda,reward,ant,1,91400
915,998.6168823242188,915,1,915,-301.37322998046875,728.3851318359375,1041.216796875,10025.5078125,1023.3511352539062,15811.318695545197,1687614124.3267605,1049.1646728515625,1044.99560546875,998.0618896484375,474.0835876464844,17.188749313354492,1039.7593994140625,cgp-large,mu+lambda,reward,ant,1,91500
916,1034.4071044921875,916,1,916,711.6312866210938,800.291259765625,1045.874755859375,348.5978698730469,1049.947265625,15828.689481973648,1687614141.697547,1049.947265625,1031.578857421875,1011.2366943359375,501.2390441894531,17.353796005249023,1045.557861328125,cgp-large,mu+lambda,reward,ant,1,91600
917,1037.0611572265625,917,1,917,709.7117309570312,813.3444213867188,1044.52099609375,351.6494140625,1047.3177490234375,15845.91284108162,1687614158.920906,1045.014404296875,1045.592529296875,995.7471923828125,553.9878540039062,17.20667839050293,1044.439208984375,cgp-large,mu+lambda,reward,ant,1,91700
918,1042.99609375,918,1,918,655.6984252929688,706.4801025390625,1044.7938232421875,359.0917663574219,998.6718139648438,15863.274598360062,1687614176.2826633,1046.1546630859375,1044.2786865234375,996.6791381835938,400.47418212890625,17.344423294067383,1044.2786865234375,cgp-large,mu+lambda,reward,ant,1,91800
919,1006.6404418945312,919,1,919,-308.22869873046875,736.425048828125,1045.364990234375,10024.4892578125,998.4146118164062,15880.607991695404,1687614193.6160567,1046.20849609375,1041.88330078125,995.9183349609375,447.95709228515625,17.315250396728516,1045.322509765625,cgp-large,mu+lambda,reward,ant,1,91900
920,997.0525512695312,920,1,920,740.3206176757812,802.1171875,1046.2509765625,322.6588134765625,1013.650634765625,15897.969265460968,1687614210.9773304,1046.7147216796875,1041.32861328125,1014.191650390625,504.633544921875,17.344100952148438,1045.6407470703125,cgp-large,mu+lambda,reward,ant,1,92000
921,998.3781127929688,921,1,921,665.044921875,706.55859375,1046.4312744140625,362.65594482421875,1044.4931640625,15915.307423591614,1687614228.3154886,1046.778564453125,1036.9520263671875,1005.8707885742188,435.25335693359375,17.320600509643555,1046.080078125,cgp-large,mu+lambda,reward,ant,1,92100
922,1042.6339111328125,922,1,922,707.1143798828125,760.1544189453125,1045.5428466796875,317.8468933105469,1046.3345947265625,15932.671517133713,1687614245.679582,1045.57470703125,998.7808227539062,998.3834228515625,497.27490234375,17.345827102661133,1044.946044921875,cgp-large,mu+lambda,reward,ant,1,92200
923,998.812744140625,923,1,923,663.3541870117188,701.6466064453125,1046.9842529296875,316.6141052246094,1043.0794677734375,15950.007237195969,1687614263.0153022,1047.6044921875,1046.7381591796875,986.2674560546875,467.34423828125,17.318300247192383,1046.548583984375,cgp-large,mu+lambda,reward,ant,1,92300
924,1044.876953125,924,1,924,669.2703247070312,706.3307495117188,1046.001953125,349.6857604980469,1044.4622802734375,15967.353901147842,1687614280.3619661,1047.089599609375,1031.047607421875,997.072021484375,415.7160949707031,17.32891845703125,1045.7169189453125,cgp-large,mu+lambda,reward,ant,1,92400
925,1051.5794677734375,925,1,925,-305.37982177734375,789.9207153320312,1046.8218994140625,10025.9873046875,1042.784423828125,15984.601969242096,1687614297.6100342,1047.1033935546875,1045.319580078125,996.9984130859375,484.6962585449219,17.23072624206543,1046.2847900390625,cgp-large,mu+lambda,reward,ant,1,92500
926,1048.302978515625,926,1,926,615.0203247070312,658.9735107421875,1046.150390625,388.6017761230469,1046.285400390625,16001.818220853806,1687614314.8262858,1049.7257080078125,1043.4898681640625,995.7724609375,383.210693359375,17.198204040527344,1045.6043701171875,cgp-large,mu+lambda,reward,ant,1,92600
927,997.1395874023438,927,1,927,749.3848876953125,751.3240356445312,1047.7198486328125,288.0965270996094,1050.0364990234375,16019.040841817856,1687614332.0489068,1048.6717529296875,998.3646240234375,998.5149536132812,513.2786254882812,17.204395294189453,1047.5980224609375,cgp-large,mu+lambda,reward,ant,1,92700
928,1049.53857421875,928,1,928,641.3425903320312,703.2188720703125,1047.0274658203125,366.9272155761719,1047.106201171875,16036.262644290924,1687614349.2707093,1047.106201171875,998.22998046875,975.3233642578125,415.94622802734375,17.20383644104004,1046.89501953125,cgp-large,mu+lambda,reward,ant,1,92800
929,1046.1434326171875,929,1,929,684.4428100585938,700.375244140625,1047.1400146484375,342.97821044921875,1050.6636962890625,16053.481146812439,1687614366.4892118,1047.5914306640625,1047.0704345703125,997.1614990234375,461.6769714355469,17.20075035095215,1047.0577392578125,cgp-large,mu+lambda,reward,ant,1,92900
930,1043.2294921875,930,1,930,679.2373046875,707.993896484375,1047.132080078125,362.9642639160156,1041.0533447265625,16070.689880132675,1687614383.697945,1048.07421875,1048.1192626953125,999.3359375,445.0271911621094,17.191316604614258,1046.2774658203125,cgp-large,mu+lambda,reward,ant,1,93000
931,1045.550048828125,931,1,931,692.8825073242188,739.517333984375,1047.355712890625,343.4698791503906,1045.55322265625,16087.903525352478,1687614400.9115903,1047.5263671875,1031.0780029296875,997.4464111328125,473.73675537109375,17.195554733276367,1046.6121826171875,cgp-large,mu+lambda,reward,ant,1,93100
