,training.generation,training.run_id,training.fitness_1q,training.top_k_fit.top_0_fit,training.top_k_reward.top_1_reward,training.fitness_3q,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_1_fit,training.fitness_median,training.top_k_fit.top_2_fit,training.top_k_reward.top_0_reward,training.top_k_reward.top_2_reward,_step,_runtime,_timestamp,training.fitness_std,solver,ea,fitness,environment,seed,training.evaluation
341,341,2,17.675655364990234,47.24301528930664,529.0757446289062,-0.012531481683254242,11.964265823364258,17.11359214782715,46.30607223510742,2.621063232421875,46.031028747558594,509.3152770996094,526.4033813476562,341,5895.980407714844,1687569691.3903587,17.544221878051758,cgp-large,mu+lambda,distance,ant,2,34100
342,342,2,22.207538604736328,47.247291564941406,486.8671875,0.002080725971609354,12.98861312866211,17.15174674987793,46.05708312988281,3.3012804985046387,46.017250061035156,517.79248046875,435.0623779296875,342,5913.149358510971,1687569708.5593095,17.583038330078125,cgp-large,mu+lambda,distance,ant,2,34200
343,343,2,17.370990753173828,46.36978530883789,457.7805480957031,0.022573743015527725,12.791379928588867,17.01938819885254,46.01866149902344,4.4633684158325195,45.543209075927734,469.9719543457031,573.4644165039062,343,5930.185720682144,1687569725.5956717,17.41230583190918,cgp-large,mu+lambda,distance,ant,2,34300
344,344,2,16.898963928222656,46.427005767822266,588.211181640625,0.013210182078182697,11.874438285827637,17.027950286865234,45.952369689941406,2.2624499797821045,45.864463806152344,555.4342651367188,572.9705810546875,344,5947.230815410614,1687569742.6407664,17.40848731994629,cgp-large,mu+lambda,distance,ant,2,34400
345,345,2,19.06482696533203,46.77176284790039,488.58209228515625,-0.01626003347337246,12.24031925201416,17.166397094726562,45.626007080078125,1.6333959102630615,45.619842529296875,488.228515625,414.101806640625,345,5964.415543079376,1687569759.825494,17.396957397460938,cgp-large,mu+lambda,distance,ant,2,34500
346,346,2,19.27242088317871,47.532188415527344,493.10150146484375,-0.012380133382976055,12.046602249145508,17.10434913635254,46.3126220703125,1.2700424194335938,46.05243682861328,458.91436767578125,508.0074157714844,346,5981.535932302475,1687569776.9458833,18.20949935913086,cgp-large,mu+lambda,distance,ant,2,34600
347,347,2,27.647056579589844,47.856353759765625,478.2626647949219,-0.01892031729221344,12.475171089172363,17.037641525268555,45.965152740478516,1.314528465270996,45.55158996582031,486.2210693359375,103.85218048095703,347,5998.590888500214,1687569794.0008395,18.056230545043945,cgp-large,mu+lambda,distance,ant,2,34700
348,348,2,23.577899932861328,45.99732971191406,466.63787841796875,0.008363454602658749,11.893778800964355,17.047069549560547,45.9471435546875,1.3442375659942627,45.785518646240234,467.6218566894531,503.2304382324219,348,6015.655752897263,1687569811.0657039,17.74481773376465,cgp-large,mu+lambda,distance,ant,2,34800
349,349,2,18.017494201660156,47.11825180053711,518.492919921875,-0.008179417811334133,11.56393051147461,17.058002471923828,45.909156799316406,1.5838381052017212,45.602439880371094,491.89935302734375,498.07562255859375,349,6032.731216907501,1687569828.1411679,17.53839683532715,cgp-large,mu+lambda,distance,ant,2,34900
350,350,2,17.834692001342773,47.38206100463867,507.4334716796875,-0.015222441405057907,11.853544235229492,17.151735305786133,46.19055938720703,2.369581937789917,45.88031768798828,466.4598083496094,90.95166015625,350,6049.899828672409,1687569845.3097796,17.74224281311035,cgp-large,mu+lambda,distance,ant,2,35000
351,351,2,25.674850463867188,45.90660095214844,480.8161315917969,0.007093519438058138,12.429905891418457,17.101469039916992,45.65959167480469,1.0742517709732056,45.601715087890625,461.65557861328125,374.2422180175781,351,6067.018634796143,1687569862.4285858,18.026281356811523,cgp-large,mu+lambda,distance,ant,2,35100
352,352,2,16.631729125976562,46.62221145629883,611.0934448242188,-0.027282679453492165,11.373762130737305,17.134620666503906,46.35679626464844,1.1611230373382568,46.00547409057617,610.58349609375,597.530517578125,352,6084.170694589615,1687569879.5806456,17.6040096282959,cgp-large,mu+lambda,distance,ant,2,35200
353,353,2,29.0684757232666,46.5081787109375,585.5718383789062,-0.08728770911693573,13.359508514404297,17.070863723754883,46.4726448059082,1.8993098735809326,45.93069076538086,586.967041015625,762.2877197265625,353,6101.259172439575,1687569896.6691234,18.374774932861328,cgp-large,mu+lambda,distance,ant,2,35300
354,354,2,16.019569396972656,47.761600494384766,541.9283447265625,-0.05352696403861046,11.350290298461914,17.045066833496094,46.02634048461914,0.44833433628082275,45.73834991455078,590.419677734375,579.2156372070312,354,6118.32094669342,1687569913.7308977,18.12253761291504,cgp-large,mu+lambda,distance,ant,2,35400
355,355,2,18.27357292175293,47.501522064208984,433.5946350097656,-0.003207459580153227,11.728869438171387,17.0548095703125,45.969276428222656,0.6926323771476746,45.937721252441406,522.5922241210938,734.3094482421875,355,6135.3932819366455,1687569930.803233,17.910673141479492,cgp-large,mu+lambda,distance,ant,2,35500
356,356,2,15.736796379089355,46.29701614379883,463.4957275390625,0.13604116439819336,12.3492431640625,17.286277770996094,46.02974319458008,3.640676736831665,45.943565368652344,699.9189453125,466.6105041503906,356,6152.6986582279205,1687569948.1086092,17.36225128173828,cgp-large,mu+lambda,distance,ant,2,35600
357,357,2,26.06112289428711,46.57784652709961,390.1893615722656,-0.032126523554325104,13.38873291015625,17.27486228942871,46.169437408447266,2.1623599529266357,45.90478515625,362.6139831542969,592.2429809570312,357,6169.9920926094055,1687569965.4020436,18.14153480529785,cgp-large,mu+lambda,distance,ant,2,35700
358,358,2,15.335477828979492,46.13763427734375,449.2701721191406,-0.04405476152896881,11.040153503417969,17.277437210083008,46.064998626708984,0.3248072564601898,45.675968170166016,402.2568359375,447.1150817871094,358,6187.289266347885,1687569982.6992173,17.94219970703125,cgp-large,mu+lambda,distance,ant,2,35800
359,359,2,26.470264434814453,48.008941650390625,581.8829345703125,-0.03779090568423271,12.981926918029785,17.2531681060791,46.22819137573242,2.406689405441284,45.46787643432617,580.056640625,515.09912109375,359,6204.562546491623,1687569999.9724975,18.108572006225586,cgp-large,mu+lambda,distance,ant,2,35900
360,360,2,26.576322555541992,46.36027145385742,505.302490234375,0.020085979253053665,13.698403358459473,17.306917190551758,46.13034439086914,3.2625010013580322,45.958221435546875,385.7334289550781,537.5093383789062,360,6221.895729780197,1687570017.3056808,17.99516487121582,cgp-large,mu+lambda,distance,ant,2,36000
361,361,2,19.991134643554688,45.895469665527344,593.1656494140625,0.014919760636985302,12.193963050842285,17.31952476501465,45.81657028198242,1.9352055788040161,45.66608810424805,568.8746337890625,506.2950439453125,361,6239.236367225647,1687570034.6463182,17.86267852783203,cgp-large,mu+lambda,distance,ant,2,36100
362,362,2,20.45928192138672,47.30765151977539,604.6499633789062,0.006076316349208355,12.600433349609375,17.051950454711914,45.938026428222656,2.004380464553833,45.82857131958008,339.37957763671875,384.0624084472656,362,6256.310584783554,1687570051.7205358,17.89922523498535,cgp-large,mu+lambda,distance,ant,2,36200
363,363,2,24.966541290283203,46.00284194946289,450.1077575683594,0.14736062288284302,12.801789283752441,16.979564666748047,45.94755935668945,3.568605899810791,45.89114761352539,528.956298828125,686.329833984375,363,6273.3071641922,1687570068.7171152,17.648386001586914,cgp-large,mu+lambda,distance,ant,2,36300
364,364,2,15.424386978149414,47.78851318359375,479.2386779785156,-0.005639547482132912,11.703909873962402,16.978317260742188,46.04351043701172,2.0886728763580322,46.02340316772461,760.8477783203125,598.3020629882812,364,6290.30748295784,1687570085.717434,17.680219650268555,cgp-large,mu+lambda,distance,ant,2,36400
365,365,2,20.785961151123047,46.55366897583008,374.0157775878906,0.0048547713086009026,11.912299156188965,17.011751174926758,45.98921585083008,1.2464474439620972,45.801509857177734,500.3486328125,444.39404296875,365,6307.338002443314,1687570102.7479534,18.0272274017334,cgp-large,mu+lambda,distance,ant,2,36500
366,366,2,21.50528335571289,46.48826217651367,592.0325317382812,0.02026432380080223,12.84384536743164,17.275333404541016,45.7274055480957,3.0624189376831055,45.68679428100586,588.271728515625,576.6162109375,366,6324.632754087448,1687570120.042705,17.84164810180664,cgp-large,mu+lambda,distance,ant,2,36600
367,367,2,28.458351135253906,47.706642150878906,743.1290893554688,-0.01730513386428356,14.359960556030273,17.11786460876465,46.116939544677734,3.401273727416992,45.5189323425293,504.51385498046875,503.315185546875,367,6341.78769826889,1687570137.1976492,18.311031341552734,cgp-large,mu+lambda,distance,ant,2,36700
368,368,2,20.42711067199707,47.91409683227539,507.7132263183594,0.0018955098930746317,12.4937105178833,17.34477424621582,46.16546630859375,1.8035483360290527,46.16263961791992,516.3402709960938,600.2142944335938,368,6359.151252746582,1687570154.5612037,17.594449996948242,cgp-large,mu+lambda,distance,ant,2,36800
369,369,2,15.847026824951172,46.180686950683594,594.51416015625,0.0021439092233777046,12.308205604553223,17.189802169799805,45.578250885009766,1.594738483428955,45.513851165771484,475.5586853027344,456.4061279296875,369,6376.3735682964325,1687570171.7835193,18.082355499267578,cgp-large,mu+lambda,distance,ant,2,36900
370,370,2,19.255956649780273,46.06159210205078,475.661376953125,-0.048527687788009644,11.236833572387695,17.099048614501953,45.756412506103516,0.6913728713989258,45.71722412109375,574.704833984375,530.1544799804688,370,6393.560427188873,1687570188.9703782,17.981353759765625,cgp-large,mu+lambda,distance,ant,2,37000
371,371,2,20.90143394470215,45.93435287475586,198.70848083496094,-0.0010502449003979564,12.16530990600586,17.24095344543457,45.83073806762695,1.0595104694366455,45.665348052978516,541.8243408203125,207.24671936035156,371,6410.820244073868,1687570206.230195,18.04746437072754,cgp-large,mu+lambda,distance,ant,2,37100
372,372,2,28.099853515625,45.83146286010742,574.7848510742188,-0.0029709190130233765,12.693256378173828,17.266658782958984,45.44618606567383,1.3004646301269531,45.42782211303711,546.5587158203125,594.7843627929688,372,6428.104823350906,1687570223.5147743,18.466617584228516,cgp-large,mu+lambda,distance,ant,2,37200
373,373,2,14.389311790466309,47.53196716308594,583.852783203125,-0.02217133343219757,11.236692428588867,17.245229721069336,46.17769241333008,1.114823818206787,46.14500045776367,540.0267944335938,540.3338012695312,373,6445.367641925812,1687570240.777593,17.799875259399414,cgp-large,mu+lambda,distance,ant,2,37300
374,374,2,20.738393783569336,46.51746368408203,498.7196350097656,-0.00528720673173666,12.269655227661133,17.268394470214844,45.94647979736328,2.0662879943847656,45.757469177246094,497.69940185546875,462.2182922363281,374,6462.653836727142,1687570258.0637877,18.115665435791016,cgp-large,mu+lambda,distance,ant,2,37400
375,375,2,16.984277725219727,46.02467346191406,419.36956787109375,0.0425875261425972,11.318686485290527,17.25387954711914,45.684425354003906,1.5114314556121826,45.68021774291992,489.75921630859375,547.9515991210938,375,6479.93658041954,1687570275.3465314,17.76803207397461,cgp-large,mu+lambda,distance,ant,2,37500
376,376,2,12.546578407287598,45.94303894042969,600.89453125,-0.05500362068414688,10.80197525024414,17.2243709564209,45.808799743652344,1.1117091178894043,45.6472053527832,560.6704711914062,579.34814453125,376,6497.248886823654,1687570292.6588378,17.813791275024414,cgp-large,mu+lambda,distance,ant,2,37600
377,377,2,18.53589630126953,46.78802490234375,379.8902587890625,-0.034035999327898026,11.917007446289062,17.036108016967773,45.89790344238281,1.4758520126342773,45.78261184692383,410.4166259765625,564.5095825195312,377,6514.32158780098,1687570309.7315388,17.754154205322266,cgp-large,mu+lambda,distance,ant,2,37700
378,378,2,15.03685474395752,46.3289909362793,492.0767822265625,-0.011102096177637577,11.301469802856445,17.084720611572266,46.270076751708984,1.810880422592163,46.03403854370117,591.3031616210938,495.2095031738281,378,6531.429533958435,1687570326.839485,17.66710090637207,cgp-large,mu+lambda,distance,ant,2,37800
379,379,2,23.13081932067871,47.08653259277344,404.3910217285156,-0.0024384655989706516,13.098078727722168,17.087308883666992,46.220603942871094,1.6042909622192383,45.73707962036133,406.0428466796875,389.79345703125,379,6548.538210868835,1687570343.9481618,18.189119338989258,cgp-large,mu+lambda,distance,ant,2,37900
380,380,2,19.075586318969727,46.00530242919922,460.3423156738281,0.00618195254355669,12.241347312927246,17.16313362121582,45.97938919067383,1.7553998231887817,45.886138916015625,450.6850280761719,479.07318115234375,380,6565.766429185867,1687570361.1763802,17.89522361755371,cgp-large,mu+lambda,distance,ant,2,38000
381,381,2,16.191566467285156,47.169708251953125,595.116455078125,-0.04280496761202812,11.1436767578125,17.273956298828125,46.05742263793945,0.8483651876449585,45.861488342285156,773.9189453125,593.2996215820312,381,6583.057905197144,1687570378.4678562,18.23153305053711,cgp-large,mu+lambda,distance,ant,2,38100
382,382,2,26.218509674072266,46.5669059753418,500.5977478027344,-0.0211471077054739,13.40380573272705,17.366498947143555,45.770076751708984,2.9366722106933594,45.51123809814453,497.90643310546875,484.9019775390625,382,6600.442203760147,1687570395.8521547,18.006107330322266,cgp-large,mu+lambda,distance,ant,2,38200
383,383,2,19.3574275970459,46.36520767211914,587.3934936523438,-0.06749163568019867,12.164578437805176,17.35477066040039,46.024871826171875,0.9114779829978943,45.96251678466797,520.5397338867188,589.407958984375,383,6617.815410852432,1687570413.2253618,18.182659149169922,cgp-large,mu+lambda,distance,ant,2,38300
384,384,2,16.957977294921875,46.4935417175293,509.456787109375,-0.021535178646445274,12.108566284179688,17.155094146728516,46.324947357177734,2.5793986320495605,46.31565856933594,466.6681213378906,482.267333984375,384,6634.987680912018,1687570430.397632,17.762550354003906,cgp-large,mu+lambda,distance,ant,2,38400
385,385,2,13.995917320251465,46.5710334777832,472.3546447753906,-0.006358618848025799,11.490340232849121,17.0141658782959,46.50566864013672,1.9469225406646729,45.67644500732422,576.4932861328125,448.7648620605469,385,6652.018723487854,1687570447.4286745,17.570459365844727,cgp-large,mu+lambda,distance,ant,2,38500
386,386,2,26.818613052368164,45.982872009277344,677.37353515625,-0.02716858685016632,12.944331169128418,17.07066535949707,45.45457077026367,2.822782039642334,45.44142532348633,602.5681762695312,585.0943603515625,386,6669.104552268982,1687570464.5145032,17.727039337158203,cgp-large,mu+lambda,distance,ant,2,38600
387,387,2,21.236331939697266,46.93978500366211,618.5297241210938,0.028459494933485985,12.596122741699219,17.022388458251953,46.15115737915039,2.330172061920166,45.972633361816406,520.9230346679688,618.26416015625,387,6686.142364025116,1687570481.552315,17.44959831237793,cgp-large,mu+lambda,distance,ant,2,38700
388,388,2,19.074621200561523,47.263084411621094,564.451416015625,0.008887047879397869,12.28054141998291,17.063949584960938,46.5816535949707,1.6172058582305908,46.00507354736328,502.39013671875,528.4091186523438,388,6703.222933769226,1687570498.6328847,17.802249908447266,cgp-large,mu+lambda,distance,ant,2,38800
389,389,2,20.729183197021484,48.162017822265625,489.3130798339844,-0.026425596326589584,12.37377643585205,17.035364151000977,47.72019577026367,0.9597738981246948,46.53874206542969,527.6820678710938,481.27337646484375,389,6720.273795127869,1687570515.683746,18.35318946838379,cgp-large,mu+lambda,distance,ant,2,38900
390,390,2,23.44437026977539,47.90140914916992,747.1959838867188,-0.019581642001867294,13.639533042907715,17.364580154418945,46.19831848144531,3.044905185699463,45.676029205322266,547.81103515625,588.4874267578125,390,6737.655310869217,1687570533.0652618,17.982662200927734,cgp-large,mu+lambda,distance,ant,2,39000
