,training.generation,training.fitness_median,training.evaluation_time,training.top_k_fit.top_0_fit,training.run_id,training.fitness_1q,training.fitness_3q,training.fitness_std,training.top_k_fit.top_2_fit,_runtime,_timestamp,training.fitness_mean,training.top_k_fit.top_1_fit,_step,solver,ea,environment,seed
803,803,273.8824462890625,2.05330753326416,1032.5631103515625,0,1018.6056518554688,56.191444396972656,440.71832275390625,1030.3782958984375,1669.6721422672272,1686910524.6135592,472.0309753417969,1032.04150390625,803,cgp,mu+lambda,hopper,1
804,804,277.9879150390625,2.049060583114624,1031.2796630859375,0,1014.8623046875,72.38390350341797,427.123046875,1028.1427001953125,1671.7351095676422,1686910526.6765265,459.0054626464844,1030.9915771484375,804,cgp,mu+lambda,hopper,1
805,805,237.47311401367188,2.0555613040924072,1033.0697021484375,0,1019.3782958984375,78.19972229003906,430.4745788574219,1029.9847412109375,1673.8030619621277,1686910528.744479,468.5079650878906,1031.0181884765625,805,cgp,mu+lambda,hopper,1
806,806,155.8993682861328,2.0609445571899414,1033.621337890625,0,1011.51171875,49.81147766113281,423.6693420410156,1029.730224609375,1675.8804228305817,1686910530.8218398,400.6416320800781,1032.8975830078125,806,cgp,mu+lambda,hopper,1
807,807,216.75711059570312,2.066317319869995,1033.2906494140625,0,1020.6303100585938,54.28087615966797,440.3819580078125,1031.168212890625,1677.9616413116455,1686910532.9030583,447.8918151855469,1031.83056640625,807,cgp,mu+lambda,hopper,1
808,808,284.56951904296875,2.1224493980407715,1035.01123046875,0,1019.172119140625,74.60408020019531,424.4983825683594,1031.442138671875,1680.100432395935,1686910535.0418494,472.384765625,1031.9923095703125,808,cgp,mu+lambda,hopper,1
809,809,194.70901489257812,2.146237850189209,1034.2779541015625,0,1005.3011474609375,58.79071807861328,10000.060546875,1030.684326171875,1682.265679359436,1686910537.2070963,-586.735595703125,1031.434326171875,809,cgp,mu+lambda,hopper,1
810,810,158.373291015625,2.1327860355377197,1031.911376953125,0,1013.43212890625,58.48383331298828,14066.4990234375,1030.2200927734375,1684.4246802330017,1686910539.3660972,-1580.176513671875,1030.5303955078125,810,cgp,mu+lambda,hopper,1
811,811,164.8509979248047,2.095332145690918,1031.206298828125,0,1016.343994140625,54.728050231933594,437.0155334472656,1030.2415771484375,1686.5462045669556,1686910541.4876215,431.69488525390625,1030.359130859375,811,cgp,mu+lambda,hopper,1
812,812,239.30484008789062,2.075923204421997,1030.946044921875,0,1015.0737915039062,76.71285247802734,417.455322265625,1030.023681640625,1688.6486053466797,1686910543.5900223,437.47991943359375,1030.51806640625,812,cgp,mu+lambda,hopper,1
813,813,273.20709228515625,2.069784164428711,1034.0693359375,0,1016.9025268554688,79.95362091064453,431.39251708984375,1031.6231689453125,1690.7565639019012,1686910545.6979809,496.4365234375,1032.6776123046875,813,cgp,mu+lambda,hopper,1
814,814,228.99766540527344,2.136997699737549,1032.17724609375,0,1020.320068359375,61.63189697265625,10008.45703125,1029.4598388671875,1692.9167885780334,1686910547.8582056,-516.9486694335938,1030.1365966796875,814,cgp,mu+lambda,hopper,1
815,815,241.57958984375,2.1267189979553223,1033.623779296875,0,1015.9774169921875,71.39192962646484,441.6449279785156,1030.7017822265625,1695.0618832111359,1686910550.0033002,458.4850769042969,1031.6522216796875,815,cgp,mu+lambda,hopper,1
816,816,214.02154541015625,2.0847129821777344,1034.7900390625,0,1020.7201538085938,58.23005676269531,443.18853759765625,1031.0989990234375,1697.1655027866364,1686910552.1069198,465.70513916015625,1031.470703125,816,cgp,mu+lambda,hopper,1
817,817,205.65199279785156,2.064206123352051,1036.42919921875,0,1012.8995361328125,74.96862030029297,428.1763916015625,1029.6390380859375,1699.2518203258514,1686910554.1932373,458.9033508300781,1030.9462890625,817,cgp,mu+lambda,hopper,1
818,818,178.0846710205078,2.0514609813690186,1033.379638671875,0,1009.7330322265625,61.97017288208008,426.9146423339844,1030.951416015625,1701.3205590248108,1686910556.261976,420.2462463378906,1031.35595703125,818,cgp,mu+lambda,hopper,1
819,819,196.60816955566406,2.012240409851074,1036.347900390625,0,1019.5733642578125,61.824913024902344,434.0503845214844,1031.1142578125,1703.346854686737,1686910558.2882717,444.7853088378906,1035.7587890625,819,cgp,mu+lambda,hopper,1
820,820,218.26705932617188,2.034149646759033,1029.6600341796875,0,1019.5787963867188,57.300018310546875,439.1520690917969,1028.07861328125,1705.3949875831604,1686910560.3364046,447.9659423828125,1028.555908203125,820,cgp,mu+lambda,hopper,1
821,821,127.2295150756836,2.0356311798095703,1036.478271484375,0,1019.3598022460938,55.29193878173828,444.95184326171875,1032.5146484375,1707.4467234611511,1686910562.3881404,420.0844421386719,1033.9581298828125,821,cgp,mu+lambda,hopper,1
822,822,246.552978515625,2.0382535457611084,1034.867431640625,0,1021.098876953125,97.00868225097656,451.49072265625,1032.7703857421875,1709.5020880699158,1686910564.443505,514.937744140625,1034.1192626953125,822,cgp,mu+lambda,hopper,1
823,823,148.02268981933594,2.0301265716552734,1031.7568359375,0,1016.1328735351562,56.477333068847656,449.5624694824219,1031.2208251953125,1711.5461294651031,1686910566.4875464,427.3269348144531,1031.5948486328125,823,cgp,mu+lambda,hopper,1
824,824,303.34576416015625,2.031935453414917,1033.2449951171875,0,1018.7050170898438,67.47794342041016,423.6613464355469,1031.9219970703125,1713.5921113491058,1686910568.5335283,470.6570129394531,1033.0679931640625,824,cgp,mu+lambda,hopper,1
825,825,237.34349060058594,2.0273165702819824,1034.905029296875,0,1019.2371215820312,53.895084381103516,437.5315856933594,1031.690673828125,1715.6340341567993,1686910570.5754511,453.9348449707031,1033.23095703125,825,cgp,mu+lambda,hopper,1
826,826,190.8966064453125,2.0309176445007324,1036.6812744140625,0,1015.9342041015625,60.04674530029297,449.8477783203125,1033.510498046875,1717.6790354251862,1686910572.6204524,436.7589111328125,1035.1981201171875,826,cgp,mu+lambda,hopper,1
827,827,211.61355590820312,1.9968442916870117,1031.7984619140625,0,1014.3350219726562,65.49413299560547,434.9686584472656,1028.5447998046875,1719.6900699138641,1686910574.631487,455.7712707519531,1029.4107666015625,827,cgp,mu+lambda,hopper,1
828,828,117.34495544433594,2.0270626544952393,1031.80859375,0,1006.4320068359375,61.11500549316406,425.32025146484375,1028.666259765625,1721.7314908504486,1686910576.6729078,387.6416320800781,1031.2916259765625,828,cgp,mu+lambda,hopper,1
829,829,210.89193725585938,2.030266761779785,1030.431396484375,0,1012.8427734375,66.57948303222656,436.8550720214844,1029.9622802734375,1723.7755386829376,1686910578.7169557,453.2099914550781,1030.0802001953125,829,cgp,mu+lambda,hopper,1
830,830,143.9786376953125,2.0289814472198486,1033.0233154296875,0,1009.068359375,54.51386260986328,428.1199645996094,1031.1026611328125,1725.8179643154144,1686910580.7593813,402.96392822265625,1032.22705078125,830,cgp,mu+lambda,hopper,1
831,831,201.72439575195312,2.0353844165802,1032.1964111328125,0,1008.2978515625,64.45428466796875,413.8909606933594,1031.7620849609375,1727.8668167591095,1686910582.8082337,400.08941650390625,1031.8565673828125,831,cgp,mu+lambda,hopper,1
832,832,254.1142120361328,2.0240609645843506,1033.6591796875,0,1022.068115234375,64.95193481445312,450.84466552734375,1030.201904296875,1729.904426574707,1686910584.8458436,503.0018615722656,1030.6102294921875,832,cgp,mu+lambda,hopper,1
833,833,221.717041015625,2.0306994915008545,1035.2728271484375,0,1018.4945068359375,60.39976501464844,427.3196105957031,1032.216064453125,1731.9489510059357,1686910586.890368,446.8343505859375,1032.78955078125,833,cgp,mu+lambda,hopper,1
834,834,170.35606384277344,2.024778366088867,1032.59375,0,1009.8460693359375,54.18412399291992,430.6823425292969,1030.6009521484375,1733.9879863262177,1686910588.9294033,417.29388427734375,1032.447265625,834,cgp,mu+lambda,hopper,1
835,835,160.09716796875,2.0267395973205566,1032.8538818359375,0,946.4755859375,63.96762466430664,406.2860107421875,1030.830322265625,1736.029581785202,1686910590.9709988,388.1565246582031,1031.4334716796875,835,cgp,mu+lambda,hopper,1
836,836,146.84661865234375,2.028120517730713,1030.46484375,0,1019.1334228515625,58.26197052001953,431.4460144042969,1028.8995361328125,1738.0720882415771,1686910593.0135052,413.4984130859375,1029.43798828125,836,cgp,mu+lambda,hopper,1
837,837,154.66363525390625,2.031874895095825,1031.8739013671875,0,1016.4442138671875,65.9360122680664,437.494384765625,1029.034423828125,1740.1183161735535,1686910595.0597332,437.31951904296875,1030.33935546875,837,cgp,mu+lambda,hopper,1
838,838,157.83265686035156,2.026020050048828,1033.68896484375,0,1015.4722290039062,65.91049194335938,437.4762878417969,1029.6939697265625,1742.1590576171875,1686910597.1004746,441.0270080566406,1029.7003173828125,838,cgp,mu+lambda,hopper,1
839,839,262.52618408203125,2.0292954444885254,1033.44287109375,0,1019.2754516601562,79.31573486328125,430.2995300292969,1029.6202392578125,1744.2022159099579,1686910599.143633,461.14202880859375,1032.4639892578125,839,cgp,mu+lambda,hopper,1
840,840,185.57974243164062,2.0291073322296143,1035.70703125,0,1017.7667236328125,66.81329345703125,424.92547607421875,1028.6104736328125,1746.2455196380615,1686910601.1869366,424.162109375,1029.3482666015625,840,cgp,mu+lambda,hopper,1
841,841,161.5423583984375,2.0273361206054688,1035.870361328125,0,1016.592041015625,68.2427978515625,433.69146728515625,1031.0845947265625,1748.2876245975494,1686910603.2290416,422.4427185058594,1032.86669921875,841,cgp,mu+lambda,hopper,1
842,842,186.30282592773438,2.0297937393188477,1034.2178955078125,0,1018.163330078125,60.21519470214844,447.34075927734375,1032.1168212890625,1750.3318490982056,1686910605.273266,463.7328796386719,1032.1920166015625,842,cgp,mu+lambda,hopper,1
843,843,159.35446166992188,2.0289316177368164,1031.296630859375,0,1018.0174560546875,64.16365051269531,440.817626953125,1029.0443115234375,1752.3751311302185,1686910607.316548,438.5910339355469,1029.2349853515625,843,cgp,mu+lambda,hopper,1
844,844,139.9321746826172,2.0265817642211914,1033.1328125,0,1021.5789794921875,56.33959197998047,448.8271484375,1030.9095458984375,1754.4164986610413,1686910609.3579156,425.22784423828125,1032.587890625,844,cgp,mu+lambda,hopper,1
845,845,330.54345703125,2.0125370025634766,1033.33837890625,0,1021.3970947265625,78.9688491821289,434.4842529296875,1030.832763671875,1756.4433405399323,1686910611.3847575,503.4314880371094,1032.4093017578125,845,cgp,mu+lambda,hopper,1
846,846,326.51629638671875,2.023688554763794,1033.5211181640625,0,1019.468505859375,69.97549438476562,433.7252197265625,1029.9488525390625,1758.4812335968018,1686910613.4226506,473.84912109375,1030.4388427734375,846,cgp,mu+lambda,hopper,1
847,847,229.6761016845703,2.0270867347717285,1034.915771484375,0,1020.4696044921875,68.98981475830078,432.8650207519531,1032.0989990234375,1760.5226187705994,1686910615.4640357,460.77252197265625,1032.150634765625,847,cgp,mu+lambda,hopper,1
848,848,204.05477905273438,2.0274746417999268,1036.0087890625,0,1017.7125244140625,69.52391052246094,439.8749694824219,1031.9771728515625,1762.5643992424011,1686910617.5058162,456.1982727050781,1035.26318359375,848,cgp,mu+lambda,hopper,1
849,849,212.16624450683594,2.025999069213867,1038.8057861328125,0,1022.65087890625,63.57197570800781,456.7471008300781,1031.5958251953125,1764.6051986217499,1686910619.5466156,498.60589599609375,1033.6885986328125,849,cgp,mu+lambda,hopper,1
850,850,195.7945556640625,2.025954008102417,1033.8359375,0,1015.0322875976562,56.15461730957031,429.4517517089844,1031.9173583984375,1766.6453545093536,1686910621.5867715,439.2557373046875,1032.3846435546875,850,cgp,mu+lambda,hopper,1
851,851,149.18557739257812,2.029548168182373,1030.755859375,0,1018.891357421875,56.190879821777344,445.19195556640625,1029.399169921875,1768.689388036728,1686910623.630805,450.4900817871094,1029.5841064453125,851,cgp,mu+lambda,hopper,1
852,852,191.7893524169922,2.0313634872436523,1033.9937744140625,0,1015.6033935546875,60.52204513549805,441.1109313964844,1032.09716796875,1770.7357239723206,1686910625.677141,448.8675231933594,1033.8624267578125,852,cgp,mu+lambda,hopper,1
853,853,182.08303833007812,2.034404993057251,1031.175537109375,0,1018.5095825195312,52.32195281982422,436.62298583984375,1030.3699951171875,1772.783709526062,1686910627.7251265,439.5775146484375,1030.6551513671875,853,cgp,mu+lambda,hopper,1
854,854,143.34373474121094,2.1373162269592285,1046.5699462890625,0,1010.6613159179688,67.17919921875,431.0773010253906,1033.26318359375,1774.9400329589844,1686910629.88145,415.5252990722656,1034.9984130859375,854,cgp,mu+lambda,hopper,1
855,855,211.57656860351562,2.0744264125823975,1044.4130859375,0,1016.6438598632812,70.24919128417969,436.3918762207031,1033.81103515625,1777.030065536499,1686910631.9714825,467.8841247558594,1035.60205078125,855,cgp,mu+lambda,hopper,1
856,856,265.1175537109375,2.059980630874634,1037.9085693359375,0,1019.1400146484375,61.487144470214844,445.80767822265625,1029.302490234375,1779.1055994033813,1686910634.0470164,476.6803894042969,1035.821533203125,856,cgp,mu+lambda,hopper,1
857,857,161.35186767578125,2.0633738040924072,1032.05859375,0,1017.7398681640625,60.129615783691406,436.7826232910156,1030.496826171875,1781.1887786388397,1686910636.1301956,423.6408996582031,1031.51904296875,857,cgp,mu+lambda,hopper,1
858,858,170.76858520507812,2.082876443862915,1066.85888671875,0,1020.227294921875,50.89687728881836,457.2706604003906,1041.0380859375,1783.2912991046906,1686910638.232716,466.0025634765625,1047.8828125,858,cgp,mu+lambda,hopper,1
859,859,145.96136474609375,2.0707335472106934,1060.5400390625,0,1016.1943359375,66.66465759277344,10002.9033203125,1044.8084716796875,1785.3821523189545,1686910640.3235693,-565.2420654296875,1046.5640869140625,859,cgp,mu+lambda,hopper,1
860,860,232.7163848876953,2.065648078918457,1074.372802734375,0,1019.6779174804688,60.350250244140625,440.8675842285156,1047.62548828125,1787.4640581607819,1686910642.4054751,463.88226318359375,1058.0118408203125,860,cgp,mu+lambda,hopper,1
861,861,142.16156005859375,2.0585708618164062,1059.4974365234375,0,1005.1419677734375,55.128623962402344,422.29620361328125,1057.3505859375,1789.5382103919983,1686910644.4796274,384.5121154785156,1058.7130126953125,861,cgp,mu+lambda,hopper,1
862,862,138.70590209960938,2.0614356994628906,1062.5960693359375,0,1023.2214965820312,44.47956085205078,458.5976257324219,1054.9737548828125,1791.615749835968,1686910646.5571668,452.25482177734375,1060.8507080078125,862,cgp,mu+lambda,hopper,1
863,863,228.48757934570312,2.044534921646118,1093.16748046875,0,1019.4224853515625,60.14326477050781,436.69842529296875,1075.455322265625,1793.6759989261627,1686910648.617416,454.5907287597656,1076.850341796875,863,cgp,mu+lambda,hopper,1
864,864,193.65573120117188,2.0368268489837646,1067.4052734375,0,1018.1456909179688,52.096954345703125,445.9192199707031,1057.447021484375,1795.7292246818542,1686910650.6706417,456.84234619140625,1066.5654296875,864,cgp,mu+lambda,hopper,1
865,865,170.42343139648438,2.031599521636963,1079.4481201171875,0,1020.3961181640625,63.134735107421875,431.5335693359375,1059.2957763671875,1797.7759535312653,1686910652.7173705,420.6930236816406,1072.6177978515625,865,cgp,mu+lambda,hopper,1
866,866,126.37837219238281,2.030388355255127,1098.9539794921875,0,1019.279541015625,53.77362060546875,10003.068359375,1063.97412109375,1799.8217175006866,1686910654.7631345,-571.5487670898438,1075.9403076171875,866,cgp,mu+lambda,hopper,1
867,867,184.56094360351562,2.0329225063323975,1063.5977783203125,0,1028.89892578125,56.63718795776367,454.45111083984375,1054.53759765625,1801.8711063861847,1686910656.8125234,460.5406188964844,1062.3292236328125,867,cgp,mu+lambda,hopper,1
868,868,259.6488342285156,2.0367867946624756,1060.1314697265625,0,1022.6146240234375,78.31613159179688,431.4893493652344,1052.329345703125,1803.9236333370209,1686910658.8650503,471.0765075683594,1055.7337646484375,868,cgp,mu+lambda,hopper,1
869,869,193.7667999267578,2.0327377319335938,1070.216796875,0,1012.6842041015625,69.12797546386719,426.58660888671875,1053.2843017578125,1805.9716124534607,1686910660.9130294,410.9217224121094,1058.6795654296875,869,cgp,mu+lambda,hopper,1
870,870,245.84097290039062,2.0374276638031006,1070.3968505859375,0,1021.8472290039062,66.94108581542969,458.1161193847656,1053.1463623046875,1808.0234122276306,1686910662.9648292,508.76373291015625,1061.5015869140625,870,cgp,mu+lambda,hopper,1
871,871,195.0179443359375,2.0361125469207764,1109.525390625,0,1023.131103515625,49.01851272583008,439.1317443847656,1058.9560546875,1810.0754005908966,1686910665.0168176,420.4385070800781,1081.0811767578125,871,cgp,mu+lambda,hopper,1
872,872,115.58367919921875,2.036935806274414,1082.9666748046875,0,1017.6742553710938,46.09810256958008,445.7855224609375,1071.7095947265625,1812.1280658245087,1686910667.0694828,406.1659240722656,1076.7847900390625,872,cgp,mu+lambda,hopper,1
873,873,186.6330108642578,2.0331637859344482,1085.97412109375,0,1022.9859619140625,71.49317932128906,441.6636047363281,1073.5877685546875,1814.176628112793,1686910669.118045,452.4361572265625,1082.4395751953125,873,cgp,mu+lambda,hopper,1
874,874,231.7892608642578,2.0382578372955322,1220.1480712890625,0,1026.2755126953125,87.38741302490234,430.615966796875,1066.8624267578125,1816.2301568984985,1686910671.1715739,465.40838623046875,1066.8936767578125,874,cgp,mu+lambda,hopper,1
875,875,182.9050750732422,2.0363645553588867,1066.779296875,0,1003.8141479492188,59.30809020996094,9999.359375,1058.47509765625,1818.2816858291626,1686910673.2231028,-593.0795288085938,1060.9573974609375,875,cgp,mu+lambda,hopper,1
876,876,134.1239013671875,2.0333611965179443,1077.3134765625,0,357.3555603027344,69.94386291503906,384.2550964355469,1063.6697998046875,1820.3302240371704,1686910675.271641,327.95513916015625,1076.5625,876,cgp,mu+lambda,hopper,1
877,877,127.32258605957031,2.034228801727295,1107.7933349609375,0,427.87353515625,59.28599548339844,403.506591796875,1064.9622802734375,1822.3803615570068,1686910677.3217785,342.8266296386719,1071.3631591796875,877,cgp,mu+lambda,hopper,1
878,878,197.58047485351562,2.036999225616455,1061.0948486328125,0,1015.91943359375,62.690818786621094,432.9687805175781,1057.1610107421875,1824.432456254959,1686910679.3738732,438.3577880859375,1060.34228515625,878,cgp,mu+lambda,hopper,1
879,879,137.46713256835938,2.0356929302215576,1082.81591796875,0,1021.2999877929688,60.640167236328125,433.68499755859375,1060.3143310546875,1826.4832921028137,1686910681.424709,413.07318115234375,1061.559326171875,879,cgp,mu+lambda,hopper,1
880,880,160.9632110595703,2.0365536212921143,1049.7525634765625,0,1020.18408203125,68.5943832397461,436.4230651855469,1046.3309326171875,1828.5355398654938,1686910683.4769568,428.7834167480469,1048.0806884765625,880,cgp,mu+lambda,hopper,1
881,881,149.44686889648438,2.0345170497894287,1064.0411376953125,0,1018.1556396484375,46.207427978515625,455.827880859375,1062.7938232421875,1830.5842525959015,1686910685.5256696,450.5966796875,1063.363525390625,881,cgp,mu+lambda,hopper,1
882,882,185.464111328125,2.038912057876587,1093.2239990234375,0,1013.1239624023438,57.136505126953125,450.6341247558594,1061.02978515625,1832.6373875141144,1686910687.5788045,457.8219299316406,1090.2408447265625,882,cgp,mu+lambda,hopper,1
883,883,312.2144775390625,2.0355961322784424,1110.82373046875,0,1024.31005859375,77.69316864013672,441.9786376953125,1084.0673828125,1834.6857409477234,1686910689.627158,501.73858642578125,1109.7200927734375,883,cgp,mu+lambda,hopper,1
884,884,134.2554931640625,2.035616636276245,1087.9073486328125,0,907.3724975585938,48.121822357177734,429.1344299316406,1084.7391357421875,1836.735127210617,1686910691.6765442,378.28546142578125,1086.44091796875,884,cgp,mu+lambda,hopper,1
885,885,201.80572509765625,2.035914897918701,1062.8929443359375,0,1020.2578125,74.30829620361328,435.92974853515625,1059.9998779296875,1838.7850949764252,1686910693.726512,459.2708435058594,1061.014892578125,885,cgp,mu+lambda,hopper,1
886,886,186.41403198242188,2.038774251937866,1068.317138671875,0,1015.3275146484375,53.27840805053711,438.9963684082031,1062.883544921875,1840.8381457328796,1686910695.7795627,440.6060791015625,1066.728759765625,886,cgp,mu+lambda,hopper,1
887,887,252.30905151367188,2.0392415523529053,1076.6043701171875,0,1014.9862060546875,70.614501953125,430.994873046875,1064.947021484375,1842.8915133476257,1686910697.8329303,456.7220153808594,1067.58544921875,887,cgp,mu+lambda,hopper,1
888,888,139.50355529785156,2.0365912914276123,1083.050537109375,0,1011.7372436523438,49.995201110839844,429.2503662109375,1064.4881591796875,1844.9424810409546,1686910699.883898,387.8834533691406,1070.1737060546875,888,cgp,mu+lambda,hopper,1
889,889,119.75675201416016,2.03737473487854,1083.7864990234375,0,1012.8047485351562,42.272056579589844,432.7855224609375,1050.3865966796875,1846.9941761493683,1686910701.9355931,380.73675537109375,1052.0576171875,889,cgp,mu+lambda,hopper,1
890,890,309.00616455078125,2.0379490852355957,1068.351318359375,0,1022.3162231445312,65.06219482421875,450.5901794433594,1061.167236328125,1849.0453519821167,1686910703.986769,498.2847595214844,1064.4088134765625,890,cgp,mu+lambda,hopper,1
891,891,233.28024291992188,2.0371880531311035,1098.5296630859375,0,1031.220458984375,66.42145538330078,438.8609924316406,1073.476318359375,1851.0977227687836,1686910706.0391397,462.47552490234375,1083.9234619140625,891,cgp,mu+lambda,hopper,1
892,892,206.40109252929688,2.036670446395874,1109.6851806640625,0,1016.9373779296875,58.14247512817383,448.6221923828125,1086.0577392578125,1853.1502077579498,1686910708.0916247,451.66632080078125,1087.4481201171875,892,cgp,mu+lambda,hopper,1
893,893,244.85853576660156,2.029899835586548,1084.8104248046875,0,1020.870849609375,64.8046646118164,444.97314453125,1074.3453369140625,1855.1956052780151,1686910710.1370223,475.29931640625,1079.7855224609375,893,cgp,mu+lambda,hopper,1
894,894,168.27621459960938,2.0277960300445557,1077.743896484375,0,1030.6361083984375,55.321502685546875,446.8306884765625,1062.947265625,1857.2386002540588,1686910712.1800172,448.5406188964844,1064.249755859375,894,cgp,mu+lambda,hopper,1
895,895,179.42813110351562,2.0272512435913086,1085.814697265625,0,1003.005126953125,49.59529495239258,425.945556640625,1058.3409423828125,1859.2809505462646,1686910714.2223675,422.4533386230469,1070.77587890625,895,cgp,mu+lambda,hopper,1
896,896,249.10269165039062,2.033235788345337,1090.783447265625,0,1029.8070068359375,63.54724884033203,455.2427062988281,1084.554443359375,1861.329250574112,1686910716.2706676,486.2914733886719,1085.7159423828125,896,cgp,mu+lambda,hopper,1
897,897,180.310791015625,2.030790090560913,1095.4920654296875,0,1035.1298828125,61.87503433227539,10007.4345703125,1081.1490478515625,1863.3754737377167,1686910718.3168907,-528.7583618164062,1085.112060546875,897,cgp,mu+lambda,hopper,1
898,898,178.70802307128906,2.0311625003814697,1111.1317138671875,0,1024.1573486328125,52.86346435546875,458.1990661621094,1083.7916259765625,1865.4220786094666,1686910720.3634956,444.72393798828125,1085.9193115234375,898,cgp,mu+lambda,hopper,1
899,899,161.93722534179688,2.031205892562866,1077.807373046875,0,1028.452392578125,38.875099182128906,464.24835205078125,1071.6090087890625,1867.4700269699097,1686910722.411444,451.2600402832031,1075.4599609375,899,cgp,mu+lambda,hopper,1
900,900,191.10137939453125,2.035123586654663,1087.7374267578125,0,1028.9559326171875,51.10016632080078,455.6591796875,1087.33056640625,1869.5205674171448,1686910724.4619844,464.54742431640625,1087.345947265625,900,cgp,mu+lambda,hopper,1
901,901,276.84075927734375,2.033799648284912,1080.4913330078125,0,1023.982666015625,59.045257568359375,439.3411560058594,1069.9359130859375,1871.570078611374,1686910726.5114956,455.4168701171875,1073.4927978515625,901,cgp,mu+lambda,hopper,1
902,902,137.29986572265625,2.033766508102417,1082.8160400390625,0,1027.7098388671875,62.853328704833984,463.7912902832031,1071.4639892578125,1873.619669675827,1686910728.5610867,433.716552734375,1079.918212890625,902,cgp,mu+lambda,hopper,1
903,903,212.1881103515625,2.0313687324523926,1098.9053955078125,0,1036.9200439453125,58.28272247314453,465.755859375,1083.34716796875,1875.6667273044586,1686910730.6081443,499.8377685546875,1085.49658203125,903,cgp,mu+lambda,hopper,1
904,904,203.8834228515625,2.034820079803467,1097.357666015625,0,1029.6629638671875,45.61448669433594,454.6521301269531,1072.543212890625,1877.7162981033325,1686910732.657715,458.56396484375,1097.212890625,904,cgp,mu+lambda,hopper,1
905,905,190.77687072753906,2.0323710441589355,1089.1417236328125,0,1035.1256103515625,52.32038116455078,449.7054138183594,1087.8941650390625,1879.7639257907867,1686910734.7053428,457.35595703125,1088.204345703125,905,cgp,mu+lambda,hopper,1
906,906,197.64505004882812,2.028564453125,1093.8525390625,0,1021.1795043945312,61.70100021362305,10003.1689453125,1085.9696044921875,1881.8076374530792,1686910736.7490544,-564.4451293945312,1093.8114013671875,906,cgp,mu+lambda,hopper,1
907,907,145.9208984375,2.02842116355896,1083.625,0,1016.6568603515625,59.23537826538086,441.49676513671875,1067.9344482421875,1883.8518469333649,1686910738.793264,422.8874816894531,1078.0823974609375,907,cgp,mu+lambda,hopper,1
908,908,149.25462341308594,2.0307159423828125,1112.87255859375,0,1017.70751953125,61.609195709228516,445.21856689453125,1083.1053466796875,1885.8989725112915,1686910740.8403895,440.7107849121094,1089.214111328125,908,cgp,mu+lambda,hopper,1
909,909,142.75021362304688,2.0360701084136963,1102.4617919921875,0,1031.5535888671875,60.26024627685547,448.815673828125,1084.4276123046875,1887.9496901035309,1686910742.891107,427.53216552734375,1088.985595703125,909,cgp,mu+lambda,hopper,1
910,910,145.87014770507812,2.03714919090271,1105.13134765625,0,1022.6986694335938,56.28871154785156,447.03466796875,1082.14501953125,1890.0023121833801,1686910744.9437292,408.7724609375,1089.548095703125,910,cgp,mu+lambda,hopper,1
911,911,205.37225341796875,2.0361716747283936,1096.1680908203125,0,1025.296875,52.645423889160156,446.5297546386719,1086.8660888671875,1892.054259300232,1686910746.9956763,451.2878723144531,1091.573974609375,911,cgp,mu+lambda,hopper,1
912,912,141.52377319335938,2.032121181488037,1084.77099609375,0,1017.5914306640625,55.751495361328125,9998.025390625,1064.3511962890625,1894.101239681244,1686910749.0426567,-618.45703125,1077.7509765625,912,cgp,mu+lambda,hopper,1
913,913,164.4403076171875,2.0302205085754395,1092.437255859375,0,1025.349609375,79.84932708740234,438.283447265625,1080.0859375,1896.1470239162445,1686910751.088441,429.7626953125,1084.267333984375,913,cgp,mu+lambda,hopper,1
914,914,158.70497131347656,2.0242934226989746,1087.8221435546875,0,1008.4400634765625,48.37516784667969,433.68194580078125,1072.9801025390625,1898.1870410442352,1686910753.128458,417.8404846191406,1077.359619140625,914,cgp,mu+lambda,hopper,1
915,915,128.24490356445312,2.0296835899353027,1074.703857421875,0,958.7053833007812,40.685508728027344,425.5603332519531,1056.477294921875,1900.232061624527,1686910755.1734786,390.69854736328125,1065.639404296875,915,cgp,mu+lambda,hopper,1
916,916,192.21702575683594,2.0228817462921143,1095.9095458984375,0,1034.9853515625,52.381744384765625,10005.2099609375,1092.182861328125,1902.2709703445435,1686910757.2123873,-549.4442749023438,1094.449462890625,916,cgp,mu+lambda,hopper,1
917,917,218.37625122070312,2.0346999168395996,1099.1781005859375,0,1037.1917724609375,54.03913879394531,467.10186767578125,1069.9320068359375,1904.3214836120605,1686910759.2629006,495.84576416015625,1074.2965087890625,917,cgp,mu+lambda,hopper,1
918,918,190.57073974609375,2.032984495162964,1102.01953125,0,1030.385498046875,45.66763687133789,456.416015625,1092.5975341796875,1906.370483160019,1686910761.3119001,470.6401062011719,1100.9327392578125,918,cgp,mu+lambda,hopper,1
919,919,316.1341552734375,2.035923957824707,1082.66259765625,0,1028.09521484375,65.90198516845703,442.2770690917969,1068.8453369140625,1908.4212710857391,1686910763.362688,482.9981384277344,1070.3946533203125,919,cgp,mu+lambda,hopper,1
920,920,193.60043334960938,2.0319504737854004,1105.470947265625,0,1023.0865478515625,42.50285720825195,461.04107666015625,1066.9693603515625,1910.4683680534363,1686910765.409785,463.3514099121094,1070.5908203125,920,cgp,mu+lambda,hopper,1
