,training.fitness_1q,training.top_k_fit.top_1_fit,training.run_id,training.generation,training.evaluation_time,training.fitness_3q,training.fitness_std,training.top_k_fit.top_2_fit,_timestamp,_runtime,training.fitness_mean,training.fitness_median,training.top_k_fit.top_0_fit,_step,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
824,1097.453369140625,1169.5316162109375,0,824,2.0600674152374268,59.94576644897461,464.128173828125,1168.59228515625,1686916788.0900087,1719.0993967056274,448.8567199707031,207.32327270507812,1179.499755859375,824,cgp,mu+lambda,reward,hopper,4,82400,1179.499755859375,1169.5316162109375,1168.59228515625
825,1045.561279296875,1175.1502685546875,0,825,2.0636510848999023,48.1750373840332,453.8894348144531,1168.446533203125,1686916790.1684158,1721.1778037548065,391.518310546875,203.0414276123047,1182.54931640625,825,cgp,mu+lambda,reward,hopper,4,82500,1182.54931640625,1175.1502685546875,1168.446533203125
826,1103.773193359375,1169.5997314453125,0,826,2.0592522621154785,53.60538864135742,10005.0830078125,1165.8629150390625,1686916792.242943,1723.2523310184479,-561.926025390625,197.0792236328125,1174.123291015625,826,cgp,mu+lambda,reward,hopper,4,82600,1174.123291015625,1169.5997314453125,1165.8629150390625
827,1067.8726806640625,1165.9443359375,0,827,2.063668727874756,53.78276824951172,467.1656494140625,1157.015625,1686916794.3216193,1725.3310072422028,400.2506408691406,162.50213623046875,1168.83056640625,827,cgp,mu+lambda,reward,hopper,4,82700,1168.83056640625,1165.9443359375,1157.015625
828,1101.846923828125,1171.7498779296875,0,828,2.065105438232422,59.37342071533203,479.14752197265625,1169.727294921875,1686916796.4013011,1727.4106891155243,432.8251953125,148.30499267578125,1172.613525390625,828,cgp,mu+lambda,reward,hopper,4,82800,1172.613525390625,1171.7498779296875,1169.727294921875
829,1090.181884765625,1175.3681640625,0,829,2.0658888816833496,46.80311584472656,473.23193359375,1170.1187744140625,1686916798.4816585,1729.4910464286804,403.2686767578125,134.9126739501953,1180.0382080078125,829,cgp,mu+lambda,reward,hopper,4,82900,1180.0382080078125,1175.3681640625,1170.1187744140625
830,1079.07470703125,1180.1746826171875,0,830,2.0614233016967773,55.15179443359375,470.3111267089844,1178.765869140625,1686916800.5579534,1731.5673413276672,435.9067077636719,194.7856903076172,1181.02294921875,830,cgp,mu+lambda,reward,hopper,4,83000,1181.02294921875,1180.1746826171875,1178.765869140625
831,1052.541015625,1167.462646484375,0,831,2.061739921569824,55.889949798583984,10000.935546875,1164.7518310546875,1686916802.6345541,1733.643942117691,-596.306884765625,182.97061157226562,1169.1173095703125,831,cgp,mu+lambda,reward,hopper,4,83100,1169.1173095703125,1167.462646484375,1164.7518310546875
832,1118.199951171875,1168.238525390625,0,832,2.0635907649993896,63.906551361083984,472.3307189941406,1167.250244140625,1686916804.71379,1735.723177909851,467.0498352050781,235.07791137695312,1186.0098876953125,832,cgp,mu+lambda,reward,hopper,4,83200,1186.0098876953125,1168.238525390625,1167.250244140625
833,1105.5675048828125,1158.291259765625,0,833,2.065718412399292,63.88044738769531,10007.978515625,1157.510009765625,1686916806.792818,1737.8022060394287,-532.8881225585938,221.02053833007812,1168.364013671875,833,cgp,mu+lambda,reward,hopper,4,83300,1168.364013671875,1158.291259765625,1157.510009765625
834,1106.9072265625,1172.90185546875,0,834,2.0614287853240967,79.84349822998047,485.9896240234375,1169.4818115234375,1686916808.86726,1739.8766479492188,508.4295349121094,219.17132568359375,1176.2548828125,834,cgp,mu+lambda,reward,hopper,4,83400,1176.2548828125,1172.90185546875,1169.4818115234375
835,1098.719970703125,1165.2354736328125,0,835,2.0612761974334717,79.35252380371094,464.2330322265625,1163.3927001953125,1686916810.9421468,1741.9515347480774,423.9690246582031,179.71632385253906,1175.0911865234375,835,cgp,mu+lambda,reward,hopper,4,83500,1175.0911865234375,1165.2354736328125,1163.3927001953125
836,1101.184326171875,1179.06640625,0,836,2.06264328956604,52.52271270751953,479.82421875,1171.4071044921875,1686916813.0176432,1744.0270311832428,430.1268615722656,168.26107788085938,1181.1895751953125,836,cgp,mu+lambda,reward,hopper,4,83600,1181.1895751953125,1179.06640625,1171.4071044921875
837,1117.83935546875,1157.4808349609375,0,837,2.061884641647339,68.48774719238281,481.92059326171875,1154.51904296875,1686916815.0927825,1746.1021704673767,484.6598205566406,222.0335693359375,1172.5565185546875,837,cgp,mu+lambda,reward,hopper,4,83700,1172.5565185546875,1157.4808349609375,1154.51904296875
838,1110.092529296875,1182.9990234375,0,838,2.0704729557037354,75.56058502197266,454.2196044921875,1177.0567626953125,1686916817.1763208,1748.1857087612152,436.36419677734375,210.19017028808594,1190.7197265625,838,cgp,mu+lambda,reward,hopper,4,83800,1190.7197265625,1182.9990234375,1177.0567626953125
839,1106.1376953125,1155.25439453125,0,839,2.0603179931640625,74.72311401367188,461.47674560546875,1154.7218017578125,1686916819.249591,1750.2589790821075,428.01263427734375,189.68589782714844,1156.3935546875,839,cgp,mu+lambda,reward,hopper,4,83900,1156.3935546875,1155.25439453125,1154.7218017578125
840,1089.4639892578125,1173.861328125,0,840,2.0638480186462402,65.764892578125,482.4911193847656,1163.8909912109375,1686916821.3265603,1752.335948228836,424.9596252441406,195.75424194335938,1174.480224609375,840,cgp,mu+lambda,reward,hopper,4,84000,1174.480224609375,1173.861328125,1163.8909912109375
841,1107.468994140625,1162.408935546875,0,841,2.0620532035827637,78.17678833007812,464.43853759765625,1160.6873779296875,1686916823.4020433,1754.411431312561,465.8763122558594,215.50267028808594,1178.010986328125,841,cgp,mu+lambda,reward,hopper,4,84100,1178.010986328125,1162.408935546875,1160.6873779296875
842,1074.834228515625,1174.6483154296875,0,842,2.0624537467956543,59.89594268798828,10003.5703125,1154.682861328125,1686916825.477358,1756.4867460727692,-570.6410522460938,204.17196655273438,1177.1690673828125,842,cgp,mu+lambda,reward,hopper,4,84200,1177.1690673828125,1174.6483154296875,1154.682861328125
843,1116.9654541015625,1175.635009765625,0,843,2.0724892616271973,71.24456787109375,482.839111328125,1175.3939208984375,1686916827.563635,1758.5730230808258,448.8326416015625,163.81895446777344,1176.8787841796875,843,cgp,mu+lambda,reward,hopper,4,84300,1176.8787841796875,1175.635009765625,1175.3939208984375
844,1110.280517578125,1157.224609375,0,844,2.0607728958129883,71.76194763183594,482.66192626953125,1152.851806640625,1686916829.6380026,1760.6473906040192,465.6408996582031,203.46112060546875,1161.132080078125,844,cgp,mu+lambda,reward,hopper,4,84400,1161.132080078125,1157.224609375,1152.851806640625
845,1027.867431640625,1169.843994140625,0,845,2.0666961669921875,47.61467361450195,452.54461669921875,1168.806884765625,1686916831.7184217,1762.7278096675873,384.6413269042969,151.942626953125,1171.822509765625,845,cgp,mu+lambda,reward,hopper,4,84500,1171.822509765625,1169.843994140625,1168.806884765625
846,1024.7275390625,1165.4671630859375,0,846,2.0639374256134033,75.42721557617188,447.25982666015625,1164.0115966796875,1686916833.7965262,1764.8059141635895,427.23577880859375,199.94154357910156,1166.2027587890625,846,cgp,mu+lambda,reward,hopper,4,84600,1166.2027587890625,1165.4671630859375,1164.0115966796875
847,1071.5137939453125,1171.6431884765625,0,847,2.0667216777801514,65.69268798828125,458.84234619140625,1170.79248046875,1686916835.8782582,1766.8876461982727,414.1687927246094,197.41915893554688,1177.42529296875,847,cgp,mu+lambda,reward,hopper,4,84700,1177.42529296875,1171.6431884765625,1170.79248046875
848,1119.9276123046875,1168.2039794921875,0,848,2.069484233856201,59.89068603515625,487.29669189453125,1164.7708740234375,1686916837.9615626,1768.970950603485,466.69342041015625,178.40133666992188,1168.9027099609375,848,cgp,mu+lambda,reward,hopper,4,84800,1168.9027099609375,1168.2039794921875,1164.7708740234375
849,1097.0438232421875,1171.0318603515625,0,849,2.072786569595337,47.73598098754883,475.33538818359375,1167.4239501953125,1686916840.0485232,1771.057911157608,428.78509521484375,192.95059204101562,1175.157470703125,849,cgp,mu+lambda,reward,hopper,4,84900,1175.157470703125,1171.0318603515625,1167.4239501953125
850,1109.37548828125,1168.31640625,0,850,2.1382296085357666,58.11792755126953,487.5787353515625,1163.74658203125,1686916842.209627,1773.2190148830414,466.59503173828125,194.96865844726562,1190.7554931640625,850,cgp,mu+lambda,reward,hopper,4,85000,1190.7554931640625,1168.31640625,1163.74658203125
851,1112.012451171875,1159.196044921875,0,851,2.0726261138916016,73.40286254882812,479.69305419921875,1156.9241943359375,1686916844.303964,1775.3133518695831,482.1806640625,204.20986938476562,1161.6729736328125,851,cgp,mu+lambda,reward,hopper,4,85100,1161.6729736328125,1159.196044921875,1156.9241943359375
852,1102.580078125,1163.5855712890625,0,852,2.0473368167877197,64.87313079833984,484.1102600097656,1162.794189453125,1686916846.37541,1777.3847980499268,495.86651611328125,221.836181640625,1177.650390625,852,cgp,mu+lambda,reward,hopper,4,85200,1177.650390625,1163.5855712890625,1162.794189453125
853,1117.99462890625,1171.3759765625,0,853,2.0449461936950684,54.242469787597656,485.697509765625,1166.1043701171875,1686916848.4413834,1779.450771331787,465.79779052734375,206.11390686035156,1182.8370361328125,853,cgp,mu+lambda,reward,hopper,4,85300,1182.8370361328125,1171.3759765625,1166.1043701171875
854,1104.337890625,1173.000732421875,0,854,2.038003444671631,68.62260437011719,462.22625732421875,1168.737548828125,1686916850.5005913,1781.5099792480469,438.06585693359375,191.38833618164062,1178.3482666015625,854,cgp,mu+lambda,reward,hopper,4,85400,1178.3482666015625,1173.000732421875,1168.737548828125
855,1072.3544921875,1179.9686279296875,0,855,2.0478713512420654,61.182777404785156,455.8470458984375,1178.1397705078125,1686916852.5710275,1783.5804154872894,408.08355712890625,163.03176879882812,1182.4202880859375,855,cgp,mu+lambda,reward,hopper,4,85500,1182.4202880859375,1179.9686279296875,1178.1397705078125
856,1118.685546875,1166.9765625,0,856,2.042145252227783,81.82951354980469,487.9816589355469,1166.2386474609375,1686916854.6345818,1785.6439697742462,510.11273193359375,224.51885986328125,1186.56982421875,856,cgp,mu+lambda,reward,hopper,4,85600,1186.56982421875,1166.9765625,1166.2386474609375
857,1100.747314453125,1160.8055419921875,0,857,2.0467045307159424,54.34148025512695,464.6639099121094,1157.849609375,1686916856.7019992,1787.7113871574402,421.3184814453125,148.50515747070312,1182.289794921875,857,cgp,mu+lambda,reward,hopper,4,85700,1182.289794921875,1160.8055419921875,1157.849609375
858,1110.474365234375,1172.9561767578125,0,858,2.044391632080078,46.48591613769531,508.3271179199219,1156.3994140625,1686916858.7680984,1789.7774863243103,446.37646484375,211.90420532226562,1178.0692138671875,858,cgp,mu+lambda,reward,hopper,4,85800,1178.0692138671875,1172.9561767578125,1156.3994140625
859,496.742431640625,1169.7381591796875,0,859,2.0439867973327637,49.414024353027344,440.5533142089844,1158.51123046875,1686916860.8341587,1791.843546628952,366.986083984375,167.37985229492188,1183.223876953125,859,cgp,mu+lambda,reward,hopper,4,85900,1183.223876953125,1169.7381591796875,1158.51123046875
860,1095.4166259765625,1182.378173828125,0,860,2.1309256553649902,82.68775939941406,459.0167541503906,1178.8009033203125,1686916862.9820123,1793.9914002418518,436.2018737792969,204.68124389648438,1184.72314453125,860,cgp,mu+lambda,reward,hopper,4,86000,1184.72314453125,1182.378173828125,1178.8009033203125
861,1070.4100341796875,1162.8179931640625,0,861,2.1105992794036865,56.38690185546875,461.66473388671875,1160.67041015625,1686916865.1062553,1796.1156432628632,407.1259765625,156.6055908203125,1168.3629150390625,861,cgp,mu+lambda,reward,hopper,4,86100,1168.3629150390625,1162.8179931640625,1160.67041015625
862,1105.8658447265625,1163.7965087890625,0,862,2.1034510135650635,57.92656707763672,470.2253723144531,1160.8623046875,1686916867.2240357,1798.2334237098694,469.56396484375,215.9960174560547,1181.970703125,862,cgp,mu+lambda,reward,hopper,4,86200,1181.970703125,1163.7965087890625,1160.8623046875
863,1085.888916015625,1170.9046630859375,0,863,2.0852949619293213,57.70505142211914,455.16583251953125,1160.9345703125,1686916869.3231099,1800.3324978351593,417.92218017578125,209.18405151367188,1178.8177490234375,863,cgp,mu+lambda,reward,hopper,4,86300,1178.8177490234375,1170.9046630859375,1160.9345703125
864,1056.943359375,1163.4586181640625,0,864,2.081408977508545,62.343048095703125,453.23004150390625,1149.328857421875,1686916871.4194102,1802.4287981987,391.61090087890625,184.71652221679688,1164.4346923828125,864,cgp,mu+lambda,reward,hopper,4,86400,1164.4346923828125,1163.4586181640625,1149.328857421875
865,1103.6915283203125,1169.1573486328125,0,865,2.040187358856201,58.95011520385742,468.939453125,1163.9381103515625,1686916873.4745383,1804.4839262962341,419.01702880859375,169.52236938476562,1176.14404296875,865,cgp,mu+lambda,reward,hopper,4,86500,1176.14404296875,1169.1573486328125,1163.9381103515625
866,1090.865966796875,1168.3157958984375,0,866,2.035447359085083,69.58296966552734,461.61285400390625,1167.630859375,1686916875.525064,1806.5344519615173,419.2868957519531,189.89398193359375,1179.2554931640625,866,cgp,mu+lambda,reward,hopper,4,86600,1179.2554931640625,1168.3157958984375,1167.630859375
867,1095.3096923828125,1168.4053955078125,0,867,2.040013074874878,46.85389709472656,471.3939208984375,1164.10498046875,1686916877.580659,1808.5900468826294,423.19970703125,197.81094360351562,1169.841552734375,867,cgp,mu+lambda,reward,hopper,4,86700,1169.841552734375,1168.4053955078125,1164.10498046875
868,1072.6097412109375,1163.0142822265625,0,868,2.0404093265533447,59.72352600097656,459.2852478027344,1161.6495361328125,1686916879.6359403,1810.64532828331,414.8503112792969,161.8171844482422,1163.7056884765625,868,cgp,mu+lambda,reward,hopper,4,86800,1163.7056884765625,1163.0142822265625,1161.6495361328125
869,1088.177734375,1171.5465087890625,0,869,2.0387988090515137,47.965904235839844,464.65130615234375,1167.335205078125,1686916881.68991,1812.6992979049683,401.06146240234375,181.0709228515625,1181.73681640625,869,cgp,mu+lambda,reward,hopper,4,86900,1181.73681640625,1171.5465087890625,1167.335205078125
870,1120.1368408203125,1175.654541015625,0,870,2.0378170013427734,63.98870849609375,485.0397644042969,1174.224609375,1686916883.742773,1814.752161026001,472.1496276855469,205.14584350585938,1184.9046630859375,870,cgp,mu+lambda,reward,hopper,4,87000,1184.9046630859375,1175.654541015625,1174.224609375
871,1118.149658203125,1173.139892578125,0,871,2.0428590774536133,61.763671875,477.7857971191406,1167.50048828125,1686916885.8010232,1816.8104112148285,434.95159912109375,170.0569305419922,1182.486572265625,871,cgp,mu+lambda,reward,hopper,4,87100,1182.486572265625,1173.139892578125,1167.50048828125
872,1120.98388671875,1167.4566650390625,0,872,2.043278217315674,51.54560852050781,481.57073974609375,1163.495361328125,1686916887.8587656,1818.8681535720825,432.6746520996094,163.59893798828125,1180.7239990234375,872,cgp,mu+lambda,reward,hopper,4,87200,1180.7239990234375,1167.4566650390625,1163.495361328125
873,1108.041748046875,1178.395751953125,0,873,2.042076587677002,72.99543762207031,485.74676513671875,1177.672607421875,1686916889.9158225,1820.9252104759216,456.6668701171875,199.53659057617188,1187.1126708984375,873,cgp,mu+lambda,reward,hopper,4,87300,1187.1126708984375,1178.395751953125,1177.672607421875
874,1130.76806640625,1179.7808837890625,0,874,2.047233819961548,75.3580093383789,488.86883544921875,1177.4989013671875,1686916891.9784508,1822.9878387451172,485.7946472167969,196.934326171875,1181.436279296875,874,cgp,mu+lambda,reward,hopper,4,87400,1181.436279296875,1179.7808837890625,1177.4989013671875
875,1116.679931640625,1187.543701171875,0,875,2.035719156265259,62.14619827270508,466.2203063964844,1186.6336669921875,1686916894.029099,1825.03848695755,439.5881042480469,210.90499877929688,1188.6881103515625,875,cgp,mu+lambda,reward,hopper,4,87500,1188.6881103515625,1187.543701171875,1186.6336669921875
876,1129.4871826171875,1179.5023193359375,0,876,2.044475555419922,59.01980209350586,487.32647705078125,1174.3780517578125,1686916896.0883813,1827.0977692604065,464.46044921875,175.04177856445312,1179.6134033203125,876,cgp,mu+lambda,reward,hopper,4,87600,1179.6134033203125,1179.5023193359375,1174.3780517578125
877,1095.341796875,1179.0361328125,0,877,2.040839672088623,66.29194641113281,460.8788146972656,1173.895751953125,1686916898.143916,1829.153303861618,406.1324157714844,163.74085998535156,1180.5404052734375,877,cgp,mu+lambda,reward,hopper,4,87700,1180.5404052734375,1179.0361328125,1173.895751953125
878,1117.338134765625,1179.3140869140625,0,878,2.0430517196655273,89.56468200683594,454.47509765625,1170.6070556640625,1686916900.2021034,1831.2114913463593,454.0233459472656,206.11785888671875,1179.3427734375,878,cgp,mu+lambda,reward,hopper,4,87800,1179.3427734375,1179.3140869140625,1170.6070556640625
879,1100.3736572265625,1176.076416015625,0,879,2.0395936965942383,71.00053405761719,459.2935485839844,1175.3040771484375,1686916902.2562847,1833.2656726837158,440.932373046875,185.89959716796875,1184.4554443359375,879,cgp,mu+lambda,reward,hopper,4,87900,1184.4554443359375,1176.076416015625,1175.3040771484375
880,737.87890625,1174.316650390625,0,880,2.036510944366455,56.43126678466797,444.18994140625,1172.1224365234375,1686916904.308126,1835.3175139427185,417.931640625,226.8585205078125,1174.384765625,880,cgp,mu+lambda,reward,hopper,4,88000,1174.384765625,1174.316650390625,1172.1224365234375
881,836.2705078125,1186.8502197265625,0,881,2.035187005996704,72.35101318359375,447.125244140625,1172.674072265625,1686916906.3595066,1837.3688945770264,431.00689697265625,214.8289031982422,1189.652587890625,881,cgp,mu+lambda,reward,hopper,4,88100,1189.652587890625,1186.8502197265625,1172.674072265625
882,1053.0595703125,1170.6724853515625,0,882,2.0357635021209717,51.32960510253906,465.4826354980469,1166.17236328125,1686916908.4098597,1839.4192476272583,411.5993957519531,177.69290161132812,1171.4339599609375,882,cgp,mu+lambda,reward,hopper,4,88200,1171.4339599609375,1170.6724853515625,1166.17236328125
883,1114.195068359375,1175.8587646484375,0,883,2.0394132137298584,38.108970642089844,475.3028564453125,1174.725830078125,1686916910.4643428,1841.473730802536,441.13897705078125,206.52899169921875,1178.4830322265625,883,cgp,mu+lambda,reward,hopper,4,88300,1178.4830322265625,1175.8587646484375,1174.725830078125
884,1129.71435546875,1175.0245361328125,0,884,2.035287857055664,41.364967346191406,489.58282470703125,1172.92431640625,1686916912.5145454,1843.5239334106445,427.2538146972656,153.89370727539062,1186.0216064453125,884,cgp,mu+lambda,reward,hopper,4,88400,1186.0216064453125,1175.0245361328125,1172.92431640625
885,1141.795166015625,1187.4923095703125,0,885,2.0371434688568115,63.15410614013672,494.62603759765625,1184.461181640625,1686916914.5667925,1845.5761804580688,467.87054443359375,185.53640747070312,1188.2108154296875,885,cgp,mu+lambda,reward,hopper,4,88500,1188.2108154296875,1187.4923095703125,1184.461181640625
886,1124.5826416015625,1171.8878173828125,0,886,2.038787603378296,57.636024475097656,487.1215515136719,1170.5887451171875,1686916916.6207647,1847.6301527023315,461.0169372558594,190.37374877929688,1184.0224609375,886,cgp,mu+lambda,reward,hopper,4,88600,1184.0224609375,1171.8878173828125,1170.5887451171875
887,1136.8223876953125,1188.32568359375,0,887,2.0390241146087646,64.6512451171875,474.7281799316406,1187.12451171875,1686916918.6742806,1849.6836686134338,438.07843017578125,186.86962890625,1191.114990234375,887,cgp,mu+lambda,reward,hopper,4,88700,1191.114990234375,1188.32568359375,1187.12451171875
888,999.8720703125,1178.218505859375,0,888,2.035331964492798,59.7272834777832,460.40618896484375,1171.3515625,1686916920.7249126,1851.7343006134033,415.1134033203125,193.28306579589844,1183.831787109375,888,cgp,mu+lambda,reward,hopper,4,88800,1183.831787109375,1178.218505859375,1171.3515625
889,1118.32275390625,1169.2901611328125,0,889,2.038112163543701,55.884708404541016,475.4820556640625,1168.83447265625,1686916922.777986,1853.7873740196228,460.48663330078125,208.27935791015625,1171.4302978515625,889,cgp,mu+lambda,reward,hopper,4,88900,1171.4302978515625,1169.2901611328125,1168.83447265625
890,1135.5433349609375,1185.3375244140625,0,890,2.0382184982299805,54.03127670288086,484.638671875,1170.996826171875,1686916924.832159,1855.841547012329,468.8282775878906,212.41909790039062,1187.132080078125,890,cgp,mu+lambda,reward,hopper,4,89000,1187.132080078125,1185.3375244140625,1170.996826171875
891,1118.623291015625,1184.3623046875,0,891,2.0401437282562256,50.36479949951172,477.3377685546875,1178.491943359375,1686916926.8876321,1857.8970201015472,436.7688903808594,203.6516876220703,1186.1416015625,891,cgp,mu+lambda,reward,hopper,4,89100,1186.1416015625,1184.3623046875,1178.491943359375
892,1130.771484375,1180.984375,0,892,2.0414609909057617,60.108619689941406,476.4095153808594,1173.316162109375,1686916928.9424436,1859.9518315792084,443.9056091308594,190.1309814453125,1184.012451171875,892,cgp,mu+lambda,reward,hopper,4,89200,1184.012451171875,1180.984375,1173.316162109375
893,1130.12646484375,1173.2674560546875,0,893,2.0424678325653076,85.30924987792969,474.0420837402344,1168.134521484375,1686916931.0000656,1862.00945353508,480.058349609375,210.75572204589844,1175.135009765625,893,cgp,mu+lambda,reward,hopper,4,89300,1175.135009765625,1173.2674560546875,1168.134521484375
894,727.6480712890625,1164.2647705078125,0,894,2.042104959487915,38.96451187133789,448.9647521972656,1160.3250732421875,1686916933.0569189,1864.0663068294525,377.16357421875,174.78533935546875,1167.135009765625,894,cgp,mu+lambda,reward,hopper,4,89400,1167.135009765625,1164.2647705078125,1160.3250732421875
895,591.0419921875,1171.1217041015625,0,895,2.037899971008301,57.41965103149414,446.5538024902344,1167.439208984375,1686916935.1103494,1866.1197373867035,380.2037353515625,164.96107482910156,1185.6387939453125,895,cgp,mu+lambda,reward,hopper,4,89500,1185.6387939453125,1171.1217041015625,1167.439208984375
896,1125.949462890625,1174.900634765625,0,896,2.036755084991455,75.44927215576172,466.7854309082031,1174.177001953125,1686916937.162481,1868.1718690395355,435.1941223144531,200.63229370117188,1175.8033447265625,896,cgp,mu+lambda,reward,hopper,4,89600,1175.8033447265625,1174.900634765625,1174.177001953125
897,1104.293212890625,1177.8480224609375,0,897,2.0365238189697266,51.13063049316406,469.9263000488281,1175.9017333984375,1686916939.2145817,1870.2239696979523,413.9667053222656,158.33827209472656,1179.824462890625,897,cgp,mu+lambda,reward,hopper,4,89700,1179.824462890625,1177.8480224609375,1175.9017333984375
898,1130.378173828125,1181.635986328125,0,898,2.035176992416382,47.66792297363281,478.1404724121094,1180.8282470703125,1686916941.2653594,1872.2747473716736,430.77105712890625,183.32618713378906,1183.175048828125,898,cgp,mu+lambda,reward,hopper,4,89800,1183.175048828125,1181.635986328125,1180.8282470703125
899,1131.4354248046875,1177.9932861328125,0,899,2.0362415313720703,75.69927215576172,470.6621398925781,1177.5791015625,1686916943.3190129,1874.328400850296,467.7677307128906,214.06797790527344,1183.879150390625,899,cgp,mu+lambda,reward,hopper,4,89900,1183.879150390625,1177.9932861328125,1177.5791015625
900,1108.863525390625,1174.281494140625,0,900,2.038759231567383,51.99211883544922,464.2215576171875,1170.232421875,1686916945.3725307,1876.381918668747,401.89849853515625,152.74993896484375,1176.0689697265625,900,cgp,mu+lambda,reward,hopper,4,90000,1176.0689697265625,1174.281494140625,1170.232421875
901,1118.7957763671875,1171.1434326171875,0,901,2.0368082523345947,79.84716796875,473.71624755859375,1169.3443603515625,1686916947.4233785,1878.4327664375305,463.9742126464844,195.92898559570312,1186.1380615234375,901,cgp,mu+lambda,reward,hopper,4,90100,1186.1380615234375,1171.1434326171875,1169.3443603515625
902,1116.3062744140625,1171.3524169921875,0,902,2.0398976802825928,53.038795471191406,481.09051513671875,1170.21337890625,1686916949.4781342,1880.4875221252441,456.5802917480469,184.75270080566406,1174.0682373046875,902,cgp,mu+lambda,reward,hopper,4,90200,1174.0682373046875,1171.3524169921875,1170.21337890625
903,385.8216552734375,1182.013916015625,0,903,2.0372443199157715,45.88847732543945,454.0364685058594,1180.443115234375,1686916951.5308373,1882.5402252674103,369.4571838378906,160.71266174316406,1183.0595703125,903,cgp,mu+lambda,reward,hopper,4,90300,1183.0595703125,1182.013916015625,1180.443115234375
904,1071.982177734375,1168.204345703125,0,904,2.0415024757385254,41.38042068481445,477.88372802734375,1164.8624267578125,1686916953.5878792,1884.597267150879,415.2370300292969,156.09608459472656,1180.749267578125,904,cgp,mu+lambda,reward,hopper,4,90400,1180.749267578125,1168.204345703125,1164.8624267578125
905,1104.10302734375,1174.9495849609375,0,905,2.0329952239990234,56.043975830078125,474.4309387207031,1165.950927734375,1686916955.6361172,1886.6455051898956,459.1865539550781,209.02792358398438,1176.2833251953125,905,cgp,mu+lambda,reward,hopper,4,90500,1176.2833251953125,1174.9495849609375,1165.950927734375
906,1120.05615234375,1173.5260009765625,0,906,2.0392916202545166,60.63483428955078,479.1645202636719,1172.794189453125,1686916957.690642,1888.7000300884247,440.4256591796875,209.81362915039062,1175.6484375,906,cgp,mu+lambda,reward,hopper,4,90600,1175.6484375,1173.5260009765625,1172.794189453125
907,1046.9583740234375,1177.3182373046875,0,907,2.0385310649871826,64.33641815185547,459.6735534667969,1166.49755859375,1686916959.7438126,1890.7532005310059,398.5851135253906,162.21713256835938,1178.1875,907,cgp,mu+lambda,reward,hopper,4,90700,1178.1875,1177.3182373046875,1166.49755859375
908,1121.05419921875,1166.6214599609375,0,908,2.0390396118164062,67.81427001953125,467.9341735839844,1166.1640625,1686916961.7976804,1892.807068347931,422.1731872558594,179.46414184570312,1168.146728515625,908,cgp,mu+lambda,reward,hopper,4,90800,1168.146728515625,1166.6214599609375,1166.1640625
909,1138.9581298828125,1173.9747314453125,0,909,2.0384488105773926,83.77913665771484,473.9861145019531,1173.4146728515625,1686916963.851587,1894.8609750270844,461.6070556640625,203.0570068359375,1180.4537353515625,909,cgp,mu+lambda,reward,hopper,4,90900,1180.4537353515625,1173.9747314453125,1173.4146728515625
910,1053.458251953125,1179.18701171875,0,910,2.0374503135681152,61.959571838378906,467.3345031738281,1174.08544921875,1686916965.9035923,1896.9129803180695,434.6600036621094,203.24497985839844,1179.800048828125,910,cgp,mu+lambda,reward,hopper,4,91000,1179.800048828125,1179.18701171875,1174.08544921875
911,921.8734741210938,1179.8232421875,0,911,2.0425097942352295,56.8841667175293,442.8985900878906,1179.052490234375,1686916967.9613395,1898.970727443695,398.77935791015625,200.03770446777344,1183.6002197265625,911,cgp,mu+lambda,reward,hopper,4,91100,1183.6002197265625,1179.8232421875,1179.052490234375
912,1137.201416015625,1182.7349853515625,0,912,2.0377111434936523,84.99703216552734,469.6703796386719,1174.4427490234375,1686916970.0139182,1901.023306131363,470.45819091796875,208.0620880126953,1184.8758544921875,912,cgp,mu+lambda,reward,hopper,4,91200,1184.8758544921875,1182.7349853515625,1174.4427490234375
913,1129.3125,1169.3575439453125,0,913,2.03695011138916,46.52006912231445,479.5062255859375,1168.6243896484375,1686916972.0663393,1903.07572722435,423.1343688964844,180.32794189453125,1170.0640869140625,913,cgp,mu+lambda,reward,hopper,4,91300,1170.0640869140625,1169.3575439453125,1168.6243896484375
914,327.2447509765625,1171.160400390625,0,914,2.0358176231384277,46.846797943115234,441.4422302246094,1170.8831787109375,1686916974.1178763,1905.1272642612457,358.03326416015625,152.23324584960938,1189.069091796875,914,cgp,mu+lambda,reward,hopper,4,91400,1189.069091796875,1171.160400390625,1170.8831787109375
915,1086.5859375,1182.045166015625,0,915,2.037984848022461,70.18163299560547,454.68292236328125,1177.067138671875,1686916976.170578,1907.1799659729004,417.6867370605469,207.22845458984375,1183.7088623046875,915,cgp,mu+lambda,reward,hopper,4,91500,1183.7088623046875,1182.045166015625,1177.067138671875
916,1110.545166015625,1176.1448974609375,0,916,2.0401577949523926,60.05729293823242,461.1094055175781,1174.8018798828125,1686916978.2256346,1909.2350225448608,397.1791687011719,166.69625854492188,1183.6065673828125,916,cgp,mu+lambda,reward,hopper,4,91600,1183.6065673828125,1176.1448974609375,1174.8018798828125
