,training.generation,training.fitness_mean,_timestamp,training.fitness_1q,training.fitness_3q,training.top_k_fit.top_0_fit,_step,training.fitness_median,training.evaluation_time,training.fitness_std,training.top_k_fit.top_1_fit,_runtime,training.run_id,training.top_k_fit.top_2_fit,solver,ea,environment,seed
602,602,382.7757263183594,1686926770.6669657,909.0009765625,47.07764434814453,1156.0068359375,602,125.1718521118164,2.038358449935913,442.36273193359375,1152.8873291015625,1261.8786118030548,0,1147.62109375,cgp,mu+lambda,hopper,9
603,603,408.4987487792969,1686926772.7219799,1012.9908447265625,54.58384323120117,1146.2569580078125,603,120.28987121582031,2.0417044162750244,449.710693359375,1142.371337890625,1263.9336259365082,0,1140.3524169921875,cgp,mu+lambda,hopper,9
604,604,-1551.0999755859375,1686926774.7754862,1000.9295654296875,60.06476974487305,1145.9344482421875,604,187.14202880859375,2.0394134521484375,14071.0849609375,1142.320556640625,1265.9871323108673,0,1132.3028564453125,cgp,mu+lambda,hopper,9
605,605,487.307373046875,1686926776.8300672,1066.9503173828125,83.01127624511719,1166.0372314453125,605,189.88970947265625,2.0408034324645996,469.7045593261719,1144.5640869140625,1268.0417132377625,0,1143.6444091796875,cgp,mu+lambda,hopper,9
606,606,444.94287109375,1686926778.8831656,1050.246337890625,46.915260314941406,1147.5645751953125,606,178.33438110351562,2.0395195484161377,470.83349609375,1141.1162109375,1270.0948116779327,0,1131.901611328125,cgp,mu+lambda,hopper,9
607,607,475.1195983886719,1686926780.9329607,1020.982666015625,62.5676383972168,1150.14501953125,607,203.3024444580078,2.034012794494629,463.85345458984375,1141.982421875,1272.1446068286896,0,1141.42529296875,cgp,mu+lambda,hopper,9
608,608,440.7366943359375,1686926782.9892921,1036.3328857421875,58.43227005004883,1156.053955078125,608,178.85125732421875,2.041015863418579,453.56353759765625,1152.2506103515625,1274.2009382247925,0,1151.3919677734375,cgp,mu+lambda,hopper,9
609,609,521.871337890625,1686926785.0403485,1072.5784912109375,63.97709274291992,1155.719482421875,609,246.79144287109375,2.0343282222747803,477.2095031738281,1139.7459716796875,1276.2519946098328,0,1138.973388671875,cgp,mu+lambda,hopper,9
610,610,547.8639526367188,1686926787.0963843,1089.689453125,83.5148696899414,1154.2725830078125,610,310.4212646484375,2.041330099105835,480.0145568847656,1141.44970703125,1278.3080303668976,0,1132.775634765625,cgp,mu+lambda,hopper,9
611,611,479.163818359375,1686926789.1526995,1058.846435546875,58.927574157714844,1152.927978515625,611,179.27540588378906,2.041363000869751,490.83685302734375,1147.9168701171875,1280.364345550537,0,1142.0625,cgp,mu+lambda,hopper,9
612,612,529.3552856445312,1686926791.212003,1076.689208984375,79.0105972290039,1146.9791259765625,612,285.01654052734375,2.043484687805176,470.0446472167969,1145.8848876953125,1282.423649072647,0,1145.554443359375,cgp,mu+lambda,hopper,9
613,613,513.4979858398438,1686926793.267968,1080.409912109375,55.516990661621094,1153.530517578125,613,220.3026885986328,2.0414700508117676,484.1297607421875,1144.341796875,1284.479614019394,0,1142.6280517578125,cgp,mu+lambda,hopper,9
614,614,498.64776611328125,1686926795.3205993,1058.906494140625,61.223480224609375,1143.7147216796875,614,229.99908447265625,2.0381245613098145,468.2646179199219,1141.2161865234375,1286.5322453975677,0,1137.3372802734375,cgp,mu+lambda,hopper,9
615,615,510.06866455078125,1686926797.3810332,1090.10791015625,81.38678741455078,1144.1630859375,615,306.34130859375,2.045924186706543,464.4814758300781,1140.3807373046875,1288.5926792621613,0,1138.138427734375,cgp,mu+lambda,hopper,9
616,616,457.1813049316406,1686926799.4364238,1036.6075439453125,68.56346130371094,1155.2784423828125,616,179.88897705078125,2.041159152984619,458.3475341796875,1142.1468505859375,1290.648069858551,0,1139.161865234375,cgp,mu+lambda,hopper,9
617,617,571.5540771484375,1686926801.492906,1083.1629638671875,75.33407592773438,1140.33984375,617,527.7528686523438,2.041938066482544,483.1911315917969,1136.4044189453125,1292.7045521736145,0,1134.6343994140625,cgp,mu+lambda,hopper,9
618,618,513.8468627929688,1686926803.5511158,1069.9593505859375,66.4241943359375,1144.8826904296875,618,275.78802490234375,2.0439512729644775,463.51263427734375,1143.6085205078125,1294.7627618312836,0,1138.5875244140625,cgp,mu+lambda,hopper,9
619,619,490.2867126464844,1686926805.6094031,1049.8707275390625,60.94889450073242,1137.989501953125,619,323.59796142578125,2.0440456867218018,454.77587890625,1135.7708740234375,1296.8210492134094,0,1132.471435546875,cgp,mu+lambda,hopper,9
620,620,475.3634948730469,1686926807.6665933,1070.0166015625,72.8521728515625,1136.7418212890625,620,223.63436889648438,2.0432400703430176,467.1855163574219,1131.012939453125,1298.8782393932343,0,1130.1156005859375,cgp,mu+lambda,hopper,9
621,621,523.4734497070312,1686926809.7270045,1067.89599609375,64.91961669921875,1145.0645751953125,621,293.3963623046875,2.0457870960235596,475.4090881347656,1141.8427734375,1300.9386506080627,0,1138.8939208984375,cgp,mu+lambda,hopper,9
622,622,490.13427734375,1686926811.7842042,1000.3482055664062,67.93035888671875,1143.489990234375,622,229.85455322265625,2.042498826980591,460.5259094238281,1142.3187255859375,1302.9958503246307,0,1139.2738037109375,cgp,mu+lambda,hopper,9
623,623,486.5743713378906,1686926813.83498,1078.759521484375,82.59391784667969,1150.2662353515625,623,214.669677734375,2.0362188816070557,472.4457092285156,1141.92724609375,1305.0466260910034,0,1137.8502197265625,cgp,mu+lambda,hopper,9
624,624,470.9309997558594,1686926815.8938508,1035.599853515625,72.73637390136719,1149.9085693359375,624,228.89541625976562,2.0440597534179688,460.5180969238281,1141.220458984375,1307.1054968833923,0,1139.3099365234375,cgp,mu+lambda,hopper,9
625,625,489.79046630859375,1686926817.9459696,1059.478759765625,83.26306915283203,1153.49072265625,625,216.05828857421875,2.0384697914123535,460.45263671875,1138.68408203125,1309.157615661621,0,1132.8624267578125,cgp,mu+lambda,hopper,9
626,626,517.2890625,1686926820.0045726,1048.217529296875,74.37445068359375,1140.8760986328125,626,311.0758056640625,2.043813943862915,461.5091857910156,1140.478271484375,1311.2162187099457,0,1135.337646484375,cgp,mu+lambda,hopper,9
627,627,544.1807861328125,1686926822.0602138,1096.739501953125,58.61320114135742,1147.93115234375,627,281.38739013671875,2.0399742126464844,483.9329528808594,1147.3795166015625,1313.271859884262,0,1144.07666015625,cgp,mu+lambda,hopper,9
628,628,581.7056274414062,1686926824.1146836,1105.7059326171875,57.649322509765625,1148.427001953125,628,519.379638671875,2.0404391288757324,497.3940734863281,1137.5450439453125,1315.3263297080994,0,1137.3953857421875,cgp,mu+lambda,hopper,9
629,629,483.94427490234375,1686926826.1709323,1073.0546875,60.42362594604492,1154.3253173828125,629,187.84039306640625,2.0415587425231934,477.1993713378906,1145.313232421875,1317.3825783729553,0,1140.801025390625,cgp,mu+lambda,hopper,9
630,630,527.3119506835938,1686926828.2319252,1087.2001953125,67.87579345703125,1138.7415771484375,630,340.2010192871094,2.0466558933258057,475.53253173828125,1137.9730224609375,1319.4435713291168,0,1136.9510498046875,cgp,mu+lambda,hopper,9
631,631,490.2252197265625,1686926830.2895606,1033.1658935546875,75.25032806396484,1159.7069091796875,631,237.2535858154297,2.0418829917907715,461.9461364746094,1139.06103515625,1321.5012066364288,0,1136.7398681640625,cgp,mu+lambda,hopper,9
632,632,422.6261291503906,1686926832.3460736,1001.4448852539062,40.87818908691406,1140.471923828125,632,124.86002349853516,2.042353868484497,468.2090759277344,1136.6595458984375,1323.557719707489,0,1133.691650390625,cgp,mu+lambda,hopper,9
633,633,561.918212890625,1686926834.401922,1088.6866455078125,64.65576171875,1139.7236328125,633,449.453369140625,2.041576385498047,485.00732421875,1138.0921630859375,1325.6135680675507,0,1136.410400390625,cgp,mu+lambda,hopper,9
634,634,504.9100646972656,1686926836.4629645,1078.900390625,73.43771362304688,1139.244384765625,634,168.51150512695312,2.046907663345337,483.38702392578125,1138.1929931640625,1327.6746106147766,0,1136.4453125,cgp,mu+lambda,hopper,9
635,635,464.49224853515625,1686926838.5199287,1003.2142944335938,67.5877456665039,1149.0703125,635,211.791015625,2.0421009063720703,455.0184631347656,1141.7584228515625,1329.7315747737885,0,1134.83056640625,cgp,mu+lambda,hopper,9
636,636,451.29522705078125,1686926840.5803335,1061.15478515625,53.107906341552734,1137.689453125,636,158.38299560546875,2.04569673538208,463.9903259277344,1137.189697265625,1331.7919795513153,0,1134.9931640625,cgp,mu+lambda,hopper,9
637,637,442.71636962890625,1686926842.64165,1058.712158203125,59.04774856567383,1143.810302734375,637,122.57089233398438,2.0466537475585938,473.7559814453125,1141.436279296875,1333.8532960414886,0,1135.9833984375,cgp,mu+lambda,hopper,9
638,638,469.0301818847656,1686926844.7014003,1086.853759765625,60.05901336669922,1145.6138916015625,638,155.427490234375,2.045489549636841,475.49822998046875,1137.537353515625,1335.9130463600159,0,1136.7052001953125,cgp,mu+lambda,hopper,9
639,639,519.1737670898438,1686926846.759667,1085.9833984375,61.26958465576172,1143.768798828125,639,259.303466796875,2.0435791015625,483.8628234863281,1139.426025390625,1337.9713129997253,0,1133.66552734375,cgp,mu+lambda,hopper,9
640,640,536.8201904296875,1686926848.8154728,1082.354248046875,54.40571594238281,1137.8350830078125,640,240.897216796875,2.042548656463623,487.54608154296875,1134.052490234375,1340.02711892128,0,1133.661376953125,cgp,mu+lambda,hopper,9
641,641,542.322265625,1686926850.8712118,1072.887451171875,79.9019775390625,1140.7149658203125,641,276.90631103515625,2.042221784591675,475.6829833984375,1133.8056640625,1342.0828578472137,0,1131.95703125,cgp,mu+lambda,hopper,9
642,642,535.3330078125,1686926852.9270983,1077.1826171875,74.31388854980469,1144.5201416015625,642,227.51388549804688,2.041501760482788,484.3752136230469,1137.449462890625,1344.138744354248,0,1135.71728515625,cgp,mu+lambda,hopper,9
643,643,492.8836975097656,1686926854.981461,1088.169677734375,52.652732849121094,1137.9742431640625,643,118.55500793457031,2.0399482250213623,492.81341552734375,1135.4097900390625,1346.1931071281433,0,1133.7906494140625,cgp,mu+lambda,hopper,9
644,644,456.71148681640625,1686926857.0356066,1017.1531982421875,68.7299575805664,1139.7501220703125,644,147.32666015625,2.040376663208008,465.5002136230469,1138.9775390625,1348.247252702713,0,1138.2183837890625,cgp,mu+lambda,hopper,9
645,645,437.3430480957031,1686926859.0889328,1033.0518798828125,56.85286331176758,1131.7911376953125,645,137.98086547851562,2.0397486686706543,469.689453125,1131.20166015625,1350.3005788326263,0,1127.7279052734375,cgp,mu+lambda,hopper,9
646,646,454.0379638671875,1686926861.1412473,1023.039306640625,65.66802978515625,1142.4080810546875,646,159.4269256591797,2.0380592346191406,471.9583435058594,1135.7452392578125,1352.3528933525085,0,1134.8077392578125,cgp,mu+lambda,hopper,9
647,647,427.4620361328125,1686926863.1987135,1060.97216796875,57.29461669921875,1141.3614501953125,647,200.58544921875,2.044257879257202,445.2423095703125,1140.833740234375,1354.410359621048,0,1140.3760986328125,cgp,mu+lambda,hopper,9
648,648,467.3586730957031,1686926865.2554252,1071.207275390625,53.59761047363281,1144.185546875,648,158.62213134765625,2.0427539348602295,479.91046142578125,1137.8106689453125,1356.4670712947845,0,1134.5147705078125,cgp,mu+lambda,hopper,9
649,649,530.3079833984375,1686926867.3103552,1087.7528076171875,81.38801574707031,1142.5172119140625,649,359.8923645019531,2.0413379669189453,458.4915466308594,1137.4918212890625,1358.5220012664795,0,1134.4493408203125,cgp,mu+lambda,hopper,9
650,650,479.0577087402344,1686926869.3662627,1081.44921875,61.605201721191406,1150.1771240234375,650,187.385498046875,2.04150128364563,474.175537109375,1139.304931640625,1360.5779087543488,0,1138.0711669921875,cgp,mu+lambda,hopper,9
651,651,446.025390625,1686926871.4178627,1059.913330078125,62.983726501464844,1142.7205810546875,651,179.2458953857422,2.0363190174102783,455.0655517578125,1129.6981201171875,1362.6295087337494,0,1128.611328125,cgp,mu+lambda,hopper,9
652,652,486.8584289550781,1686926873.4739628,1069.19482421875,89.06067657470703,1136.9453125,652,220.81585693359375,2.0411438941955566,455.7273864746094,1136.8443603515625,1364.6856088638306,0,1136.1533203125,cgp,mu+lambda,hopper,9
653,653,489.99237060546875,1686926875.528516,1074.0858154296875,53.01976776123047,1145.2813720703125,653,188.30410766601562,2.0397627353668213,477.39483642578125,1135.7332763671875,1366.7401621341705,0,1133.649658203125,cgp,mu+lambda,hopper,9
654,654,515.54296875,1686926877.5877182,1058.241943359375,56.033573150634766,1137.2283935546875,654,232.3857421875,2.0452237129211426,475.523681640625,1136.4873046875,1368.7993643283844,0,1135.0147705078125,cgp,mu+lambda,hopper,9
655,655,483.8052978515625,1686926879.639679,1074.423583984375,61.59215545654297,1130.16064453125,655,174.41976928710938,2.038740873336792,472.86279296875,1127.96728515625,1370.8513250350952,0,1126.844970703125,cgp,mu+lambda,hopper,9
656,656,534.6869506835938,1686926881.6932964,1089.6463623046875,69.50203704833984,1151.126953125,656,225.70358276367188,2.039123773574829,487.0621643066406,1136.7900390625,1372.9049425125122,0,1136.343017578125,cgp,mu+lambda,hopper,9
657,657,521.3150024414062,1686926883.7472303,1088.00048828125,76.40245056152344,1138.565185546875,657,266.18841552734375,2.03973650932312,468.6564025878906,1136.96923828125,1374.9588763713837,0,1136.4371337890625,cgp,mu+lambda,hopper,9
658,658,496.546875,1686926885.8043013,1071.5888671875,65.41608428955078,1144.300048828125,658,220.85888671875,2.042001724243164,471.6233825683594,1142.9354248046875,1377.015947341919,0,1142.21728515625,cgp,mu+lambda,hopper,9
659,659,527.7739868164062,1686926887.8586133,1092.443359375,66.51802062988281,1146.8345947265625,659,218.33230590820312,2.040881395339966,488.188720703125,1143.0372314453125,1379.0702593326569,0,1137.291259765625,cgp,mu+lambda,hopper,9
660,660,501.6044921875,1686926889.9138286,1057.6517333984375,63.28630828857422,1147.4407958984375,660,177.12615966796875,2.0409152507781982,473.55462646484375,1139.840576171875,1381.125474691391,0,1137.8565673828125,cgp,mu+lambda,hopper,9
661,661,527.0283203125,1686926891.976006,1106.0870361328125,77.82693481445312,1140.557861328125,661,239.15106201171875,2.04895281791687,490.9774169921875,1139.0140380859375,1383.1876521110535,0,1138.321533203125,cgp,mu+lambda,hopper,9
662,662,460.4787292480469,1686926894.032507,1075.66552734375,52.29655456542969,1151.7315673828125,662,184.17581176757812,2.0422990322113037,471.12091064453125,1141.991943359375,1385.244153022766,0,1133.16552734375,cgp,mu+lambda,hopper,9
663,663,570.6947631835938,1686926896.0910509,1086.87060546875,86.53926849365234,1138.622314453125,663,508.9185791015625,2.0444066524505615,473.7580261230469,1138.39501953125,1387.302696943283,0,1134.8873291015625,cgp,mu+lambda,hopper,9
664,664,504.1696472167969,1686926898.1479895,1103.5242919921875,60.503379821777344,1147.7862548828125,664,158.79656982421875,2.0417628288269043,493.52978515625,1140.7769775390625,1389.359635591507,0,1137.2034912109375,cgp,mu+lambda,hopper,9
665,665,-474.10565185546875,1686926900.2043288,1099.50341796875,53.57192611694336,1143.6583251953125,665,255.9275665283203,2.0418272018432617,10014.5595703125,1140.9239501953125,1391.415974855423,0,1139.291748046875,cgp,mu+lambda,hopper,9
666,666,457.36962890625,1686926902.2604167,1024.600341796875,56.58940505981445,1134.231689453125,666,153.4954833984375,2.0429348945617676,462.0560302734375,1133.798095703125,1393.4720628261566,0,1129.7769775390625,cgp,mu+lambda,hopper,9
667,667,472.8525695800781,1686926904.3218112,1068.28369140625,63.71599578857422,1147.7794189453125,667,202.47256469726562,2.0465152263641357,472.3084716796875,1132.3917236328125,1395.5334572792053,0,1129.9674072265625,cgp,mu+lambda,hopper,9
668,668,514.7224731445312,1686926906.3698628,1081.7772216796875,63.71113586425781,1140.63818359375,668,238.74412536621094,2.032857656478882,475.83453369140625,1137.6578369140625,1397.5815088748932,0,1136.251220703125,cgp,mu+lambda,hopper,9
669,669,461.6683349609375,1686926908.4189036,1062.2095947265625,56.22768020629883,1145.1573486328125,669,164.036865234375,2.0351192951202393,470.384033203125,1143.14794921875,1399.6305496692657,0,1139.7257080078125,cgp,mu+lambda,hopper,9
670,670,477.7545166015625,1686926910.4650352,1082.2750244140625,59.562599182128906,1146.0931396484375,670,172.9298095703125,2.0313022136688232,482.8307800292969,1142.0526123046875,1401.676681280136,0,1137.6536865234375,cgp,mu+lambda,hopper,9
671,671,470.2351379394531,1686926912.5137753,1081.930419921875,53.538326263427734,1146.76513671875,671,124.75370788574219,2.0353007316589355,474.73016357421875,1140.241455078125,1403.7254214286804,0,1136.921875,cgp,mu+lambda,hopper,9
672,672,-1483.972900390625,1686926914.5629737,1083.705810546875,55.98455810546875,1137.371826171875,672,280.751220703125,2.035780429840088,14081.537109375,1135.0875244140625,1405.7746198177338,0,1134.8253173828125,cgp,mu+lambda,hopper,9
673,673,519.8381958007812,1686926916.615377,1093.2025146484375,58.6011848449707,1147.18798828125,673,226.32684326171875,2.038133382797241,487.2242431640625,1146.3023681640625,1407.8270230293274,0,1143.0306396484375,cgp,mu+lambda,hopper,9
