,_step,training.generation,training.fitness_std,training.fitness_mean,training.top_k_fit.top_2_fit,_runtime,training.evaluation_time,training.top_k_fit.top_0_fit,training.top_k_reward.top_0_reward,_timestamp,training.run_id,training.fitness_1q,training.top_k_fit.top_1_fit,training.fitness_3q,training.fitness_median,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward,solver,ea,fitness,environment,seed,training.evaluation
810,810,810,2.3528075218200684,2.4231181144714355,7.397641181945801,16724.13110280037,20.45467758178711,9.09886646270752,152.02598571777344,1687670193.7911348,1,4.090469837188721,8.974047660827637,0.5757121443748474,1.7901126146316528,245.2041015625,210.15505981445312,cgp-large,mu+lambda,distance,humanoid,1,81000
811,811,811,2.4166932106018066,2.3160111904144287,6.867393493652344,16744.66397213936,20.50237464904785,8.469232559204102,157.31080627441406,1687670214.3240042,1,4.490188121795654,7.768894672393799,0.3025418817996979,1.6373906135559082,295.11083984375,205.65451049804688,cgp-large,mu+lambda,distance,humanoid,1,81100
812,812,812,2.3742427825927734,2.158231735229492,7.2488112449646,16765.240090847015,20.537246704101562,8.919936180114746,232.1661376953125,1687670234.900123,1,3.7404255867004395,7.925118446350098,0.38854295015335083,1.152389645576477,260.5086364746094,262.9410095214844,cgp-large,mu+lambda,distance,humanoid,1,81200
813,813,813,2.3576979637145996,2.2399961948394775,7.3024373054504395,16785.963277101517,20.685083389282227,8.060375213623047,199.6192626953125,1687670255.6233091,1,4.436452865600586,7.5646562576293945,0.4085885286331177,1.1511974334716797,183.74993896484375,239.30792236328125,cgp-large,mu+lambda,distance,humanoid,1,81300
814,814,814,2.268770933151245,2.3791449069976807,7.156220436096191,16806.65970849991,20.67797088623047,8.583233833312988,219.0922393798828,1687670276.3197405,1,4.0783891677856445,7.3481926918029785,0.5976590514183044,1.5760012865066528,218.9726104736328,202.158447265625,cgp-large,mu+lambda,distance,humanoid,1,81400
815,815,815,2.239123582839966,2.198678493499756,7.092840194702148,16827.000478744507,20.319067001342773,8.57563304901123,227.22621154785156,1687670296.6605108,1,4.01962423324585,7.626403331756592,0.38425198197364807,1.4618608951568604,221.41346740722656,208.75106811523438,cgp-large,mu+lambda,distance,humanoid,1,81500
816,816,816,2.2119510173797607,1.985510230064392,7.462133407592773,16847.433817386627,20.373340606689453,7.926883697509766,236.53318786621094,1687670317.0938494,1,3.276712656021118,7.5144147872924805,0.46561509370803833,1.154127597808838,187.50575256347656,170.54449462890625,cgp-large,mu+lambda,distance,humanoid,1,81600
817,817,817,2.3827576637268066,2.5663087368011475,7.178980350494385,16867.88800096512,20.43538475036621,8.940245628356934,255.60069274902344,1687670337.548033,1,4.377459526062012,8.768712997436523,0.586390495300293,2.091765880584717,222.0337371826172,195.24594116210938,cgp-large,mu+lambda,distance,humanoid,1,81700
818,818,818,2.4554343223571777,2.07499361038208,6.955901145935059,16888.647102355957,20.714914321899414,7.182624816894531,282.1826477050781,1687670358.3071344,1,4.068373680114746,7.091629505157471,0.18982887268066406,1.1086926460266113,261.13751220703125,231.6453399658203,cgp-large,mu+lambda,distance,humanoid,1,81800
819,819,819,2.2887158393859863,2.3526856899261475,6.963634014129639,16909.264922857285,20.582979202270508,7.695371627807617,151.94517517089844,1687670378.924955,1,4.350870132446289,7.106085300445557,0.6109786033630371,1.3852216005325317,196.4217987060547,186.68624877929688,cgp-large,mu+lambda,distance,humanoid,1,81900
820,820,820,2.3289079666137695,2.222238063812256,7.139200687408447,16929.8939538002,20.60854721069336,7.972620010375977,261.1534423828125,1687670399.5539858,1,3.779324531555176,7.201437950134277,0.4428243637084961,1.5924220085144043,193.94610595703125,249.54098510742188,cgp-large,mu+lambda,distance,humanoid,1,82000
821,821,821,2.5447704792022705,2.4453067779541016,7.385807037353516,16950.525069236755,20.60993766784668,8.381865501403809,199.27828979492188,1687670420.1851013,1,4.134559631347656,8.315629959106445,0.3708347976207733,1.7038803100585938,224.693603515625,210.42127990722656,cgp-large,mu+lambda,distance,humanoid,1,82100
822,822,822,2.2056210041046143,2.309238910675049,7.059564113616943,16971.074395418167,20.528411865234375,7.073277950286865,172.1450653076172,1687670440.7344275,1,4.042386054992676,7.0668206214904785,0.5297792553901672,1.4816985130310059,155.98785400390625,234.1729736328125,cgp-large,mu+lambda,distance,humanoid,1,82200
823,823,823,2.1947922706604004,2.1012845039367676,6.8666911125183105,16991.611965417862,20.516971588134766,7.756443500518799,215.4242401123047,1687670461.2719975,1,3.5073037147521973,7.191478252410889,0.4922206997871399,1.5201311111450195,178.45619201660156,276.8340148925781,cgp-large,mu+lambda,distance,humanoid,1,82300
824,824,824,2.2371177673339844,2.288928508758545,7.008903503417969,17012.155107736588,20.490623474121094,7.912846565246582,217.19509887695312,1687670481.8151398,1,3.9159834384918213,7.646866321563721,0.5370831489562988,1.6563286781311035,242.57794189453125,214.89566040039062,cgp-large,mu+lambda,distance,humanoid,1,82400
825,825,825,2.1938650608062744,2.2252354621887207,6.808437824249268,17032.578018426895,20.39792823791504,8.113533973693848,192.2905731201172,1687670502.2380505,1,4.161965370178223,6.9012274742126465,0.7112228274345398,1.4814369678497314,218.2189483642578,234.97476196289062,cgp-large,mu+lambda,distance,humanoid,1,82500
826,826,826,2.3445582389831543,2.315345525741577,6.87986946105957,17053.043651342392,20.447904586791992,8.51533317565918,210.18951416015625,1687670522.7036834,1,4.484753131866455,6.952866554260254,0.4996209740638733,1.3858325481414795,202.50816345214844,198.52133178710938,cgp-large,mu+lambda,distance,humanoid,1,82600
827,827,827,2.3985090255737305,2.549027681350708,7.356898784637451,17073.526699066162,20.46514129638672,7.921204566955566,280.667724609375,1687670543.186731,1,4.2686052322387695,7.833066463470459,0.6646428108215332,1.9387184381484985,212.85794067382812,220.0665283203125,cgp-large,mu+lambda,distance,humanoid,1,82700
828,828,828,2.230886459350586,2.491955280303955,6.85526180267334,17094.24383878708,20.699586868286133,8.355033874511719,181.0915985107422,1687670563.9038708,1,4.290103912353516,6.923828125,0.6558303236961365,2.0319230556488037,222.2571563720703,193.79576110839844,cgp-large,mu+lambda,distance,humanoid,1,82800
829,829,829,2.1411683559417725,2.3218753337860107,6.6607818603515625,17114.840759515762,20.57969856262207,8.89703369140625,228.21902465820312,1687670584.5007915,1,3.8966846466064453,6.6877546310424805,0.5681065917015076,1.9415041208267212,214.16590881347656,202.96116638183594,cgp-large,mu+lambda,distance,humanoid,1,82900
830,830,830,2.306976795196533,2.3106443881988525,7.445662975311279,17135.44458413124,20.587995529174805,8.701122283935547,238.7106170654297,1687670605.1046162,1,3.8729355335235596,7.604792594909668,0.5282652378082275,1.4026904106140137,372.2226257324219,245.00051879882812,cgp-large,mu+lambda,distance,humanoid,1,83000
831,831,831,2.19742488861084,2.7231504917144775,7.245430946350098,17155.951364517212,20.473419189453125,8.96161937713623,227.2980499267578,1687670625.6113966,1,4.336459159851074,8.378332138061523,0.961607813835144,2.125985622406006,211.70252990722656,187.99061584472656,cgp-large,mu+lambda,distance,humanoid,1,83100
832,832,832,2.1866018772125244,2.448896646499634,6.944979190826416,17176.51234102249,20.543651580810547,7.1625657081604,267.9053955078125,1687670646.172373,1,4.52202033996582,7.029813289642334,0.6607541441917419,1.6436169147491455,201.72296142578125,216.82577514648438,cgp-large,mu+lambda,distance,humanoid,1,83200
833,833,833,2.2757065296173096,2.4099295139312744,6.89188814163208,17197.060447216034,20.532682418823242,7.571046352386475,222.97671508789062,1687670666.7204792,1,4.330056190490723,6.900721549987793,0.5268962979316711,1.7436089515686035,177.41026306152344,233.42218017578125,cgp-large,mu+lambda,distance,humanoid,1,83300
834,834,834,2.2861382961273193,2.4773917198181152,7.713548183441162,17217.551440238953,20.47482681274414,8.562009811401367,228.92906188964844,1687670687.2114723,1,4.0616841316223145,8.345315933227539,0.5023565888404846,1.6067218780517578,324.4842224121094,186.17649841308594,cgp-large,mu+lambda,distance,humanoid,1,83400
835,835,835,2.3334202766418457,2.651916980743408,7.200429439544678,17238.10823917389,20.54092025756836,7.606852054595947,214.8380126953125,1687670707.7682712,1,4.862802982330322,7.273941516876221,0.6255245208740234,2.147037982940674,252.8644561767578,220.8173828125,cgp-large,mu+lambda,distance,humanoid,1,83500
836,836,836,1.9580494165420532,2.5509872436523438,6.16273832321167,17258.588190317154,20.463512420654297,8.78907585144043,197.87164306640625,1687670728.2482224,1,3.923964738845825,6.3359222412109375,0.8121477961540222,2.4113550186157227,203.32435607910156,232.40032958984375,cgp-large,mu+lambda,distance,humanoid,1,83600
837,837,837,2.228144645690918,2.499854564666748,7.619312286376953,17279.22504711151,20.619304656982422,8.056562423706055,195.74591064453125,1687670748.8850791,1,4.1069159507751465,7.848247528076172,0.5280868411064148,2.448904037475586,197.864990234375,200.8242645263672,cgp-large,mu+lambda,distance,humanoid,1,83700
838,838,838,2.3761022090911865,2.423187732696533,7.459228515625,17299.997158527374,20.75615119934082,8.858443260192871,238.4136505126953,1687670769.6571906,1,4.1086649894714355,7.506767749786377,0.5143063068389893,1.9609496593475342,253.6431884765625,229.24588012695312,cgp-large,mu+lambda,distance,humanoid,1,83800
839,839,839,2.3088161945343018,2.729748249053955,7.143317222595215,17320.521473407745,20.507591247558594,7.7493720054626465,248.58126831054688,1687670790.1815054,1,4.732610702514648,7.417405605316162,0.7442104816436768,2.013648509979248,203.25131225585938,176.1861572265625,cgp-large,mu+lambda,distance,humanoid,1,83900
840,840,840,2.2632641792297363,2.4560353755950928,7.876304626464844,17341.323031663895,20.78472900390625,8.722661972045898,252.2528839111328,1687670810.9830637,1,4.0993571281433105,8.171243667602539,0.6968485116958618,1.7721235752105713,185.83108520507812,217.50404357910156,cgp-large,mu+lambda,distance,humanoid,1,84000
841,841,841,2.2023675441741943,2.2476630210876465,6.7622294425964355,17361.818256139755,20.478090286254883,7.027637481689453,218.69908142089844,1687670831.4782882,1,3.9476919174194336,6.863159656524658,0.5171374082565308,1.5882964134216309,183.9010009765625,255.78538513183594,cgp-large,mu+lambda,distance,humanoid,1,84100
842,842,842,2.3682057857513428,2.0974061489105225,7.309266567230225,17382.633568286896,20.798940658569336,7.869959831237793,248.05702209472656,1687670852.2936003,1,3.547285556793213,7.415480613708496,0.4235500693321228,1.183959722518921,411.6953430175781,186.10472106933594,cgp-large,mu+lambda,distance,humanoid,1,84200
843,843,843,2.29337739944458,2.795778751373291,7.733893871307373,17403.3832218647,20.733339309692383,9.543875694274902,222.1893768310547,1687670873.043254,1,4.23284912109375,9.243019104003906,1.111464500427246,2.0482523441314697,258.09820556640625,236.87649536132812,cgp-large,mu+lambda,distance,humanoid,1,84300
844,844,844,2.4918458461761475,2.6396994590759277,7.85078763961792,17424.210356235504,20.810361862182617,8.631211280822754,212.24893188476562,1687670893.8703883,1,4.308183670043945,8.077566146850586,0.5540650486946106,2.0056312084198,210.2139892578125,287.5304260253906,cgp-large,mu+lambda,distance,humanoid,1,84400
845,845,845,2.370671033859253,2.7390098571777344,7.403512954711914,17444.93861055374,20.711570739746094,8.56382942199707,232.87258911132812,1687670914.5986426,1,4.801677703857422,7.54837703704834,0.7095984220504761,2.3555474281311035,251.03964233398438,249.59918212890625,cgp-large,mu+lambda,distance,humanoid,1,84500
846,846,846,2.4181041717529297,2.267402172088623,7.715087413787842,17465.751363277435,20.796833038330078,8.79259967803955,212.78118896484375,1687670935.4113953,1,3.9345571994781494,7.787773609161377,0.4003297686576843,1.3617029190063477,250.47215270996094,231.67422485351562,cgp-large,mu+lambda,distance,humanoid,1,84600
847,847,847,2.3785836696624756,2.705331563949585,7.324366092681885,17486.4034075737,20.63518714904785,9.844524383544922,217.69076538085938,1687670956.0634396,1,4.528930187225342,7.804002285003662,0.8233133554458618,2.0836637020111084,260.9902648925781,236.631103515625,cgp-large,mu+lambda,distance,humanoid,1,84700
848,848,848,2.444657802581787,2.5144522190093994,8.084939956665039,17507.199247598648,20.779491424560547,8.269333839416504,222.22657775878906,1687670976.8592796,1,4.195216178894043,8.190990447998047,0.6672825217247009,1.6064767837524414,163.1194305419922,239.75132751464844,cgp-large,mu+lambda,distance,humanoid,1,84800
849,849,849,2.168175220489502,2.6226091384887695,7.139126300811768,17527.84327030182,20.628538131713867,8.1287202835083,219.15992736816406,1687670997.5033023,1,4.195952892303467,7.586883544921875,0.7859839200973511,2.093648672103882,229.34486389160156,238.61566162109375,cgp-large,mu+lambda,distance,humanoid,1,84900
850,850,850,2.5625340938568115,2.562807559967041,8.097818374633789,17548.655463695526,20.795654296875,9.173739433288574,275.46380615234375,1687671018.3154957,1,4.319907188415527,8.766879081726074,0.6795552372932434,1.6751174926757812,232.91558837890625,228.23753356933594,cgp-large,mu+lambda,distance,humanoid,1,85000
851,851,851,2.3418352603912354,2.358206033706665,7.450351238250732,17569.249264717102,20.577796936035156,8.545696258544922,186.43475341796875,1687671038.9092968,1,4.15171480178833,8.154524803161621,0.5147385001182556,1.3080947399139404,247.07415771484375,233.36334228515625,cgp-large,mu+lambda,distance,humanoid,1,85100
852,852,852,2.502526044845581,3.22849440574646,9.654542922973633,17589.94746375084,20.681577682495117,9.895973205566406,241.5108184814453,1687671059.6074958,1,4.675173759460449,9.68077278137207,1.2146769762039185,3.289003849029541,251.90975952148438,225.0354766845703,cgp-large,mu+lambda,distance,humanoid,1,85200
853,853,853,2.5334103107452393,2.933281421661377,7.857930660247803,17610.55862879753,20.5941219329834,9.847029685974121,247.8528594970703,1687671080.2186608,1,4.750755310058594,8.409546852111816,0.9149287939071655,2.106067180633545,164.2206573486328,240.72003173828125,cgp-large,mu+lambda,distance,humanoid,1,85300
854,854,854,2.3933606147766113,3.003610372543335,7.92258358001709,17631.115619897842,20.541603088378906,9.273164749145508,208.75157165527344,1687671100.775652,1,4.8030290603637695,8.67994499206543,0.9480783939361572,2.460244655609131,258.6477966308594,250.41311645507812,cgp-large,mu+lambda,distance,humanoid,1,85400
855,855,855,2.4910967350006104,2.7367982864379883,8.146780967712402,17651.575046300888,20.443161010742188,9.698752403259277,218.50360107421875,1687671121.2350783,1,4.340909004211426,8.782221794128418,0.6010010242462158,2.268890380859375,258.3619689941406,256.7910461425781,cgp-large,mu+lambda,distance,humanoid,1,85500
856,856,856,2.395036458969116,2.5138378143310547,7.755588531494141,17672.16171002388,20.569997787475586,8.038400650024414,216.7758026123047,1687671141.821742,1,3.8883285522460938,7.883001327514648,0.5550984740257263,1.8611640930175781,215.28671264648438,225.45089721679688,cgp-large,mu+lambda,distance,humanoid,1,85600
857,857,857,2.4883413314819336,2.4997313022613525,7.923871994018555,17692.767572641373,20.59000587463379,8.706900596618652,189.0600128173828,1687671162.4276047,1,4.381401062011719,8.11418628692627,0.5634472370147705,1.5770504474639893,201.30709838867188,241.8091278076172,cgp-large,mu+lambda,distance,humanoid,1,85700
858,858,858,2.485128879547119,3.056586742401123,8.162660598754883,17713.46008372307,20.67447853088379,10.080952644348145,219.34132385253906,1687671183.1201158,1,4.503872871398926,8.769728660583496,1.1711348295211792,2.2933454513549805,228.82638549804688,218.49151611328125,cgp-large,mu+lambda,distance,humanoid,1,85800
859,859,859,2.5693228244781494,3.1021883487701416,7.402514934539795,17734.10705256462,20.63062858581543,8.16711139678955,214.85769653320312,1687671203.7670846,1,5.344566345214844,7.8498358726501465,0.5268421173095703,2.795711040496826,192.29278564453125,226.82012939453125,cgp-large,mu+lambda,distance,humanoid,1,85900
