,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_2_fit,_timestamp,training.generation,training.fitness_std,training.top_k_fit.top_1_fit,_runtime,training.run_id,training.fitness_1q,training.top_k_fit.top_0_fit,_step,training.fitness_3q,training.fitness_median,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
825,361.1008605957031,2.180023431777954,1167.6732177734375,1687200542.9513376,825,452.94952392578125,1170.14501953125,1838.1735365390778,7,604.87646484375,1177.69482421875,825,51.08036804199219,96.04179382324219,cgp,mu+lambda,reward,walker2d,7,82500,1177.69482421875,1170.14501953125,1167.6732177734375
826,467.7096862792969,2.184190273284912,1173.6104736328125,1687200545.1548123,826,487.772216796875,1177.3782958984375,1840.3770112991333,7,1098.536865234375,1190.2481689453125,826,64.51847076416016,135.07992553710938,cgp,mu+lambda,reward,walker2d,7,82600,1190.2481689453125,1177.3782958984375,1173.6104736328125
827,411.9827575683594,2.180154323577881,1197.768798828125,1687200547.3538663,827,464.26495361328125,1200.5992431640625,1842.5760653018951,7,1055.9453125,1205.7537841796875,827,60.577205657958984,110.10474395751953,cgp,mu+lambda,reward,walker2d,7,82700,1205.7537841796875,1200.5992431640625,1197.768798828125
828,406.6646728515625,2.180755615234375,1182.0535888671875,1687200549.5529852,828,461.26806640625,1190.5882568359375,1844.7751841545105,7,1039.58056640625,1192.57568359375,828,64.94194793701172,102.6595687866211,cgp,mu+lambda,reward,walker2d,7,82800,1192.57568359375,1190.5882568359375,1182.0535888671875
829,408.56982421875,2.1837682723999023,1174.151123046875,1687200551.755173,829,435.76666259765625,1185.3966064453125,1846.977371931076,7,666.65673828125,1193.051513671875,829,64.49418640136719,164.49749755859375,cgp,mu+lambda,reward,walker2d,7,82900,1193.051513671875,1185.3966064453125,1174.151123046875
830,411.1210021972656,2.1807539463043213,1187.3333740234375,1687200553.9538906,830,452.1016845703125,1200.6092529296875,1849.1760895252228,7,929.1029663085938,1206.767578125,830,55.98497772216797,131.3369903564453,cgp,mu+lambda,reward,walker2d,7,83000,1206.767578125,1200.6092529296875,1187.3333740234375
831,-586.6556396484375,2.179464817047119,1191.7657470703125,1687200556.1518767,831,10002.541015625,1194.872314453125,1851.3740756511688,7,1053.5908203125,1197.838134765625,831,47.6755485534668,121.26229095458984,cgp,mu+lambda,reward,walker2d,7,83100,1197.838134765625,1194.872314453125,1191.7657470703125
832,395.8751220703125,2.184528112411499,1182.6949462890625,1687200558.3548298,832,473.0037536621094,1182.7652587890625,1853.5770287513733,7,1057.24951171875,1190.626953125,832,45.7614860534668,82.11491394042969,cgp,mu+lambda,reward,walker2d,7,83200,1190.626953125,1182.7652587890625,1182.6949462890625
833,416.2454528808594,2.1814281940460205,1186.150634765625,1687200560.5550134,833,468.5701599121094,1194.79150390625,1855.777212381363,7,1050.815673828125,1199.1668701171875,833,55.70170593261719,108.79557037353516,cgp,mu+lambda,reward,walker2d,7,83300,1199.1668701171875,1194.79150390625,1186.150634765625
834,361.43206787109375,2.1586596965789795,1170.2257080078125,1687200562.7321205,834,452.9234619140625,1179.3203125,1857.9543194770813,7,772.54736328125,1192.4356689453125,834,54.780391693115234,89.42060852050781,cgp,mu+lambda,reward,walker2d,7,83400,1192.4356689453125,1179.3203125,1170.2257080078125
835,441.2526550292969,2.181682586669922,1180.843505859375,1687200564.9320288,835,475.4356689453125,1185.4295654296875,1860.154227733612,7,1069.991455078125,1185.640625,835,57.73725128173828,123.5344467163086,cgp,mu+lambda,reward,walker2d,7,83500,1185.640625,1185.4295654296875,1180.843505859375
836,401.5904541015625,2.1732072830200195,1185.100830078125,1687200567.124819,836,460.71551513671875,1187.399169921875,1862.3470180034637,7,939.08740234375,1204.83154296875,836,41.06977844238281,118.27647399902344,cgp,mu+lambda,reward,walker2d,7,83600,1204.83154296875,1187.399169921875,1185.100830078125
837,432.027099609375,2.182868003845215,1182.3896484375,1687200569.3259227,837,467.0296325683594,1188.7298583984375,1864.5481216907501,7,1064.39306640625,1189.2008056640625,837,62.59952926635742,134.1486358642578,cgp,mu+lambda,reward,walker2d,7,83700,1189.2008056640625,1188.7298583984375,1182.3896484375
838,422.8255615234375,2.1803598403930664,1186.1741943359375,1687200571.5248997,838,459.261474609375,1187.343505859375,1866.747098684311,7,979.8402099609375,1202.62939453125,838,52.29804229736328,128.01475524902344,cgp,mu+lambda,reward,walker2d,7,83800,1202.62939453125,1187.343505859375,1186.1741943359375
839,413.77142333984375,2.1809630393981934,1188.6717529296875,1687200573.724412,839,470.035888671875,1188.950927734375,1868.9466109275818,7,1086.957275390625,1189.3916015625,839,64.42704772949219,110.74012756347656,cgp,mu+lambda,reward,walker2d,7,83900,1189.3916015625,1188.950927734375,1188.6717529296875
840,423.7588195800781,2.1814815998077393,1188.350341796875,1687200575.9251237,840,478.0100402832031,1192.052734375,1871.1473226547241,7,1060.047607421875,1193.9012451171875,840,55.82782745361328,103.37674713134766,cgp,mu+lambda,reward,walker2d,7,84000,1193.9012451171875,1192.052734375,1188.350341796875
841,-572.2566528320312,2.1823294162750244,1183.46240234375,1687200578.1261501,841,10003.5576171875,1184.19775390625,1873.3483490943909,7,1025.8111572265625,1187.7181396484375,841,61.948448181152344,127.79621887207031,cgp,mu+lambda,reward,walker2d,7,84100,1187.7181396484375,1184.19775390625,1183.46240234375
842,437.3935546875,2.1799123287200928,1198.9788818359375,1687200580.324887,842,461.8564147949219,1199.908935546875,1875.5470860004425,7,1062.5875244140625,1201.1551513671875,842,60.64006042480469,192.770263671875,cgp,mu+lambda,reward,walker2d,7,84200,1201.1551513671875,1199.908935546875,1198.9788818359375
843,408.6261901855469,2.1839072704315186,1180.687744140625,1687200582.5266492,843,476.18121337890625,1180.9747314453125,1877.7488481998444,7,1036.3157958984375,1188.501220703125,843,60.644283294677734,93.51402282714844,cgp,mu+lambda,reward,walker2d,7,84300,1188.501220703125,1180.9747314453125,1180.687744140625
844,420.4813232421875,2.170762300491333,1177.5875244140625,1687200584.7156134,844,468.3950500488281,1182.537353515625,1879.9378123283386,7,1089.339599609375,1184.912841796875,844,54.843292236328125,121.06793212890625,cgp,mu+lambda,reward,walker2d,7,84400,1184.912841796875,1182.537353515625,1177.5875244140625
845,467.7408142089844,2.1823983192443848,1176.783935546875,1687200586.9163318,845,481.8019104003906,1177.8695068359375,1882.1385307312012,7,1091.18896484375,1208.436279296875,845,67.31229400634766,124.17088317871094,cgp,mu+lambda,reward,walker2d,7,84500,1208.436279296875,1177.8695068359375,1176.783935546875
846,443.04742431640625,2.181478977203369,1187.3035888671875,1687200589.1168664,846,469.6540832519531,1192.837890625,1884.3390653133392,7,1085.0404052734375,1199.9241943359375,846,56.28968811035156,144.23309326171875,cgp,mu+lambda,reward,walker2d,7,84600,1199.9241943359375,1192.837890625,1187.3035888671875
847,-662.6170043945312,2.180468797683716,1184.830810546875,1687200591.3158538,847,9993.466796875,1193.1480712890625,1886.5380527973175,7,441.32281494140625,1193.1702880859375,847,51.65912628173828,86.82839965820312,cgp,mu+lambda,reward,walker2d,7,84700,1193.1702880859375,1193.1480712890625,1184.830810546875
848,436.03314208984375,2.1805129051208496,1175.19091796875,1687200593.5154824,848,468.2189636230469,1176.3006591796875,1888.737681388855,7,1071.0611572265625,1194.372314453125,848,58.923919677734375,102.91714477539062,cgp,mu+lambda,reward,walker2d,7,84800,1194.372314453125,1176.3006591796875,1175.19091796875
849,386.5193786621094,2.1857287883758545,1173.123291015625,1687200595.719263,849,459.9344177246094,1183.5810546875,1890.9414620399475,7,983.894287109375,1196.2813720703125,849,58.62135314941406,96.8494873046875,cgp,mu+lambda,reward,walker2d,7,84900,1196.2813720703125,1183.5810546875,1173.123291015625
850,445.89678955078125,2.1863303184509277,1168.378173828125,1687200597.9231167,850,460.08197021484375,1183.4571533203125,1893.1453156471252,7,1054.7406005859375,1191.174072265625,850,66.5289535522461,179.6978759765625,cgp,mu+lambda,reward,walker2d,7,85000,1191.174072265625,1183.4571533203125,1168.378173828125
851,-652.974609375,2.185289144515991,1187.2525634765625,1687200600.1266687,851,9994.5390625,1191.66845703125,1895.3488676548004,7,457.1968994140625,1209.221923828125,851,58.431846618652344,90.10736846923828,cgp,mu+lambda,reward,walker2d,7,85100,1209.221923828125,1191.66845703125,1187.2525634765625
852,430.56585693359375,2.164947748184204,1188.89501953125,1687200602.310766,852,474.68670654296875,1193.2601318359375,1897.5329649448395,7,1068.2349853515625,1193.914306640625,852,64.8492431640625,129.8948974609375,cgp,mu+lambda,reward,walker2d,7,85200,1193.914306640625,1193.2601318359375,1188.89501953125
853,420.99078369140625,2.183134078979492,1182.2005615234375,1687200604.512674,853,478.75421142578125,1184.6962890625,1899.7348730564117,7,1081.9088134765625,1185.65234375,853,51.47895812988281,86.94947052001953,cgp,mu+lambda,reward,walker2d,7,85300,1185.65234375,1184.6962890625,1182.2005615234375
854,403.395263671875,2.1830928325653076,1174.8851318359375,1687200606.714145,854,462.9781188964844,1177.5645751953125,1901.93634390831,7,1035.3106689453125,1198.59228515625,854,58.750099182128906,109.56625366210938,cgp,mu+lambda,reward,walker2d,7,85400,1198.59228515625,1177.5645751953125,1174.8851318359375
855,405.2906188964844,2.184222936630249,1185.479248046875,1687200608.9174495,855,456.7881164550781,1187.5118408203125,1904.1396484375,7,1036.195068359375,1190.0748291015625,855,61.715763092041016,111.56411743164062,cgp,mu+lambda,reward,walker2d,7,85500,1190.0748291015625,1187.5118408203125,1185.479248046875
856,411.6502380371094,2.163679599761963,1176.5479736328125,1687200611.10006,856,476.5601501464844,1185.294189453125,1906.3222589492798,7,1072.224365234375,1196.7755126953125,856,62.459590911865234,104.91355895996094,cgp,mu+lambda,reward,walker2d,7,85600,1196.7755126953125,1185.294189453125,1176.5479736328125
857,389.917724609375,2.1825573444366455,1186.5150146484375,1687200613.2999754,857,469.4967041015625,1190.2664794921875,1908.522174358368,7,1072.38134765625,1192.665283203125,857,56.252811431884766,97.23782348632812,cgp,mu+lambda,reward,walker2d,7,85700,1192.665283203125,1190.2664794921875,1186.5150146484375
858,385.6388244628906,2.182790756225586,1192.565673828125,1687200615.5010936,858,452.1389465332031,1193.0970458984375,1910.7232925891876,7,742.6552124023438,1194.498779296875,858,53.345767974853516,116.27818298339844,cgp,mu+lambda,reward,walker2d,7,85800,1194.498779296875,1193.0970458984375,1192.565673828125
859,445.2707824707031,2.1815099716186523,1188.9898681640625,1687200617.7005486,859,485.81671142578125,1189.0145263671875,1912.9227476119995,7,1108.914794921875,1189.7005615234375,859,54.778236389160156,108.13058471679688,cgp,mu+lambda,reward,walker2d,7,85900,1189.7005615234375,1189.0145263671875,1188.9898681640625
860,447.4787292480469,2.1815543174743652,1188.4217529296875,1687200619.9006016,860,455.8329162597656,1198.7857666015625,1915.1228005886078,7,1065.894287109375,1209.2852783203125,860,71.28250885009766,181.65052795410156,cgp,mu+lambda,reward,walker2d,7,86000,1209.2852783203125,1198.7857666015625,1188.4217529296875
861,-591.5029296875,2.1821799278259277,1178.216796875,1687200622.1018481,861,10001.8662109375,1181.4674072265625,1917.324047088623,7,1031.3525390625,1185.65576171875,861,61.9695930480957,115.05473327636719,cgp,mu+lambda,reward,walker2d,7,86100,1185.65576171875,1181.4674072265625,1178.216796875
862,421.0050964355469,2.18418550491333,1180.689453125,1687200624.3046396,862,474.7972717285156,1180.7900390625,1919.5268385410309,7,1043.342041015625,1194.9752197265625,862,56.56996536254883,93.8912582397461,cgp,mu+lambda,reward,walker2d,7,86200,1194.9752197265625,1180.7900390625,1180.689453125
863,408.1043701171875,2.1836347579956055,1185.96728515625,1687200626.5074453,863,469.1546325683594,1187.9281005859375,1921.7296442985535,7,1063.4281005859375,1199.206787109375,863,57.987125396728516,102.28870391845703,cgp,mu+lambda,reward,walker2d,7,86300,1199.206787109375,1187.9281005859375,1185.96728515625
864,399.0519714355469,2.182007074356079,1185.43408203125,1687200628.708516,864,475.6297302246094,1195.90478515625,1923.9307148456573,7,1051.654052734375,1201.6265869140625,864,53.447017669677734,90.79573059082031,cgp,mu+lambda,reward,walker2d,7,86400,1201.6265869140625,1195.90478515625,1185.43408203125
865,406.2145080566406,2.181858539581299,1186.68408203125,1687200630.9090943,865,468.005126953125,1186.8955078125,1926.131293296814,7,1086.5516357421875,1189.3458251953125,865,57.38932418823242,92.49815368652344,cgp,mu+lambda,reward,walker2d,7,86500,1189.3458251953125,1186.8955078125,1186.68408203125
866,448.0247497558594,2.183220148086548,1190.2735595703125,1687200633.1104121,866,468.7757568359375,1192.805419921875,1928.3326110839844,7,1074.19580078125,1193.150634765625,866,69.92262268066406,141.80654907226562,cgp,mu+lambda,reward,walker2d,7,86600,1193.150634765625,1192.805419921875,1190.2735595703125
867,452.6339416503906,2.1796813011169434,1174.82470703125,1687200635.3079677,867,463.3559265136719,1177.3760986328125,1930.5301666259766,7,1056.459228515625,1192.367919921875,867,57.20641326904297,183.63589477539062,cgp,mu+lambda,reward,walker2d,7,86700,1192.367919921875,1177.3760986328125,1174.82470703125
868,384.21929931640625,2.1801207065582275,1171.174072265625,1687200637.5070436,868,456.530517578125,1185.9942626953125,1932.7292425632477,7,880.698486328125,1191.2899169921875,868,55.88528060913086,96.91694641113281,cgp,mu+lambda,reward,walker2d,7,86800,1191.2899169921875,1185.9942626953125,1171.174072265625
869,363.5978088378906,2.1663670539855957,1174.574462890625,1687200639.6922486,869,458.1575927734375,1183.97021484375,1934.9144475460052,7,702.45166015625,1188.6295166015625,869,53.234962463378906,80.32796478271484,cgp,mu+lambda,reward,walker2d,7,86900,1188.6295166015625,1183.97021484375,1174.574462890625
870,407.558349609375,2.187598705291748,1184.6944580078125,1687200641.8982694,870,450.6393127441406,1185.0316162109375,1937.120468378067,7,869.0653686523438,1185.4178466796875,870,56.47710418701172,118.59922790527344,cgp,mu+lambda,reward,walker2d,7,87000,1185.4178466796875,1185.0316162109375,1184.6944580078125
871,380.8419494628906,2.1850645542144775,1193.6805419921875,1687200644.1002276,871,471.5321044921875,1195.2801513671875,1939.322426557541,7,1018.4810791015625,1199.1749267578125,871,52.48430633544922,87.1898193359375,cgp,mu+lambda,reward,walker2d,7,87100,1199.1749267578125,1195.2801513671875,1193.6805419921875
872,369.92083740234375,2.1813735961914062,1188.710693359375,1687200646.300001,872,458.2735595703125,1192.4459228515625,1941.5221998691559,7,657.1173095703125,1193.6837158203125,872,55.232032775878906,85.9301986694336,cgp,mu+lambda,reward,walker2d,7,87200,1193.6837158203125,1192.4459228515625,1188.710693359375
873,430.057373046875,2.179708242416382,1184.5374755859375,1687200648.4982622,873,471.7547912597656,1190.0875244140625,1943.7204611301422,7,1064.0001220703125,1194.5465087890625,873,61.38443374633789,140.76614379882812,cgp,mu+lambda,reward,walker2d,7,87300,1194.5465087890625,1190.0875244140625,1184.5374755859375
874,393.2291259765625,2.181945323944092,1187.863037109375,1687200650.6979234,874,457.3277587890625,1192.023681640625,1945.920122385025,7,978.5635986328125,1199.5433349609375,874,50.52592086791992,117.48249816894531,cgp,mu+lambda,reward,walker2d,7,87400,1199.5433349609375,1192.023681640625,1187.863037109375
875,406.3686218261719,2.1800107955932617,1192.524169921875,1687200652.8960662,875,454.8685302734375,1195.521728515625,1948.1182651519775,7,1021.54443359375,1201.601806640625,875,60.83154296875,137.52969360351562,cgp,mu+lambda,reward,walker2d,7,87500,1201.601806640625,1195.521728515625,1192.524169921875
876,-632.9583740234375,2.181220769882202,1191.1807861328125,1687200655.0952666,876,9997.4306640625,1199.60400390625,1950.317465543747,7,893.7047119140625,1202.3441162109375,876,45.830020904541016,85.60472106933594,cgp,mu+lambda,reward,walker2d,7,87600,1202.3441162109375,1199.60400390625,1191.1807861328125
877,460.72845458984375,2.1844968795776367,1187.7091064453125,1687200657.2979484,877,487.7252502441406,1194.21630859375,1952.5201473236084,7,1055.0216064453125,1195.684814453125,877,55.0972900390625,107.07512664794922,cgp,mu+lambda,reward,walker2d,7,87700,1195.684814453125,1194.21630859375,1187.7091064453125
878,445.7743225097656,2.1839258670806885,1188.6807861328125,1687200659.4990838,878,469.12860107421875,1190.7235107421875,1954.7212827205658,7,1038.513427734375,1200.897705078125,878,61.7121467590332,169.51158142089844,cgp,mu+lambda,reward,walker2d,7,87800,1200.897705078125,1190.7235107421875,1188.6807861328125
879,376.3565673828125,2.1814143657684326,1181.8590087890625,1687200661.6983044,879,460.7219543457031,1188.442138671875,1956.9205033779144,7,993.2564697265625,1192.9210205078125,879,52.60483169555664,90.81936645507812,cgp,mu+lambda,reward,walker2d,7,87900,1192.9210205078125,1188.442138671875,1181.8590087890625
880,421.8918762207031,2.1835174560546875,1175.7845458984375,1687200663.8996396,880,467.5260314941406,1178.06494140625,1959.121838569641,7,1097.186767578125,1181.9615478515625,880,65.50914001464844,140.32412719726562,cgp,mu+lambda,reward,walker2d,7,88000,1181.9615478515625,1178.06494140625,1175.7845458984375
881,432.09002685546875,2.180285930633545,1180.533203125,1687200666.099156,881,482.29388427734375,1180.764404296875,1961.3213548660278,7,1086.384765625,1181.99267578125,881,59.058868408203125,112.63373565673828,cgp,mu+lambda,reward,walker2d,7,88100,1181.99267578125,1180.764404296875,1180.533203125
882,423.6921081542969,2.1827173233032227,1192.1099853515625,1687200668.2997026,882,472.4863586425781,1195.392578125,1963.5219016075134,7,1027.2127685546875,1200.6790771484375,882,58.31964111328125,119.15290832519531,cgp,mu+lambda,reward,walker2d,7,88200,1200.6790771484375,1195.392578125,1192.1099853515625
883,447.65472412109375,2.1726834774017334,1178.1046142578125,1687200670.4911733,883,473.3626708984375,1181.3006591796875,1965.7133722305298,7,1076.644287109375,1185.656494140625,883,55.74156188964844,177.19967651367188,cgp,mu+lambda,reward,walker2d,7,88300,1185.656494140625,1181.3006591796875,1178.1046142578125
884,412.9457702636719,2.1822686195373535,1167.2474365234375,1687200672.69053,884,460.16412353515625,1174.6376953125,1967.912729024887,7,993.848876953125,1198.8294677734375,884,56.44200897216797,133.8663330078125,cgp,mu+lambda,reward,walker2d,7,88400,1198.8294677734375,1174.6376953125,1167.2474365234375
885,386.5625,2.1806230545043945,1180.00244140625,1687200674.8896325,885,446.3994140625,1184.59326171875,1970.1118314266205,7,746.4017333984375,1188.959228515625,885,52.42950439453125,97.10708618164062,cgp,mu+lambda,reward,walker2d,7,88500,1188.959228515625,1184.59326171875,1180.00244140625
886,394.10943603515625,2.160482168197632,1185.734619140625,1687200677.0679154,886,460.3304748535156,1192.1514892578125,1972.290114402771,7,1017.1316528320312,1198.3751220703125,886,57.64405059814453,100.32951354980469,cgp,mu+lambda,reward,walker2d,7,88600,1198.3751220703125,1192.1514892578125,1185.734619140625
887,-573.9204711914062,2.180659294128418,1191.5013427734375,1687200679.266285,887,10003.369140625,1192.6031494140625,1974.4884839057922,7,1045.144775390625,1195.7890625,887,72.41182708740234,116.70401000976562,cgp,mu+lambda,reward,walker2d,7,88700,1195.7890625,1192.6031494140625,1191.5013427734375
888,389.2494812011719,2.179645299911499,1178.4493408203125,1687200681.4637675,888,475.1040954589844,1179.1529541015625,1976.6859664916992,7,1037.717529296875,1180.6907958984375,888,47.94084167480469,78.62760162353516,cgp,mu+lambda,reward,walker2d,7,88800,1180.6907958984375,1179.1529541015625,1178.4493408203125
889,397.0575256347656,2.179926633834839,1179.0914306640625,1687200683.6613472,889,464.2954406738281,1179.698974609375,1978.883546113968,7,1022.20263671875,1188.984130859375,889,60.17266082763672,97.91033172607422,cgp,mu+lambda,reward,walker2d,7,88900,1188.984130859375,1179.698974609375,1179.0914306640625
890,399.27752685546875,2.1805717945098877,1187.4610595703125,1687200685.859999,890,472.86236572265625,1203.4305419921875,1981.0821979045868,7,1059.0201416015625,1209.10693359375,890,52.60542678833008,95.67000579833984,cgp,mu+lambda,reward,walker2d,7,89000,1209.10693359375,1203.4305419921875,1187.4610595703125
891,441.40570068359375,2.1811978816986084,1180.250732421875,1687200688.0585694,891,459.2474670410156,1183.9853515625,1983.2807683944702,7,1027.787109375,1185.5079345703125,891,58.88499069213867,148.9054412841797,cgp,mu+lambda,reward,walker2d,7,89100,1185.5079345703125,1183.9853515625,1180.250732421875
892,443.31396484375,2.1788265705108643,1178.0655517578125,1687200690.2553806,892,469.3911437988281,1178.433837890625,1985.4775795936584,7,1068.414794921875,1195.4747314453125,892,62.81922149658203,155.94149780273438,cgp,mu+lambda,reward,walker2d,7,89200,1195.4747314453125,1178.433837890625,1178.0655517578125
893,437.4881286621094,2.1777448654174805,1179.0838623046875,1687200692.4522767,893,472.7978820800781,1180.5950927734375,1987.6744756698608,7,1086.169189453125,1188.424560546875,893,69.97378540039062,101.30915832519531,cgp,mu+lambda,reward,walker2d,7,89300,1188.424560546875,1180.5950927734375,1179.0838623046875
894,351.89398193359375,2.182518720626831,1173.45654296875,1687200694.6528416,894,445.9671630859375,1177.6396484375,1989.8750405311584,7,551.72412109375,1181.0888671875,894,51.10685729980469,77.15165710449219,cgp,mu+lambda,reward,walker2d,7,89400,1181.0888671875,1177.6396484375,1173.45654296875
895,345.8471374511719,2.177900552749634,1176.4923095703125,1687200696.8485324,895,441.688720703125,1184.876708984375,1992.0707314014435,7,477.1159973144531,1194.651611328125,895,42.292396545410156,79.54598236083984,cgp,mu+lambda,reward,walker2d,7,89500,1194.651611328125,1184.876708984375,1176.4923095703125
896,347.9862060546875,2.1803152561187744,1192.6588134765625,1687200699.0477483,896,436.71142578125,1200.919921875,1994.2699472904205,7,426.3662414550781,1202.160888671875,896,57.005027770996094,96.04531860351562,cgp,mu+lambda,reward,walker2d,7,89600,1202.160888671875,1200.919921875,1192.6588134765625
897,393.7186584472656,2.1837618350982666,1176.40576171875,1687200701.2502718,897,469.4947509765625,1177.7181396484375,1996.4724707603455,7,1041.5849609375,1195.8861083984375,897,49.877105712890625,94.32861328125,cgp,mu+lambda,reward,walker2d,7,89700,1195.8861083984375,1177.7181396484375,1176.40576171875
898,-1629.3289794921875,2.1607413291931152,1181.3603515625,1687200703.4287474,898,14060.2783203125,1190.02587890625,1998.6509463787079,7,910.5289306640625,1209.4981689453125,898,58.61328125,91.82685852050781,cgp,mu+lambda,reward,walker2d,7,89800,1209.4981689453125,1190.02587890625,1181.3603515625
899,439.31640625,2.182478427886963,1180.4754638671875,1687200705.6316032,899,470.3463134765625,1186.0810546875,2000.853802204132,7,1082.01708984375,1192.131591796875,899,61.82802963256836,132.99758911132812,cgp,mu+lambda,reward,walker2d,7,89900,1192.131591796875,1186.0810546875,1180.4754638671875
900,404.9115905761719,2.1836862564086914,1186.1644287109375,1687200707.8338103,900,478.5606689453125,1192.944091796875,2003.0560092926025,7,1060.45361328125,1197.1947021484375,900,48.96724319458008,95.07763671875,cgp,mu+lambda,reward,walker2d,7,90000,1197.1947021484375,1192.944091796875,1186.1644287109375
901,355.4377136230469,2.1831986904144287,1187.0618896484375,1687200710.0350862,901,454.9351806640625,1193.6024169921875,2005.257285118103,7,685.7008056640625,1197.4228515625,901,54.30567932128906,91.68597412109375,cgp,mu+lambda,reward,walker2d,7,90100,1197.4228515625,1193.6024169921875,1187.0618896484375
902,367.9875793457031,2.182232141494751,1167.705322265625,1687200712.2357206,902,464.27679443359375,1169.0625,2007.4579195976257,7,900.850341796875,1173.2518310546875,902,39.2964973449707,81.66751098632812,cgp,mu+lambda,reward,walker2d,7,90200,1173.2518310546875,1169.0625,1167.705322265625
903,422.9354248046875,2.1679317951202393,1178.8623046875,1687200714.420893,903,472.9794006347656,1184.2813720703125,2009.643091917038,7,1013.4559326171875,1194.75439453125,903,61.9686164855957,97.12423706054688,cgp,mu+lambda,reward,walker2d,7,90300,1194.75439453125,1184.2813720703125,1178.8623046875
904,391.217529296875,2.1821916103363037,1170.8536376953125,1687200716.620914,904,470.8897705078125,1180.0955810546875,2011.8431129455566,7,1047.9737548828125,1198.8651123046875,904,45.86201477050781,98.27584075927734,cgp,mu+lambda,reward,walker2d,7,90400,1198.8651123046875,1180.0955810546875,1170.8536376953125
905,408.06756591796875,2.183694362640381,1175.7030029296875,1687200718.8216457,905,462.3614807128906,1177.47900390625,2014.0438446998596,7,975.173583984375,1197.038818359375,905,56.154048919677734,107.35195922851562,cgp,mu+lambda,reward,walker2d,7,90500,1197.038818359375,1177.47900390625,1175.7030029296875
906,385.92108154296875,2.182687282562256,1179.6240234375,1687200721.0220313,906,468.6961364746094,1180.243408203125,2016.2442302703857,7,1039.53564453125,1190.4898681640625,906,54.634429931640625,93.37736511230469,cgp,mu+lambda,reward,walker2d,7,90600,1190.4898681640625,1180.243408203125,1179.6240234375
907,-622.5101318359375,2.1806414127349854,1182.933837890625,1687200723.2208912,907,9997.8115234375,1183.3143310546875,2018.4430902004242,7,899.6748657226562,1189.73583984375,907,58.85841369628906,105.08621215820312,cgp,mu+lambda,reward,walker2d,7,90700,1189.73583984375,1183.3143310546875,1182.933837890625
908,436.0797424316406,2.1777257919311523,1182.62939453125,1687200725.4165847,908,466.9241638183594,1192.2576904296875,2020.6387836933136,7,1074.53759765625,1192.494873046875,908,74.84930419921875,144.57968139648438,cgp,mu+lambda,reward,walker2d,7,90800,1192.494873046875,1192.2576904296875,1182.62939453125
909,430.9906921386719,2.1802942752838135,1184.2010498046875,1687200727.6143918,909,468.9808044433594,1186.494140625,2022.8365907669067,7,1029.444091796875,1206.3740234375,909,59.50039291381836,104.66388702392578,cgp,mu+lambda,reward,walker2d,7,90900,1206.3740234375,1186.494140625,1184.2010498046875
910,419.0026550292969,2.1808419227600098,1180.95556640625,1687200729.813573,910,475.7785339355469,1182.8111572265625,2025.0357718467712,7,1043.83837890625,1192.8658447265625,910,58.525264739990234,102.44659423828125,cgp,mu+lambda,reward,walker2d,7,91000,1192.8658447265625,1182.8111572265625,1180.95556640625
911,414.54986572265625,2.1800553798675537,1177.0394287109375,1687200732.011802,911,467.9104919433594,1178.50439453125,2027.2340009212494,7,1025.072021484375,1193.0345458984375,911,59.20341491699219,105.12735748291016,cgp,mu+lambda,reward,walker2d,7,91100,1193.0345458984375,1178.50439453125,1177.0394287109375
912,-623.2559204101562,2.181302309036255,1167.2784423828125,1687200734.209806,912,9997.873046875,1167.623779296875,2029.4320049285889,7,668.1782836914062,1172.151123046875,912,49.38673400878906,100.78883361816406,cgp,mu+lambda,reward,walker2d,7,91200,1172.151123046875,1167.623779296875,1167.2784423828125
913,404.2400207519531,2.1803863048553467,1179.441650390625,1687200736.407882,913,486.1415710449219,1189.8824462890625,2031.6300809383392,7,1073.5267333984375,1196.185302734375,913,52.94490051269531,79.57110595703125,cgp,mu+lambda,reward,walker2d,7,91300,1196.185302734375,1189.8824462890625,1179.441650390625
914,418.0616455078125,2.1818315982818604,1176.9764404296875,1687200738.6070626,914,468.06573486328125,1178.1845703125,2033.8292615413666,7,1058.144775390625,1194.8851318359375,914,54.72071838378906,127.17306518554688,cgp,mu+lambda,reward,walker2d,7,91400,1194.8851318359375,1178.1845703125,1176.9764404296875
915,389.5,2.1808953285217285,1189.796875,1687200740.8062716,915,468.3094482421875,1199.4505615234375,2036.0284705162048,7,1026.51318359375,1205.0311279296875,915,45.75517272949219,102.8304443359375,cgp,mu+lambda,reward,walker2d,7,91500,1205.0311279296875,1199.4505615234375,1189.796875
916,-598.048828125,2.1814475059509277,1186.5377197265625,1687200743.0056007,916,10001.1728515625,1194.7608642578125,2038.227799654007,7,1025.8663330078125,1199.320556640625,916,55.78423309326172,102.35565185546875,cgp,mu+lambda,reward,walker2d,7,91600,1199.320556640625,1194.7608642578125,1186.5377197265625
